,constellation_male,constellation_female,tuple,energy_male,energy_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.13906835,-0.22424664,"('unsociable', 'sociable')",-0.104173936,-0.20458801,-0.2308791,-0.4003882,-0.1580405,-0.2764076,-0.1183671
1,0.2487447,0.16285315,"('unfriendly', 'friendly')",0.4366941,0.28865734,1.0121396,0.9212429,0.5658594,0.4575845,-0.1082749
2,0.5132421,0.5012381,"('unlikable', 'likable')",1.4201094,1.4095412,0.8895661,0.8719348,0.9409726,0.9275714,-0.0134012
3,-0.5698395,-0.51682657,"('repellent', 'pleasant')",-0.43963555,-0.36150134,0.6907651,0.65434045,-0.1062366,-0.0746625,0.0315741
4,-1.1565803,-1.2285094,"('disliked', 'liked')",0.58859485,0.43188664,-5.9070086,-6.0508943,-2.1583314,-2.2825057,-0.1241743
5,-0.8992641,-0.8936232,"('distant', 'outgoing')",-0.1337555,-0.16964567,-0.9491999,-0.9287498,-0.6607398,-0.6640062,-0.0032664
6,-1.3560731,-1.3724718,"('distant', 'open')",-0.69765073,-0.7925979,-1.1241151,-1.1200483,-1.0592796,-1.0950393,-0.0357597
7,0.49079743,0.49035874,"('insensitive', 'sensitive')",0.7008784,0.7726568,0.24756493,0.27204764,0.4797469,0.5116877,0.0319408
8,-0.085136116,-0.14016916,"('unaffectionate', 'affectionate')",-0.59964967,-0.70964533,0.18481286,0.15514019,-0.1666576,-0.2315581,-0.0649005
9,0.64215153,0.59972703,"('unaffectionate', 'caring')",0.21488428,0.14081413,0.64274496,0.63506216,0.4999269,0.4585344,-0.0413925
10,0.3850115,0.40155283,"('unsympathetic', 'sympathetic')",-0.7096246,-0.6842319,-0.7917681,-0.8158219,-0.3721271,-0.366167,0.0059601
11,0.23250037,0.29778752,"('unhelpful', 'helpful')",0.25231576,0.34309518,1.7081954,1.7407563,0.7310038,0.7938797,0.0628759
