,accenture_male,accenture_female,tuple,plc_male,plc_female,ireland_male,ireland_female,average_male,average_female,female-male
22,-0.5549032,-0.49926072,"('untrustworthy', 'trustworthy')",0.017022878,-0.006072036,-0.088984214,0.018427476,-0.2089548,-0.1623018,0.046653
23,-0.7800875,-0.711723,"('insincere', 'sincere')",-0.7653769,-0.75460243,5.360311,5.1917043,1.2716155,1.2417929,-0.0298226
24,-0.8960359,-0.91095215,"('dishonest', 'honest')",-0.15859447,-0.18850876,2.10766,2.101769,0.3510099,0.3341027,-0.0169072
25,0.33892033,0.42072082,"('egoistic', 'altruistic')",0.92551595,0.8178484,1.620298,1.5347397,0.9615781,0.9244363,-0.0371418
26,0.1330079,0.13062161,"('hardhearted', 'benevolent')",2.4291878,2.3800662,0.9109156,0.7360102,1.1577038,1.0822326,-0.0754712
27,-0.18005432,-0.18273725,"('hardhearted', 'softhearted')",-0.6799627,-0.7496317,0.90797293,0.7423463,0.0159853,-0.0633409,-0.0793262
28,-0.5534851,-0.54815555,"('disloyal', 'loyal')",-0.3779605,-0.4841646,1.6619217,1.6779737,0.243492,0.2152179,-0.0282741
29,-0.71442974,-0.6904073,"('unfair', 'fair')",-0.83538723,-0.92112064,-0.82781976,-0.8696858,-0.7925456,-0.8270713,-0.0345257
30,0.122669,0.18522009,"('intolerant', 'tolerant')",0.5884412,0.5280083,0.5610384,0.54070777,0.4240495,0.4179787,-0.0060708
31,-0.62499875,-0.56074977,"('evil', 'good')",0.47704035,0.35478103,-0.5204914,-0.6101103,-0.2228166,-0.2720263,-0.0492097
32,-0.2526591,-0.19398296,"('unkind', 'kind')",0.12100225,0.08909722,0.77060527,0.73704576,0.2129828,0.21072,-0.0022628
33,0.39561248,0.363351,"('wrong', 'right')",0.410377,0.3278605,0.06588921,-0.0024451353,0.2906262,0.2295888,-0.0610374
34,5.8338046e-05,0.1017227,"('mean', 'honorable')",-0.3305303,-0.24217558,3.5460048,3.3691547,1.0718443,1.0762339,0.0043896
35,0.8892531,0.7927309,"('corrupt', 'incorrupt')",-0.25912315,-0.41164976,-0.20137498,-0.3145328,0.1429183,0.0221828,-0.1207355
36,0.35217452,0.34365898,"('hostile', 'amicable')",0.46762848,0.15600215,0.4446649,0.24613278,0.4214893,0.248598,-0.1728913
37,-0.6443629,-0.5389557,"('fake', 'genuine')",0.30642748,0.30467862,-0.21082784,-0.18715368,-0.1829211,-0.1404769,0.0424442
38,-0.6295254,-0.6530395,"('untruthful', 'truthful')",-0.30051878,-0.38136554,0.83583385,0.83318436,-0.0314034,-0.0670735,-0.0356701
39,-0.5192886,-0.5197505,"('exploitative', 'cooperative')",1.0827732,1.2039216,0.3485209,0.3651083,0.3040018,0.3497598,0.045758
40,-0.24423301,-0.23733495,"('stingy', 'generous')",-0.16972394,-0.3054722,-0.4930504,-0.4083513,-0.3023358,-0.3170528,-0.014717
41,-0.74152225,-0.68226063,"('unforgiving', 'forgiving')",-0.14456253,-0.26061222,0.4294902,0.4537047,-0.1521982,-0.1630561,-0.0108579
42,1.0215124,1.0582236,"('unreliable', 'reliable')",0.8485799,0.88005435,-2.1087747,-1.9096519,-0.0795608,0.009542,0.0891028
43,-1.3611414,-1.3270977,"('irresponsible', 'responsible')",0.39960855,0.4595614,0.69292265,0.70574355,-0.0895367,-0.0539309,0.0356058
44,0.188549,0.22802669,"('prejudiced', 'unprejudiced')",-0.55863225,-0.51447046,-1.7104009,-1.6451378,-0.6934947,-0.6438605,0.0496342
45,-0.92753416,-0.7720048,"('incompetent', 'competent')",0.11709444,0.12409739,0.515379,0.61878633,-0.0983536,-0.009707,0.0886466
46,-0.9471176,-0.85615826,"('uncompetitive', 'competitive')",0.12537287,0.22518913,-0.61462826,-0.44576144,-0.478791,-0.3589102,0.1198808
47,0.11766426,0.22838816,"('stupid', 'smart')",0.30587214,0.36859858,3.9151392,3.7416048,1.4462252,1.4461972,-2.8e-05
48,-0.4862486,-0.4234811,"('unintelligent', 'intelligent')",-0.20866653,-0.19974235,-0.028160553,0.04761527,-0.2410252,-0.1918694,0.0491558
49,-0.68976724,-0.61016184,"('unable', 'able')",-0.56352043,-0.54099405,-0.60918385,-0.5132599,-0.6208239,-0.5548053,0.0660186
50,1.1922046,1.1528155,"('clumsy', 'skillful')",-0.21508121,-0.29532242,-0.5690597,-0.5679228,0.1360212,0.0965234,-0.0394978
51,-0.8653202,-0.9044519,"('uneducated', 'educated')",-0.34256613,-0.37086737,0.1542256,0.17871016,-0.3512203,-0.3655364,-0.0143161
52,-0.72978735,-0.8368083,"('irrational', 'rational')",-0.3240993,-0.51458275,-0.24767846,-0.4754863,-0.4338551,-0.6089591,-0.175104
53,-0.03489721,0.054989167,"('uncreative', 'creative')",0.7482038,0.6375614,0.8958171,0.8853185,0.5363746,0.5259564,-0.0104182
54,0.25363702,0.20987995,"('incapable', 'capable')",0.2826412,0.20363536,0.84603584,0.80884576,0.4607714,0.4074537,-0.0533177
55,-0.9407261,-0.7974305,"('incompetent', 'clever')",-0.15956113,-0.047153547,0.32997546,0.4974488,-0.2567706,-0.1157117,0.1410589
56,0.09073849,0.13143453,"('impractical', 'practical')",0.23823464,0.31010866,0.32158646,0.49990273,0.2168532,0.3138153,0.0969621
57,-0.31900534,-0.27574742,"('unimaginative', 'imaginative')",0.111314505,0.16294679,-1.1298194,-0.8847229,-0.4458367,-0.3325078,0.1133289
58,-0.23187932,-0.2628374,"('undiscriminating', 'discriminating')",1.3509346,1.2995901,-0.024053637,-0.014383215,0.3650005,0.3407898,-0.0242107
59,-0.76563853,-0.8223901,"('foolish', 'wise')",-0.18603702,-0.27162617,0.3831534,0.31006092,-0.1895074,-0.2613185,-0.0718111
60,-0.39491516,-0.33808976,"('inefficient', 'efficient')",0.49673107,0.66438866,-0.039825484,0.110342294,0.0206635,0.1455471,0.1248836
61,0.027474605,-0.051429555,"('illogical', 'logical')",1.0487216,0.9304444,0.40601268,0.3712948,0.4940696,0.4167699,-0.0772997
62,-0.13865857,-0.051816933,"('incompetent', 'brilliant')",0.825491,0.92409104,0.7930912,0.94228256,0.4933079,0.6048522,0.1115443
63,-0.5730652,-0.47432888,"('unperceptive', 'insightful')",0.9569427,1.0042019,1.4526149,1.582556,0.6121641,0.704143,0.0919789
64,-0.36884004,-0.4128915,"('shy', 'confident')",0.7913895,0.8300802,-5.098044,-4.7456403,-1.5584981,-1.4428172,0.1156809
65,-0.35875925,-0.38588336,"('insecure', 'secure')",0.34681335,0.4346721,0.15778154,0.28552788,0.0486119,0.1114389,0.062827
66,0.6537402,0.60390687,"('inactive', 'active')",0.6955951,0.5688677,1.3872752,1.327167,0.9122035,0.8333139,-0.0788896
67,0.21507049,0.121193536,"('doubtful', 'determined')",-0.26880994,-0.29435912,-1.2916358,-1.2723144,-0.4484584,-0.4818267,-0.0333683
68,-1.2215104,-1.2475418,"('dependent', 'independent')",-0.9820004,-0.9951616,-0.33251226,-0.24182105,-0.845341,-0.8281748,0.0171662
69,1.7137109,1.6476176,"('lazy', 'industrious')",1.176374,1.0786961,-0.7381477,-0.7373261,0.7173123,0.6629958,-0.0543165
70,-0.42495993,-0.37411046,"('lethargic', 'energetic')",-0.40637547,-0.37426734,0.6503196,0.72496456,-0.0603386,-0.0078044,0.0525342
71,0.8834385,0.91565233,"('diffident', 'self-confident')",0.6690008,0.6183529,0.9784395,0.94993496,0.8436263,0.82798,-0.0156463
72,-0.8037124,-0.8604475,"('unambitious', 'ambitious')",1.0561953,1.110627,-0.10945521,-0.049229573,0.0476759,0.0669833,0.0193074
73,0.7343643,0.6951267,"('helpless', 'self-reliant')",1.343049,1.254172,-3.5290709,-3.3969657,-0.4838858,-0.4825557,0.0013301
74,0.22107664,0.29803613,"('undedicated', 'dedicated')",1.5143924,1.4931549,1.24045,1.3597784,0.991973,1.0503232,0.0583502
75,0.7019115,0.7040732,"('meek', 'impulsive')",-0.8198463,-0.84103316,-0.38783097,-0.32982042,-0.1685886,-0.1555935,0.0129951
76,0.8121891,0.95213705,"('anxious', 'daring')",0.5529136,0.6779178,0.37110516,0.46261418,0.578736,0.6975563,0.1188203
77,-0.556938,-0.52171403,"('unmotivated', 'motivated')",-0.62146574,-0.52143264,-0.81286776,-0.5975853,-0.6637572,-0.5469106,0.1168466
78,0.83119005,0.8802024,"('nonresilient', 'resilient')",0.7118229,0.7252243,0.49549684,0.56075287,0.6795033,0.7220599,0.0425566
79,0.5386363,0.5254247,"('wavering', 'unwavering')",-0.49799615,-0.61323977,1.1088767,1.0427145,0.3831723,0.3182998,-0.0648725
80,0.45596164,0.45023662,"('dominated', 'dominating')",1.3486968,1.4622481,-0.21938694,-0.13950846,0.5284238,0.5909921,0.0625683
81,-0.4965621,-0.5608284,"('submissive', 'aggressive')",-0.636145,-0.54409117,0.36966115,0.61101216,-0.2543487,-0.1646358,0.0897129
82,-0.066169396,0.074542254,"('poor', 'rich')",-0.44862726,-0.41174582,4.777455,4.566192,1.420886,1.4096629,-0.0112231
83,0.46282148,0.45238197,"('powerless', 'powerful')",0.459339,0.5419318,-0.64543366,-0.58183,0.0922423,0.1374946,0.0452523
84,-0.20769866,-0.26251912,"('inferior', 'superior')",-0.02113724,-0.0054674074,-0.4885804,-0.5201683,-0.2391388,-0.2627183,-0.0235795
85,0.6846508,0.73206776,"('insignificant', 'prestigious')",0.40039155,0.25465852,0.20123932,0.04525455,0.4287606,0.3439936,-0.084767
86,-1.7860712,-1.8254039,"('uninfluential', 'influential')",-0.23067091,-0.29141527,0.7147739,0.70572656,-0.4339894,-0.4703642,-0.0363748
87,0.8097756,0.79756147,"('unsuccessful', 'successful')",2.0730774,2.0510712,-0.049849592,-0.05954414,0.9443345,0.9296962,-0.0146383
88,0.04333883,0.029774487,"('low', 'eminent')",0.4041935,0.3309337,0.33959007,0.33853096,0.2623741,0.2330797,-0.0292944
