,amazon_male,amazon_female,tuple,com_male,com_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.6640312,-0.5717208,"('unsociable', 'sociable')",0.5262395,0.43693632,-0.5109972,-0.5669843,-0.216263,-0.2339229,-0.0176599
1,1.3811541,1.6985468,"('unfriendly', 'friendly')",0.40451896,0.4153661,1.4877728,1.3761075,1.0911486,1.1633401,0.0721915
2,0.6264233,0.6894468,"('unlikable', 'likable')",1.097237,1.1392072,0.7059934,0.8178745,0.8098845,0.8821762,0.0722917
3,-0.65746415,-0.3963671,"('repellent', 'pleasant')",0.16772546,0.27045286,0.27638692,0.31055576,-0.0711173,0.0615472,0.1326645
4,0.17457995,0.33182374,"('disliked', 'liked')",-1.1931069,-1.1550866,-6.6992207,-6.7002044,-2.5725826,-2.5078224,0.0647602
5,1.973751,1.9553753,"('distant', 'outgoing')",0.37975758,0.4429405,-0.43398046,-0.38296956,0.6398427,0.6717821,0.0319394
6,2.629177,2.7403343,"('distant', 'open')",0.3928728,0.5075332,0.37638706,0.422352,1.1328123,1.2234066,0.0905943
7,-0.5032823,-0.26037055,"('insensitive', 'sensitive')",-0.027560346,0.025481999,0.45059022,0.46239302,-0.0267508,0.0758348,0.1025856
8,0.95252913,1.0121988,"('unaffectionate', 'affectionate')",-0.6994245,-0.78280854,0.28216475,0.20299962,0.1784231,0.14413,-0.0342931
9,1.9170698,2.068392,"('unaffectionate', 'caring')",0.52429056,0.4980262,0.8844466,0.8663193,1.1086024,1.1442458,0.0356434
10,-1.1738322,-0.89139515,"('unsympathetic', 'sympathetic')",-0.7796092,-0.7780682,-0.67821956,-0.74855703,-0.8772203,-0.8060068,0.0712135
11,-1.0318482,-1.0079118,"('unhelpful', 'helpful')",0.87649274,0.88120294,1.5813389,1.5840907,0.4753278,0.4857939,0.0104661
12,0.52498835,0.86565655,"('unsupportive', 'supportive')",0.4687006,0.57332027,-2.0466907,-2.031091,-0.3510006,-0.1973714,0.1536292
