,ventas_male,ventas_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.15692839,-0.0004867576,"('unsociable', 'sociable')",-0.22319652,-0.39360037,-0.0331341,-0.1970436,-0.1639095
1,-0.9329869,-0.90491605,"('unfriendly', 'friendly')",1.529591,1.4923629,0.298302,0.2937234,-0.0045786
2,1.0393447,1.1036645,"('unlikable', 'likable')",0.7022339,0.7713985,0.8707893,0.9375315,0.0667422
3,-0.0145167075,0.04175067,"('repellent', 'pleasant')",0.50118077,0.54889405,0.243332,0.2953224,0.0519904
4,-0.3844462,-0.34009156,"('disliked', 'liked')",-6.140898,-6.1961527,-3.2626722,-3.2681222,-0.00545
5,-1.4247352,-1.2021487,"('distant', 'outgoing')",-0.45418236,-0.43157488,-0.9394588,-0.8168617,0.1225971
6,-1.8664331,-1.5950252,"('distant', 'open')",-0.19755459,-0.14712179,-1.0319939,-0.8710735,0.1609204
7,0.57327515,0.56488484,"('insensitive', 'sensitive')",0.5222958,0.62665486,0.5477855,0.5957699,0.0479844
8,-0.6019179,-0.50539887,"('unaffectionate', 'affectionate')",0.78306615,0.72208315,0.0905741,0.1083421,0.017768
9,-0.6298926,-0.52483374,"('unaffectionate', 'caring')",0.81018203,0.78628016,0.0901447,0.1307232,0.0405785
10,0.54222065,0.43235058,"('unsympathetic', 'sympathetic')",-0.22122774,-0.22337991,0.1604965,0.1044853,-0.0560112
11,0.34188655,0.31295443,"('unhelpful', 'helpful')",1.687604,1.7769334,1.0147452,1.0449439,0.0301987
12,0.44162554,0.5990639,"('unsupportive', 'supportive')",-1.6299173,-1.5882152,-0.5941459,-0.4945757,0.0995702
13,0.7114257,0.5980017,"('impolite', 'polite')",-0.38160306,-0.4115583,0.1649113,0.0932217,-0.0716896
14,1.4856794,1.3623326,"('antisocial', 'social')",0.14855026,0.056608975,0.8171148,0.7094707,-0.1076441
15,-0.44727498,-0.5227019,"('boring', 'funny')",0.61418146,0.5935279,0.0834532,0.035413,-0.0480402
16,-1.408998,-1.3591219,"('unpopular', 'popular')",0.20233461,0.27842343,-0.6033317,-0.5403492,0.0629825
17,-0.41106477,-0.29857296,"('nasty', 'nice')",-0.16895592,-0.12644228,-0.2900103,-0.2125076,0.0775027
18,0.018816061,0.17244923,"('disagreeable', 'welcoming')",-0.40103346,-0.3931473,-0.1911087,-0.110349,0.0807597
19,-1.4730471,-1.3123782,"('inhospitable', 'hospitable')",-0.2687414,-0.18453439,-0.8708943,-0.7484563,0.122438
20,-0.013685614,-0.027573302,"('rough', 'thoughtful')",1.1330311,1.0703846,0.5596728,0.5214056,-0.0382672
21,1.4818469,1.3217527,"('immoral', 'moral')",-0.021194583,0.022180077,0.7303262,0.6719664,-0.0583598
22,0.9389925,0.9077013,"('untrustworthy', 'trustworthy')",-0.49990124,-0.5771969,0.2195456,0.1652522,-0.0542934
23,0.88921046,0.83390635,"('insincere', 'sincere')",5.5467415,5.62581,3.2179761,3.2298582,0.0118821
24,0.43854335,0.39035428,"('dishonest', 'honest')",0.8778875,0.8594192,0.6582154,0.6248868,-0.0333286
25,-0.29311457,-0.20358941,"('egoistic', 'altruistic')",1.5657256,1.5459064,0.6363055,0.6711585,0.034853
26,-0.21698634,-0.34241953,"('hardhearted', 'benevolent')",1.6155858,1.4499468,0.6992998,0.5537636,-0.1455362
27,-0.44054562,-0.21980545,"('hardhearted', 'softhearted')",1.2428418,1.2715296,0.4011481,0.525862,0.1247139
