,micron_male,micron_female,tuple,technology_male,technology_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.1191249,-1.2277163,"('unsociable', 'sociable')",-0.016969925,-0.06977321,-0.55377185,-0.6869493,-0.5632889,-0.6614796,-0.0981907
1,-1.3958857,-1.6509428,"('unfriendly', 'friendly')",-0.5378831,-0.7723275,1.7563235,1.6977246,-0.0591484,-0.2418485,-0.1827001
2,0.08164042,0.1520445,"('unlikable', 'likable')",0.46962228,0.5004127,0.5656372,0.6339493,0.3723,0.4288022,0.0565022
3,-0.5548741,-0.40351206,"('repellent', 'pleasant')",0.30624744,0.43184513,0.055861726,0.07819103,-0.064255,0.035508,0.099763
4,-0.22576553,-0.33331436,"('disliked', 'liked')",-0.5393928,-0.607726,-5.561961,-5.737548,-2.1090398,-2.2261961,-0.1171563
5,-1.8236157,-1.8824804,"('distant', 'outgoing')",-1.8432872,-1.8599799,-0.22686976,-0.21790043,-1.2979243,-1.3201203,-0.022196
6,-1.9952402,-2.0616128,"('distant', 'open')",-1.9941038,-2.024088,0.38418478,0.37178943,-1.2017198,-1.2379705,-0.0362507
7,-0.26323467,-0.25323477,"('insensitive', 'sensitive')",0.56210977,0.6463351,0.5155895,0.5157921,0.2714882,0.3029641,0.0314759
8,-0.45065045,-0.6203085,"('unaffectionate', 'affectionate')",-0.2905566,-0.40725657,0.8972744,0.8247114,0.0520224,-0.0676179,-0.1196403
9,-0.821683,-0.98501515,"('unaffectionate', 'caring')",-0.41437757,-0.527328,0.9958471,0.98598945,-0.0800712,-0.1754512,-0.09538
10,-1.5614777,-1.5176611,"('unsympathetic', 'sympathetic')",-0.068620294,0.013680171,-0.8579135,-0.871885,-0.8293371,-0.7919553,0.0373818
11,-0.29917383,-0.26260158,"('unhelpful', 'helpful')",0.7947864,0.852084,1.4535369,1.5271109,0.6497165,0.7055311,0.0558146
12,-0.2945249,-0.22626537,"('unsupportive', 'supportive')",0.25727075,0.3727262,-1.9243871,-1.9332429,-0.6538804,-0.595594,0.0582864
13,-0.4348615,-0.42968318,"('impolite', 'polite')",0.27049273,0.34740746,-0.7938991,-0.80765164,-0.3194226,-0.2966425,0.0227801
14,0.5480422,0.58276737,"('antisocial', 'social')",2.0140302,2.0584056,-0.59483737,-0.65789336,0.6557449,0.6610932,0.0053483
15,0.4349832,0.26604247,"('boring', 'funny')",-0.14133382,-0.2463381,0.8099139,0.74015784,0.3678544,0.2532874,-0.114567
16,-0.33248556,-0.3780455,"('unpopular', 'popular')",-0.49330267,-0.56679195,0.6370879,0.5775947,-0.0629001,-0.1224143,-0.0595142
17,0.17934841,0.25535432,"('nasty', 'nice')",-0.48225772,-0.43493453,-0.36577746,-0.34098694,-0.2228956,-0.1735224,0.0493732
18,-0.3370226,-0.30702752,"('disagreeable', 'welcoming')",-0.15335315,-0.12358685,-0.24428225,-0.30260885,-0.244886,-0.2444077,0.0004783
19,-1.4571373,-1.5041058,"('inhospitable', 'hospitable')",-1.4007115,-1.4591987,0.10984684,0.18702832,-0.9160007,-0.9254254,-0.0094247
20,0.593238,0.64437515,"('rough', 'thoughtful')",1.620761,1.6819127,0.8858714,0.7927084,1.0332901,1.0396654,0.0063753
21,-0.4908051,-0.55631495,"('immoral', 'moral')",1.1129497,1.1268482,-0.8887743,-0.8613594,-0.0888765,-0.096942,-0.0080655
22,-0.32546702,-0.3031121,"('untrustworthy', 'trustworthy')",-0.24416515,-0.23504958,-0.9400392,-0.96753,-0.5032238,-0.5018972,0.0013266
23,-1.1754632,-1.1969063,"('insincere', 'sincere')",-0.52363425,-0.53124774,4.9641724,4.9291854,1.0883583,1.0670104,-0.0213479
24,-1.2541789,-1.2655417,"('dishonest', 'honest')",-1.5063546,-1.5263333,0.39062995,0.35204357,-0.7899678,-0.8132771,-0.0233093
25,-0.4676382,-0.58683515,"('egoistic', 'altruistic')",-0.29782528,-0.404718,1.7464987,1.712538,0.3270117,0.2403283,-0.0866834
26,0.3925828,0.30233788,"('hardhearted', 'benevolent')",1.0375339,0.9722696,2.0269334,2.0089056,1.15235,1.0945044,-0.0578456
27,-0.56351304,-0.5294348,"('hardhearted', 'softhearted')",-0.065029986,-0.073571384,1.3589189,1.2422965,0.2434586,0.2130968,-0.0303618
28,-0.46169075,-0.68208367,"('disloyal', 'loyal')",0.35849375,0.1719172,1.0597591,0.94747627,0.3188541,0.1457699,-0.1730842
29,-0.052551173,-0.1726174,"('unfair', 'fair')",-1.0281549,-1.1275945,-0.6223219,-0.76931584,-0.567676,-0.6898425,-0.1221665
30,-0.14325579,-0.16679512,"('intolerant', 'tolerant')",1.43612,1.4131324,1.1287007,1.0822377,0.8071884,0.7761917,-0.0309967
31,-0.43898183,-0.3733842,"('evil', 'good')",-1.3820313,-1.4497532,-0.6431202,-0.7167685,-0.8213778,-0.8466353,-0.0252575
32,-0.6449498,-0.6671906,"('unkind', 'kind')",0.35445082,0.3566356,0.64330494,0.5483539,0.117602,0.0792663,-0.0383357
33,0.009227205,-0.15208858,"('wrong', 'right')",0.11690066,0.01134868,-0.45843378,-0.54642254,-0.1107686,-0.2290542,-0.1182856
34,-1.0399189,-0.8986272,"('mean', 'honorable')",-0.6893333,-0.599446,5.804423,6.003373,1.3583902,1.5017667,0.1433765
35,0.17875892,0.0067837425,"('corrupt', 'incorrupt')",-1.0378133,-1.2318977,0.3648732,0.21305816,-0.1647271,-0.337352,-0.1726249
36,-0.52346784,-0.7269269,"('hostile', 'amicable')",-1.0832971,-1.3270447,0.8140035,0.6352661,-0.2642538,-0.4729019,-0.2086481
37,0.16609047,0.21188354,"('fake', 'genuine')",-0.20830517,-0.18077005,0.24856302,0.275574,0.0687828,0.1022292,0.0334464
38,-1.1912192,-1.2220179,"('untruthful', 'truthful')",-1.0296361,-1.0495315,-0.50416726,-0.4547269,-0.9083409,-0.9087587,-0.0004178
39,1.0721841,1.0899267,"('exploitative', 'cooperative')",0.5949393,0.6867488,0.26590744,0.22070831,0.6443436,0.6657946,0.021451
40,0.017751848,0.018444277,"('stingy', 'generous')",-0.030367222,-0.0021545216,-1.4307808,-1.6230028,-0.481132,-0.535571,-0.054439
41,-0.37498832,-0.4094239,"('unforgiving', 'forgiving')",-0.9848697,-0.96487665,0.20902632,0.07277477,-0.3836106,-0.4338419,-0.0502313
42,0.12035698,0.3106074,"('unreliable', 'reliable')",-0.87922096,-0.70328987,-3.0121167,-2.9952517,-1.2569935,-1.1293114,0.1276821
43,-1.0000886,-0.85349095,"('irresponsible', 'responsible')",-0.35554308,-0.23373719,0.04665032,0.05124756,-0.4363271,-0.3453269,0.0910002
44,0.54119146,0.65807974,"('prejudiced', 'unprejudiced')",0.028835295,0.13252175,-1.0904967,-1.0992725,-0.17349,-0.1028903,0.0705997
45,-1.1068386,-0.9907553,"('incompetent', 'competent')",-0.41141078,-0.37877178,-0.57060605,-0.654369,-0.6962852,-0.6746321,0.0216531
46,-0.9435366,-0.8892121,"('uncompetitive', 'competitive')",0.2698578,0.39603826,-0.80540776,-0.861529,-0.4930288,-0.4515676,0.0414612
47,-0.21068382,-0.012227926,"('stupid', 'smart')",0.885921,1.0075008,5.222778,5.4248996,1.966005,2.1400574,0.1740524
48,0.47874376,0.37253454,"('unintelligent', 'intelligent')",1.8047774,1.7684193,0.4673033,0.46317762,0.9169415,0.8680438,-0.0488977
49,-0.1698759,-0.09088726,"('unable', 'able')",0.37212282,0.4658079,-0.06283263,0.046787307,0.0464714,0.1405693,0.0940979
50,0.4290083,0.47294003,"('clumsy', 'skillful')",0.5599727,0.55051845,0.040645972,-0.008690119,0.343209,0.3382561,-0.0049529
51,-0.38881692,-0.5095905,"('uneducated', 'educated')",0.93220896,0.8570423,0.5282656,0.43222922,0.3572192,0.2598937,-0.0973255
52,0.45336312,0.16580318,"('irrational', 'rational')",-0.68303865,-0.94169176,0.506959,0.36735797,0.0924278,-0.1361769,-0.2286047
53,-1.3851424,-1.5029919,"('uncreative', 'creative')",0.57550657,0.50921994,0.86872953,0.84781253,0.0196979,-0.0486531,-0.068351
54,-0.7045824,-0.88008094,"('incapable', 'capable')",-0.015446151,-0.09356432,1.0832958,1.1720879,0.1210891,0.0661475,-0.0549416
55,-0.12142605,-0.06598906,"('incompetent', 'clever')",1.22843,1.3069395,-0.1629162,-0.21031278,0.3146959,0.3435459,0.02885
56,-0.14122204,-0.09569311,"('impractical', 'practical')",0.7491775,0.7883873,-0.54517704,-0.5401933,0.0209261,0.0508336,0.0299075
57,-0.7687576,-0.8414521,"('unimaginative', 'imaginative')",0.7486038,0.7723184,-2.1462395,-2.2229083,-0.7221311,-0.764014,-0.0418829
58,-0.66904074,-0.7336487,"('undiscriminating', 'discriminating')",0.46565524,0.41572392,0.053522564,-0.024268305,-0.0499543,-0.1140644,-0.0641101
59,0.33737183,0.27929002,"('foolish', 'wise')",-0.1554163,-0.24509676,0.39511994,0.37166548,0.1923585,0.1352863,-0.0570722
60,-0.072002344,0.094674565,"('inefficient', 'efficient')",1.5020101,1.6887717,-0.7676229,-0.6382674,0.220795,0.3817263,0.1609313
61,-0.5154398,-0.6866953,"('illogical', 'logical')",0.6371197,0.5073799,-0.014244886,-0.14982858,0.0358117,-0.1097147,-0.1455264
62,-0.12257627,0.014592536,"('incompetent', 'brilliant')",1.2532706,1.4321221,-0.35781968,-0.24187829,0.2576249,0.4016121,0.1439872
63,-1.2279322,-1.160789,"('unperceptive', 'insightful')",-0.039849646,0.044744693,0.4035297,0.47272742,-0.2880841,-0.214439,0.0736451
64,-0.18834834,-0.22365998,"('shy', 'confident')",-0.088983774,-0.022573337,-6.513173,-6.6069293,-2.2635018,-2.2843876,-0.0208858
65,0.040962815,0.058615856,"('insecure', 'secure')",0.29062283,0.33563632,-0.78505546,-0.79850334,-0.1511566,-0.1347504,0.0164062
66,-1.3640826,-1.3568653,"('inactive', 'active')",-0.96541053,-1.0325135,1.1792698,1.1100409,-0.3834078,-0.426446,-0.0430382
67,0.5607573,0.5899379,"('doubtful', 'determined')",0.023385108,0.07752852,-0.67709523,-0.6069169,-0.0309843,0.0201832,0.0511675
68,-0.8865947,-0.900004,"('dependent', 'independent')",-0.6208725,-0.6546802,-0.81206846,-0.8562956,-0.7731786,-0.8036599,-0.0304813
69,0.6059344,0.6532142,"('lazy', 'industrious')",0.23952782,0.2593547,-0.34326717,-0.3398908,0.1673983,0.1908927,0.0234944
70,-0.66553056,-0.5572392,"('lethargic', 'energetic')",-0.08341688,0.031311736,0.4991846,0.55126995,-0.0832543,0.0084475,0.0917018
71,-0.092169285,-0.117260896,"('diffident', 'self-confident')",0.543841,0.58743674,0.57179,0.584814,0.3411539,0.3516633,0.0105094
72,-0.44927448,-0.45658544,"('unambitious', 'ambitious')",-0.12737316,-0.1072284,-1.3972511,-1.3449453,-0.6579663,-0.636253,0.0217133
73,1.4045317,1.3657366,"('helpless', 'self-reliant')",0.89233166,0.83949536,-2.654705,-2.7186074,-0.1192806,-0.1711252,-0.0518446
74,-0.22266373,-0.20728895,"('undedicated', 'dedicated')",0.22463378,0.27435026,0.0979639,0.06224138,0.0333113,0.0431009,0.0097896
75,0.022568263,-0.0085189715,"('meek', 'impulsive')",-0.2913292,-0.33560485,-0.1084553,-0.044816136,-0.1257387,-0.1296466,-0.0039079
76,0.08675975,0.26898813,"('anxious', 'daring')",0.7311241,0.8918146,-0.004157819,0.029782962,0.271242,0.3968619,0.1256199
77,-0.80072945,-0.8702866,"('unmotivated', 'motivated')",0.74355006,0.8086378,-1.4641945,-1.344277,-0.5071247,-0.4686419,0.0384828
78,-0.73042125,-0.6939224,"('nonresilient', 'resilient')",0.97844625,1.0081421,0.12681028,0.17014597,0.1249451,0.1614552,0.0365101
79,-1.0404974,-1.1364822,"('wavering', 'unwavering')",-1.6968147,-1.8832202,-0.015499994,0.0034475029,-0.917604,-1.0054183,-0.0878143
80,0.1877906,0.30779356,"('dominated', 'dominating')",0.7815758,0.9051419,-1.140103,-1.0955611,-0.0569122,0.0391248,0.096037
81,-0.19401322,-0.2209481,"('submissive', 'aggressive')",1.4997756,1.5627526,-0.8136692,-0.76092017,0.1640311,0.1936281,0.029597
82,-1.0019116,-0.981513,"('poor', 'rich')",0.38357836,0.3042533,5.8227897,5.9039927,1.7348188,1.7422444,0.0074256
83,-0.29902953,-0.36063528,"('powerless', 'powerful')",0.22144464,0.2781426,-1.1728673,-1.1999716,-0.4168174,-0.4274881,-0.0106707
84,0.53694075,0.40202907,"('inferior', 'superior')",0.39262387,0.32030708,0.9554089,0.8550704,0.6283245,0.5258022,-0.1025223
85,-0.040453997,-0.21605209,"('insignificant', 'prestigious')",0.073377416,-0.036351174,1.2676522,1.2120413,0.4335252,0.3198793,-0.1136459
86,-1.4297788,-1.674396,"('uninfluential', 'influential')",0.05569399,-0.11576287,-0.29923725,-0.4574206,-0.557774,-0.7491932,-0.1914192
87,0.29337603,0.18589848,"('unsuccessful', 'successful')",1.0099231,0.9667684,0.7199683,0.76914585,0.6744225,0.6406042,-0.0338183
88,-0.32004666,-0.5089648,"('low', 'eminent')",0.75297374,0.61602783,0.46982056,0.4683026,0.3009159,0.1917886,-0.1091273
