,pg&e_male,pg&e_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.122761235,-0.37678364,"('unsociable', 'sociable')",-1.6499548,-1.8780686,-0.886358,-1.1274261,-0.2410681
1,-0.10220863,-0.113728054,"('unfriendly', 'friendly')",-0.8142799,-0.828491,-0.4582443,-0.4711095,-0.0128652
2,1.3339558,1.3680506,"('unlikable', 'likable')",1.5319384,1.5893084,1.4329472,1.4786794,0.0457322
3,-0.34109136,-0.4103408,"('repellent', 'pleasant')",-1.5560756,-1.590872,-0.9485835,-1.0006064,-0.0520229
4,-0.049519822,-0.058252346,"('disliked', 'liked')",0.3330609,0.34310135,0.1417705,0.1424245,0.000654
5,-0.29328138,-0.15056434,"('distant', 'outgoing')",0.69258404,0.8845555,0.1996513,0.3669956,0.1673443
6,-0.21276787,-0.027007356,"('distant', 'open')",0.8263618,1.1100268,0.306797,0.5415097,0.2347127
7,0.10680405,-0.016947689,"('insensitive', 'sensitive')",-1.1651577,-1.2403415,-0.5291768,-0.6286446,-0.0994678
8,-0.49944842,-0.44125497,"('unaffectionate', 'affectionate')",-0.35869408,-0.229579,-0.4290712,-0.335417,0.0936542
9,0.49796325,0.5171354,"('unaffectionate', 'caring')",-0.9338913,-0.8784436,-0.217964,-0.1806541,0.0373099
10,-0.6159413,-0.7726021,"('unsympathetic', 'sympathetic')",-1.957658,-2.0890532,-1.2867997,-1.4308276,-0.1440279
11,0.17845961,-0.016588375,"('unhelpful', 'helpful')",-1.4097788,-1.5080196,-0.6156596,-0.7623039,-0.1466443
12,0.5158904,0.46059346,"('unsupportive', 'supportive')",-0.9331717,-0.8409619,-0.2086406,-0.1901842,0.0184564
13,-0.4251584,-0.63052505,"('impolite', 'polite')",-1.7277055,-1.8273067,-1.076432,-1.2289159,-0.1524839
14,1.0697174,0.7822685,"('antisocial', 'social')",-0.47108802,-0.6867978,0.2993147,0.0477354,-0.2515793
15,1.6385095,1.5372436,"('boring', 'funny')",1.5416088,1.4736867,1.5900592,1.5054651,-0.0845941
16,-0.31061855,-0.25841054,"('unpopular', 'popular')",0.090075925,0.12155522,-0.1102713,-0.0684277,0.0418436
17,-0.6038812,-0.6178961,"('nasty', 'nice')",-0.57032377,-0.48294058,-0.5871025,-0.5504183,0.0366842
18,-1.6883343,-1.6631197,"('disagreeable', 'welcoming')",0.0014460161,0.13683744,-0.8434442,-0.7631411,0.0803031
19,-0.20510387,-0.08521828,"('inhospitable', 'hospitable')",-0.10498117,0.021041103,-0.1550425,-0.0320886,0.1229539
20,0.040271882,0.02410122,"('rough', 'thoughtful')",-0.15076634,-0.1291883,-0.0552472,-0.0525435,0.0027037
21,1.1752896,1.0312737,"('immoral', 'moral')",-0.079811186,-0.21117084,0.5477392,0.4100514,-0.1376878
22,0.20362374,0.06422699,"('untrustworthy', 'trustworthy')",-0.160252,-0.22718248,0.0216859,-0.0814777,-0.1031636
23,0.26649976,0.12664771,"('insincere', 'sincere')",-1.9220777,-2.0656219,-0.8277889,-0.9694871,-0.1416982
24,0.09293556,0.021665659,"('dishonest', 'honest')",-0.8472747,-0.87945735,-0.3771696,-0.4288959,-0.0517263
25,0.028063059,0.12697138,"('egoistic', 'altruistic')",0.22216019,0.21103564,0.1251116,0.1690035,0.0438919
26,0.8225939,0.7481227,"('hardhearted', 'benevolent')",1.0216639,1.0121658,0.9221289,0.8801442,-0.0419847
27,0.13897009,0.1940223,"('hardhearted', 'softhearted')",-1.6639076,-1.589253,-0.7624688,-0.6976153,0.0648535
28,-0.46574038,-0.6207099,"('disloyal', 'loyal')",-1.2076439,-1.3123679,-0.8366921,-0.9665389,-0.1298468
29,1.186236,1.1297266,"('unfair', 'fair')",0.092363074,0.09140596,0.6392996,0.6105663,-0.0287333
30,0.7352305,0.5039133,"('intolerant', 'tolerant')",-0.6981517,-0.8764602,0.0185394,-0.1862735,-0.2048129
31,-0.81151825,-0.6344938,"('evil', 'good')",0.6432865,0.8627634,-0.0841159,0.1141348,0.1982507
32,0.46932125,0.42600805,"('unkind', 'kind')",-0.28918433,-0.28687483,0.0900685,0.0695666,-0.0205019
33,0.68327844,0.72460186,"('wrong', 'right')",0.6110303,0.66677636,0.6471543,0.6956891,0.0485348
34,-0.5984106,-0.53910404,"('mean', 'honorable')",-0.547985,-0.5428687,-0.5731978,-0.5409864,0.0322114
35,-1.2012721,-1.1891806,"('corrupt', 'incorrupt')",1.0664817,1.061932,-0.0673952,-0.0636243,0.0037709
36,-0.8240363,-0.69071037,"('hostile', 'amicable')",-0.15227248,-0.20126036,-0.4881544,-0.4459854,0.042169
37,0.13671921,0.13940442,"('fake', 'genuine')",-0.28497022,-0.24809669,-0.0741255,-0.0543461,0.0197794
38,-1.2711961,-1.2610303,"('untruthful', 'truthful')",-1.1090797,-1.1089889,-1.1901379,-1.1850096,0.0051283
39,1.5281588,1.4991529,"('exploitative', 'cooperative')",-0.089988984,-0.129534,0.7190849,0.6848094,-0.0342755
40,-1.1513567,-1.1909218,"('stingy', 'generous')",-1.3739791,-1.3015242,-1.2626679,-1.246223,0.0164449
41,-0.5977211,-0.686653,"('unforgiving', 'forgiving')",-1.3769163,-1.4031422,-0.9873187,-1.0448976,-0.0575789
42,0.9326121,0.8961944,"('unreliable', 'reliable')",1.3412341,1.3802792,1.1369231,1.1382368,0.0013137
43,0.45127574,0.4149267,"('irresponsible', 'responsible')",-1.6167682,-1.6220012,-0.5827463,-0.6035372,-0.0207909
44,0.28358266,0.33159578,"('prejudiced', 'unprejudiced')",0.48559958,0.6069968,0.3845911,0.4692963,0.0847052
45,0.59818006,0.38095582,"('incompetent', 'competent')",-1.8124342,-1.9165852,-0.6071271,-0.7678147,-0.1606876
46,-0.4084553,-0.5880659,"('uncompetitive', 'competitive')",-0.89991766,-1.1290591,-0.6541865,-0.8585625,-0.204376
47,-0.45985842,-0.55759966,"('stupid', 'smart')",-0.49213555,-0.49488798,-0.475997,-0.5262438,-0.0502468
48,0.53140086,0.4059198,"('unintelligent', 'intelligent')",-1.4711342,-1.5637945,-0.4698667,-0.5789374,-0.1090707
49,-0.53494006,-0.56728023,"('unable', 'able')",-0.6703591,-0.62225163,-0.6026496,-0.5947659,0.0078837
50,-0.17440018,-0.13375406,"('clumsy', 'skillful')",0.97676706,1.0682474,0.4011834,0.4672467,0.0660633
51,-0.7376964,-0.9112889,"('uneducated', 'educated')",-0.4896231,-0.7189158,-0.6136597,-0.8151023,-0.2014426
52,0.1008381,0.0984776,"('irrational', 'rational')",1.1493989,1.0851548,0.6251185,0.5918162,-0.0333023
53,0.8546084,0.86366194,"('uncreative', 'creative')",-0.56150633,-0.5945922,0.146551,0.1345349,-0.0120161
54,0.26160157,0.24031478,"('incapable', 'capable')",0.18590266,0.14303362,0.2237521,0.1916742,-0.0320779
55,0.74228346,0.55404043,"('incompetent', 'clever')",-1.6063957,-1.6708804,-0.4320561,-0.55842,-0.1263639
56,1.8112075,1.6477253,"('impractical', 'practical')",-0.8523747,-1.0465096,0.4794164,0.3006079,-0.1788085
57,0.10507447,-0.14549552,"('unimaginative', 'imaginative')",-1.1544175,-1.3564276,-0.5246715,-0.7509615,-0.22629
58,0.332799,0.21771812,"('undiscriminating', 'discriminating')",0.21157333,0.097850755,0.2721862,0.1577844,-0.1144018
59,0.4285105,0.48035717,"('foolish', 'wise')",1.0194798,1.1098795,0.7239951,0.7951183,0.0711232
60,1.2378633,1.1018068,"('inefficient', 'efficient')",-1.3900487,-1.4936532,-0.0760927,-0.1959232,-0.1198305
61,0.94873405,0.80939573,"('illogical', 'logical')",-0.0696981,-0.16038439,0.439518,0.3245057,-0.1150123
62,1.4748081,1.3668526,"('incompetent', 'brilliant')",-1.1043738,-1.1334825,0.1852171,0.1166851,-0.068532
63,-0.22824818,-0.32745165,"('unperceptive', 'insightful')",-0.30551642,-0.37021184,-0.2668823,-0.3488317,-0.0819494
64,-0.2374936,-0.35950282,"('shy', 'confident')",-0.08923033,-0.19921394,-0.163362,-0.2793584,-0.1159964
65,0.2718239,0.13104752,"('insecure', 'secure')",-0.87989455,-1.1201224,-0.3040353,-0.4945375,-0.1905022
66,-0.43840843,-0.3852036,"('inactive', 'active')",0.8908313,1.0057647,0.2262114,0.3102806,0.0840692
67,-0.3582954,-0.4527617,"('doubtful', 'determined')",-0.12306566,-0.13741903,-0.2406805,-0.2950904,-0.0544099
68,-1.2045996,-1.3357942,"('dependent', 'independent')",-0.9648299,-1.0276349,-1.0847148,-1.1817145,-0.0969997
69,0.4323331,0.55459595,"('lazy', 'industrious')",1.2787493,1.4040824,0.8555412,0.9793392,0.123798
70,-0.5163543,-0.7233575,"('lethargic', 'energetic')",-0.60579157,-0.6787771,-0.5610729,-0.7010673,-0.1399944
71,0.4018596,0.3945041,"('diffident', 'self-confident')",-0.5944698,-0.48926228,-0.0963051,-0.0473791,0.048926
72,0.48567608,0.54675233,"('unambitious', 'ambitious')",-1.1488616,-1.1285291,-0.3315928,-0.2908884,0.0407044
73,0.88973147,0.9367939,"('helpless', 'self-reliant')",0.8591778,0.85333776,0.8744546,0.8950658,0.0206112
74,0.092224084,0.02829197,"('undedicated', 'dedicated')",-0.42586613,-0.37547356,-0.166821,-0.1735908,-0.0067698
75,-0.42272633,-0.39768994,"('meek', 'impulsive')",0.4169494,0.458412,-0.0028885,0.030361,0.0332495
76,1.0684695,1.0670531,"('anxious', 'daring')",0.48709065,0.5173217,0.7777801,0.7921874,0.0144073
77,0.93147814,0.9637872,"('unmotivated', 'motivated')",-0.49840078,-0.6078146,0.2165387,0.1779863,-0.0385524
78,-0.67259985,-0.5850379,"('nonresilient', 'resilient')",-1.344563,-1.2148626,-1.0085814,-0.8999503,0.1086311
79,-0.23392558,-0.19322175,"('wavering', 'unwavering')",0.5778344,0.56709576,0.1719544,0.186937,0.0149826
80,0.6406694,0.52670246,"('dominated', 'dominating')",-0.54372454,-0.5859868,0.0484724,-0.0296422,-0.0781146
81,-0.7578669,-1.0788373,"('submissive', 'aggressive')",-0.23267323,-0.49060708,-0.4952701,-0.7847222,-0.2894521
82,-0.7498368,-0.7703114,"('poor', 'rich')",-0.26658112,-0.34995964,-0.508209,-0.5601355,-0.0519265
83,0.6867834,0.6479418,"('powerless', 'powerful')",-0.6170902,-0.66774136,0.0348466,-0.0098998,-0.0447464
84,0.8834096,0.7962092,"('inferior', 'superior')",0.023463093,-0.091555186,0.4534363,0.352327,-0.1011093
85,1.0746081,1.2663132,"('insignificant', 'prestigious')",1.3616167,1.5167626,1.2181125,1.3915379,0.1734254
86,-0.7110671,-0.9234872,"('uninfluential', 'influential')",-2.1510234,-2.333502,-1.4310453,-1.6284946,-0.1974493
87,0.6439164,0.51304406,"('unsuccessful', 'successful')",1.1216539,0.9899586,0.8827852,0.7515013,-0.1312839
88,-0.16344239,-0.3552513,"('low', 'eminent')",0.9928209,0.725711,0.4146893,0.1852298,-0.2294595
