,cummins_male,cummins_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.308581,-0.33415505,"('unsociable', 'sociable')",-0.3904607,-0.5031999,-0.3495209,-0.4186774,-0.0691565
1,0.49248618,0.30754712,"('unfriendly', 'friendly')",2.0288138,1.8920709,1.26065,1.0998091,-0.1608409
2,0.42836425,0.49896747,"('unlikable', 'likable')",0.19557628,0.23854573,0.3119703,0.3687566,0.0567863
3,-0.61943173,-0.5042118,"('repellent', 'pleasant')",0.05867068,0.10637268,-0.2803805,-0.1989195,0.081461
4,0.2888056,0.1660354,"('disliked', 'liked')",-6.0984135,-6.188748,-2.904804,-3.0113564,-0.1065524
5,0.4542395,0.34337527,"('distant', 'outgoing')",-0.036472835,-0.10351808,0.2088833,0.1199286,-0.0889547
6,-0.51039135,-0.60910213,"('distant', 'open')",0.5467512,0.41903841,0.0181799,-0.0950319,-0.1132118
7,-0.34054437,-0.21065229,"('insensitive', 'sensitive')",0.5999104,0.5994103,0.129683,0.194379,0.064696
8,-0.8404061,-0.9614781,"('unaffectionate', 'affectionate')",1.0438865,0.9078988,0.1017402,-0.0267897,-0.1285299
9,0.015571173,-0.09056714,"('unaffectionate', 'caring')",1.323684,1.2128223,0.6696275,0.5611276,-0.1084999
10,-0.6978435,-0.5932476,"('unsympathetic', 'sympathetic')",-0.22301295,-0.23268741,-0.4604282,-0.4129675,0.0474607
11,-0.047716036,0.015763022,"('unhelpful', 'helpful')",1.6321275,1.6895145,0.7922058,0.8526388,0.060433
12,-0.09465961,-0.016690295,"('unsupportive', 'supportive')",-1.7237864,-1.7347606,-0.909223,-0.8757254,0.0334976
13,-0.060698133,0.0068302676,"('impolite', 'polite')",-0.7023207,-0.69695,-0.3815094,-0.3450599,0.0364495
14,-0.2446361,-0.15606904,"('antisocial', 'social')",-0.84640175,-0.8188312,-0.5455189,-0.4874501,0.0580688
15,-0.13992909,-0.2384319,"('boring', 'funny')",0.47724742,0.450221,0.1686592,0.1058946,-0.0627646
16,-0.66938806,-0.7212655,"('unpopular', 'popular')",0.3959952,0.37666893,-0.1366964,-0.1722983,-0.0356019
17,-0.62159795,-0.57723635,"('nasty', 'nice')",-0.32141003,-0.25813505,-0.471504,-0.4176857,0.0538183
18,-1.25973,-1.2604357,"('disagreeable', 'welcoming')",-0.64583075,-0.71582013,-0.9527804,-0.9881279,-0.0353475
19,-0.65945953,-0.7025899,"('inhospitable', 'hospitable')",0.1174455,0.15358314,-0.271007,-0.2745034,-0.0034964
20,-0.24638021,-0.15406787,"('rough', 'thoughtful')",1.3178035,1.2802583,0.5357116,0.5630952,0.0273836
21,-0.22049333,-0.12730524,"('immoral', 'moral')",-0.8197758,-0.7559933,-0.5201346,-0.4416493,0.0784853
22,0.13034773,0.18149583,"('untrustworthy', 'trustworthy')",-1.1938405,-1.2156204,-0.5317464,-0.5170623,0.0146841
23,0.23244965,0.21769446,"('insincere', 'sincere')",5.706757,5.637673,2.9696033,2.9276836,-0.0419197
24,0.5268071,0.5068043,"('dishonest', 'honest')",0.8096014,0.7195137,0.6682043,0.613159,-0.0550453
25,-0.05875828,-0.08686526,"('egoistic', 'altruistic')",1.4569342,1.433165,0.699088,0.6731498,-0.0259382
26,0.92181855,0.89892864,"('hardhearted', 'benevolent')",1.8430148,1.8058771,1.3824167,1.3524029,-0.0300138
27,-0.46582934,-0.37672707,"('hardhearted', 'softhearted')",1.5914629,1.4498758,0.5628167,0.5365744,-0.0262423
28,-0.104897186,-0.26873633,"('disloyal', 'loyal')",0.99140835,0.89555156,0.4432556,0.3134076,-0.129848
