,affiliated_male,affiliated_female,tuple,computer_male,computer_female,services_male,services_female,inc_male,inc_female,average_male,average_female,female-male
0,0.73645586,0.5275076,"('unsociable', 'sociable')",-0.040469572,-0.19327836,0.7507804,0.66465986,-0.18740276,-0.34410268,0.314841,0.1636966,-0.1511444
1,-1.1951799,-1.282078,"('unfriendly', 'friendly')",1.5689757,1.4383432,0.12225227,-0.05441201,1.915912,1.8093625,0.60299,0.4778039,-0.1251861
2,1.111814,1.1414886,"('unlikable', 'likable')",0.374469,0.44268394,0.9398519,1.0133537,0.44084856,0.5219866,0.7167459,0.7798781,0.0631322
3,-0.059814956,0.06592884,"('repellent', 'pleasant')",-0.5706721,-0.50511336,0.2534376,0.45674947,0.2110917,0.25174028,-0.0414894,0.0673263,0.1088157
4,-0.3518589,-0.43902564,"('disliked', 'liked')",-0.31286138,-0.33809382,-0.02807469,-0.04027834,-6.2720766,-6.3787813,-1.7412179,-1.7990447,-0.0578268
5,-1.1940787,-1.2155344,"('distant', 'outgoing')",1.129877,1.1944623,-0.6827306,-0.6822869,-0.19584133,-0.18260896,-0.2356934,-0.221492,0.0142014
6,-0.9596234,-0.9505363,"('distant', 'open')",1.0886588,1.1507028,-0.94618547,-0.9105909,0.65743256,0.64308774,-0.0399294,-0.0168342,0.0230952
7,2.3173215,2.3556495,"('insensitive', 'sensitive')",0.022069445,-0.004244739,0.027767096,0.09187871,0.8609673,0.8570667,0.8070314,0.8250875,0.0180561
8,-1.1252794,-1.1062468,"('unaffectionate', 'affectionate')",0.22008319,0.19497368,-0.50334054,-0.5106306,0.94752246,0.9076057,-0.1152536,-0.1285745,-0.0133209
9,-0.2053537,-0.19815895,"('unaffectionate', 'caring')",0.76030725,0.7263998,0.0876427,0.11457681,1.4130633,1.415731,0.5139149,0.5146371,0.0007222
10,0.90932024,1.0037599,"('unsympathetic', 'sympathetic')",-1.2449234,-1.2621984,-0.75663584,-0.5636294,-0.16482899,-0.13783185,-0.314267,-0.239975,0.074292
11,1.4731883,1.5194808,"('unhelpful', 'helpful')",0.7067065,0.7114109,1.4478127,1.5298386,1.8906856,1.9872384,1.3795983,1.4369922,0.0573939
12,1.7839367,1.9435381,"('unsupportive', 'supportive')",0.18394612,0.2841057,0.45379993,0.6620263,-1.9096245,-1.907568,0.1280146,0.2455255,0.1175109
13,0.86925197,0.907315,"('impolite', 'polite')",-0.5106624,-0.49641088,0.018203273,0.10087289,-0.42096972,-0.39187813,-0.0110442,0.0299747,0.0410189
14,2.2107103,2.1590838,"('antisocial', 'social')",0.400541,0.3310905,1.3181365,1.3425621,-0.4892875,-0.5095546,0.860025,0.8307955,-0.0292295
15,0.81229174,0.6797877,"('boring', 'funny')",0.37408274,0.26834413,-0.30577844,-0.5037858,0.5986234,0.5106383,0.3698049,0.2387461,-0.1310588
16,-1.2369738,-1.3190472,"('unpopular', 'popular')",-0.37017366,-0.38197464,-0.15205571,-0.12656987,0.45437908,0.4570081,-0.326206,-0.3426459,-0.0164399
17,0.10040785,0.06820957,"('nasty', 'nice')",0.05434478,0.116258934,0.7226666,0.78688204,-0.24154024,-0.18780625,0.1589697,0.1958861,0.0369164
18,-0.024374526,0.06421994,"('disagreeable', 'welcoming')",-0.12622531,-0.09302796,0.4295102,0.50125754,-0.32212394,-0.2773996,-0.0108034,0.0487625,0.0595659
19,0.26244596,0.32322988,"('inhospitable', 'hospitable')",0.66034365,0.6644316,-0.3278752,-0.24858,0.270228,0.29949313,0.2162856,0.2596437,0.0433581
20,0.23305187,0.25849593,"('rough', 'thoughtful')",0.43777674,0.44598803,0.01593923,0.028292209,0.7304486,0.71848494,0.3543041,0.3628153,0.0085112
21,0.6974968,0.82219,"('immoral', 'moral')",0.29806316,0.27041715,0.37093806,0.54506063,-0.72724366,-0.64374363,0.1598136,0.248481,0.0886674
22,1.0034229,0.98009866,"('untrustworthy', 'trustworthy')",0.042413577,-0.038894106,0.54341215,0.5776615,-0.6376358,-0.63305277,0.2379032,0.2214533,-0.0164499
23,1.1427841,1.1712755,"('insincere', 'sincere')",-0.06114118,-0.08691226,0.56696033,0.57495075,5.6508155,5.6442065,1.8248547,1.8258801,0.0010254
24,1.8218915,1.9148687,"('dishonest', 'honest')",-0.1852931,-0.17195426,-0.17106314,-0.13807401,0.9761815,0.94892955,0.6104292,0.6384425,0.0280133
25,-1.223097,-1.259646,"('egoistic', 'altruistic')",0.8128974,0.76765746,1.4825625,1.3997247,1.7266344,1.697309,0.6997494,0.6512613,-0.0484881
26,1.1341729,1.0123333,"('hardhearted', 'benevolent')",1.2903337,1.222675,1.6226947,1.5343977,1.9111992,1.8667536,1.4896001,1.4090399,-0.0805602
