,spruce_male,spruce_female,tuple,average_male,average_female,female-male
0,0.09423703,-0.041521057,"('unsociable', 'sociable')",0.094237,-0.0415211,-0.1357581
1,0.80476826,0.7681136,"('unfriendly', 'friendly')",0.8047683,0.7681136,-0.0366547
2,0.030646592,0.21181437,"('unlikable', 'likable')",0.0306466,0.2118144,0.1811678
3,0.98463625,1.0530244,"('repellent', 'pleasant')",0.9846362,1.0530244,0.0683882
4,-7.1277647,-7.253182,"('disliked', 'liked')",-7.1277647,-7.2531819,-0.1254172
5,-0.84730756,-0.7517001,"('distant', 'outgoing')",-0.8473076,-0.7517001,0.0956075
6,-0.3011937,-0.26803774,"('distant', 'open')",-0.3011937,-0.2680377,0.033156
7,1.21458,1.165324,"('insensitive', 'sensitive')",1.2145801,1.165324,-0.0492561
8,0.5451729,0.4822815,"('unaffectionate', 'affectionate')",0.5451729,0.4822815,-0.0628914
9,1.1890682,1.2265111,"('unaffectionate', 'caring')",1.1890682,1.2265111,0.0374429
10,1.2563735,1.2108915,"('unsympathetic', 'sympathetic')",1.2563735,1.2108915,-0.045482
11,1.4300041,1.4614028,"('unhelpful', 'helpful')",1.4300041,1.4614028,0.0313987
12,-1.6721596,-1.688561,"('unsupportive', 'supportive')",-1.6721596,-1.688561,-0.0164014
13,0.04589419,0.0086242035,"('impolite', 'polite')",0.0458942,0.0086242,-0.03727
14,0.20722584,0.07664998,"('antisocial', 'social')",0.2072258,0.07665,-0.1305758
15,0.079220966,0.0084781535,"('boring', 'funny')",0.079221,0.0084782,-0.0707428
16,-0.34218124,-0.28754324,"('unpopular', 'popular')",-0.3421812,-0.2875432,0.054638
17,-0.106796384,-0.04161913,"('nasty', 'nice')",-0.1067964,-0.0416191,0.0651773
18,-0.49796483,-0.46965253,"('disagreeable', 'welcoming')",-0.4979648,-0.4696525,0.0283123
19,-1.1039805,-1.0301424,"('inhospitable', 'hospitable')",-1.1039805,-1.0301424,0.0738381
20,1.0839407,1.0013512,"('rough', 'thoughtful')",1.0839407,1.0013512,-0.0825895
21,-0.054411568,0.03704501,"('immoral', 'moral')",-0.0544116,0.037045,0.0914566
22,-0.2933285,-0.30223787,"('untrustworthy', 'trustworthy')",-0.2933285,-0.3022379,-0.0089094
23,5.6488457,5.721012,"('insincere', 'sincere')",5.6488457,5.7210121,0.0721664
24,1.4039866,1.2740233,"('dishonest', 'honest')",1.4039866,1.2740233,-0.1299633
25,0.4474889,0.4610132,"('egoistic', 'altruistic')",0.4474889,0.4610132,0.0135243
26,0.7587773,0.5784637,"('hardhearted', 'benevolent')",0.7587773,0.5784637,-0.1803136
27,1.705221,1.4971256,"('hardhearted', 'softhearted')",1.7052211,1.4971256,-0.2080955
28,0.8943488,0.8182188,"('disloyal', 'loyal')",0.8943488,0.8182188,-0.07613
29,-0.61711293,-0.6975653,"('unfair', 'fair')",-0.6171129,-0.6975653,-0.0804524
30,0.71363527,0.72253263,"('intolerant', 'tolerant')",0.7136353,0.7225326,0.0088973
31,-1.4387479,-1.4066911,"('evil', 'good')",-1.4387479,-1.4066911,0.0320568
32,1.1660445,1.0303882,"('unkind', 'kind')",1.1660445,1.0303882,-0.1356563
33,-0.5147126,-0.5003974,"('wrong', 'right')",-0.5147126,-0.5003974,0.0143152
34,4.076271,4.2379966,"('mean', 'honorable')",4.0762711,4.2379966,0.1617255
35,-1.0394387,-1.2476875,"('corrupt', 'incorrupt')",-1.0394387,-1.2476875,-0.2082488
36,-0.909359,-0.9312236,"('hostile', 'amicable')",-0.909359,-0.9312236,-0.0218646
37,0.79457986,0.75689495,"('fake', 'genuine')",0.7945799,0.7568949,-0.037685
38,-0.6288715,-0.55008185,"('untruthful', 'truthful')",-0.6288715,-0.5500818,0.0787897
39,0.4886031,0.5018894,"('exploitative', 'cooperative')",0.4886031,0.5018894,0.0132863
40,-1.1373158,-1.3181021,"('stingy', 'generous')",-1.1373158,-1.3181021,-0.1807863
41,0.28251165,0.24192956,"('unforgiving', 'forgiving')",0.2825117,0.2419296,-0.0405821
42,-1.5801814,-1.5626522,"('unreliable', 'reliable')",-1.5801814,-1.5626522,0.0175292
43,1.0210584,1.074617,"('irresponsible', 'responsible')",1.0210584,1.074617,0.0535586
44,-0.61404216,-0.5607624,"('prejudiced', 'unprejudiced')",-0.6140422,-0.5607624,0.0532798
45,0.37497008,0.22935183,"('incompetent', 'competent')",0.3749701,0.2293518,-0.1456183
46,-0.32035306,-0.3739372,"('uncompetitive', 'competitive')",-0.3203531,-0.3739372,-0.0535841
47,4.525966,4.6719604,"('stupid', 'smart')",4.5259662,4.6719604,0.1459942
48,0.2887008,0.21804032,"('unintelligent', 'intelligent')",0.2887008,0.2180403,-0.0706605
49,-0.26390052,-0.10328311,"('unable', 'able')",-0.2639005,-0.1032831,0.1606174
50,-0.3856246,-0.3278823,"('clumsy', 'skillful')",-0.3856246,-0.3278823,0.0577423
51,-0.05194272,-0.14687234,"('uneducated', 'educated')",-0.0519427,-0.1468723,-0.0949296
52,-0.5063846,-0.6197913,"('irrational', 'rational')",-0.5063846,-0.6197913,-0.1134067
53,-0.0141516775,-0.047999937,"('uncreative', 'creative')",-0.0141517,-0.0479999,-0.0338482
54,0.57658327,0.74655265,"('incapable', 'capable')",0.5765833,0.7465526,0.1699693
55,0.7728133,0.73154914,"('incompetent', 'clever')",0.7728133,0.7315491,-0.0412642
56,0.55940354,0.516375,"('impractical', 'practical')",0.5594035,0.516375,-0.0430285
