,southern_male,southern_female,tuple,co_male,co_female,average_male,average_female,female-male
0,0.4123009,0.32734147,"('unsociable', 'sociable')",-0.21055521,-0.28287223,0.1008729,0.0222346,-0.0786383
1,0.27954155,0.19502795,"('unfriendly', 'friendly')",1.2819593,1.1833003,0.7807504,0.6891641,-0.0915863
2,1.3894212,1.4408371,"('unlikable', 'likable')",0.91026217,1.0704304,1.1498417,1.2556338,0.1057921
3,-0.053246688,0.03957958,"('repellent', 'pleasant')",0.69604564,0.7653123,0.3213995,0.4024459,0.0810464
4,-0.44131815,-0.5706838,"('disliked', 'liked')",-6.91955,-6.9716535,-3.680434,-3.7711687,-0.0907347
5,-0.3840825,-0.38281503,"('distant', 'outgoing')",-0.7005318,-0.66222495,-0.5423071,-0.52252,0.0197871
6,-0.13911362,-0.08685721,"('distant', 'open')",-0.53464836,-0.51872486,-0.336881,-0.302791,0.03409
7,1.0760432,1.1210562,"('insensitive', 'sensitive')",0.19578557,0.24618454,0.6359144,0.6836204,0.047706
8,-0.10231564,-0.061628684,"('unaffectionate', 'affectionate')",0.39155218,0.28517485,0.1446183,0.1117731,-0.0328452
9,0.88120687,0.9048691,"('unaffectionate', 'caring')",0.96535003,0.91675425,0.9232785,0.9108117,-0.0124668
10,0.6805599,0.76786566,"('unsympathetic', 'sympathetic')",0.0059447438,0.019652903,0.3432523,0.3937593,0.050507
11,0.009635385,0.010934744,"('unhelpful', 'helpful')",1.9298654,1.9086686,0.9697503,0.9598017,-0.0099486
12,0.58160543,0.7736643,"('unsupportive', 'supportive')",-2.0175953,-1.9198409,-0.7179949,-0.5730883,0.1449066
13,0.4772939,0.45011348,"('impolite', 'polite')",-0.2984011,-0.3108946,0.0894464,0.0696094,-0.019837
14,1.7071233,1.5754024,"('antisocial', 'social')",0.15852396,0.13989456,0.9328236,0.8576485,-0.0751751
15,0.21010698,-0.029305398,"('boring', 'funny')",0.55501896,0.4754602,0.382563,0.2230774,-0.1594856
16,-1.3607388,-1.4528592,"('unpopular', 'popular')",-0.12953514,-0.2472395,-0.745137,-0.8500493,-0.1049123
17,-0.012839578,-0.03914428,"('nasty', 'nice')",-0.12064574,-0.12086549,-0.0667427,-0.0800049,-0.0132622
18,0.17131928,0.31059474,"('disagreeable', 'welcoming')",-0.9619275,-0.99326426,-0.3953041,-0.3413348,0.0539693
19,-0.34365278,-0.23775162,"('inhospitable', 'hospitable')",-0.53603595,-0.5258221,-0.4398444,-0.3817869,0.0580575
20,-0.024475753,0.028116709,"('rough', 'thoughtful')",0.6313898,0.60460734,0.303457,0.316362,0.012905
21,1.2041427,1.2489676,"('immoral', 'moral')",-0.6351063,-0.5071699,0.2845182,0.3708989,0.0863807
22,-0.11187772,-0.11098074,"('untrustworthy', 'trustworthy')",-0.70732546,-0.68426716,-0.4096016,-0.397624,0.0119776
23,0.6399638,0.69407666,"('insincere', 'sincere')",6.0599713,5.9562283,3.3499675,3.3251524,-0.0248151
24,1.013341,1.0134833,"('dishonest', 'honest')",0.8763477,0.89095205,0.9448444,0.9522177,0.0073733
25,0.2559642,0.18039474,"('egoistic', 'altruistic')",1.1460786,1.0951496,0.7010214,0.6377722,-0.0632492
26,1.2176607,1.138937,"('hardhearted', 'benevolent')",1.5828662,1.507299,1.4002634,1.323118,-0.0771454
27,0.36366624,0.41516286,"('hardhearted', 'softhearted')",0.6498906,0.5870316,0.5067784,0.5010972,-0.0056812
28,1.039626,0.9156094,"('disloyal', 'loyal')",1.0054423,0.8229835,1.0225341,0.8692964,-0.1532377
29,-0.44000244,-0.560254,"('unfair', 'fair')",-0.5249246,-0.59997463,-0.4824635,-0.5801143,-0.0976508
30,0.861212,0.8373425,"('intolerant', 'tolerant')",0.954412,0.9772679,0.907812,0.9073052,-0.0005068
31,-1.175353,-1.0579697,"('evil', 'good')",-1.1697847,-1.1423757,-1.1725688,-1.1001728,0.072396
32,0.60315126,0.56573415,"('unkind', 'kind')",1.0906228,0.937195,0.846887,0.7514646,-0.0954224
33,0.75005865,0.6939697,"('wrong', 'right')",-0.6324872,-0.6404905,0.0587857,0.0267396,-0.0320461
34,0.2046951,0.29947668,"('mean', 'honorable')",5.114836,5.1777835,2.6597657,2.7386301,0.0788644
35,-0.8884194,-1.1005697,"('corrupt', 'incorrupt')",-0.59089214,-0.7473273,-0.7396557,-0.9239485,-0.1842928
36,-1.1883178,-1.3037509,"('hostile', 'amicable')",-0.45748746,-0.6352735,-0.8229026,-0.9695122,-0.1466096
37,1.2557386,1.2948639,"('fake', 'genuine')",0.4367027,0.42959896,0.8462207,0.8622314,0.0160107
38,-0.14382097,-0.18247196,"('untruthful', 'truthful')",0.20923677,0.22848098,0.0327079,0.0230045,-0.0097034
39,0.85252005,0.96834075,"('exploitative', 'cooperative')",0.73168147,0.84460396,0.7921008,0.9064723,0.1143715
40,0.30158234,0.39062485,"('stingy', 'generous')",-2.4058385,-2.400279,-1.0521281,-1.0048271,0.047301
41,0.4193558,0.46603268,"('unforgiving', 'forgiving')",0.40382406,0.38651726,0.4115899,0.426275,0.0146851
