,pepsi_male,pepsi_female,tuple,bottling_male,bottling_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,1.0820827,1.0639495,"('unsociable', 'sociable')",0.09090382,0.018927187,1.2641562,1.106553,-0.3239401,-0.41202152,0.5283007,0.4443521,-0.0839486
1,0.23177688,0.33530387,"('unfriendly', 'friendly')",-0.575351,-0.57908934,-0.9284015,-1.020839,1.8714741,1.75183,0.1498746,0.1218014,-0.0280732
2,0.06246233,0.11872986,"('unlikable', 'likable')",0.07454024,0.10742189,2.0999012,2.1271417,0.49331865,0.58415216,0.6825556,0.7343614,0.0518058
3,-0.77661216,-0.70681316,"('repellent', 'pleasant')",-1.9208593,-1.8877686,1.0356411,1.0620567,0.13548899,0.19627893,-0.3815854,-0.3340616,0.0475238
4,-0.5056352,-0.51236355,"('disliked', 'liked')",0.1526492,0.13616115,-0.52939177,-0.56167984,-6.7850556,-6.9104686,-1.9168583,-1.9620878,-0.0452295
5,0.62699217,0.6860424,"('distant', 'outgoing')",0.20426565,0.31065926,-2.3788757,-2.2532969,-0.35429153,-0.34615284,-0.4754774,-0.400687,0.0747904
6,-0.25370038,-0.13097364,"('distant', 'open')",-0.15435265,-0.02732366,-2.5327575,-2.410795,0.31057185,0.27621734,-0.6575597,-0.5732187,0.084341
7,0.37224036,0.43744636,"('insensitive', 'sensitive')",-0.9731648,-0.96200365,0.27710837,0.29409108,0.6478295,0.68847865,0.0810034,0.1145031,0.0334997
8,-0.42979583,-0.37367356,"('unaffectionate', 'affectionate')",-0.87352926,-0.8828449,-0.74408835,-0.7306189,0.6881541,0.61958945,-0.3398148,-0.341887,-0.0020722
9,0.9222883,0.9953028,"('unaffectionate', 'caring')",-0.99445367,-0.99074817,-0.7224549,-0.7462895,1.0970192,1.0879893,0.0755997,0.0865636,0.0109639
10,0.53969675,0.61296433,"('unsympathetic', 'sympathetic')",-1.4708242,-1.5014448,0.47759062,0.39959687,-0.24066083,-0.20022103,-0.1735494,-0.1722762,0.0012732
11,1.0117452,1.0938171,"('unhelpful', 'helpful')",-0.96940297,-0.9810972,0.52969295,0.5157669,1.8449736,1.9160877,0.6042522,0.6361436,0.0318914
12,1.6582972,1.7361339,"('unsupportive', 'supportive')",-0.6013761,-0.55167174,0.96793216,1.0429499,-1.7999756,-1.7947848,0.0562194,0.1081569,0.0519375
13,1.1635356,1.1284156,"('impolite', 'polite')",-0.17300737,-0.17642602,0.89987636,0.8376427,-0.31820166,-0.27646688,0.3930507,0.3782914,-0.0147593
14,0.33198,0.22723715,"('antisocial', 'social')",-0.7768704,-0.83425957,2.0355775,1.9881604,-0.7342609,-0.71854585,0.2141065,0.165648,-0.0484585
15,0.62721705,0.52739006,"('boring', 'funny')",0.62641424,0.59675515,-1.3084227,-1.3442073,0.18562263,0.14056118,0.0327078,-0.0198752,-0.052583
16,-0.71296054,-0.70402366,"('unpopular', 'popular')",-0.07016669,-0.016170591,-0.45922098,-0.4755475,0.48999396,0.46386436,-0.1880886,-0.1829693,0.0051193
17,-0.36529636,-0.33029795,"('nasty', 'nice')",-0.6865984,-0.6079682,-1.3309067,-1.3020194,-0.6914932,-0.6130926,-0.7685737,-0.7133445,0.0552292
18,-0.6196371,-0.5838693,"('disagreeable', 'welcoming')",-0.31491023,-0.29945824,-0.33784246,-0.2971954,-0.23071118,-0.2663412,-0.3757752,-0.361716,0.0140592
19,-0.058051236,0.030191313,"('inhospitable', 'hospitable')",-0.74395716,-0.67905104,-1.7234999,-1.6440955,-0.1927419,-0.103524975,-0.6795626,-0.5991201,0.0804425
20,-0.5312768,-0.51711357,"('rough', 'thoughtful')",-0.94512576,-0.8454894,0.60102326,0.6596481,1.0618653,1.0657861,0.0466215,0.0907078,0.0440863
21,0.84036994,0.8378715,"('immoral', 'moral')",-0.8493143,-0.8831835,1.5124108,1.4208069,-0.77831596,-0.7262832,0.1812876,0.1623029,-0.0189847
22,-0.2641209,-0.32296845,"('untrustworthy', 'trustworthy')",-0.8700726,-0.9383321,1.2714634,1.1485825,-0.9267958,-0.9659359,-0.1973815,-0.2696635,-0.072282
23,0.9458588,1.0088909,"('insincere', 'sincere')",-1.0232302,-1.0487487,0.34444484,0.26891637,5.8845215,5.8393745,1.5378988,1.5171082,-0.0207906
24,0.7635151,0.7705945,"('dishonest', 'honest')",-0.88217515,-0.9390549,0.11293549,0.03765907,0.92798764,0.90033865,0.2305658,0.1923843,-0.0381815
25,-1.3864969,-1.4186561,"('egoistic', 'altruistic')",-0.13823056,-0.10989,-0.33887064,-0.3729176,1.6012226,1.5132642,-0.0655939,-0.0970499,-0.031456
26,0.48392755,0.54366803,"('hardhearted', 'benevolent')",0.28310534,0.29537025,0.5056179,0.5177279,1.4737912,1.3900399,0.6866105,0.6867015,9.1e-05
27,-0.11304021,-0.04167308,"('hardhearted', 'softhearted')",-0.7036526,-0.64046216,-0.66371256,-0.61057967,1.333939,1.2343254,-0.0366166,-0.0145974,0.0220192
28,0.5597993,0.52525985,"('disloyal', 'loyal')",-0.3293563,-0.38230348,0.55084187,0.4087199,1.252822,1.1494457,0.5085267,0.4252805,-0.0832462
29,-0.33813316,-0.37040037,"('unfair', 'fair')",-0.34981123,-0.37473488,-0.85271275,-0.8431555,-0.56441087,-0.67609787,-0.526267,-0.5660971,-0.0398301
30,0.9477593,0.9676568,"('intolerant', 'tolerant')",-0.51137316,-0.5201833,0.50887084,0.42975733,1.0770525,1.072744,0.5055773,0.4874937,-0.0180836
31,-1.2481742,-1.1487099,"('evil', 'good')",-0.73953515,-0.61450464,-2.0258896,-1.9351146,-0.91940284,-1.0054834,-1.2332504,-1.1759531,0.0572973
32,0.9111248,0.90463614,"('unkind', 'kind')",-0.5116028,-0.536822,1.1736909,1.0689337,0.92312866,0.82123524,0.6240854,0.5644957,-0.0595897
33,0.8577677,0.7737057,"('wrong', 'right')",0.9869996,0.97618365,-0.14290082,-0.17548257,-0.33208847,-0.36307612,0.3424445,0.3028327,-0.0396118
34,-0.30846968,-0.14668846,"('mean', 'honorable')",-0.7346751,-0.63050187,-0.3331922,-0.2533623,6.2820306,6.3951664,1.2264234,1.3411534,0.11473
35,-2.0678139,-2.1412764,"('corrupt', 'incorrupt')",0.49126083,0.53463423,-2.0946202,-2.057674,0.19671847,0.05073213,-0.8686137,-0.903396,-0.0347823
36,-1.496414,-1.4553936,"('hostile', 'amicable')",-0.67404795,-0.62232256,-2.0247436,-2.0423784,0.6145486,0.46360645,-0.8951643,-0.914122,-0.0189577
37,0.24878678,0.25658888,"('fake', 'genuine')",-0.50870776,-0.44793195,0.17484471,0.20417565,0.36955187,0.38986197,0.0711189,0.1006736,0.0295547
38,0.06182669,0.110112436,"('untruthful', 'truthful')",0.1701654,0.17596859,-0.44826227,-0.44982636,0.08804181,0.11787995,-0.0320571,-0.0114663,0.0205908
39,1.529076,1.5341204,"('exploitative', 'cooperative')",0.83884525,0.85736215,1.8717583,1.8652965,0.09758888,0.11528324,1.0843172,1.0930156,0.0086984
40,-0.36820772,-0.35110492,"('stingy', 'generous')",-0.8484726,-0.8469091,0.19858101,0.22066545,-1.7937025,-1.8787835,-0.7029505,-0.714033,-0.0110825
41,-0.3059418,-0.25793758,"('unforgiving', 'forgiving')",-0.5131537,-0.547054,0.7363194,0.662849,0.110497005,0.04691885,0.0069302,-0.0238059,-0.0307361
42,0.66563696,0.70809853,"('unreliable', 'reliable')",0.11220003,0.14394003,1.3314704,1.4168029,-3.374438,-3.3105433,-0.3162827,-0.2604254,0.0558573
43,1.2709035,1.402899,"('irresponsible', 'responsible')",-0.5390654,-0.4765637,1.0583489,1.0864522,0.65734965,0.70107716,0.6118841,0.6784662,0.0665821
44,-1.1697736,-1.2062334,"('prejudiced', 'unprejudiced')",0.47903582,0.5110843,-0.16420121,-0.20011431,-1.38252,-1.3999332,-0.5593647,-0.5737991,-0.0144344
45,0.5492038,0.67910427,"('incompetent', 'competent')",-0.7789279,-0.7467869,0.79485476,0.74599224,-0.5897105,-0.6142151,-0.006145,0.0160236,0.0221686
46,0.79990155,0.8806802,"('uncompetitive', 'competitive')",-0.67544085,-0.6580209,2.0818534,1.9926335,-0.58922815,-0.5580973,0.4042715,0.4142988,0.0100273
47,0.3786219,0.4620809,"('stupid', 'smart')",0.14687188,0.18423495,1.0719362,1.0872803,5.7012258,5.7977076,1.8246639,1.8828259,0.058162
48,0.56343377,0.5811227,"('unintelligent', 'intelligent')",-1.1163479,-1.1110983,0.10702723,0.058258794,0.26223227,0.27581492,-0.0459137,-0.0489755,-0.0030618
49,0.6787288,0.7402737,"('unable', 'able')",-0.28270966,-0.1899806,-0.84586465,-0.74845296,-0.8101929,-0.652696,-0.3150096,-0.212714,0.1022956
50,-0.55443776,-0.5388206,"('clumsy', 'skillful')",0.33651006,0.35442293,0.07620398,0.11693993,-0.0019159466,-0.031264797,-0.0359099,-0.0246806,0.0112293
51,0.11207122,0.039148703,"('uneducated', 'educated')",-1.367449,-1.499678,1.2371682,1.1604378,0.5253153,0.45121494,0.1267764,0.0377809,-0.0889955
52,0.13794594,-0.0025947578,"('irrational', 'rational')",0.60996413,0.52096134,-1.9474554,-1.9989778,-0.045964405,-0.1655583,-0.3113774,-0.4115424,-0.100165
53,0.6118886,0.6777117,"('uncreative', 'creative')",-0.997179,-0.9879994,-0.1183867,-0.14746411,1.1188278,1.0481346,0.1537877,0.1475957,-0.006192
54,0.8448194,0.82075983,"('incapable', 'capable')",0.51884955,0.4674916,-0.631111,-0.5998362,0.88709164,0.91743815,0.4049124,0.4014633,-0.0034491
55,0.7581917,0.79709005,"('incompetent', 'clever')",-1.319678,-1.3271892,1.7197366,1.6285784,-0.1372909,-0.07933974,0.2552398,0.2547849,-0.0004549
56,1.7422463,1.7564318,"('impractical', 'practical')",-0.16747466,-0.15838201,1.1301374,1.0727513,-0.36951736,-0.3402844,0.5838479,0.5826292,-0.0012187
57,-0.83232874,-0.81022143,"('unimaginative', 'imaginative')",-1.6795708,-1.679982,-0.24944657,-0.28016052,-2.689001,-2.6893187,-1.3625867,-1.3649206,-0.0023339
58,-0.38367733,-0.2963077,"('undiscriminating', 'discriminating')",-0.24057448,-0.21386614,0.64526457,0.6431961,-0.0270963,-0.002841727,-0.0015209,0.0325451,0.034066
59,0.16092923,0.1175755,"('foolish', 'wise')",0.61761814,0.57978547,-1.4208115,-1.4046195,0.14334595,0.10417049,-0.1247295,-0.150772,-0.0260425
60,1.123801,1.234367,"('inefficient', 'efficient')",-0.58807963,-0.5327053,2.0905793,2.108782,-0.28374812,-0.11349493,0.5856381,0.6742373,0.0885992
61,0.78668875,0.7185172,"('illogical', 'logical')",-0.6479969,-0.71852213,0.3195792,0.2049519,0.19710355,0.13337314,0.1638436,0.08458,-0.0792636
62,1.2258257,1.2985333,"('incompetent', 'brilliant')",-0.99813694,-0.9574942,1.0357196,1.03821,-0.46556088,-0.3229099,0.1994619,0.2640848,0.0646229
63,0.76547354,0.8473027,"('unperceptive', 'insightful')",-0.7848548,-0.74852175,1.4086787,1.4471798,0.4959163,0.59248745,0.4713034,0.5346121,0.0633087
64,-0.525344,-0.6240915,"('shy', 'confident')",0.1512407,0.061654396,1.3910418,1.3511899,-7.0233183,-7.0015526,-1.501595,-1.5532,-0.051605
65,0.038456958,-0.06894783,"('insecure', 'secure')",-0.9522269,-1.0590082,1.441505,1.3149707,-0.29096234,-0.25161296,0.0591932,-0.0161496,-0.0753428
66,-0.9325028,-0.9544443,"('inactive', 'active')",-0.55044633,-0.55212283,0.31090796,0.31561884,0.9422732,0.9211774,-0.057442,-0.0674427,-0.0100007
67,1.460091,1.399924,"('doubtful', 'determined')",1.0457765,1.027217,1.0419024,1.0828403,-0.6236857,-0.5381429,0.731021,0.7429597,0.0119387
68,-0.03593851,-0.1441233,"('dependent', 'independent')",-0.570913,-0.603598,0.19607192,0.16006444,-0.486564,-0.5000514,-0.2243359,-0.2719271,-0.0475912
69,-0.88131994,-0.8983561,"('lazy', 'industrious')",1.3324662,1.3973168,-0.14220291,-0.092327505,-0.8624679,-0.85672945,-0.1383811,-0.1125241,0.025857
70,0.124176785,0.17159411,"('lethargic', 'energetic')",-1.0851047,-1.1360247,0.75650537,0.77081287,0.4844378,0.55443543,0.0700038,0.0902044,0.0202006
71,1.6016032,1.6567729,"('diffident', 'self-confident')",1.0995393,1.1753365,-0.39680278,-0.4174196,0.2833873,0.2257083,0.6469316,0.6600995,0.0131679
72,0.07685162,0.06253624,"('unambitious', 'ambitious')",-1.3470826,-1.3727994,0.5300161,0.48834303,-0.7929693,-0.7442863,-0.383296,-0.3915516,-0.0082556
73,1.0123098,0.9988958,"('helpless', 'self-reliant')",1.2845461,1.2863196,0.009645381,0.0089660175,-3.4015687,-3.3888493,-0.2737668,-0.273667,9.98e-05
74,0.99600226,1.0917615,"('undedicated', 'dedicated')",-0.22474109,-0.16210598,1.3678539,1.3884757,0.20980327,0.19887894,0.5872296,0.6292526,0.042023
75,-1.5288137,-1.4934964,"('meek', 'impulsive')",0.19045588,0.2137792,-1.5319403,-1.4893979,-0.4080427,-0.36469924,-0.8195852,-0.7834536,0.0361316
76,-0.05993097,-0.009192353,"('anxious', 'daring')",-0.7030142,-0.67946583,1.0162649,1.0786291,0.1543099,0.23065546,0.1019074,0.1551566,0.0532492
77,-0.033089492,0.0043651946,"('unmotivated', 'motivated')",-0.3403508,-0.352413,0.38023445,0.36482885,-1.3374656,-1.2063856,-0.3326679,-0.2974011,0.0352668
78,-0.10588596,0.022520544,"('nonresilient', 'resilient')",-0.5606962,-0.41298875,0.78060365,0.85161996,0.0054224227,0.112535834,0.029861,0.1434219,0.1135609
79,-0.31076956,-0.31636724,"('wavering', 'unwavering')",-0.09905072,-0.06573854,-1.9909081,-1.935628,0.0051624505,0.020491498,-0.5988915,-0.5743105,0.024581
80,0.20280215,0.14982975,"('dominated', 'dominating')",-0.09197199,-0.18589805,1.5391855,1.5234553,-1.4128426,-1.3320415,0.0592933,0.0388364,-0.0204569
81,0.06421171,-0.025309771,"('submissive', 'aggressive')",-0.7396188,-0.8788062,2.23651,2.1268828,-0.9211899,-0.8588608,0.1599783,0.0909765,-0.0690018
82,-0.3793505,-0.37719193,"('poor', 'rich')",-1.0333902,-1.0465738,0.14548366,0.12068852,6.2205544,6.221083,1.2383243,1.2295015,-0.0088228
83,-0.03165645,-0.031131905,"('powerless', 'powerful')",-0.26846665,-0.2657681,-0.5981223,-0.5850673,-1.337476,-1.3238939,-0.5589303,-0.5514653,0.007465
84,1.2187687,1.1611252,"('inferior', 'superior')",0.4762434,0.3900887,0.065470874,0.04602006,0.73501784,0.71700525,0.6238752,0.5785598,-0.0453154
85,0.7891575,0.8392598,"('insignificant', 'prestigious')",1.2466532,1.2370039,-1.2347598,-1.2091047,0.6334498,0.6017703,0.3586252,0.3672323,0.0086071
86,0.6959818,0.71374255,"('uninfluential', 'influential')",-1.7303957,-1.7851868,0.47135824,0.39013895,-0.13583171,-0.20574708,-0.1747218,-0.2217631,-0.0470413
87,1.0304183,1.0059849,"('unsuccessful', 'successful')",0.22104631,0.21852995,1.3908387,1.3436034,0.280715,0.32938373,0.7307546,0.7243755,-0.0063791
88,0.20554535,0.21731868,"('low', 'eminent')",-0.29495674,-0.36282662,-0.779286,-0.9043963,0.13520923,0.09409392,-0.1833721,-0.2389526,-0.0555805
