,dame_male,dame_female,tuple,average_male,average_female,female-male
0,0.5432713,0.55588764,"('unsociable', 'sociable')",0.5432713,0.5558876,0.0126163
1,0.93458366,0.7603131,"('unfriendly', 'friendly')",0.9345837,0.7603131,-0.1742706
2,-0.0724312,-0.0030983686,"('unlikable', 'likable')",-0.0724312,-0.0030984,0.0693328
3,0.92564857,0.9652752,"('repellent', 'pleasant')",0.9256486,0.9652752,0.0396266
4,-6.9307394,-7.1196094,"('disliked', 'liked')",-6.9307394,-7.1196094,-0.18887
5,-0.85907376,-1.0769881,"('distant', 'outgoing')",-0.8590738,-1.0769881,-0.2179143
6,-0.32120088,-0.65324116,"('distant', 'open')",-0.3212009,-0.6532412,-0.3320403
7,1.6839645,1.7736821,"('insensitive', 'sensitive')",1.6839645,1.7736821,0.0897176
8,1.0281289,1.0360503,"('unaffectionate', 'affectionate')",1.0281289,1.0360503,0.0079214
9,1.2072113,1.3612121,"('unaffectionate', 'caring')",1.2072113,1.3612121,0.1540008
10,1.265041,1.4579661,"('unsympathetic', 'sympathetic')",1.265041,1.4579661,0.1929251
11,1.3619694,1.4314957,"('unhelpful', 'helpful')",1.3619694,1.4314957,0.0695263
12,-1.3786296,-1.2830166,"('unsupportive', 'supportive')",-1.3786296,-1.2830166,0.095613
13,0.19721341,0.4961394,"('impolite', 'polite')",0.1972134,0.4961394,0.298926
14,0.34845516,0.56692123,"('antisocial', 'social')",0.3484552,0.5669212,0.218466
15,0.5343304,0.47907808,"('boring', 'funny')",0.5343304,0.4790781,-0.0552523
16,-0.8191177,-0.864318,"('unpopular', 'popular')",-0.8191177,-0.864318,-0.0452003
17,-0.012042899,-0.008720551,"('nasty', 'nice')",-0.0120429,-0.0087206,0.0033223
18,-0.36749086,-0.48582792,"('disagreeable', 'welcoming')",-0.3674909,-0.4858279,-0.118337
19,-0.85573363,-0.7643533,"('inhospitable', 'hospitable')",-0.8557336,-0.7643533,0.0913803
20,0.750226,0.567851,"('rough', 'thoughtful')",0.750226,0.567851,-0.182375
21,-0.0081630945,0.31248772,"('immoral', 'moral')",-0.0081631,0.3124877,0.3206508
