,institute_male,institute_female,tuple,average_male,average_female,female-male
0,0.58970296,0.3044396,"('unsociable', 'sociable')",0.589703,0.3044396,-0.2852634
1,1.355406,1.4092926,"('unfriendly', 'friendly')",1.355406,1.4092926,0.0538866
2,0.56293267,0.7131757,"('unlikable', 'likable')",0.5629327,0.7131757,0.150243
3,0.3470274,0.5461248,"('repellent', 'pleasant')",0.3470274,0.5461248,0.1990974
4,-6.4483247,-6.942479,"('disliked', 'liked')",-6.4483247,-6.9424791,-0.4941544
5,-1.0947051,-0.95664656,"('distant', 'outgoing')",-1.0947051,-0.9566466,0.1380585
6,-0.6636627,-0.5423454,"('distant', 'open')",-0.6636627,-0.5423454,0.1213173
7,1.3681568,1.5240788,"('insensitive', 'sensitive')",1.3681568,1.5240788,0.155922
8,0.4605315,0.736269,"('unaffectionate', 'affectionate')",0.4605315,0.736269,0.2757375
9,1.2490556,1.554514,"('unaffectionate', 'caring')",1.2490556,1.5545141,0.3054585
10,0.9588424,1.1580758,"('unsympathetic', 'sympathetic')",0.9588424,1.1580758,0.1992334
11,2.5413425,2.5966878,"('unhelpful', 'helpful')",2.5413425,2.5966878,0.0553453
12,-1.3295804,-1.2716055,"('unsupportive', 'supportive')",-1.3295804,-1.2716055,0.0579749
13,-0.23036554,-0.117388114,"('impolite', 'polite')",-0.2303655,-0.1173881,0.1129774
14,0.43319237,0.32673225,"('antisocial', 'social')",0.4331924,0.3267322,-0.1064602
15,0.5214168,0.28399414,"('boring', 'funny')",0.5214168,0.2839941,-0.2374227
16,-0.189013,-0.2271479,"('unpopular', 'popular')",-0.189013,-0.2271479,-0.0381349
17,-0.30097294,-0.3510943,"('nasty', 'nice')",-0.3009729,-0.3510943,-0.0501214
18,-0.75339574,-0.7231885,"('disagreeable', 'welcoming')",-0.7533957,-0.7231885,0.0302072
19,-0.791855,-0.6974676,"('inhospitable', 'hospitable')",-0.791855,-0.6974676,0.0943874
20,1.236904,1.1319511,"('rough', 'thoughtful')",1.236904,1.1319511,-0.1049529
21,0.50800097,0.4461807,"('immoral', 'moral')",0.508001,0.4461807,-0.0618203
22,0.018449683,0.020965416,"('untrustworthy', 'trustworthy')",0.0184497,0.0209654,0.0025157
23,6.56021,6.959538,"('insincere', 'sincere')",6.5602102,6.959538,0.3993278
24,1.6841152,1.9214628,"('dishonest', 'honest')",1.6841152,1.9214628,0.2373476
25,0.5125561,0.4973333,"('egoistic', 'altruistic')",0.5125561,0.4973333,-0.0152228
26,1.7290376,1.4364594,"('hardhearted', 'benevolent')",1.7290376,1.4364594,-0.2925782
27,1.1686616,1.4892654,"('hardhearted', 'softhearted')",1.1686616,1.4892654,0.3206038
28,0.9168552,0.9981675,"('disloyal', 'loyal')",0.9168552,0.9981675,0.0813123
29,-0.8558099,-0.9569516,"('unfair', 'fair')",-0.8558099,-0.9569516,-0.1011417
30,1.4450232,1.3852834,"('intolerant', 'tolerant')",1.4450232,1.3852834,-0.0597398
31,-1.8057122,-1.9407693,"('evil', 'good')",-1.8057122,-1.9407693,-0.1350571
32,1.2545791,1.2910091,"('unkind', 'kind')",1.2545791,1.2910091,0.03643
33,-0.72340715,-0.7075841,"('wrong', 'right')",-0.7234071,-0.7075841,0.015823
34,5.1107864,5.402442,"('mean', 'honorable')",5.1107864,5.402442,0.2916556
35,-1.1514794,-1.3819818,"('corrupt', 'incorrupt')",-1.1514794,-1.3819818,-0.2305024
36,-0.7713035,-0.9024239,"('hostile', 'amicable')",-0.7713035,-0.9024239,-0.1311204
37,0.387318,0.562639,"('fake', 'genuine')",0.387318,0.562639,0.175321
38,0.4710654,0.56049263,"('untruthful', 'truthful')",0.4710654,0.5604926,0.0894272
39,-0.019676557,0.077581696,"('exploitative', 'cooperative')",-0.0196766,0.0775817,0.0972583
40,-2.2810109,-2.1696808,"('stingy', 'generous')",-2.2810109,-2.1696808,0.1113301
41,0.75495183,0.6219272,"('unforgiving', 'forgiving')",0.7549518,0.6219272,-0.1330246
42,-2.3180218,-2.2954478,"('unreliable', 'reliable')",-2.3180218,-2.2954478,0.022574
43,1.4950234,1.6789665,"('irresponsible', 'responsible')",1.4950234,1.6789665,0.1839431
44,-1.5763984,-1.5067247,"('prejudiced', 'unprejudiced')",-1.5763984,-1.5067247,0.0696737
45,0.33012262,0.3021839,"('incompetent', 'competent')",0.3301226,0.3021839,-0.0279387
46,-0.6364108,-0.61474043,"('uncompetitive', 'competitive')",-0.6364108,-0.6147404,0.0216704
47,5.33769,5.874108,"('stupid', 'smart')",5.3376899,5.8741078,0.5364179
48,1.1483783,1.1819946,"('unintelligent', 'intelligent')",1.1483783,1.1819946,0.0336163
49,0.38585573,0.49889812,"('unable', 'able')",0.3858557,0.4988981,0.1130424
50,-0.79968625,-0.56180775,"('clumsy', 'skillful')",-0.7996863,-0.5618078,0.2378785
51,0.8824779,0.7182659,"('uneducated', 'educated')",0.8824779,0.7182659,-0.164212
52,-0.4310275,-0.59019345,"('irrational', 'rational')",-0.4310275,-0.5901935,-0.159166
53,-0.041708663,0.098152965,"('uncreative', 'creative')",-0.0417087,0.098153,0.1398617
54,0.8593528,1.0563171,"('incapable', 'capable')",0.8593528,1.0563171,0.1969643
55,0.8065489,0.85098034,"('incompetent', 'clever')",0.8065489,0.8509803,0.0444314
56,1.3024452,1.1036955,"('impractical', 'practical')",1.3024452,1.1036955,-0.1987497
57,-2.233816,-2.4343297,"('unimaginative', 'imaginative')",-2.2338159,-2.4343297,-0.2005138
58,0.2871701,0.14749862,"('undiscriminating', 'discriminating')",0.2871701,0.1474986,-0.1396715
