,mid_male,mid_female,tuple,america_male,america_female,apt_male,apt_female,communities_male,communities_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.7013623,-1.7874081,"('unsociable', 'sociable')",-0.82614636,-0.85352737,-0.121219456,-0.1848381,1.0832866,0.9141046,-0.21211477,-0.24310154,-0.3555113,-0.4309541,-0.0754428
1,-0.75211626,-0.6880769,"('unfriendly', 'friendly')",-2.0811849,-2.1565194,-0.6012441,-0.44287497,-0.30837944,-0.41112718,1.6312797,1.3727379,-0.4223289,-0.4651721,-0.0428432
2,1.3213322,1.384063,"('unlikable', 'likable')",0.63315004,0.60834813,0.87086636,0.9656252,0.50688297,0.59874386,0.8244452,0.8528038,0.8313354,0.8819168,0.0505814
3,0.3588888,0.41138616,"('repellent', 'pleasant')",0.5638198,0.64448094,0.42914417,0.4841539,0.6560521,0.82935095,0.46776113,0.6257781,0.4951332,0.59903,0.1038968
4,0.2464787,0.3012642,"('disliked', 'liked')",-0.15635236,-0.1581108,-1.6804084,-1.5578232,-0.70452535,-0.6884042,-6.144561,-6.2141767,-1.6878736,-1.6634502,0.0244234
5,0.36485824,0.56178886,"('distant', 'outgoing')",-1.4705349,-1.4455842,-1.3447536,-1.0901935,-0.19448882,-0.17392367,0.14903906,0.023671355,-0.499176,-0.4248482,0.0743278
6,0.6813074,0.8980035,"('distant', 'open')",-1.0772405,-0.9827848,-0.8386525,-0.546319,-0.89827573,-0.8596768,0.64591175,0.4979285,-0.2973899,-0.1985697,0.0988202
7,0.2476247,0.30945143,"('insensitive', 'sensitive')",-0.12679651,-0.11172561,1.9379748,1.8994932,1.7636392,1.9868405,1.2186661,1.2797104,1.0082216,1.072754,0.0645324
8,-0.34608972,-0.28417176,"('unaffectionate', 'affectionate')",-1.1231097,-1.1408367,-0.81204635,-0.6766983,-1.1884044,-1.1783909,0.5808692,0.3556198,-0.5777562,-0.5848956,-0.0071394
9,0.39905226,0.5228517,"('unaffectionate', 'caring')",-1.0027236,-1.0177706,0.9898799,1.1469864,0.7558512,0.87662613,1.4312599,1.357758,0.5146639,0.5772903,0.0626264
10,-1.0012484,-0.89214206,"('unsympathetic', 'sympathetic')",0.19655417,0.28784138,1.8362273,1.8578522,0.9428718,1.084724,0.35887697,0.51311934,0.4666564,0.5702789,0.1036225
11,0.04836165,0.103035815,"('unhelpful', 'helpful')",0.054250345,0.069128744,1.6548469,1.6790277,2.1915162,2.3584557,2.5222447,2.6400483,1.294244,1.3699392,0.0756952
12,1.0554456,1.2739701,"('unsupportive', 'supportive')",0.7122129,0.76892763,1.9917539,2.2718625,2.2602308,2.6053932,-1.0330025,-0.94799304,0.9973281,1.1944321,0.197104
13,0.1836552,0.1467214,"('impolite', 'polite')",0.529072,0.4986628,1.4977512,1.4122118,1.8909764,1.8692398,0.13313645,0.16350624,0.8469182,0.8180684,-0.0288498
14,-1.2363112,-1.343056,"('antisocial', 'social')",0.049658556,0.0054509602,0.0046722563,-0.14779657,1.6957079,1.7092838,-0.4990901,-0.36898673,0.0029275,-0.0290209,-0.0319484
15,-0.87000364,-0.8873823,"('boring', 'funny')",-0.033734985,-0.04383694,0.9157239,0.90423423,0.6147552,0.6027015,0.52911437,0.5378628,0.231171,0.2227159,-0.0084551
