,global_male,global_female,tuple,payments_male,payments_female,inc_male,inc_female,average_male,average_female,female-male
0,0.31427145,0.33197436,"('unsociable', 'sociable')",1.4862665,1.4090137,-0.50288653,-0.5626839,0.4325505,0.3927681,-0.0397824
1,0.38374332,0.23923627,"('unfriendly', 'friendly')",0.8315576,0.70667624,1.9573879,1.8387514,1.057563,0.9282213,-0.1293417
2,1.1063647,1.2097123,"('unlikable', 'likable')",0.8713415,0.92971164,0.45070428,0.53095603,0.8094702,0.8901266,0.0806564
3,-0.39494115,-0.33556774,"('repellent', 'pleasant')",0.057090074,0.067520455,0.14612971,0.20141795,-0.0639071,-0.0222098,0.0416973
4,-0.2811603,-0.36199552,"('disliked', 'liked')",0.14722183,0.12238251,-6.669513,-6.8323245,-2.2678172,-2.3573125,-0.0894953
5,-0.2119632,-0.19051981,"('distant', 'outgoing')",0.4787163,0.4745216,0.14498216,0.10384242,0.1372451,0.1292814,-0.0079637
6,-0.7420279,-0.74111366,"('distant', 'open')",-0.54216665,-0.5166162,0.69539154,0.65849966,-0.1962676,-0.1997434,-0.0034758
7,0.8895617,0.8815035,"('insensitive', 'sensitive')",0.563545,0.5650098,0.7823748,0.803719,0.7451605,0.7500774,0.0049169
8,-0.13104889,-0.17611538,"('unaffectionate', 'affectionate')",-0.53390104,-0.5053617,1.0991179,1.0121983,0.1447227,0.1102404,-0.0344823
9,0.8849914,0.85476756,"('unaffectionate', 'caring')",1.0482062,1.0151935,1.359013,1.3429766,1.0974035,1.0709792,-0.0264243
10,0.16945264,0.24504961,"('unsympathetic', 'sympathetic')",-0.2164084,-0.15935642,-0.6463806,-0.5580141,-0.2311121,-0.1574403,0.0736718
11,0.78894484,0.9262974,"('unhelpful', 'helpful')",0.97331905,1.0008655,1.5193985,1.6769658,1.0938875,1.2013763,0.1074888
12,2.3997693,2.5594013,"('unsupportive', 'supportive')",1.0282421,1.0955234,-1.8092858,-1.8265992,0.5395752,0.6094418,0.0698666
13,0.90567684,1.0066185,"('impolite', 'polite')",1.0351429,1.0865601,-0.35179582,-0.27561063,0.5296746,0.605856,0.0761814
14,0.70220065,0.7479313,"('antisocial', 'social')",2.2563884,2.2697504,-0.6465766,-0.65603006,0.7706708,0.7872171,0.0165463
15,-0.023725964,-0.11762683,"('boring', 'funny')",0.16953532,0.14993092,0.56079507,0.47895557,0.2355348,0.1704199,-0.0651149
16,-1.2897592,-1.3504791,"('unpopular', 'popular')",-1.5786668,-1.5769782,0.07824564,0.089184254,-0.9300601,-0.946091,-0.0160309
17,-1.109427,-0.9913274,"('nasty', 'nice')",0.09980722,0.20805125,-0.31472862,-0.24270421,-0.4414494,-0.3419935,0.0994559
18,0.7025227,0.7618548,"('disagreeable', 'welcoming')",0.012603939,0.063555434,-0.057430312,-0.07547899,0.2192321,0.2499771,0.030745
19,-0.3154425,-0.30337954,"('inhospitable', 'hospitable')",-1.0742089,-1.0692883,0.16939616,0.19984338,-0.4067517,-0.3909415,0.0158102
20,0.32004145,0.36605233,"('rough', 'thoughtful')",-0.09987061,-0.10129441,0.80811185,0.79441273,0.3427609,0.3530569,0.010296
21,0.52095103,0.559436,"('immoral', 'moral')",0.7671805,0.7395102,-0.84813875,-0.763997,0.1466642,0.1783164,0.0316522
22,0.69517934,0.7023511,"('untrustworthy', 'trustworthy')",-0.22740945,-0.24033988,-0.71079147,-0.7230543,-0.0810072,-0.0870144,-0.0060072
23,1.0244154,1.0903015,"('insincere', 'sincere')",1.557985,1.4897661,5.8689475,5.9459743,2.8171158,2.842014,0.0248982
24,1.0250437,1.0201875,"('dishonest', 'honest')",0.018063545,0.009134293,0.8365661,0.82306457,0.6265578,0.6174621,-0.0090957
25,0.1716327,0.09785302,"('egoistic', 'altruistic')",0.6806689,0.6352462,1.994029,1.897991,0.9487769,0.8770301,-0.0717468
26,0.5593729,0.46797496,"('hardhearted', 'benevolent')",1.5838063,1.5181823,1.8754197,1.8002361,1.339533,1.2621311,-0.0774019
27,-0.114449516,-0.078837544,"('hardhearted', 'softhearted')",0.23315935,0.21999958,1.7443756,1.6305437,0.6210285,0.5905686,-0.0304599
28,0.47742686,0.35831913,"('disloyal', 'loyal')",0.45525363,0.35482037,0.9020914,0.8420211,0.6115906,0.5183869,-0.0932037
29,0.62726676,0.5804213,"('unfair', 'fair')",-0.7642684,-0.81257653,-0.1508881,-0.29385242,-0.0959632,-0.1753359,-0.0793727
30,0.98812044,1.046244,"('intolerant', 'tolerant')",1.5788277,1.5663152,0.95898366,0.9804586,1.1753106,1.1976727,0.0223621
31,-1.570539,-1.657546,"('evil', 'good')",-0.9147283,-0.94159317,-0.6256989,-0.7362152,-1.0369887,-1.1117848,-0.0747961
32,0.8752868,0.87617093,"('unkind', 'kind')",0.75038004,0.7300336,1.0496049,1.0034933,0.8917572,0.8698993,-0.0218579
33,0.8409198,0.81776565,"('wrong', 'right')",1.1751561,1.1727293,-0.23380032,-0.37655237,0.5940919,0.5379809,-0.056111
34,-0.007476721,0.10749553,"('mean', 'honorable')",0.18029997,0.22350354,5.9113417,6.100539,2.028055,2.143846,0.115791
35,-0.597354,-0.72553766,"('corrupt', 'incorrupt')",-1.020327,-1.0905707,0.27143738,0.06869041,-0.4487479,-0.5824726,-0.1337247
36,-0.8462128,-1.0325321,"('hostile', 'amicable')",0.20397466,0.09588398,0.6229346,0.38006988,-0.0064345,-0.1855261,-0.1790916
37,0.104066014,0.091829136,"('fake', 'genuine')",-0.3971346,-0.40076458,0.4554094,0.47542316,0.0541136,0.0554959,0.0013823
38,0.4212255,0.49659878,"('untruthful', 'truthful')",0.6598128,0.68640506,-0.23994957,-0.17235544,0.2803629,0.3368828,0.0565199
39,1.85167,1.8828973,"('exploitative', 'cooperative')",0.6592344,0.6715859,0.34692895,0.3619225,0.9526111,0.9721352,0.0195241
40,1.0963905,1.0717338,"('stingy', 'generous')",0.8927665,0.8770463,-1.3172852,-1.4930263,0.2239573,0.1519179,-0.0720394
41,0.52873456,0.528275,"('unforgiving', 'forgiving')",1.1858069,1.1716996,0.21181013,0.088196665,0.6421172,0.5960571,-0.0460601
42,1.396749,1.5491786,"('unreliable', 'reliable')",0.56843865,0.6605787,-3.242197,-3.1569939,-0.4256698,-0.3157455,0.1099243
43,1.2355435,1.4092106,"('irresponsible', 'responsible')",0.5562475,0.63650906,0.1721972,0.24370444,0.6546627,0.7631413,0.1084786
44,-0.30978993,-0.24384844,"('prejudiced', 'unprejudiced')",-1.0430377,-0.9863918,-1.288137,-1.2746807,-0.8803215,-0.8349737,0.0453478
45,0.22253743,0.2953511,"('incompetent', 'competent')",0.5083594,0.47898152,-0.47281778,-0.4804188,0.0860264,0.0979713,0.0119449
46,0.90363455,0.97949576,"('uncompetitive', 'competitive')",0.36661634,0.38953534,-1.0412675,-1.0524268,0.0763278,0.1055348,0.029207
47,0.26200157,0.35088548,"('stupid', 'smart')",1.1208684,1.176391,5.745024,5.90553,2.3759648,2.4776022,0.1016374
48,0.15405211,0.11442985,"('unintelligent', 'intelligent')",-0.037002623,-0.061177634,0.27144402,0.30724314,0.1294978,0.1201651,-0.0093327
49,-0.48882177,-0.38714135,"('unable', 'able')",-0.84025586,-0.7814975,-0.22198653,-0.06741149,-0.5170214,-0.4120168,0.1050046
50,0.49207154,0.5517613,"('clumsy', 'skillful')",-0.450539,-0.46329063,-0.045576796,-0.018807802,-0.0013481,0.023221,0.0245691
51,0.8487512,0.82427514,"('uneducated', 'educated')",0.11403483,0.022280693,0.29706097,0.26781717,0.419949,0.3714577,-0.0484913
52,0.057823047,-0.16898248,"('irrational', 'rational')",0.2598183,0.061443746,0.2897854,0.07244446,0.2024756,-0.0116981,-0.2141737
53,-0.10830765,-0.17452988,"('uncreative', 'creative')",-0.3810082,-0.4535095,0.6879367,0.63094264,0.066207,0.0009678,-0.0652392
54,0.19770323,0.16872725,"('incapable', 'capable')",0.10548213,0.10170269,1.356589,1.3892043,0.5532581,0.5532114,-4.67e-05
55,0.15047596,0.25306904,"('incompetent', 'clever')",0.1863767,0.2268967,-0.30547905,-0.22712515,0.0104579,0.0842802,0.0738223
56,1.0801034,1.2215043,"('impractical', 'practical')",1.599295,1.6799493,-0.8843305,-0.76282126,0.598356,0.7128774,0.1145214
57,-0.5389362,-0.5987465,"('unimaginative', 'imaginative')",-0.44833842,-0.45207828,-2.7975798,-2.831163,-1.2616181,-1.2939959,-0.0323778
58,0.3077072,0.23321378,"('undiscriminating', 'discriminating')",1.237616,1.1562676,0.14551875,0.052572828,0.563614,0.4806848,-0.0829292
59,0.73310715,0.62659645,"('foolish', 'wise')",0.02563516,-0.007312556,0.64276564,0.6088392,0.4671693,0.4093744,-0.0577949
60,0.9158409,1.1335435,"('inefficient', 'efficient')",2.0784597,2.1590939,-0.3923671,-0.18410623,0.8673112,1.036177,0.1688658
61,1.1600395,1.124346,"('illogical', 'logical')",2.036887,1.9313228,0.40878463,0.2778874,1.2019037,1.1111854,-0.0907183
62,1.1204839,1.2943512,"('incompetent', 'brilliant')",1.038051,1.1303511,-0.35254312,-0.16950051,0.6019973,0.7517339,0.1497366
63,1.8590852,1.9364225,"('unperceptive', 'insightful')",0.9005512,0.86500144,0.61490697,0.68218285,1.1248478,1.1612023,0.0363545
64,1.0614451,1.0819353,"('shy', 'confident')",0.18019947,0.2145693,-6.921662,-6.948808,-1.8933392,-1.8841012,0.009238
65,1.0212127,1.02738,"('insecure', 'secure')",0.94478476,0.90212107,-0.39640042,-0.31879368,0.523199,0.5369025,0.0137035
66,0.84629506,0.78041923,"('inactive', 'active')",-0.7711243,-0.8016424,1.2431513,1.1652317,0.4394407,0.3813362,-0.0581045
67,0.6929921,0.75442904,"('doubtful', 'determined')",0.1948169,0.24337399,-0.80304515,-0.73347086,0.0282546,0.0881107,0.0598561
68,-0.21525384,-0.3163146,"('dependent', 'independent')",-1.8359416,-1.9238319,-0.5181049,-0.5512439,-0.8564334,-0.9304635,-0.0740301
69,-0.05760717,-0.045713555,"('lazy', 'industrious')",0.6341655,0.6134257,-0.32913402,-0.3826476,0.0824748,0.0616882,-0.0207866
70,0.9645376,1.0590881,"('lethargic', 'energetic')",0.14741772,0.20061375,0.33170632,0.38206244,0.4812206,0.5472548,0.0660342
71,1.3025692,1.3192185,"('diffident', 'self-confident')",1.6259795,1.6325716,0.51883125,0.49489945,1.1491267,1.1488965,-0.0002302
72,0.77539194,0.8294008,"('unambitious', 'ambitious')",0.42599672,0.48830503,-0.8728587,-0.79469895,0.10951,0.1743356,0.0648256
73,1.267591,1.2495537,"('helpless', 'self-reliant')",0.6884523,0.63939226,-2.9610615,-3.0186973,-0.3350061,-0.3765838,-0.0415777
74,1.5471226,1.6235358,"('undedicated', 'dedicated')",0.8776833,0.8465848,-0.16589014,-0.20019473,0.7529719,0.7566419,0.00367
75,-0.68921816,-0.688437,"('meek', 'impulsive')",-0.8965827,-0.8953579,-0.35747743,-0.32574177,-0.6477594,-0.6365122,0.0112472
76,1.3001473,1.4219922,"('anxious', 'daring')",0.00023226067,0.04806175,-0.16054839,-0.03864422,0.3799437,0.4771366,0.0971929
77,0.055735856,0.07813058,"('unmotivated', 'motivated')",1.1370554,1.0947741,-1.3528755,-1.2629248,-0.0533614,-0.0300067,0.0233547
78,-0.50132674,-0.33715323,"('nonresilient', 'resilient')",-0.07499419,-0.06555187,-0.2997646,-0.22401294,-0.2920285,-0.208906,0.0831225
79,-0.15314373,-0.22980323,"('wavering', 'unwavering')",-1.3543669,-1.4107077,0.16285701,0.16748756,-0.4482179,-0.4910078,-0.0427899
80,1.6446841,1.6810708,"('dominated', 'dominating')",0.6252008,0.59600705,-1.0756493,-0.98490113,0.3980785,0.4307256,0.0326471
81,0.90725964,0.9399073,"('submissive', 'aggressive')",1.1989832,1.2144161,-0.9282971,-0.7725183,0.3926486,0.4606018,0.0679532
82,-1.2674167,-1.1959742,"('poor', 'rich')",-0.028169446,-0.022457518,5.9840612,6.1531467,1.562825,1.6449051,0.0820801
83,1.4946092,1.5015209,"('powerless', 'powerful')",0.643979,0.63739496,-0.8985919,-0.9329373,0.4133321,0.4019928,-0.0113393
84,1.543859,1.5028403,"('inferior', 'superior')",0.19221345,0.17144443,0.8331022,0.74821156,0.8563916,0.8074988,-0.0488928
85,0.12260729,0.022906743,"('insignificant', 'prestigious')",-0.3615705,-0.38683286,0.90982187,0.80477315,0.2236195,0.146949,-0.0766705
86,0.19545984,0.10339319,"('uninfluential', 'influential')",0.040698074,-0.050631393,-0.14316796,-0.24737701,0.0309967,-0.0648717,-0.0958684
87,1.5102015,1.4876628,"('unsuccessful', 'successful')",1.2241343,1.1737458,0.5888195,0.6196601,1.1077185,1.0936895,-0.014029
88,0.069642685,-0.06686396,"('low', 'eminent')",-0.12173461,-0.21432267,0.040145945,0.07330997,-0.003982,-0.0692922,-0.0653102
