,convergys_male,convergys_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-1.0277,-1.1431862,"('unsociable', 'sociable')",-0.38797778,-0.51136535,-0.7078389,-0.8272758,-0.1194369
1,-2.251365,-2.383358,"('unfriendly', 'friendly')",1.4445541,1.3041513,-0.4034054,-0.5396034,-0.136198
2,0.37824836,0.27690607,"('unlikable', 'likable')",0.78125,0.7969775,0.5797492,0.5369418,-0.0428074
3,-0.06580922,-0.04774169,"('repellent', 'pleasant')",1.0338774,0.9620442,0.4840341,0.4571512,-0.0268829
4,-0.43970683,-0.40767363,"('disliked', 'liked')",-7.516881,-7.5203953,-3.9782939,-3.9640346,0.0142593
5,-0.88922846,-0.80187964,"('distant', 'outgoing')",-0.49819648,-0.44307318,-0.6937125,-0.6224764,0.0712361
6,-1.5013577,-1.421971,"('distant', 'open')",-0.34455565,-0.3073687,-0.9229566,-0.8646698,0.0582868
7,-0.48712397,-0.35181803,"('insensitive', 'sensitive')",-0.0073532285,0.076105915,-0.2472386,-0.1378561,0.1093825
8,-1.929483,-1.9755304,"('unaffectionate', 'affectionate')",0.8288175,0.8256429,-0.5503328,-0.5749438,-0.024611
9,-2.036874,-2.0411615,"('unaffectionate', 'caring')",1.238298,1.3548096,-0.399288,-0.3431759,0.0561121
10,-1.0115417,-1.0414788,"('unsympathetic', 'sympathetic')",-0.34788635,-0.27492914,-0.679714,-0.658204,0.02151
11,0.4876027,0.43877017,"('unhelpful', 'helpful')",1.8115911,1.9588801,1.1495969,1.1988251,0.0492282
12,-0.7694028,-0.60041046,"('unsupportive', 'supportive')",-2.5927951,-2.4988465,-1.6810989,-1.5496285,0.1314704
13,-0.19771105,-0.27664655,"('impolite', 'polite')",-0.70600396,-0.65119255,-0.4518575,-0.4639196,-0.0120621
14,0.47947454,0.5063419,"('antisocial', 'social')",-0.20718703,-0.36550298,0.1361438,0.0704194,-0.0657244
15,-0.0594234,-0.18860276,"('boring', 'funny')",0.023497183,-0.034323856,-0.0179631,-0.1114633,-0.0935002
16,-0.4585627,-0.5430274,"('unpopular', 'popular')",0.4246955,0.3477051,-0.0169336,-0.0976612,-0.0807276
17,-0.13056205,0.010730446,"('nasty', 'nice')",-0.43005684,-0.4395951,-0.2803094,-0.2144323,0.0658771
18,-0.47810894,-0.43812692,"('disagreeable', 'welcoming')",-0.5248019,-0.58970803,-0.5014554,-0.5139174,-0.012462
19,-1.159958,-1.1404538,"('inhospitable', 'hospitable')",-0.5109984,-0.41548324,-0.8354782,-0.7779685,0.0575097
20,0.65689963,0.7218451,"('rough', 'thoughtful')",0.8313191,0.80613184,0.7441094,0.7639885,0.0198791
21,0.4850421,0.35912612,"('immoral', 'moral')",-0.58784175,-0.57110584,-0.0513998,-0.1059899,-0.0545901
22,-0.05600962,-0.043913417,"('untrustworthy', 'trustworthy')",-1.1385274,-1.143152,-0.5972685,-0.5935327,0.0037358
23,-0.40894943,-0.45765677,"('insincere', 'sincere')",6.1953607,6.179311,2.8932056,2.860827,-0.0323786
24,-0.6151325,-0.667867,"('dishonest', 'honest')",0.8756021,0.9518395,0.1302348,0.1419863,0.0117515
25,-0.48320943,-0.5945553,"('egoistic', 'altruistic')",1.1722907,1.0072998,0.3445406,0.2063722,-0.1381684
26,-0.5264581,-0.7528509,"('hardhearted', 'benevolent')",1.5757443,1.3783214,0.5246431,0.3127353,-0.2119078
27,-0.8660102,-0.69904876,"('hardhearted', 'softhearted')",1.1908052,1.1662681,0.1623975,0.2336097,0.0712122
28,-1.1485509,-1.241544,"('disloyal', 'loyal')",1.4340335,1.3436382,0.1427413,0.0510471,-0.0916942
29,-0.46545407,-0.4067336,"('unfair', 'fair')",-0.4250241,-0.60415107,-0.4452391,-0.5054423,-0.0602032
30,0.6550448,0.5662467,"('intolerant', 'tolerant')",0.8843532,0.88216126,0.769699,0.7242039,-0.0454951
31,-1.470711,-1.4306283,"('evil', 'good')",-0.90325755,-1.0287774,-1.1869843,-1.2297028,-0.0427185
32,-0.09633958,-0.26136264,"('unkind', 'kind')",0.8788913,0.70944566,0.3912759,0.2240415,-0.1672344
33,-0.110819936,-0.17398582,"('wrong', 'right')",-0.72518116,-0.7901538,-0.4180005,-0.4820698,-0.0640693
