,ball_male,ball_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,1.7626096,1.645676,"('unsociable', 'sociable')",0.108007565,-0.084355846,0.9353086,0.7806601,-0.1546485
1,-0.3177847,-0.20279555,"('unfriendly', 'friendly')",1.1813447,1.1940272,0.43178,0.4956158,0.0638358
2,0.5109836,0.59888154,"('unlikable', 'likable')",0.33314377,0.3136234,0.4220637,0.4562525,0.0341888
3,0.6682932,0.8742778,"('repellent', 'pleasant')",0.55618286,0.605451,0.612238,0.7398643,0.1276263
4,-1.3620608,-1.4648163,"('disliked', 'liked')",-6.6348443,-6.9107943,-3.9984527,-4.1878052,-0.1893525
5,-1.0485823,-0.9245266,"('distant', 'outgoing')",-0.38921326,-0.33021545,-0.7188978,-0.627371,0.0915268
6,-1.2863681,-1.094044,"('distant', 'open')",-0.54805183,-0.4452195,-0.91721,-0.7696317,0.1475783
7,1.2008507,1.2749834,"('insensitive', 'sensitive')",-0.023464566,0.053545818,0.5886931,0.6642646,0.0755715
8,-0.099682,0.021565855,"('unaffectionate', 'affectionate')",0.63737917,0.7127388,0.2688486,0.3671523,0.0983037
9,0.76722103,0.92049813,"('unaffectionate', 'caring')",0.8997724,0.9952509,0.8334967,0.9578745,0.1243778
10,1.2029464,1.2647237,"('unsympathetic', 'sympathetic')",-0.6426271,-0.6214166,0.2801597,0.3216535,0.0414938
11,0.18549092,0.21841374,"('unhelpful', 'helpful')",1.6804358,1.7264684,0.9329634,0.9724411,0.0394777
12,0.716314,0.91004884,"('unsupportive', 'supportive')",-2.1411386,-2.1335459,-0.7124122,-0.6117485,0.1006637
13,1.1795748,1.060119,"('impolite', 'polite')",-1.167181,-1.2072424,0.0061969,-0.0735617,-0.0797586
14,2.714037,2.5681274,"('antisocial', 'social')",0.020942517,-0.15538932,1.3674897,1.206369,-0.1611207
15,-0.166047,-0.32340765,"('boring', 'funny')",-0.20930177,-0.24766047,-0.1876744,-0.2855341,-0.0978597
16,-1.1961106,-1.1558475,"('unpopular', 'popular')",0.45707977,0.41784793,-0.3695154,-0.3689998,0.0005156
17,-0.8061681,-0.81657237,"('nasty', 'nice')",-0.33335918,-0.3215806,-0.5697637,-0.5690765,0.0006872
18,-0.2804915,-0.22140616,"('disagreeable', 'welcoming')",-0.46233976,-0.50896716,-0.3714156,-0.3651867,0.0062289
19,-0.7722307,-0.60489035,"('inhospitable', 'hospitable')",-0.43750334,-0.3852228,-0.604867,-0.4950566,0.1098104
20,-0.23608704,-0.21239516,"('rough', 'thoughtful')",0.827874,0.85872495,0.2958935,0.3231649,0.0272714
21,1.5306631,1.5585346,"('immoral', 'moral')",-0.2691161,-0.3335861,0.6307735,0.6124743,-0.0182992
22,-0.09729148,-0.16106248,"('untrustworthy', 'trustworthy')",-0.918001,-0.9774497,-0.5076463,-0.5692561,-0.0616098
23,0.7234574,0.760535,"('insincere', 'sincere')",5.545516,5.6584697,3.1344867,3.2095022,0.0750155
24,0.3035026,0.28003806,"('dishonest', 'honest')",0.3077483,0.34662747,0.3056254,0.3133328,0.0077074
25,0.1334576,0.25863963,"('egoistic', 'altruistic')",1.2507014,1.3282895,0.6920795,0.7934645,0.101385
26,0.78104746,0.7241787,"('hardhearted', 'benevolent')",1.7678697,1.7337232,1.2744586,1.228951,-0.0455076
27,0.17747016,0.26476234,"('hardhearted', 'softhearted')",1.0189875,1.0943432,0.5982289,0.6795528,0.0813239
