,convergys_male,convergys_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.95164096,-1.0325836,"('unsociable', 'sociable')",-0.2218594,-0.3653571,-0.5867501,-0.6989703,-0.1122202
1,-2.157754,-2.3026378,"('unfriendly', 'friendly')",1.513643,1.4336178,-0.3220555,-0.43451,-0.1124545
2,0.4707902,0.43228945,"('unlikable', 'likable')",0.5321043,0.52248895,0.5014473,0.4773892,-0.0240581
3,-0.020564489,0.061805367,"('repellent', 'pleasant')",0.983707,1.0010469,0.4815713,0.5314261,0.0498548
4,-0.4138172,-0.39557356,"('disliked', 'liked')",-7.6771393,-7.751628,-4.0454783,-4.0736008,-0.0281225
5,-0.8765303,-0.8226755,"('distant', 'outgoing')",-0.5041748,-0.45402792,-0.6903526,-0.6383517,0.0520009
6,-1.4427079,-1.3874803,"('distant', 'open')",-0.26494244,-0.22405624,-0.8538252,-0.8057683,0.0480569
7,-0.37888548,-0.24248666,"('insensitive', 'sensitive')",0.48484093,0.5012814,0.0529777,0.1293974,0.0764197
8,-1.8569624,-1.9134346,"('unaffectionate', 'affectionate')",1.0425227,1.0507005,-0.4072199,-0.431367,-0.0241471
9,-1.9593674,-1.979267,"('unaffectionate', 'caring')",1.3109926,1.3797264,-0.3241874,-0.2997703,0.0244171
10,-1.0983167,-1.1019521,"('unsympathetic', 'sympathetic')",-0.41374618,-0.41682574,-0.7560314,-0.7593889,-0.0033575
11,0.20568967,0.2714855,"('unhelpful', 'helpful')",1.3384298,1.5152866,0.7720597,0.893386,0.1213263
12,-0.6179307,-0.44039917,"('unsupportive', 'supportive')",-2.3706858,-2.363737,-1.4943082,-1.4020681,0.0922401
13,-0.30174124,-0.25952682,"('impolite', 'polite')",-0.9230323,-0.8327554,-0.6123868,-0.5461411,0.0662457
14,0.70647216,0.78227663,"('antisocial', 'social')",0.07624513,-0.058379084,0.3913586,0.3619488,-0.0294098
15,-0.02736077,-0.11848864,"('boring', 'funny')",0.13355097,0.15083118,0.0530951,0.0161713,-0.0369238
16,-0.6748009,-0.6853622,"('unpopular', 'popular')",0.15622997,0.18159288,-0.2592854,-0.2518847,0.0074007
17,-0.30317283,-0.119209066,"('nasty', 'nice')",-0.45782968,-0.42484444,-0.3805013,-0.2720267,0.1084746
18,-0.38806158,-0.32811025,"('disagreeable', 'welcoming')",-0.52516663,-0.5183772,-0.4566141,-0.4232437,0.0333704
19,-1.0635928,-1.0586791,"('inhospitable', 'hospitable')",-0.5444776,-0.48164117,-0.8040352,-0.7701601,0.0338751
20,0.53831303,0.6231973,"('rough', 'thoughtful')",0.77178216,0.7278245,0.6550476,0.6755109,0.0204633
21,0.42061767,0.36282882,"('immoral', 'moral')",-0.71264917,-0.66774553,-0.1460157,-0.1524584,-0.0064427
22,0.29992813,0.36219534,"('untrustworthy', 'trustworthy')",-0.84651846,-0.9086742,-0.2732952,-0.2732394,5.58e-05
23,-0.5255356,-0.51708686,"('insincere', 'sincere')",6.0142875,6.1107483,2.7443759,2.7968307,0.0524548
24,-0.6405709,-0.6767826,"('dishonest', 'honest')",0.5721614,0.60046214,-0.0342048,-0.0381602,-0.0039554
25,-0.29693303,-0.3103786,"('egoistic', 'altruistic')",1.489885,1.4385172,0.596476,0.5640693,-0.0324067
26,-0.2651078,-0.3786468,"('hardhearted', 'benevolent')",1.9835056,1.8494254,0.8591989,0.7353894,-0.1238095
27,-0.7767554,-0.63631403,"('hardhearted', 'softhearted')",1.5282632,1.4618801,0.3757539,0.412783,0.0370291
28,-1.2266906,-1.3338495,"('disloyal', 'loyal')",1.0729338,1.0103885,-0.0768784,-0.1617305,-0.0848521
29,-0.39830428,-0.38814616,"('unfair', 'fair')",-0.44608566,-0.6265434,-0.422195,-0.5073448,-0.0851498
30,0.528174,0.51626194,"('intolerant', 'tolerant')",0.8552523,0.83895147,0.6917132,0.6776067,-0.0141065
31,-1.2942526,-1.2645793,"('evil', 'good')",-0.64488095,-0.7396665,-0.9695668,-1.0021229,-0.0325561
