,arista_male,arista_female,tuple,networks_male,networks_female,inc_male,inc_female,average_male,average_female,female-male
33,0.7893743,0.7597265,"('wrong', 'right')",0.3898932,0.30685288,-0.15935439,-0.19395371,0.3399711,0.2908752,-0.0490959
34,-0.25690216,-0.07400872,"('mean', 'honorable')",0.2087723,0.28239954,5.553541,5.650373,1.835137,1.9529212,0.1177842
35,1.3786232,1.1897689,"('corrupt', 'incorrupt')",-1.7211989,-1.935911,0.523365,0.36663857,0.0602631,-0.1265012,-0.1867643
36,0.0667027,-0.023471933,"('hostile', 'amicable')",-1.8968151,-2.154819,0.75010794,0.5433173,-0.3600015,-0.5449912,-0.1849897
37,-0.023084147,0.06792973,"('fake', 'genuine')",-0.22345324,-0.13500762,0.05380401,0.043030627,-0.0642445,-0.0080158,0.0562287
38,-1.1895431,-1.0849061,"('untruthful', 'truthful')",-0.3222084,-0.329595,-0.2000298,-0.16212872,-0.5705938,-0.5255433,0.0450505
39,0.8147111,0.82991916,"('exploitative', 'cooperative')",1.6175405,1.5640326,0.2526284,0.2597298,0.8949599,0.8845605,-0.0103994
40,-0.0006012842,0.06557,"('stingy', 'generous')",0.13700801,0.026780747,-1.004182,-1.1564367,-0.2892584,-0.3546953,-0.0654369
41,-1.0550679,-0.9593718,"('unforgiving', 'forgiving')",-0.35936064,-0.3759572,0.11508313,0.023694169,-0.4331151,-0.4372116,-0.0040965
42,-0.15927075,0.046940535,"('unreliable', 'reliable')",0.022568151,0.24402526,-3.028744,-2.9677918,-1.0551488,-0.8922753,0.1628735
43,-1.6010793,-1.4276437,"('irresponsible', 'responsible')",0.408387,0.58207244,-0.1326291,-0.09481847,-0.4417738,-0.3134632,0.1283106
44,0.6054072,0.5556227,"('prejudiced', 'unprejudiced')",-0.20184149,-0.10691138,-1.1571578,-1.1260989,-0.2511974,-0.2257959,0.0254015
45,-1.8747857,-1.6848233,"('incompetent', 'competent')",-0.25006503,-0.23368338,-0.5482464,-0.61317,-0.8910324,-0.8438923,0.0471401
46,-1.455917,-1.3047105,"('uncompetitive', 'competitive')",1.0071193,1.1266559,-0.9624894,-1.0069761,-0.470429,-0.3950102,0.0754188
47,-0.77390003,-0.68421346,"('stupid', 'smart')",1.090104,1.1625012,5.068913,5.1301565,1.795039,1.8694814,0.0744424
48,-0.5813603,-0.55665076,"('unintelligent', 'intelligent')",-0.013500251,-0.025806211,0.22453746,0.1971753,-0.123441,-0.1284272,-0.0049862
49,-0.35048324,-0.3053082,"('unable', 'able')",-0.8559886,-0.7859998,-0.5295664,-0.43258432,-0.5786794,-0.5079641,0.0707153
50,-0.010631178,0.057056185,"('clumsy', 'skillful')",-1.067208,-1.0456212,-0.21254161,-0.2362914,-0.4301269,-0.4082855,0.0218414
51,-1.3359973,-1.3294218,"('uneducated', 'educated')",-0.06710169,-0.11545245,0.21931125,0.16207032,-0.3945959,-0.4276013,-0.0330054
52,0.3143412,-0.021891337,"('irrational', 'rational')",-0.7101717,-1.0512692,0.29426426,0.15037064,-0.0338554,-0.3075966,-0.2737412
53,-0.5522643,-0.47329798,"('uncreative', 'creative')",0.3302402,0.31520772,0.90072525,0.843853,0.2262337,0.2285876,0.0023539
54,-0.25176278,-0.26355466,"('incapable', 'capable')",-0.81442636,-0.82297295,0.71638596,0.75549555,-0.1166011,-0.110344,0.0062571
55,-1.1470953,-1.002844,"('incompetent', 'clever')",0.9739658,1.1024195,-0.22571091,-0.25913852,-0.1329468,-0.0531877,0.0797591
56,-1.1730351,-1.0771108,"('impractical', 'practical')",1.2165163,1.3493843,-0.42063624,-0.3853181,-0.1257184,-0.0376815,0.0880369
57,-1.7026551,-1.6719733,"('unimaginative', 'imaginative')",-0.7374396,-0.77889585,-2.316445,-2.3987598,-1.5855133,-1.616543,-0.0310297
58,-0.40171102,-0.3775663,"('undiscriminating', 'discriminating')",0.5217283,0.54296875,0.14881153,0.11283968,0.0896096,0.0927474,0.0031378
59,0.29515448,0.14944325,"('foolish', 'wise')",-0.5113545,-0.67439103,0.41585594,0.38277867,0.066552,-0.0473897,-0.1139417
60,-0.8775082,-0.70691067,"('inefficient', 'efficient')",2.5171514,2.6943233,-0.5147049,-0.3731234,0.3749794,0.5380964,0.163117
61,-0.88830227,-0.93868846,"('illogical', 'logical')",1.0704193,0.906526,0.07129797,-0.05146452,0.0844717,-0.0278756,-0.1123473
62,-0.07444607,0.06143258,"('incompetent', 'brilliant')",1.2605027,1.3965383,-0.43554094,-0.2987656,0.2501719,0.3864017,0.1362298
63,-1.2836651,-1.135824,"('unperceptive', 'insightful')",0.6460379,0.77909195,0.4915113,0.5722871,-0.0487053,0.0718517,0.120557
64,0.58123255,0.5525648,"('shy', 'confident')",0.5215915,0.54539347,-6.1999607,-6.172047,-1.6990455,-1.691363,0.0076825
65,-0.62347996,-0.712016,"('insecure', 'secure')",1.208915,1.2177345,-0.58522725,-0.57677954,6.93e-05,-0.023687,-0.0237563
66,0.73263425,0.7375374,"('inactive', 'active')",-0.8169649,-0.8017439,1.020279,0.9939484,0.3119828,0.309914,-0.0020688
67,0.30126077,0.28522807,"('doubtful', 'determined')",-0.037810564,-0.009565935,-0.46324185,-0.35847646,-0.0665972,-0.0276048,0.0389924
68,-0.40645117,-0.49452785,"('dependent', 'independent')",-0.49916583,-0.51917887,-0.651208,-0.65301377,-0.5189416,-0.5555735,-0.0366319
69,1.6051171,1.5507543,"('lazy', 'industrious')",-0.10822982,-0.19176504,-0.15713121,-0.13989517,0.4465853,0.4063647,-0.0402206
70,-1.1279736,-0.9690702,"('lethargic', 'energetic')",0.52931964,0.6955295,0.15534326,0.1879749,-0.1477702,-0.0285219,0.1192483
71,-0.5627208,-0.54647976,"('diffident', 'self-confident')",1.3335133,1.2983924,0.47556368,0.45687234,0.415452,0.4029284,-0.0125236
72,0.26161912,0.26450682,"('unambitious', 'ambitious')",-0.2070599,-0.107544534,-1.0329248,-0.9667447,-0.3261218,-0.2699275,0.0561943
73,1.2061406,1.1972442,"('helpless', 'self-reliant')",0.03309845,0.051234186,-2.8221304,-2.822944,-0.5276304,-0.5248218,0.0028086
74,-0.13721183,-0.06445989,"('undedicated', 'dedicated')",0.72760147,0.73561823,0.3026055,0.27376872,0.297665,0.3149757,0.0173107
75,0.99664533,1.0074426,"('meek', 'impulsive')",-1.1317681,-1.0806285,-0.114804454,-0.042592436,-0.0833091,-0.0385928,0.0447163
76,0.13880956,0.22226737,"('anxious', 'daring')",0.17600125,0.4129846,0.08294591,0.16778192,0.1325856,0.267678,0.1350924
77,-1.1063384,-1.0243441,"('unmotivated', 'motivated')",0.3221262,0.3644482,-1.4567925,-1.3463677,-0.7470016,-0.6687546,0.078247
78,-1.1477425,-1.0183095,"('nonresilient', 'resilient')",0.1065858,0.13618019,0.07277861,0.15751895,-0.3227927,-0.2415368,0.0812559
79,0.3746663,0.3459271,"('wavering', 'unwavering')",-1.9147363,-1.9973259,0.17331836,0.19018179,-0.4555839,-0.4870723,-0.0314884
80,0.00031417608,-0.007923793,"('dominated', 'dominating')",0.52710503,0.6121325,-1.3704776,-1.3085507,-0.2810194,-0.2347807,0.0462387
81,-0.85518867,-0.88534164,"('submissive', 'aggressive')",1.3543724,1.4320146,-0.94726706,-0.8934528,-0.1493611,-0.1155933,0.0337678
82,-0.92959887,-0.78058183,"('poor', 'rich')",0.58968645,0.66292804,5.259117,5.268138,1.6397349,1.716828,0.0770931
83,0.35055336,0.36068067,"('powerless', 'powerful')",0.5662493,0.6119997,-1.0909374,-1.0971256,-0.0580449,-0.0414818,0.0165631
84,0.0057325102,-0.176185,"('inferior', 'superior')",-0.8603568,-0.9577285,0.8976494,0.82618016,0.0143417,-0.1025778,-0.1169195
85,1.4097507,1.3774132,"('insignificant', 'prestigious')",-0.86487424,-0.97659624,1.2013623,1.1966225,0.5820796,0.5324798,-0.0495998
86,-1.1774082,-1.153048,"('uninfluential', 'influential')",0.510996,0.35993484,-0.24876338,-0.3975445,-0.3050585,-0.3968859,-0.0918274
87,-0.10427766,-0.16224922,"('unsuccessful', 'successful')",0.4855159,0.4536168,0.68700594,0.73213875,0.3560814,0.3411688,-0.0149126
88,0.18948391,0.0667919,"('low', 'eminent')",-0.054469727,-0.06928133,-0.033778526,-0.032487936,0.0337452,-0.0116591,-0.0454043
