,texas_male,texas_female,tuple,instruments_male,instruments_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.36332908,-0.34970826,"('unsociable', 'sociable')",-0.29559624,-0.4020325,-0.3628515,-0.45130226,-0.3405923,-0.4010143,-0.060422
1,0.89437723,0.78107923,"('unfriendly', 'friendly')",1.3199866,1.2138178,1.6251724,1.5166618,1.2798454,1.1705197,-0.1093257
2,1.2572001,1.4042257,"('unlikable', 'likable')",0.5478951,0.58170295,0.44142228,0.5132684,0.7488391,0.8330657,0.0842266
3,-0.5533615,-0.46764067,"('repellent', 'pleasant')",-0.47881356,-0.47153133,0.071905285,0.0785442,-0.3200899,-0.2868759,0.033214
4,0.053404413,-0.07266314,"('disliked', 'liked')",0.12234915,-0.022767978,-5.569301,-5.641995,-1.7978492,-1.9124754,-0.1146262
5,-0.28124112,-0.3103555,"('distant', 'outgoing')",-0.40232167,-0.39064217,-0.39500672,-0.4502644,-0.3595231,-0.383754,-0.0242309
6,-0.10116709,-0.14102447,"('distant', 'open')",-0.01866547,-0.051015586,0.19429448,0.08610782,0.0248206,-0.0353107,-0.0601313
7,0.6422739,0.63055843,"('insensitive', 'sensitive')",-0.268156,-0.29170394,0.39488348,0.37555027,0.2563338,0.2381349,-0.0181989
8,-0.019026518,-0.04942994,"('unaffectionate', 'affectionate')",0.30335844,0.25736225,0.19801578,0.10093361,0.1607826,0.1029553,-0.0578273
9,0.7998226,0.75459933,"('unaffectionate', 'caring')",0.53320974,0.48616296,0.7083543,0.64560616,0.6804622,0.6287895,-0.0516727
10,-0.29787984,-0.23152639,"('unsympathetic', 'sympathetic')",-1.2249479,-1.3515964,-0.5415405,-0.60995716,-0.6881227,-0.7310266,-0.0429039
11,-0.5527849,-0.55827415,"('unhelpful', 'helpful')",-0.6420794,-0.61690295,1.4940338,1.4887865,0.0997232,0.1045365,0.0048133
12,0.33787605,0.3884968,"('unsupportive', 'supportive')",-0.44343325,-0.4497657,-1.8481747,-1.8747538,-0.651244,-0.6453409,0.0059031
