,transdigm_male,transdigm_female,tuple,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.4810891,-1.5419432,"('unsociable', 'sociable')",0.8743987,0.6507556,-0.41401818,-0.5071792,-0.3402362,-0.4661223,-0.1258861
1,-2.10421,-2.1309016,"('unfriendly', 'friendly')",-0.9706693,-1.1006575,1.795674,1.7235222,-0.4264017,-0.502679,-0.0762773
2,0.30205795,0.30046344,"('unlikable', 'likable')",1.5670007,1.5656443,0.9440436,1.0459954,0.9377007,0.9707011,0.0330004
3,-0.31319714,-0.20677927,"('repellent', 'pleasant')",0.93682724,0.9781843,0.11012989,0.1490491,0.2445867,0.306818,0.0622313
4,-0.38025445,-0.47294748,"('disliked', 'liked')",-0.503381,-0.55353737,-5.8754115,-5.9639564,-2.2530157,-2.3301471,-0.0771314
5,-0.93165237,-0.83648986,"('distant', 'outgoing')",-2.5877585,-2.394296,-0.36868623,-0.29748693,-1.2960323,-1.176091,0.1199413
6,-1.2096184,-1.1074796,"('distant', 'open')",-2.928727,-2.7359433,0.10154647,0.12091479,-1.3455997,-1.2408361,0.1047636
7,-0.6191805,-0.5746588,"('insensitive', 'sensitive')",-0.041100387,-0.021270143,0.36857644,0.41901457,-0.0972348,-0.0589715,0.0382633
8,-1.8477347,-1.9694496,"('unaffectionate', 'affectionate')",-0.72905433,-0.7639584,0.54586035,0.47142905,-0.6769762,-0.753993,-0.0770168
9,-1.959957,-2.0549376,"('unaffectionate', 'caring')",-0.89202106,-0.9778291,0.95356554,0.91414565,-0.6328042,-0.706207,-0.0734028
10,-1.4351408,-1.3855516,"('unsympathetic', 'sympathetic')",0.007816218,-0.049943257,-0.6010991,-0.587283,-0.6761413,-0.6742593,0.001882
11,-0.44125247,-0.4898524,"('unhelpful', 'helpful')",0.18786466,0.102083944,1.734971,1.7164888,0.4938611,0.4429068,-0.0509543
12,-0.8294301,-0.7252093,"('unsupportive', 'supportive')",0.10301894,0.21740681,-1.9083803,-1.8212346,-0.8782638,-0.7763457,0.1019181
13,-0.5784301,-0.56064606,"('impolite', 'polite')",0.18171196,0.1338869,-0.5369827,-0.5307453,-0.3112336,-0.3191682,-0.0079346
14,0.19119975,0.16612093,"('antisocial', 'social')",2.029315,1.9851369,-0.25557742,-0.3124971,0.6549791,0.6129202,-0.0420589
15,0.3295634,0.19937555,"('boring', 'funny')",-0.4970776,-0.57212317,0.9521224,0.8886101,0.2615361,0.1719542,-0.0895819
16,-0.14994119,-0.20121029,"('unpopular', 'popular')",-0.2324891,-0.2716521,0.73235106,0.7017793,0.1166403,0.0763056,-0.0403347
17,-0.08957289,-0.07431019,"('nasty', 'nice')",-0.69712794,-0.667625,-0.13472731,-0.15136835,-0.3071427,-0.2977678,0.0093749
18,-0.045138706,-0.012231588,"('disagreeable', 'welcoming')",-0.68421185,-0.6215073,-0.42375612,-0.4489966,-0.3843689,-0.3609118,0.0234571
19,-1.2471814,-1.2347134,"('inhospitable', 'hospitable')",-2.0593848,-2.0533252,-0.17695668,-0.09470845,-1.1611743,-1.1275824,0.0335919
20,0.13671397,0.19026363,"('rough', 'thoughtful')",1.496963,1.5284065,1.0762475,1.0340607,0.9033082,0.9175769,0.0142687
21,-0.304997,-0.35670045,"('immoral', 'moral')",0.9592393,0.8346634,-0.56769586,-0.53597075,0.0288488,-0.0193359,-0.0481847
22,-0.12428298,-0.14552014,"('untrustworthy', 'trustworthy')",0.8799018,0.7835273,-0.9911363,-1.0439184,-0.0785058,-0.1353037,-0.0567979
23,-0.8450422,-0.8417042,"('insincere', 'sincere')",0.3521567,0.2669045,5.5057845,5.3835673,1.6709663,1.6029226,-0.0680437
24,-0.6717981,-0.68984133,"('dishonest', 'honest')",-0.61927193,-0.6564251,0.43391266,0.40217587,-0.2857191,-0.3146969,-0.0289778
25,-0.36412406,-0.39186305,"('egoistic', 'altruistic')",-0.39134076,-0.4347787,1.6246673,1.543835,0.2897342,0.2390644,-0.0506698
26,-0.38010415,-0.39714283,"('hardhearted', 'benevolent')",0.793904,0.78182656,1.7914972,1.7491857,0.735099,0.7112898,-0.0238092
27,-0.7013737,-0.59843284,"('hardhearted', 'softhearted')",-0.7572645,-0.68854374,1.0742016,1.0561643,-0.1281455,-0.0769374,0.0512081
28,-0.35250294,-0.5145015,"('disloyal', 'loyal')",0.17811981,-0.022047892,1.0297825,0.8250953,0.2851331,0.096182,-0.1889511
29,-0.48113346,-0.51506424,"('unfair', 'fair')",-0.7424257,-0.8134413,-0.6741026,-0.82172036,-0.6325539,-0.716742,-0.0841881
30,0.4880572,0.42420447,"('intolerant', 'tolerant')",0.9842603,0.8886492,1.5174491,1.4633596,0.9965889,0.9254044,-0.0711845
31,-0.7039286,-0.5968159,"('evil', 'good')",-1.9617144,-1.8558084,-1.0543963,-1.0934415,-1.2400131,-1.1820219,0.0579912
32,-0.04341827,-0.09251513,"('unkind', 'kind')",1.0714134,0.8883673,1.0172417,0.89549136,0.6817456,0.5637812,-0.1179644
33,0.022603208,-0.029721342,"('wrong', 'right')",-0.8560324,-0.88992393,-0.46954283,-0.54305273,-0.434324,-0.487566,-0.053242
34,-0.532284,-0.38017073,"('mean', 'honorable')",0.068157695,0.12652227,5.931292,6.0266123,1.8223886,1.9243213,0.1019327
35,-0.15818225,-0.2425192,"('corrupt', 'incorrupt')",-1.4898624,-1.4698342,0.2282623,0.04382836,-0.4732608,-0.556175,-0.0829142
36,-1.2384336,-1.3385941,"('hostile', 'amicable')",-1.6350503,-1.7418917,0.7008823,0.45836112,-0.7242006,-0.8740416,-0.149841
37,-0.404223,-0.41548738,"('fake', 'genuine')",-0.3793966,-0.38872528,0.066188544,0.08461802,-0.2391437,-0.2398649,-0.0007212
38,-1.078323,-1.0927303,"('untruthful', 'truthful')",-1.4616011,-1.480269,-0.13914219,-0.14840677,-0.8930221,-0.9071353,-0.0141132
39,1.5217965,1.4975412,"('exploitative', 'cooperative')",1.6670678,1.7298075,0.081973955,0.0881223,1.0902794,1.1051571,0.0148777
40,0.15275717,0.18509436,"('stingy', 'generous')",-0.17739712,-0.13446414,-1.6956426,-1.7568007,-0.5734275,-0.5687235,0.004704
41,-0.5983741,-0.57804865,"('unforgiving', 'forgiving')",0.3974632,0.3273899,0.35895592,0.24647616,0.0526817,-0.0013942,-0.0540759
42,0.4202957,0.5208979,"('unreliable', 'reliable')",0.88325965,0.97915745,-3.0919237,-3.0371456,-0.5961228,-0.5123634,0.0837594
43,-0.98226905,-0.88424534,"('irresponsible', 'responsible')",0.529762,0.5549641,0.40684313,0.489069,-0.0152213,0.0532626,0.0684839
44,1.2833223,1.303609,"('prejudiced', 'unprejudiced')",0.05065145,0.14233157,-1.2403057,-1.2065053,0.0312227,0.0798118,0.0485891
45,-1.0352771,-0.9570767,"('incompetent', 'competent')",0.12541363,0.071307115,-0.5189313,-0.52295554,-0.476265,-0.469575,0.00669
46,-0.7152112,-0.661996,"('uncompetitive', 'competitive')",1.6555457,1.5921566,-0.76628625,-0.7066666,0.0580161,0.074498,0.0164819
47,0.13970709,0.25089183,"('stupid', 'smart')",0.88357127,0.95949256,5.408748,5.5401235,2.1440088,2.2501693,0.1061605
48,-0.6134787,-0.64213026,"('unintelligent', 'intelligent')",0.0066715665,-0.056030996,0.39551085,0.4284321,-0.0704321,-0.0899097,-0.0194776
49,-0.234002,-0.1653224,"('unable', 'able')",-0.64523494,-0.5560566,-0.24651495,-0.120571755,-0.3752506,-0.2806503,0.0946003
50,0.18468523,0.16164623,"('clumsy', 'skillful')",-0.10979365,-0.081777915,0.023976818,-0.012428228,0.0329561,0.02248,-0.0104761
51,-0.74453044,-0.88902307,"('uneducated', 'educated')",0.8590249,0.69859016,0.6425053,0.5438001,0.2523332,0.1177891,-0.1345441
52,-0.16153626,-0.39731914,"('irrational', 'rational')",-1.5354778,-1.6330819,0.59158796,0.44558,-0.3684754,-0.5282737,-0.1597983
