,hologic_male,hologic_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.28934753,-0.37589008,"('unsociable', 'sociable')",-0.25749013,-0.4261648,-0.2734188,-0.4010274,-0.1276086
1,-0.5283653,-0.5553676,"('unfriendly', 'friendly')",1.5658956,1.4166931,0.5187651,0.4306628,-0.0881023
2,0.09467467,0.11839022,"('unlikable', 'likable')",0.89079237,0.91025794,0.4927335,0.5143241,0.0215906
3,-0.3192447,-0.24614203,"('repellent', 'pleasant')",0.09390848,0.08273535,-0.1126681,-0.0817033,0.0309648
4,-0.3305444,-0.42411768,"('disliked', 'liked')",-5.6999474,-5.798504,-3.0152459,-3.1113107,-0.0960648
5,-0.8023026,-0.7509686,"('distant', 'outgoing')",-0.29872084,-0.31281242,-0.5505117,-0.5318905,0.0186212
6,-1.1193168,-1.0860106,"('distant', 'open')",-0.049479328,-0.09134394,-0.5843981,-0.5886773,-0.0042792
7,-0.35695177,-0.35254824,"('insensitive', 'sensitive')",0.13181755,0.14915092,-0.1125671,-0.1016987,0.0108684
8,-0.81380695,-0.8037541,"('unaffectionate', 'affectionate')",0.43592796,0.36117452,-0.1889395,-0.2212898,-0.0323503
9,-0.9917131,-0.9732125,"('unaffectionate', 'caring')",0.5740587,0.5391564,-0.2088272,-0.2170281,-0.0082009
10,-1.2737359,-1.2713526,"('unsympathetic', 'sympathetic')",-0.76889867,-0.769454,-1.0213172,-1.0204034,0.0009138
11,0.07948426,0.11051768,"('unhelpful', 'helpful')",1.5570549,1.5808902,0.8182696,0.845704,0.0274344
12,0.3888138,0.51269805,"('unsupportive', 'supportive')",-1.7363542,-1.6950593,-0.6737702,-0.5911806,0.0825896
13,-0.048642114,-0.11075124,"('impolite', 'polite')",-0.6840925,-0.70227873,-0.3663673,-0.406515,-0.0401477
14,0.3714527,0.30921873,"('antisocial', 'social')",-0.4401731,-0.53735787,-0.0343602,-0.1140696,-0.0797094
15,0.46433297,0.3645269,"('boring', 'funny')",0.6837523,0.62270105,0.5740426,0.493614,-0.0804286
16,-0.54514,-0.5716292,"('unpopular', 'popular')",0.54285514,0.5046547,-0.0011424,-0.0334873,-0.0323449
17,-0.18071811,-0.1389495,"('nasty', 'nice')",-0.32872286,-0.29540312,-0.2547205,-0.2171763,0.0375442
18,-0.11586187,-0.13645831,"('disagreeable', 'welcoming')",-0.27454385,-0.38192862,-0.1952029,-0.2591935,-0.0639906
19,-1.1318812,-1.0898957,"('inhospitable', 'hospitable')",0.21784276,0.2851093,-0.4570192,-0.4023932,0.054626
20,0.8160471,0.79758584,"('rough', 'thoughtful')",1.3256435,1.2649486,1.0708454,1.0312672,-0.0395782
21,0.77213407,0.70229197,"('immoral', 'moral')",-0.09938056,-0.117945895,0.3363768,0.292173,-0.0442038
22,0.41512212,0.3325855,"('untrustworthy', 'trustworthy')",-0.61270493,-0.7274653,-0.0987914,-0.1974399,-0.0986485
23,0.04613843,0.020311534,"('insincere', 'sincere')",5.049497,4.953095,2.5478177,2.4867032,-0.0611145
24,-0.21707672,-0.26355892,"('dishonest', 'honest')",0.38800642,0.33649322,0.0854649,0.0364671,-0.0489978
25,-0.36816806,-0.337834,"('egoistic', 'altruistic')",1.457835,1.4178727,0.5448334,0.5400193,-0.0048141
26,0.31406024,0.22946915,"('hardhearted', 'benevolent')",1.7549964,1.6961411,1.0345284,0.9628052,-0.0717232
27,0.26288602,0.33955213,"('hardhearted', 'softhearted')",1.2960533,1.2081829,0.7794697,0.7738675,-0.0056022
28,-0.4994138,-0.61119735,"('disloyal', 'loyal')",0.73541415,0.5960955,0.1180002,-0.0075509,-0.1255511
29,-0.22532257,-0.2763181,"('unfair', 'fair')",-0.36543608,-0.52342474,-0.2953793,-0.3998714,-0.1044921
30,0.2996666,0.24630463,"('intolerant', 'tolerant')",1.3657085,1.2428298,0.8326876,0.7445672,-0.0881204
31,-0.4306649,-0.32185385,"('evil', 'good')",-0.684782,-0.74507666,-0.5577235,-0.5334653,0.0242582
32,0.31781754,0.28534272,"('unkind', 'kind')",0.8037324,0.69368315,0.560775,0.4895129,-0.0712621
33,0.35288206,0.28725156,"('wrong', 'right')",-0.55006254,-0.6204033,-0.0985902,-0.1665759,-0.0679857
34,0.333449,0.49328452,"('mean', 'honorable')",5.6608543,5.7490826,2.9971516,3.1211836,0.124032
35,-0.113708325,-0.13503371,"('corrupt', 'incorrupt')",0.13766085,0.01652553,0.0119763,-0.0592541,-0.0712304
36,-0.7587235,-0.7819728,"('hostile', 'amicable')",0.46456885,0.23952773,-0.1470773,-0.2712225,-0.1241452
37,-0.15533663,-0.15622574,"('fake', 'genuine')",-0.04742966,-0.03718803,-0.1013831,-0.0967069,0.0046762
38,-0.68942744,-0.6607144,"('untruthful', 'truthful')",-0.18886578,-0.18215269,-0.4391466,-0.4214335,0.0177131
39,1.1367817,1.105768,"('exploitative', 'cooperative')",0.29722765,0.2752018,0.7170047,0.6904849,-0.0265198
40,0.25658572,0.25790727,"('stingy', 'generous')",-1.4661183,-1.5916166,-0.6047663,-0.6668547,-0.0620884
41,0.38741404,0.39897773,"('unforgiving', 'forgiving')",0.2690432,0.10327609,0.3282286,0.2511269,-0.0771017
42,-0.06358946,-0.058800664,"('unreliable', 'reliable')",-3.3746712,-3.3513396,-1.7191304,-1.7050701,0.0140603
43,-0.28069666,-0.22946814,"('irresponsible', 'responsible')",0.17506564,0.17364572,-0.0528155,-0.0279112,0.0249043
44,0.38425133,0.3967499,"('prejudiced', 'unprejudiced')",-1.3053011,-1.2990953,-0.4605249,-0.4511727,0.0093522
