,conduent_male,conduent_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.11961618,-0.21394241,"('unsociable', 'sociable')",-0.4260345,-0.5272246,-0.2728254,-0.3705835,-0.0977581
1,-1.7528827,-1.8367615,"('unfriendly', 'friendly')",2.311459,2.2437809,0.2792882,0.2035097,-0.0757785
2,0.27868938,0.30391297,"('unlikable', 'likable')",0.38499436,0.4862292,0.3318419,0.3950711,0.0632292
3,-1.00666,-0.83985275,"('repellent', 'pleasant')",0.117425814,0.27478716,-0.4446171,-0.2825328,0.1620843
4,-0.5447292,-0.5286808,"('disliked', 'liked')",-6.4696445,-6.55215,-3.5071869,-3.5404153,-0.0332284
5,-1.5584345,-1.5166067,"('distant', 'outgoing')",0.19406353,0.16974734,-0.6821855,-0.6734297,0.0087558
6,-1.7891022,-1.7607216,"('distant', 'open')",0.68511075,0.68802124,-0.5519958,-0.5363501,0.0156457
7,-0.16673619,-0.064419135,"('insensitive', 'sensitive')",0.73551285,0.80901825,0.2843883,0.3722996,0.0879113
8,-1.3428108,-1.3712101,"('unaffectionate', 'affectionate')",1.5326145,1.4185303,0.0949019,0.0236601,-0.0712418
9,-1.5503863,-1.5862086,"('unaffectionate', 'caring')",1.4360421,1.4108199,-0.0571721,-0.0876943,-0.0305222
10,-0.018361393,-0.02443985,"('unsympathetic', 'sympathetic')",-0.62103456,-0.6406825,-0.319698,-0.3325612,-0.0128632
11,0.0037272684,0.11398171,"('unhelpful', 'helpful')",1.2865111,1.4302125,0.6451192,0.7720971,0.1269779
12,0.07469148,0.17576158,"('unsupportive', 'supportive')",-1.8333178,-1.8195738,-0.8793131,-0.8219061,0.057407
13,0.20812565,0.13382949,"('impolite', 'polite')",-0.9001501,-0.8012762,-0.3460122,-0.3337234,0.0122888
14,0.54723656,0.5960745,"('antisocial', 'social')",-0.5046738,-0.51408917,0.0212814,0.0409927,0.0197113
15,-0.25609004,-0.32886422,"('boring', 'funny')",0.68628097,0.69943917,0.2150955,0.1852875,-0.029808
16,-0.92170936,-0.8690654,"('unpopular', 'popular')",0.16618869,0.26877868,-0.3777604,-0.3001434,0.077617
17,-0.4991576,-0.40146935,"('nasty', 'nice')",-0.4109294,-0.3643115,-0.4550435,-0.3828904,0.0721531
18,-0.5618201,-0.48267373,"('disagreeable', 'welcoming')",-0.1353057,-0.1326988,-0.3485629,-0.3076863,0.0408766
19,-1.143974,-1.1337168,"('inhospitable', 'hospitable')",0.28381273,0.32906654,-0.4300806,-0.4023252,0.0277554
20,0.20228525,0.30128917,"('rough', 'thoughtful')",0.83792794,0.82750386,0.5201066,0.5643965,0.0442899
21,0.21827756,0.204923,"('immoral', 'moral')",-0.81721187,-0.7137818,-0.2994671,-0.2544294,0.0450377
22,0.44658518,0.45756269,"('untrustworthy', 'trustworthy')",-0.8780661,-0.8764137,-0.2157405,-0.2094255,0.006315
23,-0.31370062,-0.2647238,"('insincere', 'sincere')",5.547456,5.6323843,2.6168776,2.6838303,0.0669527
24,-0.45615152,-0.50384307,"('dishonest', 'honest')",0.7358849,0.719827,0.1398667,0.107992,-0.0318747
25,-0.45563114,-0.43553084,"('egoistic', 'altruistic')",2.152131,2.1062818,0.84825,0.8353754,-0.0128746
26,-0.061110258,-0.16512358,"('hardhearted', 'benevolent')",2.128814,2.0526612,1.0338519,0.9437688,-0.0900831
27,-0.433118,-0.44436654,"('hardhearted', 'softhearted')",1.718722,1.6141948,0.642802,0.5849141,-0.0578879
28,-0.5436834,-0.5974318,"('disloyal', 'loyal')",0.9882063,0.89477086,0.2222615,0.1486695,-0.073592
29,-0.370898,-0.4378841,"('unfair', 'fair')",-0.18907,-0.37131363,-0.279984,-0.4045989,-0.1246149
30,0.08419182,0.12375753,"('intolerant', 'tolerant')",1.1635203,1.2085259,0.6238561,0.6661417,0.0422856
31,-1.7133925,-1.6674225,"('evil', 'good')",-0.4831435,-0.5644494,-1.098268,-1.115936,-0.017668
32,0.401998,0.32992926,"('unkind', 'kind')",0.8553519,0.70524436,0.628675,0.5175868,-0.1110882
33,0.172538,0.06828064,"('wrong', 'right')",-0.13037957,-0.25547817,0.0210792,-0.0935988,-0.114678
34,-0.30478975,-0.15145858,"('mean', 'honorable')",5.7065105,5.972661,2.7008605,2.9106011,0.2097406
35,-0.5240758,-0.6478177,"('corrupt', 'incorrupt')",0.36256388,0.13551998,-0.080756,-0.2561488,-0.1753928
36,-1.7083496,-1.769074,"('hostile', 'amicable')",0.56361806,0.3873382,-0.5723658,-0.6908679,-0.1185021
37,0.44179556,0.47742,"('fake', 'genuine')",0.5975315,0.60455006,0.5196635,0.540985,0.0213215
38,-0.7634154,-0.75117326,"('untruthful', 'truthful')",-0.29765233,-0.21031581,-0.5305339,-0.4807445,0.0497894
39,0.6424331,0.66542214,"('exploitative', 'cooperative')",0.10571849,0.08413952,0.3740758,0.3747808,0.000705
40,0.016811762,0.036843203,"('stingy', 'generous')",-1.2859797,-1.3440782,-0.634584,-0.6536175,-0.0190335
41,0.23258592,0.2665236,"('unforgiving', 'forgiving')",-0.09102328,-0.0918251,0.0707813,0.0873493,0.016568
42,0.931152,1.0800225,"('unreliable', 'reliable')",-3.4040172,-3.294554,-1.2364326,-1.1072657,0.1291669
43,0.22136244,0.27326095,"('irresponsible', 'responsible')",0.5837117,0.6231683,0.402537,0.4482146,0.0456776
44,0.6926654,0.6579405,"('prejudiced', 'unprejudiced')",-1.4941564,-1.5347482,-0.4007455,-0.4384038,-0.0376583
45,0.1711164,0.27448344,"('incompetent', 'competent')",-0.2941708,-0.2345486,-0.0615272,0.0199674,0.0814946
46,-0.15178567,-0.1356115,"('uncompetitive', 'competitive')",-1.0641191,-1.0488222,-0.6079524,-0.5922168,0.0157356
47,0.2074506,0.30487514,"('stupid', 'smart')",5.460668,5.640503,2.8340592,2.9726892,0.13863
48,-0.15546589,-0.14258537,"('unintelligent', 'intelligent')",0.53606737,0.6380519,0.1903007,0.2477333,0.0574326
49,0.024388788,0.16692583,"('unable', 'able')",-0.33485797,-0.18679953,-0.1552346,-0.0099368,0.1452978
50,0.44270018,0.47011238,"('clumsy', 'skillful')",0.039514862,0.040649153,0.2411075,0.2553808,0.0142733
51,-0.11016448,-0.20061359,"('uneducated', 'educated')",0.26304382,0.23298529,0.0764397,0.0161858,-0.0602539
52,-1.07095,-1.2367674,"('irrational', 'rational')",0.5369649,0.4051267,-0.2669926,-0.4158204,-0.1488278
53,-1.5782548,-1.5273068,"('uncreative', 'creative')",0.8449613,0.8747069,-0.3666468,-0.3262999,0.0403469
54,-0.53600144,-0.64419067,"('incapable', 'capable')",1.2380548,1.2097825,0.3510267,0.2827959,-0.0682308
55,0.77925456,0.83780646,"('incompetent', 'clever')",-0.11561155,-0.021084165,0.3318215,0.4083611,0.0765396
56,0.74322647,0.8064278,"('impractical', 'practical')",-0.7881813,-0.646783,-0.0224774,0.0798224,0.1022998
57,-0.1912626,-0.1407828,"('unimaginative', 'imaginative')",-2.490121,-2.4926834,-1.3406918,-1.3167331,0.0239587
58,-0.46733296,-0.44874603,"('undiscriminating', 'discriminating')",0.37484837,0.3448487,-0.0462423,-0.0519487,-0.0057064
59,-0.3019076,-0.3353679,"('foolish', 'wise')",0.5812879,0.56495386,0.1396902,0.114793,-0.0248972
60,1.4035873,1.5247823,"('inefficient', 'efficient')",-0.5821371,-0.33334166,0.4107251,0.5957203,0.1849952
61,-0.1866279,-0.3042875,"('illogical', 'logical')",0.24105974,0.041303582,0.0272159,-0.131492,-0.1587079
62,0.3313096,0.4934106,"('incompetent', 'brilliant')",-0.27760762,-0.05966136,0.026851,0.2168746,0.1900236
63,-0.24065697,-0.1431625,"('unperceptive', 'insightful')",0.5886064,0.7409591,0.1739747,0.2988983,0.1249236
64,0.62459975,0.5956104,"('shy', 'confident')",-7.0506415,-7.097909,-3.2130208,-3.2511492,-0.0381284
65,0.62211496,0.5279868,"('insecure', 'secure')",-0.7079103,-0.660424,-0.0428977,-0.0662186,-0.0233209
66,-1.1699004,-1.2255268,"('inactive', 'active')",0.6788434,0.56908685,-0.2455285,-0.32822,-0.0826915
67,0.90760976,0.9263899,"('doubtful', 'determined')",-0.7789684,-0.7355076,0.0643207,0.0954411,0.0311204
68,-0.20188567,-0.22957778,"('dependent', 'independent')",-0.55947,-0.5462406,-0.3806778,-0.3879092,-0.0072314
69,0.429563,0.42937237,"('lazy', 'industrious')",-0.31904706,-0.39216164,0.055258,0.0186054,-0.0366526
70,0.45096487,0.52886593,"('lethargic', 'energetic')",0.42770118,0.49558148,0.439333,0.5122237,0.0728907
71,-0.143053,-0.095679976,"('diffident', 'self-confident')",0.50262004,0.4958859,0.1797835,0.200103,0.0203195
72,-0.09958443,-0.08571811,"('unambitious', 'ambitious')",-0.690165,-0.65463036,-0.3948747,-0.3701742,0.0247005
73,0.40615943,0.40360555,"('helpless', 'self-reliant')",-2.740998,-2.7426267,-1.1674193,-1.1695106,-0.0020913
74,0.20575413,0.2589491,"('undedicated', 'dedicated')",0.029984241,-0.004551027,0.1178692,0.127199,0.0093298
75,-0.46967387,-0.42569172,"('meek', 'impulsive')",-0.41345957,-0.34194934,-0.4415667,-0.3838205,0.0577462
76,0.82255083,0.9278147,"('anxious', 'daring')",-0.29094195,-0.14505477,0.2658044,0.39138,0.1255756
77,-0.042658072,0.056997456,"('unmotivated', 'motivated')",-1.3692249,-1.2422625,-0.7059415,-0.5926325,0.113309
78,0.13388099,0.24826941,"('nonresilient', 'resilient')",0.0076324623,0.017442996,0.0707567,0.1328562,0.0620995
79,-1.0680097,-1.0755572,"('wavering', 'unwavering')",0.18448222,0.1572259,-0.4417638,-0.4591657,-0.0174019
80,0.54310185,0.5391951,"('dominated', 'dominating')",-1.6306179,-1.5848813,-0.543758,-0.5228431,0.0209149
81,0.8819555,0.8851921,"('submissive', 'aggressive')",-1.1150395,-0.99346465,-0.116542,-0.0541363,0.0624057
82,-0.16787186,-0.1161101,"('poor', 'rich')",6.0335503,6.263348,2.9328392,3.0736189,0.1407797
83,-0.23004764,-0.21658279,"('powerless', 'powerful')",-1.1381683,-1.2566797,-0.684108,-0.7366312,-0.0525232
84,0.5751919,0.48934752,"('inferior', 'superior')",0.81783843,0.7393907,0.6965152,0.6143691,-0.0821461
85,-0.89416486,-0.9544339,"('insignificant', 'prestigious')",0.9706289,0.89170724,0.038232,-0.0313633,-0.0695953
86,-1.1662444,-1.2412753,"('uninfluential', 'influential')",0.15730338,0.027603101,-0.5044705,-0.6068361,-0.1023656
87,0.38146445,0.29441914,"('unsuccessful', 'successful')",0.66732395,0.6775756,0.5243942,0.4859974,-0.0383968
88,-0.3231827,-0.34047693,"('low', 'eminent')",0.1863938,0.17213227,-0.0683945,-0.0841723,-0.0157778
