,crown_male,crown_female,tuple,castle_male,castle_female,intl_male,intl_female,corp_male,corp_female,average_male,average_female,female-male
0,0.105742365,0.031060474,"('unsociable', 'sociable')",0.8986981,0.9891869,-0.6155948,-0.78976226,0.12972558,0.002658924,0.1296428,0.058286,-0.0713568
1,-1.0789822,-1.0329528,"('unfriendly', 'friendly')",-1.5398082,-1.6207455,-1.0636667,-1.1255885,1.4321585,1.3467705,-0.5625746,-0.6081291,-0.0455545
2,0.8661441,1.0264113,"('unlikable', 'likable')",1.1205431,1.2689356,0.6065816,0.7527461,0.44853386,0.44028127,0.7604507,0.8720936,0.1116429
3,-0.30858654,-0.16711318,"('repellent', 'pleasant')",0.30814153,0.5249505,-0.18354756,-0.112771064,1.0313511,1.0386778,0.2118396,0.320936,0.1090964
4,-0.28540134,-0.35515034,"('disliked', 'liked')",-1.1305112,-1.3466141,-0.8185509,-0.8019255,-8.050153,-8.1341095,-2.5711541,-2.6594498,-0.0882957
5,-1.1586598,-1.0674461,"('distant', 'outgoing')",-1.9947699,-2.1135619,-0.614,-0.5954248,-0.7124541,-0.6467967,-1.119971,-1.1058073,0.0141637
6,-1.6823279,-1.5469233,"('distant', 'open')",-2.4483752,-2.570007,-0.70463526,-0.6827958,-0.3643449,-0.29999214,-1.2999208,-1.2749296,0.0249912
7,1.1936427,1.1806623,"('insensitive', 'sensitive')",1.7649876,2.0218754,0.038325667,0.07024972,0.9576768,0.8725854,0.9886582,1.0363432,0.047685
8,0.033075467,0.14750119,"('unaffectionate', 'affectionate')",-0.5358797,-0.618845,-1.1801584,-1.2222483,0.8623675,0.81863517,-0.2051488,-0.2187392,-0.0135904
9,0.37709177,0.41170514,"('unaffectionate', 'caring')",-0.4006296,-0.4366383,-1.6839783,-1.7151216,1.5244172,1.4763803,-0.0457748,-0.0659186,-0.0201438
10,0.6828539,0.68019336,"('unsympathetic', 'sympathetic')",1.3817098,1.511872,-1.5579507,-1.6331489,0.16984725,0.028547134,0.1691151,0.1468659,-0.0222492
11,0.6681626,0.58106536,"('unhelpful', 'helpful')",0.24517615,0.47507137,-0.9456981,-0.8352022,1.5653838,1.5725518,0.3832561,0.4483716,0.0651155
12,1.0803263,1.1500549,"('unsupportive', 'supportive')",0.7363754,0.9924738,-1.9820619,-1.8620249,-2.2604535,-2.3218822,-0.6064534,-0.5103446,0.0961088
13,0.7050172,0.6924509,"('impolite', 'polite')",1.6500753,1.8146113,-0.048386797,0.06275593,-0.5444077,-0.51312375,0.4405745,0.5141736,0.0735991
14,1.5544773,1.5784606,"('antisocial', 'social')",2.5566442,2.7364268,0.8178007,0.7800285,0.3056202,0.20471105,1.3086356,1.3249067,0.0162711
15,0.4964651,0.36943626,"('boring', 'funny')",0.1836873,0.071177565,0.84109354,0.81200796,-0.32212698,-0.2762356,0.2997797,0.2440965,-0.0556832
16,-1.3476776,-1.3438336,"('unpopular', 'popular')",-0.90975106,-1.0355037,-0.09586109,-0.10366974,-0.008739486,0.09115514,-0.5905073,-0.597963,-0.0074557
17,0.046852928,0.15381266,"('nasty', 'nice')",-0.21915731,-0.14264986,-0.74196583,-0.70159805,-0.8604731,-0.7964035,-0.4436858,-0.3717097,0.0719761
18,-0.06862494,0.17832851,"('disagreeable', 'welcoming')",-0.40726686,-0.21567866,-0.62599635,-0.45020047,-0.7705538,-0.7755866,-0.4681105,-0.3157843,0.1523262
19,-0.872809,-0.78701884,"('inhospitable', 'hospitable')",-1.0035928,-1.0397929,-0.9361039,-0.92575073,-0.9815416,-0.906766,-0.9485118,-0.9148321,0.0336797
20,-0.37758175,-0.2657032,"('rough', 'thoughtful')",-0.3569475,-0.14156121,-0.29069224,-0.26876256,0.46094984,0.45709473,-0.1410679,-0.0547331,0.0863348
21,0.7485638,0.80067456,"('immoral', 'moral')",1.532132,1.85045,-0.7034844,-0.58767253,-0.73055786,-0.7200008,0.2116634,0.3358628,0.1241994
22,0.82188994,0.81342596,"('untrustworthy', 'trustworthy')",1.0031192,1.1152692,-0.59221977,-0.59612805,-0.84126097,-1.0561379,0.0978821,0.0691073,-0.0287748
23,0.9537027,1.0231193,"('insincere', 'sincere')",0.85003734,1.057365,-0.5486117,-0.59856725,6.5173707,6.5047894,1.9431248,1.9966767,0.0535519
24,0.6532338,0.7086787,"('dishonest', 'honest')",0.86717594,0.89156157,-0.79920363,-0.76265055,0.97331655,0.8112571,0.4236307,0.4122117,-0.011419
25,-1.3983039,-1.3106207,"('egoistic', 'altruistic')",-0.8793654,-0.84937364,0.56858385,0.53859603,1.4036787,1.4175844,-0.0763517,-0.0509535,0.0253982
26,1.0542703,0.9567976,"('hardhearted', 'benevolent')",-0.31327945,-0.37807563,1.542529,1.2967643,1.8819288,1.7000765,1.0413622,0.8938907,-0.1474715
27,-0.5823062,-0.5065871,"('hardhearted', 'softhearted')",-1.4185799,-1.3105798,-0.19616449,-0.25333053,1.315008,1.2418437,-0.2205106,-0.2071634,0.0133472
28,0.49685565,0.40277,"('disloyal', 'loyal')",1.033588,0.9294772,-0.801189,-1.0340436,1.6843259,1.4469322,0.6033952,0.436284,-0.1671112
29,-0.5527264,-0.56729865,"('unfair', 'fair')",-0.6960519,-0.74348474,-1.1141553,-1.1616713,-0.42049068,-0.5705059,-0.6958561,-0.7607401,-0.064884
30,1.1796558,1.2987278,"('intolerant', 'tolerant')",2.0968578,2.2907648,-0.29230216,-0.24025121,0.59360707,0.64256907,0.8944546,0.9979526,0.103498
31,-1.435794,-1.320523,"('evil', 'good')",-2.2514803,-2.4307365,-0.9160279,-0.9066966,-1.0815591,-1.1279881,-1.4212154,-1.446486,-0.0252706
32,0.69711614,0.598002,"('unkind', 'kind')",0.6691159,0.65901977,0.13517936,0.08388316,1.1409712,0.9601609,0.6605957,0.5752665,-0.0853292
33,0.31001902,0.3153654,"('wrong', 'right')",-0.18060535,-0.26254728,0.09445309,0.16643804,-0.5644394,-0.59212595,-0.0851432,-0.0932174,-0.0080742
34,-0.2078611,0.019388884,"('mean', 'honorable')",-0.073369205,0.13817301,0.14161786,0.22568715,5.667011,5.904877,1.3818495,1.5720315,0.190182
35,-1.425848,-1.511564,"('corrupt', 'incorrupt')",-1.7511266,-2.0944157,0.25911593,0.11700532,-0.7504196,-0.78940076,-0.9170696,-1.0695938,-0.1525242
