,urban_male,urban_female,tuple,outfitters_male,outfitters_female,inc_male,inc_female,average_male,average_female,female-male
0,0.07929047,0.019210756,"('unsociable', 'sociable')",0.47519273,0.4631085,-0.462797,-0.55430233,0.0305621,-0.0239944,-0.0545565
1,-0.052981243,-0.07861456,"('unfriendly', 'friendly')",-0.5972774,-0.6035276,2.1160588,1.9851555,0.4886001,0.4343378,-0.0542623
2,0.63868576,0.79650533,"('unlikable', 'likable')",0.58531654,0.69868773,0.57443655,0.64049155,0.5994796,0.7118948,0.1124152
3,-0.6635596,-0.581844,"('repellent', 'pleasant')",-0.46798325,-0.26678285,0.21915567,0.26905328,-0.3041291,-0.1931912,0.1109379
4,-0.5912283,-0.7109376,"('disliked', 'liked')",-0.44167894,-0.4618615,-6.4217553,-6.5498314,-2.4848874,-2.5742102,-0.0893228
5,0.23628561,0.27811256,"('distant', 'outgoing')",0.0004265625,-0.01644107,0.18080617,0.121649034,0.1391728,0.1277735,-0.0113993
6,0.075020626,0.09213902,"('distant', 'open')",-0.620227,-0.62665975,1.0142453,0.9135174,0.1563463,0.1263322,-0.0300141
7,0.21027729,0.30864078,"('insensitive', 'sensitive')",0.7807075,0.9713026,0.7570195,0.7507097,0.5826681,0.6768844,0.0942163
8,-0.13931432,-0.12603495,"('unaffectionate', 'affectionate')",-0.8322022,-0.80959296,1.1719196,1.0451198,0.066801,0.0364973,-0.0303037
9,0.8448075,0.89663315,"('unaffectionate', 'caring')",0.118530676,0.17725524,1.487866,1.4622742,0.8170681,0.8453875,0.0283194
10,-0.48534384,-0.42270806,"('unsympathetic', 'sympathetic')",0.025666473,0.18888666,-0.6194139,-0.5674652,-0.3596971,-0.2670955,0.0926016
11,0.53657705,0.6388569,"('unhelpful', 'helpful')",0.051839333,0.1742399,1.5695305,1.7326376,0.7193156,0.8485781,0.1292625
12,1.4260277,1.6060095,"('unsupportive', 'supportive')",0.9448185,1.1344403,-1.8160683,-1.7855763,0.184926,0.3182912,0.1333652
13,0.18960474,0.16004843,"('impolite', 'polite')",0.026301593,0.035588015,-0.64492375,-0.64353377,-0.1430058,-0.1492991,-0.0062933
