,stericycle_male,stericycle_female,tuple,inc_male,inc_female,average_male,average_female,female-male
20,0.059008785,0.06191338,"('rough', 'thoughtful')",1.3138051,1.2813193,0.686407,0.6716163,-0.0147907
21,0.069601774,0.088356,"('immoral', 'moral')",-0.39520642,-0.3254968,-0.1628023,-0.1185704,0.0442319
22,-0.43503332,-0.3833826,"('untrustworthy', 'trustworthy')",-0.89064205,-0.92712903,-0.6628377,-0.6552558,0.0075819
23,-1.4421154,-1.4255034,"('insincere', 'sincere')",5.1730847,5.1789665,1.8654847,1.8767316,0.0112469
24,-0.6782656,-0.658989,"('dishonest', 'honest')",0.64065903,0.59443307,-0.0188033,-0.032278,-0.0134747
25,-0.15688632,-0.17664997,"('egoistic', 'altruistic')",1.6993454,1.6604019,0.7712295,0.741876,-0.0293535
26,0.29085243,0.21122335,"('hardhearted', 'benevolent')",2.0531442,2.020079,1.1719983,1.1156511,-0.0563472
27,0.4495287,0.50045234,"('hardhearted', 'softhearted')",1.5002381,1.3697562,0.9748834,0.9351043,-0.0397791
28,-0.8781905,-1.0138886,"('disloyal', 'loyal')",0.8782867,0.7807898,4.81e-05,-0.1165494,-0.1165975
29,0.06931478,0.026727866,"('unfair', 'fair')",-0.3818389,-0.5261971,-0.1562621,-0.2497346,-0.0934725
30,-0.19016246,-0.18375282,"('intolerant', 'tolerant')",1.2233472,1.1733972,0.5165924,0.4948222,-0.0217702
31,-0.030338697,0.024597023,"('evil', 'good')",-0.48234546,-0.5828612,-0.2563421,-0.2791321,-0.02279
32,-0.08611384,-0.07668348,"('unkind', 'kind')",0.63577235,0.5604409,0.2748293,0.2418787,-0.0329506
33,0.11594033,0.057101335,"('wrong', 'right')",-0.48940155,-0.58906645,-0.1867306,-0.2659826,-0.079252
34,0.4331503,0.5876561,"('mean', 'honorable')",5.5941634,5.7433333,3.0136569,3.1654947,0.1518378
35,1.0929058,0.95682037,"('corrupt', 'incorrupt')",0.3308949,0.13015307,0.7119004,0.5434867,-0.1684137
36,-0.113722496,-0.20900603,"('hostile', 'amicable')",0.33696395,0.09947984,0.1116207,-0.0547631,-0.1663838
37,0.267492,0.30044565,"('fake', 'genuine')",0.19105789,0.18717417,0.2292749,0.2438099,0.014535
38,-0.9348734,-0.91424716,"('untruthful', 'truthful')",-0.30015576,-0.27975363,-0.6175146,-0.5970004,0.0205142
39,0.9112913,0.8673989,"('exploitative', 'cooperative')",0.3486499,0.36127767,0.6299706,0.6143383,-0.0156323
40,0.46430936,0.4948169,"('stingy', 'generous')",-1.2326938,-1.369452,-0.3841922,-0.4373176,-0.0531254
41,-0.24902748,-0.20685124,"('unforgiving', 'forgiving')",0.06314635,-0.067365035,-0.0929406,-0.1371081,-0.0441675
42,0.6237401,0.7459375,"('unreliable', 'reliable')",-3.452268,-3.4011455,-1.414264,-1.3276039,0.0866601
43,-0.71562093,-0.62059104,"('irresponsible', 'responsible')",0.5689684,0.6009226,-0.0733263,-0.0098342,0.0634921
44,1.2643589,1.2701256,"('prejudiced', 'unprejudiced')",-1.3095222,-1.3394159,-0.0225816,-0.0346451,-0.0120635
45,-1.19404,-1.0655133,"('incompetent', 'competent')",-0.06581305,-0.07179866,-0.6299265,-0.568656,0.0612705
46,-0.898591,-0.8067889,"('uncompetitive', 'competitive')",-0.62549156,-0.61840564,-0.7620413,-0.7125973,0.049444
47,0.23251507,0.3247639,"('stupid', 'smart')",5.2232122,5.385075,2.7278636,2.8549194,0.1270558
48,-0.18723384,-0.18018526,"('unintelligent', 'intelligent')",1.0285249,1.1070606,0.4206455,0.4634376,0.0427921
49,0.1613423,0.26241636,"('unable', 'able')",0.0076566935,0.09318405,0.0844995,0.1778002,0.0933007
50,0.30372506,0.28064737,"('clumsy', 'skillful')",0.016793557,-0.030515455,0.1602593,0.125066,-0.0351933
51,-1.1116493,-1.1650283,"('uneducated', 'educated')",0.34989566,0.31700423,-0.3808768,-0.4240121,-0.0431353
52,0.76885974,0.53645533,"('irrational', 'rational')",0.53104025,0.31872064,0.64995,0.427588,-0.222362
53,-1.3314011,-1.3657355,"('uncreative', 'creative')",0.71338594,0.67782617,-0.3090076,-0.3439547,-0.0349471
54,-1.1073763,-1.1790978,"('incapable', 'capable')",1.036546,1.0637723,-0.0354152,-0.0576627,-0.0222475
55,-0.9187193,-0.8517621,"('incompetent', 'clever')",0.25347424,0.3092577,-0.3326225,-0.2712522,0.0613703
56,-0.34725475,-0.29714265,"('impractical', 'practical')",-0.40771157,-0.3705046,-0.3774832,-0.3338236,0.0436596
57,-1.2542369,-1.2310747,"('unimaginative', 'imaginative')",-2.508025,-2.5257874,-1.8811309,-1.8784311,0.0026998
58,-0.33617002,-0.36536318,"('undiscriminating', 'discriminating')",0.23036838,0.13108617,-0.0529008,-0.1171385,-0.0642377
59,0.43465242,0.34987718,"('foolish', 'wise')",0.40206218,0.35406488,0.4183573,0.351971,-0.0663863
60,-0.1627675,-0.051947627,"('inefficient', 'efficient')",-0.29315594,-0.14620788,-0.2279617,-0.0990778,0.1288839
61,-0.10194993,-0.1883241,"('illogical', 'logical')",0.27486992,0.12632024,0.08646,-0.0310019,-0.1174619
62,-0.68427867,-0.5597312,"('incompetent', 'brilliant')",-0.038390666,0.109873,-0.3613347,-0.2249291,0.1364056
63,-0.95357937,-0.8430636,"('unperceptive', 'insightful')",0.6824139,0.7818186,-0.1355827,-0.0306225,0.1049602
64,0.08943798,0.09530767,"('shy', 'confident')",-6.677591,-6.7024035,-3.2940764,-3.3035479,-0.0094715
65,-0.13899446,-0.19517519,"('insecure', 'secure')",-0.6928554,-0.6415307,-0.4159249,-0.4183529,-0.002428
66,-0.371577,-0.4339149,"('inactive', 'active')",0.5171099,0.4866436,0.0727664,0.0263644,-0.046402
67,0.604537,0.6128628,"('doubtful', 'determined')",-0.497879,-0.46100345,0.053329,0.0759297,0.0226007
68,-0.16497499,-0.19249862,"('dependent', 'independent')",-0.42263088,-0.46190903,-0.2938029,-0.3272038,-0.0334009
69,1.3969284,1.3502175,"('lazy', 'industrious')",-0.21913688,-0.2946267,0.5888958,0.5277954,-0.0611004
70,-0.58541006,-0.497546,"('lethargic', 'energetic')",0.09021972,0.17474161,-0.2475952,-0.1614022,0.086193
71,0.14154816,0.14916766,"('diffident', 'self-confident')",0.64386505,0.64701355,0.3927066,0.3980906,0.005384
72,-1.0904651,-1.0716099,"('unambitious', 'ambitious')",-1.0270586,-0.99147534,-1.0587618,-1.0315425,0.0272193
73,1.1535072,1.0965194,"('helpless', 'self-reliant')",-2.7752647,-2.8493466,-0.8108788,-0.8764136,-0.0655348
74,-0.49858132,-0.44077164,"('undedicated', 'dedicated')",0.19950916,0.12442912,-0.1495361,-0.1581713,-0.0086352
75,0.2519107,0.28240687,"('meek', 'impulsive')",-0.3797978,-0.3213646,-0.0639435,-0.0194789,0.0444646
76,-0.046457898,0.054613523,"('anxious', 'daring')",0.046706617,0.15645388,0.0001244,0.1055337,0.1054093
77,-0.7146734,-0.6780331,"('unmotivated', 'motivated')",-1.165485,-1.0399393,-0.9400792,-0.8589862,0.081093
78,-0.48571151,-0.4418029,"('nonresilient', 'resilient')",0.371979,0.41805193,-0.0568663,-0.0118755,0.0449908
79,-0.59238034,-0.6019142,"('wavering', 'unwavering')",-0.105875276,-0.09144031,-0.3491278,-0.3466773,0.0024505
80,0.05367687,0.057030145,"('dominated', 'dominating')",-1.5797193,-1.4577582,-0.7630212,-0.700364,0.0626572
81,-0.7443683,-0.74891585,"('submissive', 'aggressive')",-0.8690126,-0.7122581,-0.8066905,-0.730587,0.0761035
82,-0.83681345,-0.80041856,"('poor', 'rich')",5.7888727,5.9568295,2.4760296,2.5782056,0.102176
83,0.056652166,0.051243477,"('powerless', 'powerful')",-0.9954121,-1.016361,-0.46938,-0.4825588,-0.0131788
84,0.64769936,0.5777593,"('inferior', 'superior')",1.0957571,1.004534,0.8717282,0.7911466,-0.0805816
85,0.82020545,0.71962976,"('insignificant', 'prestigious')",1.176687,1.0779185,0.9984462,0.8987741,-0.0996721
86,-2.2401073,-2.291429,"('uninfluential', 'influential')",0.015923303,-0.08730962,-1.112092,-1.1893693,-0.0772773
87,0.39937615,0.3426343,"('unsuccessful', 'successful')",0.86884695,0.944331,0.6341115,0.6434826,0.0093711
88,-0.23434106,-0.28978777,"('low', 'eminent')",0.284816,0.27751318,0.0252375,-0.0061373,-0.0313748
