,automatic_male,automatic_female,tuple,data_male,data_female,processing_male,processing_female,inc_male,inc_female,average_male,average_female,female-male
0,0.736338,0.69237113,"('unsociable', 'sociable')",-0.63296103,-0.6758571,0.45281574,0.40154442,-0.19517562,-0.26388964,0.0902543,0.0385422,-0.0517121
1,-0.6058608,-0.6979193,"('unfriendly', 'friendly')",0.55909586,0.40674707,-0.40750822,-0.5741058,2.12676,1.9711516,0.4181217,0.2764684,-0.1416533
2,-0.049140707,-0.00069126487,"('unlikable', 'likable')",0.27909318,0.30215332,0.79318756,0.78812295,0.26873603,0.25723377,0.322969,0.3367047,0.0137357
3,-0.7067427,-0.6004257,"('repellent', 'pleasant')",-0.94394857,-0.87089527,-0.6336877,-0.5008427,0.11352496,0.13829173,-0.5427135,-0.458468,0.0842455
4,-1.0904073,-1.1661513,"('disliked', 'liked')",-0.07803336,-0.17949861,-0.5639466,-0.60031044,-5.8802123,-6.1646786,-1.9031498,-2.0276597,-0.1245099
5,-0.9071894,-0.86848974,"('distant', 'outgoing')",1.0511203,1.0250949,-0.83733803,-0.8472338,0.019959804,-0.12509558,-0.1683618,-0.2039311,-0.0355693
6,-1.0884995,-1.0841203,"('distant', 'open')",0.5856574,0.52989054,-1.6087431,-1.6436846,0.55822015,0.41680834,-0.3883412,-0.4452765,-0.0569353
7,0.5915366,0.5471904,"('insensitive', 'sensitive')",-0.23447162,-0.23310405,-0.5951463,-0.57907027,0.4436952,0.49061573,0.0514035,0.056408,0.0050045
8,-0.15654525,-0.16191727,"('unaffectionate', 'affectionate')",0.06521345,-0.014408559,-0.23106723,-0.3562804,1.2303342,1.126917,0.2269838,0.1485777,-0.0784061
9,-0.26850015,-0.271436,"('unaffectionate', 'caring')",-0.16423945,-0.2517413,0.09237645,-0.00096671656,1.2005808,1.1812735,0.2150544,0.1642824,-0.050772
10,0.27167246,0.2992073,"('unsympathetic', 'sympathetic')",-1.6600251,-1.6279625,-0.5673842,-0.53977513,-0.42730522,-0.35046524,-0.5957605,-0.5547489,0.0410116
11,1.2015533,1.291366,"('unhelpful', 'helpful')",-0.18928395,-0.117987625,0.42249537,0.460693,1.4737985,1.5931711,0.7271408,0.8068106,0.0796698
12,0.5109768,0.6390624,"('unsupportive', 'supportive')",0.09986074,0.16822395,0.077003345,0.15354025,-1.7669545,-1.8074193,-0.2697784,-0.2116482,0.0581302
13,0.7462746,0.77693766,"('impolite', 'polite')",-0.5898475,-0.51041985,0.3724396,0.43562227,-0.5981817,-0.5344611,-0.0173288,0.0419198,0.0592486
14,1.3164703,1.2781023,"('antisocial', 'social')",0.012028535,0.039829798,1.2373375,1.208253,-0.43739653,-0.44230357,0.53211,0.5209703,-0.0111397
15,0.60702574,0.43938202,"('boring', 'funny')",0.04557864,0.0028224401,-0.49091178,-0.6126989,0.59400845,0.49199778,0.1889253,0.0803758,-0.1085495
16,-1.185028,-1.3046274,"('unpopular', 'popular')",0.2972451,0.16957891,-0.60294497,-0.6509569,0.47540116,0.38756102,-0.2538317,-0.3496111,-0.0957794
17,-0.64042634,-0.60060346,"('nasty', 'nice')",0.11775407,0.16014406,-0.5091515,-0.44793984,-0.23666543,-0.21296741,-0.3171223,-0.2753417,0.0417806
18,-0.16572878,-0.1604046,"('disagreeable', 'welcoming')",0.6476123,0.63238376,0.2609532,0.2322493,-0.0113256425,-0.10345182,0.1828778,0.1501942,-0.0326836
19,-1.1288983,-1.0775894,"('inhospitable', 'hospitable')",-0.15404712,-0.1861938,-0.4514065,-0.4679103,0.24499752,0.21951833,-0.3723386,-0.3780438,-0.0057052
20,1.0814986,1.0200005,"('rough', 'thoughtful')",0.52252173,0.5386754,0.8529129,0.8451164,1.089866,1.041096,0.8866998,0.8612221,-0.0254777
21,0.44128683,0.44590476,"('immoral', 'moral')",0.0729496,0.12325938,0.2661398,0.3155605,-0.703653,-0.61988264,0.0191808,0.0662105,0.0470297
22,0.12568614,0.12205713,"('untrustworthy', 'trustworthy')",0.03888672,0.047551148,0.23856366,0.23741587,-0.6549189,-0.6623632,-0.0629456,-0.0638348,-0.0008892
