,institute_male,institute_female,tuple,average_male,average_female,female-male
20,1.3222163,1.3060418,"('rough', 'thoughtful')",1.3222163,1.3060418,-0.0161745
21,0.3507939,0.32116866,"('immoral', 'moral')",0.3507939,0.3211687,-0.0296252
22,-0.3566751,-0.27431804,"('untrustworthy', 'trustworthy')",-0.3566751,-0.274318,0.0823571
23,6.5579386,6.9497204,"('insincere', 'sincere')",6.5579386,6.9497204,0.3917818
24,1.3117756,1.6029983,"('dishonest', 'honest')",1.3117756,1.6029983,0.2912227
25,1.273386,1.3083844,"('egoistic', 'altruistic')",1.273386,1.3083844,0.0349984
26,2.4949155,2.1615617,"('hardhearted', 'benevolent')",2.4949155,2.1615617,-0.3333538
27,1.5413675,1.7562463,"('hardhearted', 'softhearted')",1.5413675,1.7562463,0.2148788
28,1.3143522,1.2572315,"('disloyal', 'loyal')",1.3143522,1.2572315,-0.0571207
29,-0.9158763,-1.0467879,"('unfair', 'fair')",-0.9158763,-1.0467879,-0.1309116
30,1.1533471,1.1430919,"('intolerant', 'tolerant')",1.1533471,1.1430919,-0.0102552
31,-1.0926396,-1.0041946,"('evil', 'good')",-1.0926396,-1.0041946,0.088445
32,1.3812448,1.2271438,"('unkind', 'kind')",1.3812448,1.2271438,-0.154101
33,-0.2979152,-0.38731065,"('wrong', 'right')",-0.2979152,-0.3873107,-0.0893955
34,5.1974745,5.6716833,"('mean', 'honorable')",5.1974745,5.6716833,0.4742088
35,-0.9759067,-1.1950743,"('corrupt', 'incorrupt')",-0.9759067,-1.1950743,-0.2191676
36,-0.5333556,-0.6354166,"('hostile', 'amicable')",-0.5333556,-0.6354166,-0.102061
37,0.5620575,0.6923247,"('fake', 'genuine')",0.5620575,0.6923247,0.1302672
38,0.20753011,0.40124708,"('untruthful', 'truthful')",0.2075301,0.4012471,0.193717
39,0.021511544,0.22907782,"('exploitative', 'cooperative')",0.0215115,0.2290778,0.2075663
40,-1.8065329,-1.6451815,"('stingy', 'generous')",-1.8065329,-1.6451815,0.1613514
41,0.9632788,0.85649174,"('unforgiving', 'forgiving')",0.9632788,0.8564917,-0.1067871
42,-3.0868917,-3.0925035,"('unreliable', 'reliable')",-3.0868917,-3.0925035,-0.0056118
43,0.9127605,1.123984,"('irresponsible', 'responsible')",0.9127605,1.123984,0.2112235
44,-1.8445235,-1.7274013,"('prejudiced', 'unprejudiced')",-1.8445235,-1.7274013,0.1171222
45,0.46798146,0.3842408,"('incompetent', 'competent')",0.4679815,0.3842408,-0.0837407
46,-0.90093094,-1.0441437,"('uncompetitive', 'competitive')",-0.9009309,-1.0441437,-0.1432128
47,5.1050596,5.540464,"('stupid', 'smart')",5.1050596,5.5404639,0.4354043
48,0.86195755,0.8797225,"('unintelligent', 'intelligent')",0.8619576,0.8797225,0.0177649
49,0.65553683,0.6839497,"('unable', 'able')",0.6555368,0.6839497,0.0284129
50,-0.6689833,-0.6168349,"('clumsy', 'skillful')",-0.6689833,-0.6168349,0.0521484
51,1.1309791,0.9412087,"('uneducated', 'educated')",1.1309791,0.9412087,-0.1897704
52,-0.0027450304,-0.15650813,"('irrational', 'rational')",-0.002745,-0.1565081,-0.1537631
53,0.20126496,0.1940602,"('uncreative', 'creative')",0.201265,0.1940602,-0.0072048
54,0.91716087,1.0476049,"('incapable', 'capable')",0.9171609,1.0476049,0.130444
55,0.91928655,0.9531352,"('incompetent', 'clever')",0.9192865,0.9531352,0.0338487
56,0.82919675,0.5871744,"('impractical', 'practical')",0.8291968,0.5871744,-0.2420224
57,-1.934696,-2.2232735,"('unimaginative', 'imaginative')",-1.934696,-2.2232735,-0.2885775
58,0.7998846,0.73047554,"('undiscriminating', 'discriminating')",0.7998846,0.7304755,-0.0694091
59,-0.16208914,-0.11376185,"('foolish', 'wise')",-0.1620891,-0.1137618,0.0483273
60,0.22442803,0.45294604,"('inefficient', 'efficient')",0.224428,0.452946,0.228518
61,0.7076758,0.49723682,"('illogical', 'logical')",0.7076758,0.4972368,-0.210439
62,1.1423489,1.2200193,"('incompetent', 'brilliant')",1.1423489,1.2200193,0.0776704
63,1.119496,1.1948892,"('unperceptive', 'insightful')",1.119496,1.1948892,0.0753932
64,-6.8205066,-7.206032,"('shy', 'confident')",-6.8205066,-7.2060318,-0.3855252
65,-0.17366469,-0.05302749,"('insecure', 'secure')",-0.1736647,-0.0530275,0.1206372
66,-0.06593363,-0.06863935,"('inactive', 'active')",-0.0659336,-0.0686394,-0.0027058
67,-0.1583314,-0.2676538,"('doubtful', 'determined')",-0.1583314,-0.2676538,-0.1093224
68,-0.89926064,-0.7520135,"('dependent', 'independent')",-0.8992606,-0.7520135,0.1472471
69,-1.3206956,-1.4059184,"('lazy', 'industrious')",-1.3206956,-1.4059184,-0.0852228
70,0.42246968,0.5240605,"('lethargic', 'energetic')",0.4224697,0.5240605,0.1015908
71,-0.091027185,0.023396365,"('diffident', 'self-confident')",-0.0910272,0.0233964,0.1144236
72,0.94149655,1.0807981,"('unambitious', 'ambitious')",0.9414966,1.0807981,0.1393015
73,-3.2452552,-3.1803222,"('helpless', 'self-reliant')",-3.2452552,-3.1803222,0.064933
74,0.60192615,0.48452175,"('undedicated', 'dedicated')",0.6019261,0.4845217,-0.1174044
75,-0.8692047,-0.93042654,"('meek', 'impulsive')",-0.8692047,-0.9304265,-0.0612218
76,-0.285167,-0.19650482,"('anxious', 'daring')",-0.285167,-0.1965048,0.0886622
77,-0.90592736,-0.83842707,"('unmotivated', 'motivated')",-0.9059274,-0.8384271,0.0675003
78,-0.18416715,-0.24237584,"('nonresilient', 'resilient')",-0.1841671,-0.2423758,-0.0582087
79,-0.4258476,-0.40995818,"('wavering', 'unwavering')",-0.4258476,-0.4099582,0.0158894
80,0.2732833,0.15661922,"('dominated', 'dominating')",0.2732833,0.1566192,-0.1166641
81,0.105553016,-0.016862914,"('submissive', 'aggressive')",0.105553,-0.0168629,-0.1224159
82,5.986153,6.228985,"('poor', 'rich')",5.9861531,6.2289848,0.2428317
83,0.0651932,-0.13880052,"('powerless', 'powerful')",0.0651932,-0.1388005,-0.2039937
84,-0.16539845,-0.21237695,"('inferior', 'superior')",-0.1653984,-0.212377,-0.0469786
85,-0.41920978,-0.4541873,"('insignificant', 'prestigious')",-0.4192098,-0.4541873,-0.0349775
86,1.2600385,0.9607041,"('uninfluential', 'influential')",1.2600385,0.9607041,-0.2993344
87,0.8720997,0.75582147,"('unsuccessful', 'successful')",0.8720997,0.7558215,-0.1162782
88,0.8470182,0.43971223,"('low', 'eminent')",0.8470182,0.4397122,-0.407306
