,intuitive_male,intuitive_female,tuple,surgical_male,surgical_female,inc_male,inc_female,average_male,average_female,female-male
13,0.072746955,-0.18176273,"('impolite', 'polite')",1.0671294,1.0017196,-0.35500482,-0.44097844,0.2616239,0.1263262,-0.1352977
14,0.0412054,-0.07381074,"('antisocial', 'social')",0.9854514,1.123129,-0.7366652,-0.74257404,0.0966639,0.1022481,0.0055842
15,0.8844398,0.845746,"('boring', 'funny')",0.68474585,0.5752471,0.4344345,0.4305914,0.6678734,0.6171948,-0.0506786
16,-1.0770202,-1.0148228,"('unpopular', 'popular')",-1.1261473,-1.0332785,0.4188692,0.48874465,-0.5947661,-0.5197856,0.0749805
17,-0.1676189,-0.13365045,"('nasty', 'nice')",-1.192029,-1.1545893,-0.5551978,-0.49051648,-0.6382819,-0.5929187,0.0453632
18,-0.5560091,-0.52916455,"('disagreeable', 'welcoming')",0.50865686,0.578164,0.110275865,0.119210936,0.0209745,0.0560701,0.0350956
19,0.13978484,0.16624004,"('inhospitable', 'hospitable')",0.085596286,-0.017439928,0.51424366,0.5431812,0.2465416,0.2306604,-0.0158812
20,1.0104976,1.0261468,"('rough', 'thoughtful')",-0.29739538,-0.23002324,0.90965664,0.89842826,0.5409196,0.5648506,0.023931
21,1.0235949,0.90000993,"('immoral', 'moral')",1.0197313,1.0196954,-0.8608135,-0.8240902,0.3941709,0.365205,-0.0289659
22,0.44989416,0.51060194,"('untrustworthy', 'trustworthy')",0.15232272,0.123301566,-0.8058384,-0.79836917,-0.0678738,-0.0548219,0.0130519
23,1.8883809,1.8982029,"('insincere', 'sincere')",0.6593509,0.6058122,5.793325,5.917478,2.7803523,2.8071645,0.0268122
24,1.1776391,1.2049421,"('dishonest', 'honest')",-0.15614606,-0.18960917,0.71204406,0.70291376,0.5778457,0.5727489,-0.0050968
25,-0.730035,-0.6913129,"('egoistic', 'altruistic')",0.13966575,0.14444964,1.8234874,1.7534426,0.4110394,0.4021931,-0.0088463
26,0.1827507,0.1585464,"('hardhearted', 'benevolent')",2.1647725,1.9846702,1.7697684,1.5350363,1.3724305,1.2260843,-0.1463462
27,1.7624066,1.7481824,"('hardhearted', 'softhearted')",0.88228214,0.75052994,1.9429252,1.8324635,1.5292047,1.4437253,-0.0854794
28,-0.5179244,-0.557988,"('disloyal', 'loyal')",0.008591142,-0.116366506,0.86378247,0.809582,0.1181497,0.0450758,-0.0730739
29,0.25761676,0.23814529,"('unfair', 'fair')",-0.21478719,-0.19370484,-0.13242945,-0.28299028,-0.0298666,-0.0795166,-0.04965
30,1.6592127,1.5413804,"('intolerant', 'tolerant')",0.09511086,0.07362383,0.9502779,0.89370346,0.9015338,0.8362358,-0.065298
31,-1.949591,-1.7264216,"('evil', 'good')",-0.62171555,-0.6084882,-0.5151364,-0.5583987,-1.0288144,-0.9644362,0.0643782
32,0.61875194,0.4663537,"('unkind', 'kind')",1.552977,1.3515794,1.2503734,1.0916317,1.1407007,0.9698549,-0.1708458
33,0.076431744,0.053601503,"('wrong', 'right')",0.45007944,0.3799118,-0.19297858,-0.29395446,0.1111775,0.0465196,-0.0646579
34,0.86083454,1.0592818,"('mean', 'honorable')",0.1307115,0.26973963,5.5670342,5.859565,2.1861935,2.3961954,0.2100019
35,-0.9922815,-0.96880066,"('corrupt', 'incorrupt')",-1.247025,-1.2856069,0.20542747,0.06651888,-0.6779597,-0.7292962,-0.0513365
36,-0.826639,-0.58900684,"('hostile', 'amicable')",-1.0433818,-1.0205196,0.4303286,0.23672406,-0.4798974,-0.4576008,0.0222966
37,1.0127958,1.0005867,"('fake', 'genuine')",0.058095016,-0.035905708,0.55414206,0.59081805,0.5416776,0.5184997,-0.0231779
38,-0.0015531778,0.1221839,"('untruthful', 'truthful')",-0.3023018,-0.3166018,0.10286848,0.1956518,-0.0669955,0.0004113,0.0674068
39,1.6906219,1.667643,"('exploitative', 'cooperative')",-0.35472453,-0.34425825,0.080755875,0.06138008,0.4722177,0.4615883,-0.0106294
40,-0.24972573,-0.10708004,"('stingy', 'generous')",0.19604999,0.25405225,-1.2591385,-1.4114685,-0.4376047,-0.4214988,0.0161059
41,0.047729764,0.15414935,"('unforgiving', 'forgiving')",0.8954767,0.9195854,0.2805427,0.14238724,0.4079164,0.405374,-0.0025424
42,-0.07980062,0.037942857,"('unreliable', 'reliable')",-0.33202282,-0.3861758,-3.4406393,-3.3382733,-1.2841543,-1.2288354,0.0553189
43,0.7373294,0.738154,"('irresponsible', 'responsible')",0.90621406,0.87677526,0.23375374,0.28468615,0.6257657,0.6332051,0.0074394
44,-0.9873467,-1.0570577,"('prejudiced', 'unprejudiced')",-1.3172125,-1.246493,-1.5562602,-1.5691339,-1.2869398,-1.2908948,-0.003955
45,0.07592623,0.26812038,"('incompetent', 'competent')",0.61456764,0.7394521,-0.06824517,-0.03908644,0.2074162,0.3228287,0.1154125
46,1.059616,1.0555195,"('uncompetitive', 'competitive')",0.2539054,0.34961137,-0.89760584,-0.9714495,0.1386385,0.1445605,0.005922
47,0.06929381,0.16086794,"('stupid', 'smart')",0.8638794,0.8432814,5.120029,5.4006004,2.0177341,2.1349166,0.1171825
48,0.8094625,0.71676356,"('unintelligent', 'intelligent')",0.7793992,0.7797877,0.518834,0.3666674,0.7025652,0.6210729,-0.0814923
49,0.9941287,0.9487634,"('unable', 'able')",-0.134042,-0.10280372,0.10475536,0.29600155,0.321614,0.3806537,0.0590397
50,0.47803074,0.5719371,"('clumsy', 'skillful')",-0.16660061,-0.2243273,0.2598387,0.30955368,0.1904229,0.2190545,0.0286316
51,0.52750397,0.3068505,"('uneducated', 'educated')",0.021178663,-0.09914051,0.3104278,0.1593422,0.2863702,0.1223507,-0.1640195
52,-0.8068937,-0.91671014,"('irrational', 'rational')",-0.5451022,-0.674493,0.266036,0.18764067,-0.3619866,-0.4678542,-0.1058676
53,-0.49907508,-0.45137322,"('uncreative', 'creative')",-0.46126083,-0.45874807,0.6859007,0.6424797,-0.0914784,-0.0892139,0.0022645
54,0.33658132,0.24062943,"('incapable', 'capable')",-0.26480448,-0.36037856,1.1533926,1.2772158,0.4083898,0.3858222,-0.0225676
55,1.1166745,1.1055912,"('incompetent', 'clever')",0.34158093,0.4096342,-0.13814038,-0.10693977,0.4400384,0.4694285,0.0293901
56,1.6682873,1.6953872,"('impractical', 'practical')",1.3527218,1.4188333,-0.74153304,-0.61637557,0.7598253,0.8326151,0.0727898
57,0.28952238,0.36440828,"('unimaginative', 'imaginative')",0.34930632,0.385628,-2.414263,-2.5008178,-0.5918114,-0.5835938,0.0082176
58,0.27560058,0.43964332,"('undiscriminating', 'discriminating')",-0.40354994,-0.3570978,-0.09879309,-0.07549167,-0.0755808,0.0023513,0.0779321
59,0.1318377,0.15652247,"('foolish', 'wise')",0.22392331,0.073380254,0.51035213,0.54717666,0.2887044,0.2590264,-0.029678
60,2.0564122,2.031839,"('inefficient', 'efficient')",0.96181923,1.0627004,-0.27071384,-0.14365809,0.9158392,0.983627,0.0677878
61,1.0521935,0.84598625,"('illogical', 'logical')",0.15238048,0.1022312,0.1490658,-0.042029835,0.4512133,0.3020625,-0.1491508
62,0.79748803,0.8497571,"('incompetent', 'brilliant')",0.27765527,0.39527974,-0.30844983,-0.011261001,0.2555645,0.4112586,0.1556941
63,1.4123573,1.5306569,"('unperceptive', 'insightful')",0.37147027,0.36375886,0.7434363,0.8316887,0.8424213,0.9087015,0.0662802
64,-0.21219027,-0.31817445,"('shy', 'confident')",-1.143245,-1.1036348,-6.5124283,-6.669717,-2.6226212,-2.6971753,-0.0745541
65,1.0024707,0.79021364,"('insecure', 'secure')",0.39145672,0.38520634,-0.5277332,-0.5109187,0.2887314,0.2215005,-0.0672309
66,-0.9923331,-0.93314224,"('inactive', 'active')",-1.0283927,-1.0262117,0.68807894,0.66914415,-0.4442156,-0.4300699,0.0141457
67,0.7028954,0.56382537,"('doubtful', 'determined')",0.5412174,0.53160924,-0.6295106,-0.60334337,0.2048674,0.1640304,-0.040837
68,0.50708926,0.400845,"('dependent', 'independent')",-0.7669214,-0.7699547,-0.52206564,-0.4833235,-0.2606326,-0.2841444,-0.0235118
69,-0.352225,-0.21678744,"('lazy', 'industrious')",0.4967724,0.54850304,-0.08288368,-0.116466135,0.0205546,0.0717498,0.0511952
70,0.8776037,0.990055,"('lethargic', 'energetic')",-0.40027532,-0.35866427,0.21776918,0.33228898,0.2316992,0.3212266,0.0895274
71,1.0448123,1.1538656,"('diffident', 'self-confident')",1.6036513,1.6193691,0.66486835,0.6332193,1.104444,1.1354847,0.0310407
72,0.4253658,0.46554804,"('unambitious', 'ambitious')",-0.058478925,-0.076267764,-0.93110514,-0.8368644,-0.1880728,-0.1491947,0.0388781
73,0.9915865,1.0696105,"('helpless', 'self-reliant')",-0.7478955,-0.7758477,-3.0813477,-3.0160244,-0.9458856,-0.9074205,0.0384651
74,1.2432386,1.4195092,"('undedicated', 'dedicated')",0.7136755,0.68798524,0.043450467,0.016381338,0.6667882,0.7079585,0.0411703
75,-1.361626,-1.1988871,"('meek', 'impulsive')",-1.04627,-1.0292073,-0.7324853,-0.6121056,-1.0467938,-0.9467334,0.1000604
76,0.51245815,0.4729636,"('anxious', 'daring')",-0.005728755,0.07469228,-0.41439736,-0.31570542,0.0307773,0.0773168,0.0465395
77,0.37592882,0.35348907,"('unmotivated', 'motivated')",-0.19714688,-0.073328815,-1.2358826,-1.178687,-0.3523669,-0.2995089,0.052858
78,0.2987477,0.32122388,"('nonresilient', 'resilient')",1.4197147,1.480039,0.4629837,0.45990375,0.7271487,0.7537222,0.0265735
79,-0.7964524,-0.6840221,"('wavering', 'unwavering')",-1.2004595,-1.2915972,0.17467706,0.25026032,-0.6074116,-0.5751197,0.0322919
80,0.35542202,0.17404339,"('dominated', 'dominating')",-0.3754454,-0.38696548,-1.5221771,-1.4819193,-0.5140668,-0.5649471,-0.0508803
81,0.27471223,0.10948592,"('submissive', 'aggressive')",-0.25940123,-0.2608192,-1.12824,-1.1487466,-0.3709763,-0.4333599,-0.0623836
82,-0.8720322,-0.8840432,"('poor', 'rich')",0.17012964,0.19209681,5.8267236,6.110638,1.7082737,1.8062305,0.0979568
83,0.30368498,0.30040526,"('powerless', 'powerful')",-0.6676904,-0.6595161,-1.579231,-1.6243825,-0.6477455,-0.6611644,-0.0134189
84,1.0892737,0.942729,"('inferior', 'superior')",1.0543673,1.009902,0.8257114,0.7346667,0.9897842,0.8957659,-0.0940183
85,-1.0500681,-0.95178556,"('insignificant', 'prestigious')",-0.29987267,-0.40563083,0.6548953,0.5947416,-0.2316818,-0.2542249,-0.0225431
86,0.8312371,0.7781744,"('uninfluential', 'influential')",1.0237719,0.9812347,-0.09120924,-0.32688904,0.5879332,0.4775067,-0.1104265
87,0.66389304,0.52092874,"('unsuccessful', 'successful')",0.377702,0.39417315,0.6221456,0.7448992,0.5545802,0.5533337,-0.0012465
88,0.29042536,0.26193294,"('low', 'eminent')",-0.61076516,-0.72309506,0.15695748,0.15006997,-0.0544608,-0.1036974,-0.0492366
