,travel_male,travel_female,tuple,&_male,&_female,leisure_male,leisure_female,co_male,co_female,average_male,average_female,female-male
0,1.010671,0.9944261,"('unsociable', 'sociable')",0.19748771,0.14968275,0.878273,0.8572638,-0.051763456,-0.19521672,0.5086671,0.451539,-0.0571281
1,1.5217742,1.5875841,"('unfriendly', 'friendly')",0.11376737,0.13763154,1.1008581,1.0642972,1.5833899,1.5339305,1.0799474,1.0808609,0.0009135
2,1.2583337,1.3262646,"('unlikable', 'likable')",1.533533,1.6224422,1.1770531,1.2566578,0.8686954,0.9667358,1.2094038,1.2930251,0.0836213
3,-0.6347782,-0.5128673,"('repellent', 'pleasant')",-0.40891814,-0.2645574,-1.1219143,-0.9988184,0.39731035,0.47079965,-0.4420751,-0.3263609,0.1157142
4,0.59187394,0.59804296,"('disliked', 'liked')",1.0234528,0.9139687,1.8580917,1.9179586,-6.3999267,-6.328755,-0.7316271,-0.7246962,0.0069309
5,0.95961785,1.0232072,"('distant', 'outgoing')",0.960372,1.0884366,1.6197399,1.6288953,-0.33964556,-0.2740733,0.800021,0.8666164,0.0665954
6,0.38726658,0.46843892,"('distant', 'open')",0.64640796,0.8152391,0.7164633,0.74605256,-0.18284774,-0.12914342,0.3918225,0.4751468,0.0833243
7,0.15809476,0.23140866,"('insensitive', 'sensitive')",0.5558907,0.48873284,-0.0952325,-0.08173463,0.07640171,0.14383946,0.1737887,0.1955616,0.0217729
8,0.7578446,0.70793366,"('unaffectionate', 'affectionate')",-0.75896484,-0.7693753,1.5073451,1.368309,0.71252155,0.650733,0.5546866,0.4894001,-0.0652865
9,1.1912354,1.2116784,"('unaffectionate', 'caring')",-0.4821317,-0.5136031,1.4705483,1.4178462,1.1904005,1.2209872,0.8425131,0.8342272,-0.0082859
10,-0.47344667,-0.3621626,"('unsympathetic', 'sympathetic')",-1.1871186,-1.1770395,-1.3335794,-1.2724342,-0.26651913,-0.18647368,-0.815166,-0.7495275,0.0656385
11,0.28041047,0.3534635,"('unhelpful', 'helpful')",0.3333375,0.39442667,0.78795236,0.8339569,2.0069475,2.0563602,0.8521619,0.9095519,0.05739
12,1.0826879,1.2558582,"('unsupportive', 'supportive')",0.72091174,0.89256364,1.2569435,1.3842878,-2.0068402,-1.8308617,0.2634257,0.425462,0.1620363
13,0.07513191,0.13638817,"('impolite', 'polite')",-0.4012738,-0.45112854,0.04687819,0.039635334,-0.15137538,-0.21475196,-0.1076598,-0.1224642,-0.0148044
14,1.5148704,1.4985739,"('antisocial', 'social')",0.9446083,0.8219062,1.3847252,1.38797,-0.11632509,-0.1659974,0.9319697,0.8856131,-0.0463566
15,0.089211136,-0.038291693,"('boring', 'funny')",0.39818725,0.1917166,0.7943008,0.66871715,0.3739681,0.30493346,0.4139168,0.2817689,-0.1321479
16,0.57827896,0.69129574,"('unpopular', 'popular')",0.059034556,0.11898534,1.5487001,1.6179789,0.11427714,0.08980835,0.5750727,0.6295171,0.0544444
17,-0.18992412,-0.09594797,"('nasty', 'nice')",-0.21241136,-0.2072342,0.6607907,0.7612086,-0.09675721,-0.05191727,0.0404245,0.1015273,0.0611028
18,-0.6314675,-0.5337731,"('disagreeable', 'welcoming')",0.3189911,0.4842853,-0.13295536,-0.09312518,-1.149051,-1.1307231,-0.3986207,-0.318334,0.0802867
19,-0.5407553,-0.5177825,"('inhospitable', 'hospitable')",0.12217258,0.24330042,0.24093366,0.28884676,-0.15771493,-0.083292924,-0.083841,-0.0172321,0.0666089
20,-0.46144557,-0.3914296,"('rough', 'thoughtful')",0.02824428,0.08796432,-0.42250103,-0.32665014,0.19969839,0.17287037,-0.164001,-0.1143113,0.0496897
21,0.08027901,0.16403842,"('immoral', 'moral')",-0.18965468,-0.14469638,-1.1169108,-1.0193819,-1.1041515,-1.0054764,-0.5826095,-0.501379,0.0812305
22,-0.1922496,-0.2047344,"('untrustworthy', 'trustworthy')",1.2305173,1.1993148,-0.6220557,-0.57647884,-0.40392354,-0.37665737,0.0030721,0.0103611,0.007289
23,-0.51837814,-0.42385477,"('insincere', 'sincere')",-0.5634199,-0.50159705,-0.59368455,-0.5529434,5.782347,5.654784,1.0267161,1.0440972,0.0173811
24,0.41424367,0.33954173,"('dishonest', 'honest')",-0.108328015,-0.08718094,-0.81493586,-0.895821,0.8184833,0.7776748,0.0773658,0.0335537,-0.0438121
25,0.6424806,0.62601185,"('egoistic', 'altruistic')",-0.283539,-0.41930604,0.3429642,0.2985099,1.4018981,1.3324138,0.525951,0.4594074,-0.0665436
26,1.455992,1.4708117,"('hardhearted', 'benevolent')",1.3904423,1.2468644,1.4148923,1.3847853,1.5740159,1.5598453,1.4588356,1.4155767,-0.0432589
27,-0.59326386,-0.61756444,"('hardhearted', 'softhearted')",-0.29106972,-0.23885953,-0.11914204,-0.20356132,0.566993,0.44915834,-0.1091207,-0.1527067,-0.043586
28,0.40405667,0.3065617,"('disloyal', 'loyal')",0.13730584,0.0480348,-0.53063333,-0.6462417,1.0605375,0.9620462,0.2678167,0.1676002,-0.1002165
29,-0.007105656,-0.028472438,"('unfair', 'fair')",1.0465666,0.9993483,-0.016515408,-0.01424997,-0.7379001,-0.8495977,0.0712614,0.026757,-0.0445044
30,1.2895457,1.3620552,"('intolerant', 'tolerant')",0.21052025,0.246954,0.87689674,0.9114565,0.5185697,0.54427737,0.7238831,0.7661858,0.0423027
31,-1.1860491,-1.1342397,"('evil', 'good')",-0.2639292,-0.13428485,-0.3594164,-0.21652186,-1.0417145,-1.0611006,-0.7127773,-0.6365367,0.0762406
32,0.42860243,0.3994316,"('unkind', 'kind')",0.669463,0.6131262,-0.8984339,-0.984449,1.2150097,1.1486077,0.3536603,0.2941791,-0.0594812
33,0.99518967,0.9975471,"('wrong', 'right')",-0.051021025,-0.03345026,1.009383,1.0104927,-0.8424137,-0.8851159,0.2777845,0.2723684,-0.0054161
34,-0.3227909,-0.16046399,"('mean', 'honorable')",-0.1517379,0.02361951,0.26102227,0.43146867,5.226313,5.3136597,1.2532016,1.402071,0.1488694
