,deposition_male,deposition_female,tuple,average_male,average_female,female-male
27,1.6257124,1.4325684,"('hardhearted', 'softhearted')",1.6257124,1.4325684,-0.193144
28,1.2491512,1.1420345,"('disloyal', 'loyal')",1.2491512,1.1420345,-0.1071167
29,-0.32207674,-0.5196145,"('unfair', 'fair')",-0.3220767,-0.5196145,-0.1975378
30,0.8233619,0.9124539,"('intolerant', 'tolerant')",0.8233619,0.9124539,0.089092
31,-1.2163273,-1.351934,"('evil', 'good')",-1.2163273,-1.351934,-0.1356067
32,1.1632471,1.0832114,"('unkind', 'kind')",1.1632471,1.0832114,-0.0800357
33,-0.33428687,-0.38119507,"('wrong', 'right')",-0.3342869,-0.3811951,-0.0469082
34,4.244302,4.4531865,"('mean', 'honorable')",4.2443018,4.4531865,0.2088847
35,-0.85939133,-1.1392603,"('corrupt', 'incorrupt')",-0.8593913,-1.1392603,-0.279869
36,-0.5231778,-0.68645406,"('hostile', 'amicable')",-0.5231778,-0.6864541,-0.1632763
37,0.5643021,0.58455616,"('fake', 'genuine')",0.5643021,0.5845562,0.0202541
38,-0.23072217,-0.15547758,"('untruthful', 'truthful')",-0.2307222,-0.1554776,0.0752446
39,-0.24955413,-0.14275376,"('exploitative', 'cooperative')",-0.2495541,-0.1427538,0.1068003
40,-1.6574721,-1.8592478,"('stingy', 'generous')",-1.6574721,-1.8592478,-0.2017757
41,0.3227676,0.23288,"('unforgiving', 'forgiving')",0.3227676,0.23288,-0.0898876
42,-2.4113696,-2.38323,"('unreliable', 'reliable')",-2.4113696,-2.38323,0.0281396
43,1.1532776,1.3002981,"('irresponsible', 'responsible')",1.1532776,1.3002981,0.1470205
44,-1.3533648,-1.3097034,"('prejudiced', 'unprejudiced')",-1.3533648,-1.3097034,0.0436614
45,0.18889037,0.077644154,"('incompetent', 'competent')",0.1888904,0.0776442,-0.1112462
46,-0.8551623,-0.7722788,"('uncompetitive', 'competitive')",-0.8551623,-0.7722788,0.0828835
47,4.943475,5.0790353,"('stupid', 'smart')",4.9434748,5.0790353,0.1355605
48,0.41289726,0.3948788,"('unintelligent', 'intelligent')",0.4128973,0.3948788,-0.0180185
49,-0.34573993,-0.20365813,"('unable', 'able')",-0.3457399,-0.2036581,0.1420818
50,-0.3877626,-0.46999097,"('clumsy', 'skillful')",-0.3877626,-0.469991,-0.0822284
51,-0.34096694,-0.30911338,"('uneducated', 'educated')",-0.3409669,-0.3091134,0.0318535
52,-0.3573267,-0.5492223,"('irrational', 'rational')",-0.3573267,-0.5492223,-0.1918956
53,0.31603143,0.22867493,"('uncreative', 'creative')",0.3160314,0.2286749,-0.0873565
54,1.0208619,1.0230985,"('incapable', 'capable')",1.0208619,1.0230985,0.0022366
55,0.4452255,0.5656834,"('incompetent', 'clever')",0.4452255,0.5656834,0.1204579
56,0.41037774,0.47636583,"('impractical', 'practical')",0.4103777,0.4763658,0.0659881
57,-2.5534236,-2.609547,"('unimaginative', 'imaginative')",-2.5534236,-2.6095469,-0.0561233
58,0.48346257,0.39713845,"('undiscriminating', 'discriminating')",0.4834626,0.3971384,-0.0863242
59,0.0087914355,-0.029240556,"('foolish', 'wise')",0.0087914,-0.0292406,-0.038032
60,0.36777726,0.65669197,"('inefficient', 'efficient')",0.3677773,0.656692,0.2889147
61,0.5664087,0.41244403,"('illogical', 'logical')",0.5664087,0.412444,-0.1539647
62,0.39674678,0.5831851,"('incompetent', 'brilliant')",0.3967468,0.5831851,0.1864383
63,0.108564794,0.1760572,"('unperceptive', 'insightful')",0.1085648,0.1760572,0.0674924
64,-6.1148906,-6.102918,"('shy', 'confident')",-6.1148906,-6.1029181,0.0119725
65,0.1245488,0.26621565,"('insecure', 'secure')",0.1245488,0.2662157,0.1416669
66,-0.28044587,-0.48596025,"('inactive', 'active')",-0.2804459,-0.4859602,-0.2055143
67,-0.36991683,-0.28500068,"('doubtful', 'determined')",-0.3699168,-0.2850007,0.0849161
68,-0.9649224,-0.8750678,"('dependent', 'independent')",-0.9649224,-0.8750678,0.0898546
69,-1.7562675,-1.8279594,"('lazy', 'industrious')",-1.7562675,-1.8279594,-0.0716919
70,0.9192594,0.92677,"('lethargic', 'energetic')",0.9192594,0.92677,0.0075106
71,0.66753113,0.54102004,"('diffident', 'self-confident')",0.6675311,0.54102,-0.1265111
72,0.746113,0.9033226,"('unambitious', 'ambitious')",0.746113,0.9033226,0.1572096
73,-3.2460828,-3.194455,"('helpless', 'self-reliant')",-3.2460828,-3.1944549,0.0516279
74,0.038314275,-0.037983775,"('undedicated', 'dedicated')",0.0383143,-0.0379838,-0.0762981
75,-0.9607257,-0.9328822,"('meek', 'impulsive')",-0.9607257,-0.9328822,0.0278435
76,0.3075734,0.40800044,"('anxious', 'daring')",0.3075734,0.4080004,0.100427
77,-1.3431128,-1.1421106,"('unmotivated', 'motivated')",-1.3431128,-1.1421106,0.2010022
78,-0.7213234,-0.75513214,"('nonresilient', 'resilient')",-0.7213234,-0.7551321,-0.0338087
79,-0.48890582,-0.57908964,"('wavering', 'unwavering')",-0.4889058,-0.5790896,-0.0901838
80,-0.61577594,-0.6894749,"('dominated', 'dominating')",-0.6157759,-0.6894749,-0.073699
81,-0.6152803,-0.43674535,"('submissive', 'aggressive')",-0.6152803,-0.4367453,0.178535
82,6.0918517,6.2060905,"('poor', 'rich')",6.0918517,6.2060905,0.1142388
83,-0.526375,-0.49558902,"('powerless', 'powerful')",-0.526375,-0.495589,0.030786
84,0.73360586,0.6938498,"('inferior', 'superior')",0.7336059,0.6938498,-0.0397561
85,-0.38148734,-0.57822824,"('insignificant', 'prestigious')",-0.3814873,-0.5782282,-0.1967409
86,0.402133,0.3168239,"('uninfluential', 'influential')",0.402133,0.3168239,-0.0853091
87,-0.5243263,-0.50469744,"('unsuccessful', 'successful')",-0.5243263,-0.5046974,0.0196289
88,0.19471243,0.23682119,"('low', 'eminent')",0.1947124,0.2368212,0.0421088
