,cisco_male,cisco_female,tuple,systems_male,systems_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.82279104,-1.001018,"('unsociable', 'sociable')",-0.29507425,-0.42038918,-0.116655365,-0.27537128,-0.4115069,-0.5655928,-0.1540859
1,3.1426773,3.080069,"('unfriendly', 'friendly')",0.9103581,0.70694596,1.1959902,1.0138098,1.7496751,1.6002749,-0.1494002
2,0.76212245,0.77256924,"('unlikable', 'likable')",0.7752559,0.8211251,0.8616872,0.8921868,0.7996885,0.828627,0.0289385
3,-2.2193182,-2.1396887,"('repellent', 'pleasant')",0.090639934,0.19373518,0.21543182,0.22114043,-0.6377488,-0.5749377,0.0628111
4,0.34736153,0.30538547,"('disliked', 'liked')",-0.65023327,-0.7835548,-5.424947,-5.5784206,-1.9092728,-2.0188634,-0.1095906
5,2.2144766,2.3274198,"('distant', 'outgoing')",-0.116281405,-0.06291934,-0.47265148,-0.42991775,0.5418479,0.6115275,0.0696796
6,2.7731726,2.9191267,"('distant', 'open')",0.09571634,0.15788035,0.07244639,0.081043735,0.9804451,1.0526836,0.0722385
7,-0.40978613,-0.5015207,"('insensitive', 'sensitive')",-0.59709036,-0.54507357,0.082610965,0.07359384,-0.3080885,-0.3243335,-0.016245
8,1.1572112,1.1661441,"('unaffectionate', 'affectionate')",-0.4205672,-0.5099981,-0.20981336,-0.2848353,0.1756102,0.1237702,-0.05184
9,1.7359008,1.769389,"('unaffectionate', 'caring')",0.20426191,0.19364053,0.7136824,0.6543781,0.884615,0.8724693,-0.0121457
10,-1.6916782,-1.89482,"('unsympathetic', 'sympathetic')",-1.1769053,-1.1963568,-0.27817798,-0.36841315,-1.0489205,-1.1531967,-0.1042762
11,0.017008457,-0.10488314,"('unhelpful', 'helpful')",0.73491085,0.74981284,2.1321692,2.1178474,0.9613628,0.9209257,-0.0404371
12,0.79701567,0.8800995,"('unsupportive', 'supportive')",0.040391456,0.16601828,-1.8865623,-1.8485949,-0.3497184,-0.2674924,0.082226
