,macerich_male,macerich_female,tuple,co_male,co_female,average_male,average_female,female-male
0,-0.013494736,-0.2137375,"('unsociable', 'sociable')",-0.007499721,-0.10527839,-0.0104972,-0.1595079,-0.1490107
1,-0.6515384,-0.8678467,"('unfriendly', 'friendly')",1.270661,1.127686,0.3095613,0.1299196,-0.1796417
2,0.9210843,0.98804295,"('unlikable', 'likable')",0.7905238,0.9244906,0.8558041,0.9562668,0.1004627
3,-0.5116854,-0.5496176,"('repellent', 'pleasant')",0.48425135,0.5518759,-0.013717,0.0011292,0.0148462
4,0.18720801,0.2036651,"('disliked', 'liked')",-6.817782,-6.874177,-3.3152869,-3.3352559,-0.019969
5,-1.1531549,-1.0721112,"('distant', 'outgoing')",-0.7352052,-0.7208805,-0.94418,-0.8964959,0.0476841
6,-1.7012856,-1.6032486,"('distant', 'open')",-0.5879706,-0.5943508,-1.144628,-1.0987997,0.0458283
7,0.23107484,0.15025477,"('insensitive', 'sensitive')",-0.038490795,0.0075028725,0.096292,0.0788788,-0.0174132
8,-0.3923574,-0.44285697,"('unaffectionate', 'affectionate')",0.73059016,0.55911297,0.1691164,0.058128,-0.1109884
9,-0.30540448,-0.43166682,"('unaffectionate', 'caring')",1.0596708,0.95919585,0.3771332,0.2637645,-0.1133687
10,-0.3029387,-0.48702255,"('unsympathetic', 'sympathetic')",-0.08620586,-0.09861073,-0.1945723,-0.2928166,-0.0982443
11,0.12640955,0.040627558,"('unhelpful', 'helpful')",1.7270397,1.7072543,0.9267246,0.8739409,-0.0527837
12,0.22312486,0.21845292,"('unsupportive', 'supportive')",-1.8996394,-1.8865415,-0.8382573,-0.8340443,0.004213
13,-0.08954191,-0.13157097,"('impolite', 'polite')",-0.39093035,-0.36146992,-0.2402361,-0.2465204,-0.0062843
14,0.3844818,0.32660508,"('antisocial', 'social')",0.16018978,0.12583433,0.2723358,0.2262197,-0.0461161
15,0.0747139,0.0071180575,"('boring', 'funny')",0.45137474,0.41913116,0.2630443,0.2131246,-0.0499197
16,-0.5178421,-0.45990935,"('unpopular', 'popular')",0.001816377,-0.13200189,-0.2580129,-0.2959556,-0.0379427
17,0.106410064,0.11136669,"('nasty', 'nice')",-0.17758134,-0.19216353,-0.0355856,-0.0403984,-0.0048128
18,-0.42377833,-0.4632472,"('disagreeable', 'welcoming')",-0.64203763,-0.7578342,-0.532908,-0.6105407,-0.0776327
19,-0.73391885,-0.7965074,"('inhospitable', 'hospitable')",-0.5466044,-0.52715814,-0.6402617,-0.6618328,-0.0215711
20,0.33685458,0.29129568,"('rough', 'thoughtful')",0.65128446,0.6052742,0.4940695,0.4482849,-0.0457846
21,0.11185925,0.12254016,"('immoral', 'moral')",-0.6492428,-0.54623324,-0.2686918,-0.2118465,0.0568453
22,0.07588382,0.0006523384,"('untrustworthy', 'trustworthy')",-0.5206572,-0.52823645,-0.2223867,-0.2637921,-0.0414054
23,0.117768,-0.1379191,"('insincere', 'sincere')",5.6478763,5.54856,2.882822,2.7053206,-0.1775014
24,0.47410557,0.3256595,"('dishonest', 'honest')",0.7594153,0.7268018,0.6167604,0.5262307,-0.0905297
25,-0.043016206,-0.04199809,"('egoistic', 'altruistic')",1.061658,0.9587198,0.5093209,0.4583609,-0.05096
26,-0.27611044,-0.33292562,"('hardhearted', 'benevolent')",1.6628513,1.587218,0.6933705,0.6271462,-0.0662243
27,-1.2729394,-1.2645379,"('hardhearted', 'softhearted')",0.86524385,0.68806446,-0.2038478,-0.2882367,-0.0843889
28,0.13394909,-0.09024922,"('disloyal', 'loyal')",0.91402775,0.7436729,0.5239884,0.3267118,-0.1972766
29,-0.5670909,-0.6270265,"('unfair', 'fair')",-0.6998191,-0.78215957,-0.633455,-0.7045931,-0.0711381
30,0.5917057,0.52122056,"('intolerant', 'tolerant')",0.6374359,0.71281356,0.6145708,0.617017,0.0024462
31,-1.0137215,-0.7915777,"('evil', 'good')",-1.065359,-1.0835043,-1.0395403,-0.937541,0.1019993
32,-0.24857195,-0.42475852,"('unkind', 'kind')",0.8064539,0.67543054,0.278941,0.125336,-0.153605
33,0.40051296,0.36238152,"('wrong', 'right')",-0.5982894,-0.64691854,-0.0988882,-0.1422685,-0.0433803
34,-0.23758121,-0.111093625,"('mean', 'honorable')",5.0555906,5.1684957,2.4090047,2.5287011,0.1196964
35,-0.11461078,-0.09587981,"('corrupt', 'incorrupt')",-0.49735373,-0.63266426,-0.3059823,-0.364272,-0.0582897
36,-0.88827056,-0.9048416,"('hostile', 'amicable')",0.029083587,-0.16354537,-0.4295935,-0.5341935,-0.1046
37,0.6423493,0.59284323,"('fake', 'genuine')",0.16445437,0.16016534,0.4034019,0.3765043,-0.0268976
38,0.115025684,0.0541649,"('untruthful', 'truthful')",-0.12872776,-0.101382926,-0.006851,-0.023609,-0.016758
39,1.0955285,1.161308,"('exploitative', 'cooperative')",0.69977313,0.78165984,0.8976508,0.9714839,0.0738331
40,0.3146289,0.2520879,"('stingy', 'generous')",-2.1068866,-2.2225273,-0.8961289,-0.9852197,-0.0890908
41,0.003922932,0.011149962,"('unforgiving', 'forgiving')",0.42253014,0.3575197,0.2132265,0.1843348,-0.0288917
