,avalonbay_male,avalonbay_female,tuple,communities_male,communities_female,inc_male,inc_female,average_male,average_female,female-male
25,-0.649459,-0.75961244,"('egoistic', 'altruistic')",0.29362503,0.2777568,1.7107269,1.6465977,0.4516309,0.3882474,-0.0633835
26,0.2363724,0.15315516,"('hardhearted', 'benevolent')",0.635678,0.651268,1.5496954,1.4913102,0.8072486,0.7652445,-0.0420041
27,0.017453443,0.010153146,"('hardhearted', 'softhearted')",1.1890742,1.2224774,1.5410787,1.4422164,0.9158688,0.8916157,-0.0242531
28,0.45414352,0.44091818,"('disloyal', 'loyal')",1.0080321,0.946253,0.9508424,0.8274138,0.8043393,0.7381949,-0.0661444
29,-0.4126124,-0.4900881,"('unfair', 'fair')",-0.42655838,-0.4482825,-0.039119627,-0.17497167,-0.2927635,-0.3711141,-0.0783506
30,1.5324919,1.6612426,"('intolerant', 'tolerant')",2.1442537,2.2050784,0.9542171,0.97956246,1.5436543,1.6152945,0.0716402
31,-1.9646181,-2.0026402,"('evil', 'good')",-1.5114608,-1.4307334,-0.8658123,-0.88075167,-1.4472971,-1.4380418,0.0092553
32,0.30292708,0.31211233,"('unkind', 'kind')",0.8038121,0.8045122,1.050559,0.9638572,0.7190994,0.6934939,-0.0256055
33,0.4783907,0.3604018,"('wrong', 'right')",0.60078126,0.58490056,-0.28242868,-0.36259228,0.2655811,0.1942367,-0.0713444
34,-0.3981132,-0.2739151,"('mean', 'honorable')",0.7229819,0.84837186,5.9960546,6.082862,2.1069744,2.2191062,0.1121318
35,-1.8910493,-2.1059535,"('corrupt', 'incorrupt')",-1.7571496,-1.8602011,-0.081738,-0.23845376,-1.2433123,-1.4015361,-0.1582238
36,-2.1151035,-2.2126877,"('hostile', 'amicable')",-2.0299025,-2.0812666,0.27346987,0.14904451,-1.2905121,-1.3816366,-0.0911245
37,0.25304633,0.3260966,"('fake', 'genuine')",0.649613,0.6882257,0.4883812,0.47349638,0.4636802,0.4959396,0.0322594
38,0.042234976,0.07512292,"('untruthful', 'truthful')",0.5458099,0.5667324,0.022903368,0.045576245,0.2036494,0.2291439,0.0254945
39,1.3430475,1.397044,"('exploitative', 'cooperative')",2.209647,2.2385821,0.6979196,0.7133967,1.4168714,1.4496743,0.0328029
40,0.5444881,0.51937914,"('stingy', 'generous')",1.2524079,1.3002069,-1.2810462,-1.3461363,0.1719499,0.1578166,-0.0141333
41,0.64429575,0.6757721,"('unforgiving', 'forgiving')",0.6567388,0.72270185,0.16595161,0.091995925,0.4889954,0.4968233,0.0078279
42,0.4939239,0.6016967,"('unreliable', 'reliable')",0.6170394,0.72648036,-2.6292806,-2.495217,-0.5061057,-0.3890133,0.1170924
43,1.3047165,1.430208,"('irresponsible', 'responsible')",1.5093808,1.5744236,0.5119565,0.5462658,1.1086846,1.1836325,0.0749479
44,-0.37286568,-0.37551227,"('prejudiced', 'unprejudiced')",-0.82448584,-0.82679445,-0.9905098,-0.9719001,-0.7292871,-0.7247356,0.0045515
45,0.8757549,1.0281014,"('incompetent', 'competent')",1.6112816,1.6514145,-0.20465827,-0.23286578,0.7607927,0.81555,0.0547573
46,1.103965,1.2884688,"('uncompetitive', 'competitive')",1.056953,1.130291,-0.92264056,-0.87978154,0.4127591,0.5129928,0.1002337
47,0.40565142,0.45805675,"('stupid', 'smart')",0.66679084,0.63490176,5.692152,5.6704473,2.2548647,2.2544686,-0.0003961
48,0.59856075,0.62914526,"('unintelligent', 'intelligent')",0.5559015,0.51162386,0.33711419,0.3153392,0.4971922,0.4853694,-0.0118228
49,-0.9024049,-0.7508072,"('unable', 'able')",-0.99655783,-0.85408384,-0.4014652,-0.26853946,-0.7668093,-0.6244768,0.1423325
50,-1.1296554,-1.0849866,"('clumsy', 'skillful')",-0.50441647,-0.45383072,-0.040492397,-0.053901877,-0.5581881,-0.5309064,0.0272817
51,-0.28082547,-0.2712468,"('uneducated', 'educated')",-0.46455812,-0.53755325,-0.45575738,-0.48750216,-0.4003803,-0.4321007,-0.0317204
52,-0.6657669,-0.8598852,"('irrational', 'rational')",-0.24837431,-0.4427576,0.08326936,-0.06558727,-0.2769573,-0.4560767,-0.1791194
53,0.27564502,0.27869713,"('uncreative', 'creative')",0.73405385,0.75247693,1.1503844,1.0977356,0.7200278,0.7096365,-0.0103913
54,-0.06342381,-0.10600951,"('incapable', 'capable')",-0.6978515,-0.7221085,1.0131036,1.037437,0.0839428,0.069773,-0.0141698
55,1.1740248,1.4243551,"('incompetent', 'clever')",0.75398207,0.87404406,-0.17373051,-0.15267956,0.5847588,0.7152398,0.130481
56,1.740325,1.8823986,"('impractical', 'practical')",2.294126,2.3212428,-0.18723744,-0.10849127,1.2824045,1.36505,0.0826455
57,1.1426178,1.2534431,"('unimaginative', 'imaginative')",0.74186146,0.7491371,-2.4604156,-2.3801312,-0.1919788,-0.1258504,0.0661284
58,-0.45875633,-0.38661787,"('undiscriminating', 'discriminating')",-0.15306354,-0.13117117,-0.22217238,-0.24137293,-0.2779974,-0.253054,0.0249434
59,-0.457237,-0.58387244,"('foolish', 'wise')",-0.085222095,-0.08165707,0.51066864,0.47795495,-0.0105968,-0.0625248,-0.051928
60,1.5969864,1.8439379,"('inefficient', 'efficient')",2.3697886,2.4708984,-0.23072533,-0.10551797,1.2453499,1.4031062,0.1577563
61,0.49580133,0.40988755,"('illogical', 'logical')",0.28372973,0.14165074,0.24388388,0.07762238,0.3411383,0.2097202,-0.1314181
62,1.6024561,1.8017142,"('incompetent', 'brilliant')",1.8181322,1.9241289,-0.08728871,0.010183115,1.1110999,1.245342,0.1342421
63,0.75877637,0.87929165,"('unperceptive', 'insightful')",2.1318595,2.2521958,0.7750987,0.8933138,1.2219116,1.3416004,0.1196888
64,0.33431074,0.31511945,"('shy', 'confident')",0.26119226,0.16852365,-6.563277,-6.4935822,-1.989258,-2.0033131,-0.0140551
65,0.7228976,0.7592252,"('insecure', 'secure')",0.9195474,0.8586763,-0.010097403,0.01711063,0.5441159,0.545004,0.0008881
66,-0.75070155,-0.79513097,"('inactive', 'active')",-0.46741867,-0.4692707,1.2347912,1.225225,0.005557,-0.0130589,-0.0186159
67,0.38624868,0.39611736,"('doubtful', 'determined')",0.84173346,0.87192404,-0.43387643,-0.362,0.2647019,0.3020138,0.0373119
68,-1.0796647,-1.0337815,"('dependent', 'independent')",-0.68476707,-0.6446533,-0.75633556,-0.7451786,-0.8402557,-0.8078712,0.0323845
69,-1.4883436,-1.6041163,"('lazy', 'industrious')",-0.06137501,-0.055074427,-0.4201503,-0.3608971,-0.656623,-0.6733627,-0.0167397
70,1.1248889,1.2869176,"('lethargic', 'energetic')",1.4706093,1.5882545,0.6729276,0.7848572,1.0894752,1.2200098,0.1305346
71,0.7133212,0.66562235,"('diffident', 'self-confident')",2.1867535,2.27327,0.6675019,0.63577247,1.1891922,1.1915549,0.0023627
72,0.12529904,0.115245566,"('unambitious', 'ambitious')",0.63073355,0.59769386,-0.9437911,-0.92690194,-0.0625862,-0.0713208,-0.0087346
73,0.8890134,0.87088007,"('helpless', 'self-reliant')",0.21031635,0.11859469,-3.198748,-3.1738405,-0.6998061,-0.7281219,-0.0283158
74,0.6328728,0.79116935,"('undedicated', 'dedicated')",0.44458422,0.5336258,-0.39811707,-0.32530427,0.2264467,0.3331636,0.1067169
75,-0.7393795,-0.8140379,"('meek', 'impulsive')",-1.1408005,-1.1645726,-0.32708734,-0.28742254,-0.7357558,-0.7553444,-0.0195886
76,1.9209744,2.0853171,"('anxious', 'daring')",1.725709,1.8164456,0.54483646,0.66801035,1.3971732,1.5232577,0.1260845
77,-0.02115108,-0.0010171062,"('unmotivated', 'motivated')",0.58200157,0.533808,-1.1051967,-0.9961441,-0.1814487,-0.1544511,0.0269976
78,-0.430223,-0.36372805,"('nonresilient', 'resilient')",1.1959891,1.2980696,0.012315075,0.1256809,0.2593604,0.3533408,0.0939804
79,-1.3103768,-1.3536985,"('wavering', 'unwavering')",-0.69828814,-0.7042361,0.31946757,0.3554033,-0.5630658,-0.5675104,-0.0044446
80,0.9996227,1.0609144,"('dominated', 'dominating')",0.6291367,0.61626244,-1.1109687,-1.0609887,0.1725969,0.2053961,0.0327992
81,1.1747187,1.2072684,"('submissive', 'aggressive')",1.3694595,1.3233196,-0.9173011,-0.79580986,0.5422924,0.5782593,0.0359669
82,-0.09240435,-0.053180978,"('poor', 'rich')",-0.19824958,-0.1909062,5.8452406,5.826071,1.8515288,1.8606612,0.0091324
83,-0.22204995,-0.2027369,"('powerless', 'powerful')",-0.4085179,-0.40612012,-1.2719117,-1.2688589,-0.6341599,-0.6259053,0.0082546
84,0.06563412,0.017502388,"('inferior', 'superior')",-2.0352988,-2.014987,0.20573755,0.17375442,-0.5879757,-0.60791,-0.0199343
85,-2.203048,-2.3134482,"('insignificant', 'prestigious')",-1.6008214,-1.6358976,0.20970783,0.1713269,-1.1980538,-1.2593397,-0.0612859
86,0.18963106,0.22403942,"('uninfluential', 'influential')",0.1634671,0.09092978,-0.4666972,-0.51620024,-0.0378663,-0.067077,-0.0292107
87,-0.44516128,-0.47670135,"('unsuccessful', 'successful')",0.81066364,0.72427297,-0.009006375,0.04544692,0.118832,0.0976728,-0.0211592
88,-0.7806517,-0.75738645,"('low', 'eminent')",-0.9639569,-0.96985334,-0.44383934,-0.41530573,-0.7294827,-0.7141819,0.0153008
