,cms_male,cms_female,tuple,energy_male,energy_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.23444805,-0.45495483,"('unsociable', 'sociable')",0.22130424,-0.04273874,0.15741873,0.025497755,0.0480916,-0.1573986,-0.2054902
1,-1.7255176,-1.8212253,"('unfriendly', 'friendly')",0.083169006,-0.06311653,0.74898845,0.5472077,-0.2977867,-0.4457114,-0.1479247
2,0.98913145,0.9318584,"('unlikable', 'likable')",1.4349855,1.3851715,0.9925771,1.0089681,1.1388981,1.108666,-0.0302321
3,0.4625196,0.49976647,"('repellent', 'pleasant')",-0.16585055,-0.04549362,0.89533633,0.94111043,0.3973351,0.4651277,0.0677926
4,-0.25347602,-0.28829777,"('disliked', 'liked')",0.65517527,0.60483205,-5.7205915,-5.585978,-1.7729642,-1.7564812,0.016483
5,-1.3714389,-1.4003066,"('distant', 'outgoing')",-0.06310737,0.031404644,-1.0835881,-1.0736123,-0.8393781,-0.8141715,0.0252066
6,-2.1588628,-2.142951,"('distant', 'open')",-0.8833238,-0.8388163,-1.5059129,-1.5866241,-1.5160332,-1.5227971,-0.0067639
7,0.61333394,0.6641667,"('insensitive', 'sensitive')",0.7525608,0.77259415,0.49957782,0.5780889,0.6218242,0.6716166,0.0497924
8,-1.8780034,-1.884708,"('unaffectionate', 'affectionate')",-0.75108254,-0.8134531,-0.21117008,-0.2946933,-0.9467521,-0.9976181,-0.050866
9,-1.2586454,-1.2668144,"('unaffectionate', 'caring')",0.2583507,0.21807438,0.5681529,0.5207072,-0.1440473,-0.1760109,-0.0319636
10,-0.6766487,-0.8210797,"('unsympathetic', 'sympathetic')",-0.41999683,-0.5648235,-0.24148506,-0.33768368,-0.4460435,-0.5745289,-0.1284854
11,0.8557322,0.78785414,"('unhelpful', 'helpful')",0.80115163,0.7973659,2.4370563,2.4082644,1.3646468,1.3311615,-0.0334853
12,0.43754512,0.49386796,"('unsupportive', 'supportive')",0.55090314,0.5679071,-1.8707093,-1.7595018,-0.294087,-0.2325756,0.0615114
13,0.9521455,0.88356525,"('impolite', 'polite')",0.67787105,0.6226493,-0.12965545,-0.024615914,0.5001204,0.4938662,-0.0062542
14,0.6825217,0.6629126,"('antisocial', 'social')",1.4664485,1.4193032,0.48866132,0.49027428,0.8792105,0.8574967,-0.0217138
15,-0.26255935,-0.44604424,"('boring', 'funny')",0.20014593,0.08656503,-0.04202605,-0.088785365,-0.0348132,-0.1494215,-0.1146083
16,-0.127492,-0.20711128,"('unpopular', 'popular')",-0.111895695,-0.17098653,0.67203856,0.5955579,0.144217,0.0724867,-0.0717303
17,0.110575125,0.1108725,"('nasty', 'nice')",-0.7362533,-0.67279553,-0.41212824,-0.3854131,-0.3459355,-0.3157787,0.0301568
18,-0.8690785,-0.81384414,"('disagreeable', 'welcoming')",-0.9247986,-0.92994845,-0.6518435,-0.67733675,-0.8152402,-0.8070431,0.0081971
19,-0.4539462,-0.52858543,"('inhospitable', 'hospitable')",-0.840957,-0.8905961,-0.67524195,-0.6939866,-0.656715,-0.7043894,-0.0476744
20,-0.12430597,-0.08839948,"('rough', 'thoughtful')",0.038319714,0.06382814,0.34210932,0.30865902,0.0853744,0.0946959,0.0093215
21,1.1395006,0.9898485,"('immoral', 'moral')",1.6784616,1.5236354,0.097242184,0.13391368,0.9717348,0.8824659,-0.0892689
