,dentsply_male,dentsply_female,tuple,sirona_male,sirona_female,inc_male,inc_female,average_male,average_female,female-male
31,-2.019397,-1.8541088,"('evil', 'good')",-1.3980508,-1.2186233,-1.2464008,-1.3168247,-1.5546163,-1.4631856,0.0914307
32,0.3760737,0.35578093,"('unkind', 'kind')",0.3927894,0.36173445,1.093255,0.9996072,0.620706,0.5723742,-0.0483318
33,-0.13621376,-0.18328457,"('wrong', 'right')",-0.49541262,-0.56351143,-0.8012846,-0.8873606,-0.477637,-0.5447189,-0.0670819
34,0.03484796,0.27284145,"('mean', 'honorable')",-0.15321696,0.1032282,5.8276806,5.9203677,1.9031038,2.0988124,0.1957086
35,-0.6131141,-0.7313534,"('corrupt', 'incorrupt')",-0.6425588,-0.9151856,-0.32708228,-0.5127108,-0.5275851,-0.7197499,-0.1921648
36,-1.3651245,-1.2773669,"('hostile', 'amicable')",-1.5350713,-1.4604932,-0.09775685,-0.31067488,-0.9993175,-1.0161784,-0.0168609
37,0.15552118,0.21275619,"('fake', 'genuine')",0.46946833,0.46971235,0.1921584,0.19817375,0.2723826,0.2935474,0.0211648
38,-0.951302,-0.8506697,"('untruthful', 'truthful')",-0.9010068,-0.78498447,0.07164629,0.12270294,-0.5935541,-0.5043171,0.089237
39,1.1801198,1.1328138,"('exploitative', 'cooperative')",1.0390332,1.0292494,0.33704486,0.34019765,0.852066,0.8340869,-0.0179791
40,-0.994224,-0.9207661,"('stingy', 'generous')",0.055956528,0.16720599,-1.605407,-1.7435163,-0.8478915,-0.8323588,0.0155327
41,-0.34626067,-0.17180897,"('unforgiving', 'forgiving')",0.51535505,0.8282582,0.351356,0.30406567,0.1734835,0.3201716,0.1466881
42,0.385816,0.48833808,"('unreliable', 'reliable')",-0.039492704,0.1650984,-3.272426,-3.2398243,-0.9753675,-0.8621293,0.1132382
43,-0.39133686,-0.30078045,"('irresponsible', 'responsible')",-0.2679409,-0.05593492,0.6998128,0.7650446,0.0135117,0.1361097,0.122598
44,0.703937,0.6280846,"('prejudiced', 'unprejudiced')",0.52922136,0.4290943,-1.460413,-1.4655079,-0.0757515,-0.1361096,-0.0603581
45,-0.31428778,-0.022229834,"('incompetent', 'competent')",-0.71930516,-0.19112426,0.10999271,0.18183286,-0.3078667,-0.0105071,0.2973596
46,-0.21145326,-0.08373473,"('uncompetitive', 'competitive')",0.34650788,0.6536418,-0.19688933,-0.11474467,-0.0206116,0.1517208,0.1723324
47,0.95344466,1.0796161,"('stupid', 'smart')",0.1284311,0.3229024,5.3465343,5.4178896,2.1428034,2.2734693,0.1306659
48,-0.14103764,-0.096940026,"('unintelligent', 'intelligent')",0.108047396,0.18078798,1.0673546,1.0673842,0.3447881,0.3837441,0.038956
49,0.3297735,0.43441415,"('unable', 'able')",-0.085026205,0.10792553,-0.0722245,0.01745208,0.0575076,0.1865972,0.1290896
50,0.22799903,0.21360208,"('clumsy', 'skillful')",-0.06554261,-0.040209718,0.07799569,0.020010553,0.0801507,0.0644676,-0.0156831
51,0.02826295,-0.033134393,"('uneducated', 'educated')",-0.3953136,-0.42626396,0.3906445,0.33172753,0.0078646,-0.0425569,-0.0504215
52,-0.5175418,-0.6651381,"('irrational', 'rational')",-0.50332636,-0.7400649,-0.060190644,-0.20329559,-0.360353,-0.5361662,-0.1758132
53,-1.5144417,-1.453959,"('uncreative', 'creative')",-1.8003473,-1.6630222,0.37456372,0.30320057,-0.9800751,-0.9379268,0.0421483
54,-0.842976,-0.8528391,"('incapable', 'capable')",-1.2014496,-1.2960852,0.89244926,0.8800701,-0.3839921,-0.4229514,-0.0389593
55,0.6287188,0.71989185,"('incompetent', 'clever')",0.40824264,0.72451496,0.5638938,0.6438833,0.5336184,0.6960967,0.1624783
56,1.2896962,1.3811226,"('impractical', 'practical')",0.24329227,0.44849402,0.06679379,0.12895422,0.5332608,0.6528569,0.1195961
57,-0.9239183,-0.80190307,"('unimaginative', 'imaginative')",-1.0646034,-0.787941,-2.3308687,-2.3071816,-1.4397968,-1.2990085,0.1407883
58,-0.76642954,-0.68123144,"('undiscriminating', 'discriminating')",-0.72001064,-0.56676537,0.082757115,0.017824128,-0.4678944,-0.4100575,0.0578369
59,-0.57648,-0.6396971,"('foolish', 'wise')",-0.22606534,-0.34826258,0.027658947,-0.044674054,-0.2582955,-0.3442112,-0.0859157
60,1.4394876,1.5507958,"('inefficient', 'efficient')",0.6542702,0.8558225,0.53479683,0.7123496,0.8761848,1.039656,0.1634712
61,-0.21356806,-0.24914318,"('illogical', 'logical')",-0.91854966,-0.97116226,0.28098607,0.1943825,-0.2837106,-0.3419743,-0.0582637
62,0.4066891,0.51627153,"('incompetent', 'brilliant')",0.17006274,0.42125544,0.22461405,0.4295259,0.267122,0.4556843,0.1885623
63,-0.7342681,-0.54917884,"('unperceptive', 'insightful')",-0.5885678,-0.25941533,0.80585897,0.9172954,-0.1723257,0.0362337,0.2085594
64,0.5653287,0.562112,"('shy', 'confident')",0.33837944,0.30964792,-6.260987,-6.219309,-1.7857596,-1.7825163,0.0032433
65,0.38706952,0.32749668,"('insecure', 'secure')",0.49050647,0.41337603,-0.17124695,-0.16214305,0.235443,0.1929099,-0.0425331
66,-0.7983558,-0.7656076,"('inactive', 'active')",-1.3451108,-1.4209874,0.08742626,0.07997238,-0.6853468,-0.7022076,-0.0168608
67,0.79346585,0.7877619,"('doubtful', 'determined')",0.74452025,0.6329152,-0.1952624,-0.15514699,0.4475745,0.4218434,-0.0257311
68,-0.85707605,-0.93452793,"('dependent', 'independent')",-0.561986,-0.6154144,-0.5458729,-0.58204764,-0.6549784,-0.7106633,-0.0556849
69,0.09773956,0.10684794,"('lazy', 'industrious')",-0.11929801,-0.2507586,-0.45015115,-0.46845448,-0.1572365,-0.2041217,-0.0468852
70,-0.2653311,-0.19906026,"('lethargic', 'energetic')",0.07253499,0.31928718,0.5045232,0.580206,0.103909,0.2334776,0.1295686
71,-1.0369684,-0.9578181,"('diffident', 'self-confident')",-0.637919,-0.61082226,0.17522225,0.16964497,-0.4998884,-0.4663318,0.0335566
72,-0.7955757,-0.8527349,"('unambitious', 'ambitious')",-0.44473973,-0.5710855,-0.99746567,-0.98576385,-0.745927,-0.8031948,-0.0572678
73,0.72062117,0.63909537,"('helpless', 'self-reliant')",-0.1792022,-0.27654034,-3.0664353,-3.125567,-0.8416721,-0.921004,-0.0793319
74,-0.3410367,-0.24893543,"('undedicated', 'dedicated')",-0.117936715,0.18065348,0.14191544,0.11543796,-0.105686,0.0157187,0.1214047
75,-0.51458174,-0.52868766,"('meek', 'impulsive')",-0.15531398,-0.15018187,-0.6575973,-0.6283857,-0.4424977,-0.4357518,0.0067459
76,0.83134246,0.8781001,"('anxious', 'daring')",0.20276026,0.327347,0.24198689,0.34809396,0.4253632,0.517847,0.0924838
77,-0.5783208,-0.39596653,"('unmotivated', 'motivated')",-1.0683665,-0.8449859,-1.2362453,-1.0635828,-0.9609776,-0.7681785,0.1927991
78,-1.0234444,-0.8412858,"('nonresilient', 'resilient')",-0.5112821,-0.27257708,0.2879964,0.37759763,-0.4155767,-0.2454217,0.170155
79,-1.4407499,-1.3681343,"('wavering', 'unwavering')",-1.6610159,-1.6291035,-0.48842445,-0.46248263,-1.1967301,-1.1532401,0.04349
80,1.0639328,1.0281601,"('dominated', 'dominating')",0.05260453,0.037259128,-1.3282425,-1.2125378,-0.0705684,-0.0490395,0.0215289
81,0.8286246,0.8267684,"('submissive', 'aggressive')",0.7224216,0.6780244,-0.3370763,-0.22580989,0.4046566,0.4263276,0.021671
82,-0.26089534,-0.18930872,"('poor', 'rich')",-0.28503072,-0.099164344,5.6283307,5.6429906,1.6941349,1.7848392,0.0907043
83,0.025065433,0.079551354,"('powerless', 'powerful')",-0.23855422,-0.20436165,-0.96454215,-1.0034295,-0.392677,-0.37608,0.016597
84,-0.21544665,-0.29548013,"('inferior', 'superior')",0.41374812,0.20953986,1.1130916,1.0375302,0.437131,0.3171966,-0.1199344
85,-1.6070415,-1.6165185,"('insignificant', 'prestigious')",-1.1732705,-1.2478236,0.36686167,0.24927789,-0.8044835,-0.8716881,-0.0672046
86,-1.5312123,-1.4425132,"('uninfluential', 'influential')",-1.4074423,-1.2155284,-0.22662738,-0.3010258,-1.055094,-0.9863558,0.0687382
87,0.4194046,0.45254186,"('unsuccessful', 'successful')",-0.5828288,-0.6313584,0.3057456,0.4075036,0.0474405,0.076229,0.0287885
88,-0.098700844,-0.17887896,"('low', 'eminent')",-0.14109232,-0.22903222,0.5673903,0.51956856,0.1091991,0.0372191,-0.07198
