,covidien_male,covidien_female,tuple,plc_male,plc_female,average_male,average_female,female-male
0,-1.1613606,-1.3016775,"('unsociable', 'sociable')",-0.4567551,-0.6056411,-0.8090578,-0.9536593,-0.1446015
1,-1.6741422,-1.6692367,"('unfriendly', 'friendly')",1.6283914,1.4666479,-0.0228754,-0.1012944,-0.078419
2,0.45511952,0.47773418,"('unlikable', 'likable')",0.5954391,0.6576285,0.5252793,0.5676813,0.042402
3,-0.20113954,-0.15486164,"('repellent', 'pleasant')",0.024532296,0.08981414,-0.0883036,-0.0325238,0.0557798
4,-0.10963451,-0.13152452,"('disliked', 'liked')",-4.174379,-4.2662,-2.1420066,-2.1988623,-0.0568557
5,-0.08269313,-0.012471311,"('distant', 'outgoing')",0.026670791,-0.039082896,-0.0280112,-0.0257771,0.0022341
6,-0.5186806,-0.427055,"('distant', 'open')",0.00558576,-0.07680072,-0.2565474,-0.2519279,0.0046195
7,-0.84165794,-0.8971895,"('insensitive', 'sensitive')",0.25439537,0.2204398,-0.2936313,-0.3383749,-0.0447436
8,-1.2792563,-1.2506878,"('unaffectionate', 'affectionate')",0.592227,0.475353,-0.3435147,-0.3876674,-0.0441527
9,-1.2720973,-1.2616253,"('unaffectionate', 'caring')",0.9052047,0.8249702,-0.1834463,-0.2183276,-0.0348813
10,-1.6242945,-1.669145,"('unsympathetic', 'sympathetic')",-0.56183034,-0.58226997,-1.0930624,-1.1257075,-0.0326451
11,-0.89671034,-0.9443755,"('unhelpful', 'helpful')",0.6012324,0.5997308,-0.147739,-0.1723224,-0.0245834
12,-0.74666077,-0.728212,"('unsupportive', 'supportive')",-1.3085039,-1.2978714,-1.0275823,-1.0130417,0.0145406
13,-1.3476093,-1.438634,"('impolite', 'polite')",-0.7819783,-0.85362375,-1.0647938,-1.1461289,-0.0813351
14,0.08677837,0.002948828,"('antisocial', 'social')",0.8672557,0.8114112,0.477017,0.40718,-0.069837
15,-0.22799608,-0.34286204,"('boring', 'funny')",0.07175602,-0.023402918,-0.07812,-0.1831325,-0.1050125
16,-0.2540728,-0.23308931,"('unpopular', 'popular')",-0.16068336,-0.20539579,-0.2073781,-0.2192425,-0.0118644
17,-0.39531216,-0.39569527,"('nasty', 'nice')",-0.93328387,-0.9630592,-0.664298,-0.6793772,-0.0150792
18,-1.1268433,-1.1217963,"('disagreeable', 'welcoming')",-0.7859023,-0.83936656,-0.9563729,-0.9805814,-0.0242085
19,-0.79433304,-0.74003613,"('inhospitable', 'hospitable')",-0.52209634,-0.58309984,-0.6582147,-0.661568,-0.0033533
20,0.8891341,0.85371387,"('rough', 'thoughtful')",1.3855723,1.3144414,1.1373532,1.0840776,-0.0532756
21,-0.59921575,-0.6906702,"('immoral', 'moral')",-0.81315243,-0.7835193,-0.7061841,-0.7370948,-0.0309107
22,-0.23687364,-0.31192544,"('untrustworthy', 'trustworthy')",-0.52975833,-0.64577967,-0.383316,-0.4788526,-0.0955366
23,-1.2235091,-1.2711062,"('insincere', 'sincere')",3.8290565,3.698662,1.3027737,1.2137779,-0.0889958
24,-0.8391404,-0.8706564,"('dishonest', 'honest')",0.6474382,0.5363141,-0.0958511,-0.1671712,-0.0713201
25,-0.20168073,-0.20015082,"('egoistic', 'altruistic')",1.4353784,1.3984114,0.6168488,0.5991303,-0.0177185
26,-0.31216866,-0.3211696,"('hardhearted', 'benevolent')",2.4733427,2.3221867,1.080587,1.0005085,-0.0800785
27,-1.5434879,-1.5813539,"('hardhearted', 'softhearted')",0.3096194,0.08386482,-0.6169342,-0.7487445,-0.1318103
28,-0.4826284,-0.5461911,"('disloyal', 'loyal')",0.88281286,0.74444205,0.2000922,0.0991255,-0.1009667
29,0.67809176,0.60773075,"('unfair', 'fair')",-0.63870776,-0.80754954,0.019692,-0.0999094,-0.1196014
30,0.060789905,-0.033322874,"('intolerant', 'tolerant')",0.8480185,0.8060359,0.4544042,0.3863565,-0.0680477
31,0.1966386,0.36336452,"('evil', 'good')",-0.26435846,-0.21691881,-0.0338599,0.0732229,0.1070828
32,-0.93345577,-0.98801726,"('unkind', 'kind')",0.35410938,0.18163535,-0.2896732,-0.403191,-0.1135178
33,0.37250817,0.33596003,"('wrong', 'right')",0.15821211,0.07986956,0.2653601,0.2079148,-0.0574453
34,0.16793093,0.2515866,"('mean', 'honorable')",3.5656075,3.6423671,1.8667692,1.9469769,0.0802077
35,0.721782,0.7068834,"('corrupt', 'incorrupt')",-0.11383119,-0.24081449,0.3039754,0.2330344,-0.070941
36,0.15023294,0.20350443,"('hostile', 'amicable')",0.82572025,0.66706514,0.4879766,0.4352848,-0.0526918
37,0.041088205,0.059061565,"('fake', 'genuine')",0.4535312,0.42866537,0.2473097,0.2438635,-0.0034462
38,-0.9519464,-0.9470659,"('untruthful', 'truthful')",-0.1284638,-0.07785316,-0.5402051,-0.5124595,0.0277456
39,1.279592,1.2725512,"('exploitative', 'cooperative')",0.7441914,0.77100205,1.0118917,1.0217767,0.009885
40,0.032760017,0.029399943,"('stingy', 'generous')",-1.1342146,-1.2823968,-0.5507273,-0.6264984,-0.0757711
41,-0.7605458,-0.77296275,"('unforgiving', 'forgiving')",0.53687394,0.46756178,-0.1118359,-0.1527005,-0.0408646
42,0.31100035,0.30254784,"('unreliable', 'reliable')",-2.209418,-2.2777503,-0.9492089,-0.9876012,-0.0383923
43,-1.1169167,-1.1020488,"('irresponsible', 'responsible')",0.8171169,0.81052697,-0.1498999,-0.1457609,0.004139
44,0.5123824,0.5167941,"('prejudiced', 'unprejudiced')",-1.4492177,-1.4211794,-0.4684176,-0.4521927,0.0162249
45,-1.2646307,-1.2591641,"('incompetent', 'competent')",0.4793538,0.41594666,-0.3926384,-0.4216087,-0.0289703
46,-1.174121,-1.1930175,"('uncompetitive', 'competitive')",-0.70077366,-0.70287853,-0.9374473,-0.947948,-0.0105007
47,-0.3274526,-0.22821024,"('stupid', 'smart')",4.4466333,4.491211,2.0595903,2.1315002,0.0719099
48,-0.76614946,-0.8236846,"('unintelligent', 'intelligent')",-0.04906683,-0.07750187,-0.4076082,-0.4505932,-0.042985
49,-0.3268026,-0.29907092,"('unable', 'able')",-0.26508218,-0.23333696,-0.2959424,-0.2662039,0.0297385
50,0.1047784,0.09429334,"('clumsy', 'skillful')",-0.79133034,-0.9205851,-0.343276,-0.4131459,-0.0698699
51,-0.9620701,-1.0759791,"('uneducated', 'educated')",0.44859767,0.3617075,-0.2567362,-0.3571358,-0.1003996
52,0.22151561,0.14754687,"('irrational', 'rational')",0.07624627,-0.019798532,0.1488809,0.0638742,-0.0850067
53,-0.75045246,-0.76118046,"('uncreative', 'creative')",0.8839814,0.7377742,0.0667645,-0.0117031,-0.0784676
54,-0.0037049055,-0.010216117,"('incapable', 'capable')",0.711632,0.684007,0.3539636,0.3368954,-0.0170682
55,-0.5675667,-0.61800736,"('incompetent', 'clever')",0.13059637,0.15897647,-0.2184852,-0.2295154,-0.0110302
56,0.010432422,-0.09078107,"('impractical', 'practical')",0.58128947,0.62082887,0.2958609,0.2650239,-0.030837
57,-1.0050856,-1.0597905,"('unimaginative', 'imaginative')",-1.2030056,-1.2242337,-1.1040456,-1.1420121,-0.0379665
58,0.07602295,0.080020174,"('undiscriminating', 'discriminating')",0.710258,0.6907212,0.3931405,0.3853707,-0.0077698
59,0.46776292,0.5047106,"('foolish', 'wise')",-0.006733734,-0.044820145,0.2305146,0.2299452,-0.0005694
60,-0.6612227,-0.73707837,"('inefficient', 'efficient')",-0.34774595,-0.23410308,-0.5044843,-0.4855907,0.0188936
61,0.09427947,-0.027189236,"('illogical', 'logical')",0.8036717,0.63305336,0.4489756,0.3029321,-0.1460435
62,-0.4911558,-0.5146625,"('incompetent', 'brilliant')",0.23617333,0.30380213,-0.1274912,-0.1054302,0.022061
63,-1.1136082,-1.1149468,"('unperceptive', 'insightful')",0.570028,0.56943595,-0.2717901,-0.2727554,-0.0009653
64,0.23575655,0.160665,"('shy', 'confident')",-4.6573977,-4.5830507,-2.2108207,-2.2111928,-0.0003721
65,-0.05662354,-0.16982599,"('insecure', 'secure')",0.00011757761,-0.015725948,-0.028253,-0.092776,-0.064523
66,-0.030942488,0.009862021,"('inactive', 'active')",0.76641464,0.7123015,0.3677361,0.3610817,-0.0066544
67,0.5916546,0.51634943,"('doubtful', 'determined')",-0.57582563,-0.5209087,0.0079145,-0.0022796,-0.0101941
68,-0.4278136,-0.51457113,"('dependent', 'independent')",-0.7555651,-0.78907555,-0.5916893,-0.6518233,-0.060134
69,1.292929,1.336958,"('lazy', 'industrious')",0.017551497,0.03154522,0.6552403,0.6842517,0.0290114
70,-0.7812727,-0.8074807,"('lethargic', 'energetic')",-0.057141818,-0.10674462,-0.4192073,-0.4571127,-0.0379054
71,-0.1523541,-0.13435039,"('diffident', 'self-confident')",0.010802828,-0.049465988,-0.0707756,-0.0919082,-0.0211326
72,-0.8376206,-0.8291938,"('unambitious', 'ambitious')",0.6011695,0.6233116,-0.1182255,-0.1029411,0.0152844
73,1.3290302,1.3032612,"('helpless', 'self-reliant')",-2.147696,-2.1527927,-0.4093329,-0.4247658,-0.0154329
74,-0.035670064,-0.051983036,"('undedicated', 'dedicated')",0.7794911,0.6780239,0.3719105,0.3130204,-0.0588901
75,0.13186727,0.16239327,"('meek', 'impulsive')",-1.0254283,-0.94645363,-0.4467805,-0.3920302,0.0547503
76,-0.6991452,-0.7021834,"('anxious', 'daring')",-0.3848641,-0.35664853,-0.5420046,-0.529416,0.0125886
77,-0.6191212,-0.633391,"('unmotivated', 'motivated')",-1.0719424,-0.9413448,-0.8455318,-0.7873679,0.0581639
78,-1.0323068,-0.9810691,"('nonresilient', 'resilient')",0.18420982,0.15876418,-0.4240485,-0.4111525,0.012896
79,-0.029711932,-0.0031668423,"('wavering', 'unwavering')",-0.37529513,-0.3895414,-0.2025035,-0.1963541,0.0061494
80,-0.014887318,-0.088127464,"('dominated', 'dominating')",0.26567322,0.3543333,0.1253929,0.1331029,0.00771
81,-0.7188139,-0.81358075,"('submissive', 'aggressive')",-0.66941,-0.533199,-0.6941119,-0.6733899,0.020722
82,-0.7084803,-0.6549994,"('poor', 'rich')",4.228493,4.132973,1.7600064,1.738987,-0.0210194
83,0.25211692,0.21901365,"('powerless', 'powerful')",-0.6969505,-0.587549,-0.2224168,-0.1842677,0.0381491
84,1.1123865,1.0069243,"('inferior', 'superior')",0.50697386,0.44381484,0.8096802,0.7253696,-0.0843106
85,0.25000098,0.31525415,"('insignificant', 'prestigious')",0.48091525,0.40224534,0.3654581,0.3587497,-0.0067084
86,-1.6667286,-1.7315006,"('uninfluential', 'influential')",0.15199724,0.08272618,-0.7573657,-0.8243872,-0.0670215
87,0.027706085,0.0063945586,"('unsuccessful', 'successful')",1.3286184,1.3653213,0.6781622,0.6858579,0.0076957
88,-0.65492606,-0.76197326,"('low', 'eminent')",0.09875702,0.047728367,-0.2780845,-0.3571225,-0.079038
