,bemis_male,bemis_female,tuple,co_male,co_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.9092429,-1.0444317,"('unsociable', 'sociable')",0.53638035,0.25727212,-0.80440146,-0.9224386,-0.3924213,-0.5698661,-0.1774448
1,-0.91443604,-0.641618,"('unfriendly', 'friendly')",-0.4921285,-0.5106745,2.1021068,2.0158644,0.2318474,0.2878573,0.0560099
2,0.9806993,1.0566808,"('unlikable', 'likable')",1.4843,1.5592785,0.8709642,0.8964066,1.1119878,1.1707886,0.0588008
3,-0.34640566,-0.15657428,"('repellent', 'pleasant')",0.8632037,0.84685284,0.026049584,0.0824951,0.1809492,0.2575912,0.076642
4,0.40878782,0.4310939,"('disliked', 'liked')",-1.0118332,-1.0482453,-6.765486,-6.8529253,-2.4561771,-2.4900255,-0.0338484
5,-0.47189444,-0.25316265,"('distant', 'outgoing')",-1.4121441,-1.1682237,-0.04280961,-0.0030867327,-0.6422827,-0.4748243,0.1674584
6,-1.0621982,-0.6989933,"('distant', 'open')",-1.8501518,-1.4887981,0.64239085,0.694588,-0.756653,-0.4977345,0.2589185
7,-0.54102373,-0.46755195,"('insensitive', 'sensitive')",-0.3278034,-0.35057583,0.5977406,0.65443313,-0.0903622,-0.0545649,0.0357973
8,-0.74504846,-0.48055637,"('unaffectionate', 'affectionate')",-1.4703984,-1.4151349,1.3729229,1.285083,-0.2808414,-0.2035361,0.0773053
9,-0.7412978,-0.48334116,"('unaffectionate', 'caring')",-1.0239154,-0.9955741,1.8625188,1.8445157,0.0324352,0.1218668,0.0894316
10,-0.51102144,-0.44618836,"('unsympathetic', 'sympathetic')",0.0592158,-0.019082569,-0.5957073,-0.5123709,-0.349171,-0.3258806,0.0232904
11,-0.31693384,-0.35069662,"('unhelpful', 'helpful')",0.2901882,0.2490091,1.6987629,1.811762,0.5573391,0.5700248,0.0126857
12,-0.40070108,-0.13904746,"('unsupportive', 'supportive')",-0.6795259,-0.5086366,-2.109363,-2.055031,-1.0631967,-0.9009051,0.1622916
13,0.31059888,0.16103962,"('impolite', 'polite')",-0.08795197,-0.23242511,-0.7324241,-0.73425674,-0.1699257,-0.2685474,-0.0986217
14,0.88669014,0.6717829,"('antisocial', 'social')",1.7643539,1.4846637,-0.6180644,-0.79686636,0.6776598,0.4531934,-0.2244664
15,-0.27771598,-0.4066034,"('boring', 'funny')",0.5249321,0.46088815,0.6401416,0.60435534,0.2957859,0.2195467,-0.0762392
16,-0.59858274,-0.3655274,"('unpopular', 'popular')",-0.7747794,-0.7301189,1.1275872,1.0300598,-0.081925,-0.0218621,0.0600629
17,-0.043123674,0.026091523,"('nasty', 'nice')",-0.11093074,-0.053555455,-1.0329281,-0.9924755,-0.3956608,-0.3399798,0.055681
18,-0.3433772,-0.08881458,"('disagreeable', 'welcoming')",-1.2955631,-1.1235645,-0.46077797,-0.51900977,-0.6999061,-0.5771296,0.1227765
19,-0.53207237,-0.24428622,"('inhospitable', 'hospitable')",-0.99190056,-0.7925192,-0.08525765,0.026985057,-0.5364102,-0.3366068,0.1998034
20,-0.04732529,-0.02944003,"('rough', 'thoughtful')",1.1602324,1.1405836,0.8553016,0.8361041,0.6560696,0.6490826,-0.006987
21,0.3013588,0.21423607,"('immoral', 'moral')",0.6089166,0.5257665,-1.0968306,-1.0594822,-0.0621851,-0.1064932,-0.0443081
22,0.20832044,0.19792408,"('untrustworthy', 'trustworthy')",0.62301624,0.48401073,-1.3255737,-1.3797711,-0.1647457,-0.2326121,-0.0678664
23,-0.35647157,-0.28393567,"('insincere', 'sincere')",0.04136611,-0.01003979,5.8865857,5.9102554,1.8571601,1.8720934,0.0149333
24,0.43133068,0.48189193,"('dishonest', 'honest')",-0.11479773,-0.04940503,0.92414236,0.9511346,0.4135584,0.4612072,0.0476488
25,-0.21788615,-0.10192634,"('egoistic', 'altruistic')",-0.22712812,-0.2515868,1.6052494,1.5479511,0.3867451,0.398146,0.0114009
26,0.66572195,0.5544688,"('hardhearted', 'benevolent')",2.2232645,2.0088642,1.8216294,1.6476789,1.5702052,1.4036706,-0.1665346
27,-0.04827814,0.25677428,"('hardhearted', 'softhearted')",-0.37607425,-0.2268993,1.6274163,1.5692304,0.4010213,0.5330351,0.1320138
28,-0.665143,-0.76374567,"('disloyal', 'loyal')",-0.46040398,-0.619794,1.3716338,1.2067273,0.0820289,-0.0589375,-0.1409664
29,-0.6009894,-0.5750828,"('unfair', 'fair')",-0.3370557,-0.3207704,-0.57338595,-0.7548263,-0.5038104,-0.5502265,-0.0464161
30,0.9058014,0.8659964,"('intolerant', 'tolerant')",1.4320356,1.376496,1.0599911,1.0913348,1.1326094,1.1112758,-0.0213336
31,-0.552571,-0.1890656,"('evil', 'good')",-0.740131,-0.5539487,-0.7733422,-0.92279637,-0.6886814,-0.5552702,0.1334112
32,-0.23765932,-0.2970633,"('unkind', 'kind')",0.8175915,0.54052544,1.2000917,1.0177763,0.5933413,0.4204128,-0.1729285
33,0.33697432,0.375775,"('wrong', 'right')",-0.81593084,-0.7821669,-0.07781169,-0.199064,-0.1855894,-0.2018186,-0.0162292
34,-0.35552657,-0.14276014,"('mean', 'honorable')",0.76095223,1.047639,6.0858746,6.315626,2.1637667,2.4068349,0.2430682
35,-0.25409013,-0.25978008,"('corrupt', 'incorrupt')",-1.3508127,-1.3318324,0.30402368,0.09636377,-0.4336263,-0.4984162,-0.0647899
36,-0.6391642,-0.3464067,"('hostile', 'amicable')",-1.4123979,-1.3740349,0.9113722,0.7662154,-0.3800633,-0.3180754,0.0619879
37,0.4344304,0.5283252,"('fake', 'genuine')",-0.5350174,-0.45965412,0.17190889,0.25431493,0.023774,0.107662,0.083888
38,-0.0071477555,0.10546306,"('untruthful', 'truthful')",-0.9796994,-0.90916353,0.02730019,0.09522016,-0.319849,-0.2361601,0.0836889
39,0.8453761,0.7834695,"('exploitative', 'cooperative')",1.6816932,1.7805609,-0.022665076,-0.00355546,0.8348014,0.8534916,0.0186902
40,-0.2449449,-0.14764185,"('stingy', 'generous')",-0.43159175,-0.4379103,-1.8434103,-1.9020232,-0.8399824,-0.8291918,0.0107906
