,championx_male,championx_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,0.36967975,0.271309,"('unsociable', 'sociable')",-0.33571112,-0.53517795,0.0169843,-0.1319345,-0.1489188
1,-0.773787,-0.74278253,"('unfriendly', 'friendly')",0.87234354,0.7179834,0.0492783,-0.0123996,-0.0616779
2,0.7719781,0.8290907,"('unlikable', 'likable')",0.6778032,0.6668065,0.7248906,0.7479486,0.023058
3,0.5185143,0.53282505,"('repellent', 'pleasant')",0.49686807,0.49474904,0.5076911,0.513787,0.0060959
4,-1.3910352,-1.4005361,"('disliked', 'liked')",-5.5661054,-5.669743,-3.4785702,-3.5351396,-0.0565694
5,-1.2212608,-1.1080911,"('distant', 'outgoing')",-0.53800035,-0.5259623,-0.8796306,-0.8170267,0.0626039
6,-1.564252,-1.4342788,"('distant', 'open')",-0.6073297,-0.6397633,-1.0857909,-1.037021,0.0487699
7,1.3305206,1.3661374,"('insensitive', 'sensitive')",-0.12021415,-0.11455056,0.6051533,0.6257934,0.0206401
8,-1.2032074,-1.1615696,"('unaffectionate', 'affectionate')",0.38127983,0.3076485,-0.4109638,-0.4269605,-0.0159967
9,-0.45640245,-0.3783697,"('unaffectionate', 'caring')",0.5941713,0.5644273,0.0688844,0.0930288,0.0241444
10,1.3017559,1.2766069,"('unsympathetic', 'sympathetic')",-1.109252,-1.1810588,0.096252,0.0477741,-0.0484779
11,0.7687144,0.7969272,"('unhelpful', 'helpful')",0.8129198,0.8918214,0.7908171,0.8443743,0.0535572
12,0.72039956,0.86621505,"('unsupportive', 'supportive')",-2.0140302,-2.0137546,-0.6468153,-0.5737698,0.0730455
13,0.72676075,0.68066955,"('impolite', 'polite')",-1.3523408,-1.3352747,-0.31279,-0.3273026,-0.0145126
14,1.1302286,1.1005652,"('antisocial', 'social')",0.13322815,-0.0130936615,0.6317284,0.5437357,-0.0879927
15,-0.13496251,-0.18991435,"('boring', 'funny')",0.09691861,0.091711275,-0.019022,-0.0491015,-0.0300795
16,-1.0108479,-1.0098028,"('unpopular', 'popular')",0.4843386,0.4354279,-0.2632546,-0.2871875,-0.0239329
17,-0.72422993,-0.66487753,"('nasty', 'nice')",-0.532838,-0.4866943,-0.628534,-0.5757859,0.0527481
18,-0.38549694,-0.34140247,"('disagreeable', 'welcoming')",-0.60016465,-0.7128743,-0.4928308,-0.5271384,-0.0343076
19,-1.0782436,-0.9676216,"('inhospitable', 'hospitable')",-0.676219,-0.5820204,-0.8772313,-0.774821,0.1024103
