,texas_male,texas_female,tuple,instruments_male,instruments_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.3077813,-0.31428733,"('unsociable', 'sociable')",-0.32139817,-0.47418845,-0.3495335,-0.5008878,-0.3262377,-0.4297879,-0.1035502
1,1.0389148,0.86768544,"('unfriendly', 'friendly')",1.312457,1.1505111,1.796398,1.6879559,1.38259,1.2353841,-0.1472059
2,1.2780797,1.4252067,"('unlikable', 'likable')",0.5787614,0.59854794,0.5029931,0.5543753,0.7866114,0.8593766,0.0727652
3,-0.4838114,-0.41698182,"('repellent', 'pleasant')",-0.33881298,-0.31671208,0.16729227,0.20339003,-0.218444,-0.1767679,0.0416761
4,0.15621462,-0.0031477641,"('disliked', 'liked')",0.08560969,-0.08649057,-5.8071218,-5.9040613,-1.8550992,-1.9978999,-0.1428007
5,-0.19959164,-0.261914,"('distant', 'outgoing')",-0.37757432,-0.39221293,-0.22090235,-0.25367963,-0.2660228,-0.3026022,-0.0365794
6,-0.040612277,-0.10008766,"('distant', 'open')",-0.04742679,-0.0665293,0.23927578,0.20253961,0.0504122,0.0119742,-0.038438
7,0.693489,0.7166635,"('insensitive', 'sensitive')",-0.16713755,-0.1801798,0.65403557,0.67662084,0.3934623,0.4043682,0.0109059
8,0.0031674206,-0.02258031,"('unaffectionate', 'affectionate')",0.3120403,0.23334968,0.48725602,0.39939183,0.2674879,0.2033871,-0.0641008
9,0.77942365,0.7539927,"('unaffectionate', 'caring')",0.43655908,0.34423232,0.86502093,0.81471324,0.6936679,0.6376461,-0.0560218
10,-0.29867512,-0.19634697,"('unsympathetic', 'sympathetic')",-1.2468265,-1.3770756,-0.40655914,-0.4470112,-0.6506869,-0.6734779,-0.022791
11,-0.62889683,-0.63711536,"('unhelpful', 'helpful')",-0.7510429,-0.76771814,1.6273049,1.6871222,0.082455,0.0940962,0.0116412
12,0.4193704,0.442459,"('unsupportive', 'supportive')",-0.37466192,-0.44184822,-1.6633589,-1.7015932,-0.5395501,-0.5669941,-0.027444
13,-0.045118943,-0.060079582,"('impolite', 'polite')",-0.7167157,-0.8247398,-0.49245965,-0.54067135,-0.4180981,-0.4751636,-0.0570655
14,0.44892406,0.4499153,"('antisocial', 'social')",-0.25360045,-0.32416373,-0.51542234,-0.5467055,-0.1066996,-0.140318,-0.0336184
15,0.176263,0.07596114,"('boring', 'funny')",0.010488842,0.005797522,0.33653846,0.33186373,0.1744301,0.1378741,-0.036556
16,-0.83764195,-0.89576304,"('unpopular', 'popular')",0.3413666,0.33129027,0.5840981,0.6205818,0.0292742,0.018703,-0.0105712
17,-0.16771129,-0.15161246,"('nasty', 'nice')",-0.2727193,-0.26813188,-0.045321196,0.02371593,-0.1619173,-0.1320095,0.0299078
18,0.3245772,0.29000673,"('disagreeable', 'welcoming')",-0.24540529,-0.28663474,-0.6104791,-0.66821414,-0.1771024,-0.221614,-0.0445116
19,-0.0067210495,-0.060445923,"('inhospitable', 'hospitable')",-0.58733517,-0.67226243,0.12742732,0.12679839,-0.155543,-0.20197,-0.046427
20,0.6062764,0.7216898,"('rough', 'thoughtful')",1.2938659,1.4088062,1.1681943,1.2102891,1.0227788,1.113595,0.0908162
21,0.28809682,0.34247118,"('immoral', 'moral')",-0.6802187,-0.7841907,-1.0140356,-0.94041836,-0.4687192,-0.4607126,0.0080066
22,0.01627393,0.021141922,"('untrustworthy', 'trustworthy')",-1.702333,-1.8212668,-1.1514877,-1.2038814,-0.9458489,-1.0013355,-0.0554866
23,-0.17297485,-0.21688172,"('insincere', 'sincere')",-0.11288117,-0.17935957,5.6632595,5.631805,1.7924678,1.7451879,-0.0472799
24,1.0000615,1.0729188,"('dishonest', 'honest')",-1.0110419,-1.0729412,0.675331,0.5939859,0.2214502,0.1979878,-0.0234624
25,1.2170068,1.290244,"('egoistic', 'altruistic')",1.6783162,1.7583992,1.5127536,1.5420038,1.4693589,1.5302156,0.0608567
26,0.9357796,0.7484751,"('hardhearted', 'benevolent')",1.8909271,1.8045514,1.681105,1.5659387,1.5026038,1.3729884,-0.1296154
27,-0.030233871,0.0684234,"('hardhearted', 'softhearted')",0.15664586,0.16159406,1.6698909,1.5258917,0.5987676,0.585303,-0.0134646
28,0.94587165,0.8538247,"('disloyal', 'loyal')",-0.3361653,-0.44380784,0.82237685,0.7590115,0.477361,0.3896761,-0.0876849
29,0.11591264,0.038459487,"('unfair', 'fair')",-0.23945618,-0.26171497,-0.13194141,-0.28799853,-0.0851616,-0.170418,-0.0852564
30,-0.0051624104,0.013381608,"('intolerant', 'tolerant')",0.38694084,0.30623966,0.76102674,0.67849874,0.380935,0.3327067,-0.0482283
31,-0.35098144,-0.3836179,"('evil', 'good')",0.62134814,0.58929193,-0.7975914,-0.83747953,-0.1757416,-0.2106018,-0.0348602
32,1.2038046,1.1604669,"('unkind', 'kind')",0.008823134,-0.15554848,0.970525,0.82105684,0.7277176,0.6086584,-0.1190592
33,0.96802014,0.8306584,"('wrong', 'right')",1.0056039,0.9480766,-0.3963723,-0.5137887,0.5257506,0.4216487,-0.1041019
34,-0.15779677,0.016612675,"('mean', 'honorable')",0.41529423,0.5115664,5.625892,5.78217,1.9611298,2.1034497,0.1423199
35,-0.39833337,-0.47806814,"('corrupt', 'incorrupt')",0.73656535,0.7818436,-0.18195869,-0.3257706,0.0520911,-0.0073317,-0.0594228
36,-0.06353608,-0.28301528,"('hostile', 'amicable')",1.136747,0.97437114,0.004484087,-0.18803988,0.3592317,0.167772,-0.1914597
37,0.028313689,0.16918299,"('fake', 'genuine')",-0.35731965,-0.33671656,0.18023446,0.20431358,-0.0495905,0.01226,0.0618505
38,-0.21550198,-0.17763886,"('untruthful', 'truthful')",-0.15450741,-0.16935433,0.1493365,0.1508195,-0.0735576,-0.0653912,0.0081664
39,1.2338731,1.3145536,"('exploitative', 'cooperative')",0.30723843,0.4228186,0.09842414,0.14762545,0.5465119,0.6283325,0.0818206
40,1.7432758,1.7265131,"('stingy', 'generous')",0.8348056,0.8071369,-1.0224087,-1.1523733,0.5185575,0.4604255,-0.058132
41,0.27469498,0.24587967,"('unforgiving', 'forgiving')",-0.10152528,-0.27655545,0.3185951,0.14464124,0.1639216,0.0379885,-0.1259331
42,0.6673465,0.72425246,"('unreliable', 'reliable')",-2.3511503,-2.4083164,-3.3240397,-3.2831092,-1.6692812,-1.6557244,0.0135568
43,-0.71994495,-0.5624635,"('irresponsible', 'responsible')",-1.4237309,-1.397732,0.106100254,0.15902992,-0.6791918,-0.6003885,0.0788033
44,-0.64787376,-0.57415676,"('prejudiced', 'unprejudiced')",-1.3461541,-1.1999316,-1.6209235,-1.5552176,-1.2049838,-1.1097687,0.0952151
45,-0.06785603,-0.05843314,"('incompetent', 'competent')",-1.4277954,-1.6196797,-0.20345226,-0.22372049,-0.5663679,-0.6339444,-0.0675765
46,0.00798802,0.08558889,"('uncompetitive', 'competitive')",-0.4049206,-0.40353155,-0.69255817,-0.76173306,-0.3631636,-0.3598919,0.0032717
47,-0.5901164,-0.4306217,"('stupid', 'smart')",-0.40534815,-0.3460245,5.1210656,5.2654405,1.3752003,1.4962648,0.1210645
48,0.49532503,0.52155876,"('unintelligent', 'intelligent')",0.9644102,0.9111319,0.6492254,0.63133204,0.7029869,0.6880075,-0.0149794
49,-0.7425953,-0.6831109,"('unable', 'able')",0.110449165,0.16347718,-0.12715825,0.010752644,-0.2531015,-0.169627,0.0834745
50,0.51245046,0.5235775,"('clumsy', 'skillful')",-0.16070582,-0.21870384,0.24541485,0.2064941,0.1990532,0.1704559,-0.0285973
51,0.55037016,0.38960105,"('uneducated', 'educated')",-0.2136101,-0.39645737,0.99394464,0.888821,0.4435682,0.2939882,-0.14958
52,0.22743003,0.0668954,"('irrational', 'rational')",0.38271496,0.26406378,0.05278104,-0.05745502,0.2209753,0.091168,-0.1298073
53,-0.19039068,-0.27647588,"('uncreative', 'creative')",0.22910634,0.14727618,0.41076815,0.3505322,0.1498279,0.0737775,-0.0760504
54,-0.14872783,-0.18319342,"('incapable', 'capable')",-0.11538218,-0.14895087,1.1850754,1.2334116,0.3069885,0.3004224,-0.0065661
55,0.53008884,0.65011436,"('incompetent', 'clever')",-0.5628003,-0.5923077,0.09598822,0.13065216,0.0210923,0.0628196,0.0417273
56,-0.5032396,-0.47669405,"('impractical', 'practical')",-0.20886794,-0.27732536,-0.7430275,-0.65771616,-0.485045,-0.4705785,0.0144665
57,-0.10195252,-0.17726842,"('unimaginative', 'imaginative')",-0.7109723,-0.8389956,-2.485539,-2.5678184,-1.0994879,-1.1946941,-0.0952062
58,0.6917563,0.62621796,"('undiscriminating', 'discriminating')",1.0687401,0.97842216,0.23907104,0.20849428,0.6665225,0.6043781,-0.0621444
59,-0.14962308,-0.24453327,"('foolish', 'wise')",-0.43066683,-0.41364354,0.2843377,0.2983795,-0.0986507,-0.1199324,-0.0212817
60,0.20929877,0.38305283,"('inefficient', 'efficient')",-0.21855208,-0.18890446,-0.14392725,-0.014033053,-0.0510602,0.0600384,0.1110986
61,0.53309095,0.5051083,"('illogical', 'logical')",0.31435853,0.17325185,0.45573986,0.31575722,0.4343964,0.3313725,-0.1030239
62,-0.28653428,-0.16108099,"('incompetent', 'brilliant')",-0.6923507,-0.65370035,0.076491416,0.2591491,-0.3007978,-0.1852107,0.1155871
63,0.435414,0.41981047,"('unperceptive', 'insightful')",-0.1618549,-0.29503402,0.9356442,0.980878,0.4030677,0.3685515,-0.0345162
64,0.10959204,0.11837691,"('shy', 'confident')",-0.86195004,-0.9007874,-6.455282,-6.467218,-2.4025467,-2.4165428,-0.0139961
65,0.25500932,0.33584902,"('insecure', 'secure')",-0.27360088,-0.29735306,-0.36381334,-0.31464574,-0.1274683,-0.0920499,0.0354184
66,0.26409513,0.27403045,"('inactive', 'active')",-0.46220684,-0.4348212,0.91518325,0.8988083,0.2390238,0.2460059,0.0069821
67,0.093310356,0.0830639,"('doubtful', 'determined')",-0.9755417,-0.990511,-0.65404344,-0.6414433,-0.5120916,-0.5162968,-0.0042052
68,0.020493884,0.060979873,"('dependent', 'independent')",-0.64435107,-0.6362797,-0.39941776,-0.38351476,-0.3410916,-0.3196049,0.0214867
69,0.47231174,0.4806737,"('lazy', 'industrious')",1.0375975,1.111528,-0.587732,-0.56018007,0.3073924,0.3440072,0.0366148
70,-0.28854233,-0.18415982,"('lethargic', 'energetic')",-2.0131543,-2.0382864,0.19386171,0.20234069,-0.7026116,-0.6733685,0.0292431
71,1.2153518,1.1749481,"('diffident', 'self-confident')",1.0664437,1.1080366,0.582105,0.5987,0.9546335,0.9605616,0.0059281
72,0.46930963,0.53813624,"('unambitious', 'ambitious')",0.28517744,0.30372146,-0.7794932,-0.766319,-0.0083354,0.0251796,0.033515
73,0.78757936,0.7903389,"('helpless', 'self-reliant')",-0.17345104,-0.12992029,-3.308028,-3.2372005,-0.8979665,-0.8589273,0.0390392
74,1.4006252,1.4191499,"('undedicated', 'dedicated')",0.17788436,0.034554794,0.2090023,0.11738843,0.5958373,0.5236977,-0.0721396
75,-0.3636509,-0.35877988,"('meek', 'impulsive')",-0.677875,-0.62613976,-0.18558148,-0.105958395,-0.4090358,-0.363626,0.0454098
76,0.05771333,0.18984662,"('anxious', 'daring')",-0.90004355,-0.8464428,-0.022270396,0.075646356,-0.2882002,-0.1936499,0.0945503
77,-0.4610144,-0.3942554,"('unmotivated', 'motivated')",0.490534,0.556125,-1.1257635,-0.9584713,-0.3654146,-0.2655339,0.0998807
78,0.24221747,0.3161013,"('nonresilient', 'resilient')",0.8905779,0.87035745,0.47186953,0.5725723,0.5348883,0.5863437,0.0514554
79,-0.07864025,-0.1913781,"('wavering', 'unwavering')",-0.59765965,-0.72616845,-0.11185266,-0.09144591,-0.2627175,-0.3363308,-0.0736133
80,0.4266477,0.54334915,"('dominated', 'dominating')",-0.9206212,-0.8183438,-0.74104005,-0.65049946,-0.4116712,-0.308498,0.1031732
81,-0.5142012,-0.5666359,"('submissive', 'aggressive')",-1.1116654,-1.1958597,-0.80167973,-0.72771204,-0.8091822,-0.8300692,-0.020887
82,-0.6514543,-0.6157212,"('poor', 'rich')",0.24448535,0.15699121,5.783652,5.8807516,1.7922276,1.8073405,0.0151129
83,0.23530592,0.31561428,"('powerless', 'powerful')",0.19571644,0.23957676,-0.8965086,-0.90164965,-0.1551621,-0.1154862,0.0396759
84,0.53843,0.5172736,"('inferior', 'superior')",0.8223864,0.837883,0.7803298,0.7308906,0.7137154,0.6953491,-0.0183663
85,1.5410074,1.4841102,"('insignificant', 'prestigious')",1.441224,1.4582697,0.77082384,0.78572124,1.2510184,1.2427004,-0.008318
86,0.09811495,-0.056443475,"('uninfluential', 'influential')",-0.11470438,-0.45743302,0.09482912,-0.13860628,0.0260799,-0.2174942,-0.2435741
87,0.4611871,0.45361876,"('unsuccessful', 'successful')",0.33653873,0.38115704,0.98313046,1.164367,0.5936188,0.6663809,0.0727621
88,0.35921425,0.24004516,"('low', 'eminent')",0.4303583,0.27356285,0.19963893,0.19150433,0.3297371,0.2350374,-0.0946997
