,prudential_male,prudential_female,tuple,financial_male,financial_female,inc_male,inc_female,average_male,average_female,female-male
14,-0.95033026,-0.96662617,"('antisocial', 'social')",1.1144302,1.1419636,-0.8950634,-0.8847367,-0.2436545,-0.2364664,0.0071881
15,0.68316704,0.6241595,"('boring', 'funny')",0.11387719,0.1162808,0.4911015,0.43464497,0.4293819,0.3916951,-0.0376868
16,-0.22462738,-0.20705748,"('unpopular', 'popular')",-0.17166638,-0.21285337,0.428778,0.3755823,0.0108281,-0.0147762,-0.0256043
17,0.7001695,0.74820626,"('nasty', 'nice')",-0.104421206,-0.0325582,-0.38320032,-0.30804327,0.0708493,0.1358683,0.065019
18,-0.11553316,-0.13638404,"('disagreeable', 'welcoming')",-0.24772252,-0.24555498,-0.08602364,-0.1825976,-0.1497598,-0.1881789,-0.0384191
19,0.013730414,0.020475082,"('inhospitable', 'hospitable')",-0.15982878,-0.20056133,0.14235877,0.16007857,-0.0012465,-0.0066692,-0.0054227
20,-0.15819049,-0.19687633,"('rough', 'thoughtful')",0.11279473,0.100131094,1.0134385,0.97686917,0.3226809,0.2933746,-0.0293063
21,-0.53669846,-0.5476461,"('immoral', 'moral')",0.46180773,0.50476736,-0.8110255,-0.7077926,-0.2953054,-0.2502238,0.0450816
22,-0.62420744,-0.6246437,"('untrustworthy', 'trustworthy')",-0.4623468,-0.5103497,-0.96911305,-1.021801,-0.6852225,-0.7189314,-0.0337089
23,-0.91556287,-1.001724,"('insincere', 'sincere')",0.6942909,0.6451677,5.922222,5.8822694,1.9003167,1.8419043,-0.0584124
24,-0.7875363,-0.8382044,"('dishonest', 'honest')",0.010470342,0.020377226,0.7471709,0.6600033,-0.009965,-0.052608,-0.042643
25,0.43651277,0.42331606,"('egoistic', 'altruistic')",0.15432218,0.14075738,1.7621284,1.6643251,0.7843211,0.7427995,-0.0415216
26,1.0198559,0.98563397,"('hardhearted', 'benevolent')",1.3595071,1.3936075,1.7580342,1.6978116,1.3791324,1.3590177,-0.0201147
27,0.40955868,0.37338373,"('hardhearted', 'softhearted')",-0.39841494,-0.4530938,1.721544,1.547785,0.5775626,0.4893583,-0.0882043
28,-1.0020599,-1.1026745,"('disloyal', 'loyal')",0.04735967,-0.05747676,0.808012,0.7359763,-0.0488961,-0.1413917,-0.0924956
29,-0.031203695,-0.044888474,"('unfair', 'fair')",-0.24796125,-0.2704145,-0.39496535,-0.5411475,-0.2247101,-0.2854835,-0.0607734
30,-0.11293152,-0.14729924,"('intolerant', 'tolerant')",0.37683836,0.35023108,0.99449754,0.9503436,0.4194681,0.3844252,-0.0350429
31,0.2104986,0.2864581,"('evil', 'good')",-0.58525467,-0.5829269,-0.728287,-0.8244859,-0.367681,-0.3736516,-0.0059706
32,-0.3276776,-0.35499418,"('unkind', 'kind')",0.36979514,0.36992916,0.81760514,0.7097591,0.2865742,0.2415647,-0.0450095
33,1.6977843,1.623981,"('wrong', 'right')",1.1372004,1.1309792,-0.32933915,-0.38964373,0.8352153,0.7884388,-0.0467765
34,1.0701244,1.1392552,"('mean', 'honorable')",0.5144226,0.54821056,6.1849647,6.260918,2.5898372,2.6494613,0.0596241
35,1.5940348,1.5991342,"('corrupt', 'incorrupt')",-0.5381201,-0.5784688,0.43151617,0.26882565,0.4958103,0.4298304,-0.0659799
36,1.5884326,1.5168706,"('hostile', 'amicable')",0.15309444,0.047658708,0.7250457,0.53089,0.8221909,0.6984731,-0.1237178
37,-0.43449557,-0.42412993,"('fake', 'genuine')",-0.74717313,-0.7332583,0.42728376,0.3866499,-0.2514617,-0.2569128,-0.0054511
38,-0.04199794,-0.04492803,"('untruthful', 'truthful')",0.6324665,0.6199632,0.023481581,0.06821007,0.20465,0.2144151,0.0097651
39,-0.41497815,-0.41919506,"('exploitative', 'cooperative')",0.82841396,0.9284813,0.16290934,0.15280405,0.192115,0.2206968,0.0285818
40,0.35360044,0.32446307,"('stingy', 'generous')",1.3604379,1.3687973,-1.3232269,-1.499888,0.1302705,0.0644575,-0.065813
41,-0.3342738,-0.40472403,"('unforgiving', 'forgiving')",0.86487675,0.81273,-0.034966774,-0.14982504,0.1652121,0.0860603,-0.0791518
42,1.7131683,1.7810494,"('unreliable', 'reliable')",1.0305464,1.0754948,-2.871357,-2.861244,-0.0425474,-0.0015666,0.0409808
43,-0.41340655,-0.41878894,"('irresponsible', 'responsible')",0.7771697,0.7974583,0.4545163,0.41084886,0.2727598,0.2631727,-0.0095871
44,1.4791937,1.5345519,"('prejudiced', 'unprejudiced')",-0.2353819,-0.14268985,-1.3554893,-1.3547122,-0.0372258,0.0123833,0.0496091
45,-1.6519922,-1.6521461,"('incompetent', 'competent')",-0.93983287,-1.0179039,-0.7025957,-0.7601931,-1.0981402,-1.1434144,-0.0452742
46,-1.6813161,-1.702431,"('uncompetitive', 'competitive')",0.7239064,0.70882213,-0.9066908,-0.9354796,-0.6213668,-0.6430295,-0.0216627
47,0.13153547,0.16808613,"('stupid', 'smart')",0.76104075,0.7802511,5.6858964,5.7381763,2.1928242,2.2288378,0.0360136
48,-1.866961,-1.9034107,"('unintelligent', 'intelligent')",-0.65578294,-0.65588397,0.1698751,0.2481455,-0.7842896,-0.770383,0.0139066
49,-0.45253363,-0.38013884,"('unable', 'able')",-0.91191673,-0.84922963,-0.31991637,-0.22977668,-0.5614556,-0.4863817,0.0750739
50,0.79703206,0.8385402,"('clumsy', 'skillful')",0.58794427,0.5934886,0.06722888,0.015691504,0.4840684,0.4825734,-0.001495
51,-1.1917335,-1.2371771,"('uneducated', 'educated')",-0.005070515,-0.083823435,0.5998722,0.5806812,-0.1989773,-0.2467731,-0.0477958
52,0.607891,0.47778046,"('irrational', 'rational')",0.23066607,0.07060253,0.25683916,0.07825806,0.3651321,0.2088803,-0.1562518
53,-0.1792817,-0.21858583,"('uncreative', 'creative')",1.3124392,1.2271451,0.9371038,0.7848232,0.6900871,0.5977941,-0.092293
54,0.78669643,0.8025857,"('incapable', 'capable')",1.2253268,1.2488276,1.3196485,1.3466486,1.1105572,1.1326873,0.0221301
55,-1.9974573,-2.002034,"('incompetent', 'clever')",-0.8190551,-0.8110202,-0.48398015,-0.45913702,-1.1001642,-1.0907303,0.0094339
56,-0.16206661,-0.18813291,"('impractical', 'practical')",0.40632892,0.4159519,-0.39939436,-0.350963,-0.0517107,-0.041048,0.0106627
57,-1.018684,-1.0666864,"('unimaginative', 'imaginative')",-0.11639459,-0.13871737,-2.8136094,-2.8368173,-1.3162293,-1.347407,-0.0311777
58,0.4055489,0.35939828,"('undiscriminating', 'discriminating')",1.5281074,1.468876,0.30585834,0.18528913,0.7465049,0.6711878,-0.0753171
59,0.9583773,0.9664505,"('foolish', 'wise')",0.76975137,0.74571586,0.7434551,0.6783343,0.8238613,0.7968335,-0.0270278
60,-1.880014,-1.8808393,"('inefficient', 'efficient')",-0.09935373,-0.07231304,-0.6010491,-0.46627295,-0.860139,-0.8064752,0.0536638
61,-0.2813172,-0.37726957,"('illogical', 'logical')",1.1845291,1.1201154,0.32171017,0.19964236,0.4083073,0.3141627,-0.0941446
62,-1.3521562,-1.3099375,"('incompetent', 'brilliant')",0.4390114,0.5346814,-0.21267432,-0.07659403,-0.375273,-0.2839501,0.0913229
63,-1.0338033,-1.0354952,"('unperceptive', 'insightful')",1.3917441,1.3931156,0.85850126,0.90678465,0.4054807,0.4214684,0.0159877
64,0.03558099,0.051532917,"('shy', 'confident')",0.7632321,0.75244004,-7.008118,-6.9822197,-2.0697683,-2.0594155,0.0103528
65,-0.75622356,-0.78371227,"('insecure', 'secure')",-0.14812778,-0.15070558,-0.65326697,-0.5994171,-0.5192061,-0.5112783,0.0079278
66,1.9412519,1.9538522,"('inactive', 'active')",1.4291803,1.4013187,1.6175903,1.5530112,1.6626741,1.6360607,-0.0266134
67,-0.23726943,-0.23920889,"('doubtful', 'determined')",-0.24686553,-0.20453048,-0.8238957,-0.7395163,-0.4360102,-0.3944186,0.0415916
68,-0.19210298,-0.17069395,"('dependent', 'independent')",-1.7366449,-1.8198965,-0.48288915,-0.5103477,-0.803879,-0.8336461,-0.0297671
69,2.2673295,2.2934344,"('lazy', 'industrious')",0.9334258,0.88807315,-0.31757855,-0.35868633,0.9610589,0.9409404,-0.0201185
70,-0.9573496,-0.9450953,"('lethargic', 'energetic')",0.08983751,0.13578634,0.390127,0.41377553,-0.1591284,-0.1318445,0.0272839
71,0.96581346,0.9978097,"('diffident', 'self-confident')",1.8802502,1.9070908,0.7882779,0.73785734,1.2114472,1.2142526,0.0028054
72,-0.79914063,-0.78773296,"('unambitious', 'ambitious')",-0.051637493,-0.024318352,-1.0130239,-0.9758216,-0.6212673,-0.5959576,0.0253097
73,2.0553355,2.0400856,"('helpless', 'self-reliant')",1.0563264,1.0049855,-3.067052,-3.0875754,0.01487,-0.0141681,-0.0290381
74,-0.10770402,-0.13221721,"('undedicated', 'dedicated')",0.77690566,0.7314806,0.2243621,0.12071992,0.2978546,0.2399944,-0.0578602
75,0.73554146,0.7746121,"('meek', 'impulsive')",-0.30156162,-0.28060484,-0.39894253,-0.35137752,0.0116791,0.0475433,0.0358642
76,-0.43051142,-0.4131568,"('anxious', 'daring')",0.20686659,0.27523476,-0.14956617,-0.08086263,-0.1244037,-0.0729282,0.0514755
77,-1.2470391,-1.2754846,"('unmotivated', 'motivated')",0.7902473,0.73710924,-1.301059,-1.0966411,-0.5859503,-0.5450055,0.0409448
78,-0.0717064,-0.020770676,"('nonresilient', 'resilient')",1.1696033,1.1755468,0.3808433,0.4504564,0.4929134,0.5350775,0.0421641
79,2.145887,2.1117272,"('wavering', 'unwavering')",-0.036423534,-0.06948342,0.52434254,0.54575247,0.8779353,0.8626654,-0.0152699
80,-0.99033576,-0.94599307,"('dominated', 'dominating')",-0.21934275,-0.14659113,-1.0920378,-0.95593834,-0.7672388,-0.6828408,0.084398
81,-1.3477048,-1.3370292,"('submissive', 'aggressive')",0.36322716,0.4351394,-1.0153164,-0.8295646,-0.666598,-0.5771515,0.0894465
82,-1.4069954,-1.372969,"('poor', 'rich')",-0.6797527,-0.7032247,5.894218,5.9104357,1.2691566,1.2780806,0.008924
83,0.9092469,0.9080576,"('powerless', 'powerful')",0.7225823,0.7434561,-1.1001688,-1.0986998,0.1772201,0.1842713,0.0070512
84,0.88036805,0.82196444,"('inferior', 'superior')",0.38402772,0.35898194,1.0481592,0.9360411,0.7708516,0.7056625,-0.0651891
85,2.6246858,2.6139557,"('insignificant', 'prestigious')",1.7403334,1.7222198,1.216344,1.1259913,1.8604544,1.8207223,-0.0397321
86,-2.3373716,-2.410687,"('uninfluential', 'influential')",-0.19240162,-0.29272866,-0.005579695,-0.11064027,-0.8451176,-0.9380186,-0.092901
87,0.8677303,0.8912843,"('unsuccessful', 'successful')",1.4600664,1.4161568,0.7686794,0.8465065,1.0321587,1.0513158,0.0191571
88,-0.33116597,-0.37459373,"('low', 'eminent')",-0.7469581,-0.80165434,0.12940527,0.15362072,-0.3162396,-0.3408758,-0.0246362
