,wabtec_male,wabtec_female,tuple,corp_male,corp_female,average_male,average_female,female-male
64,0.11952651,0.12391713,"('shy', 'confident')",-6.25853,-6.3100014,-3.0695019,-3.0930421,-0.0235402
65,-0.12794873,-0.18675973,"('insecure', 'secure')",-0.49988192,-0.46600112,-0.3139153,-0.3263804,-0.0124651
66,-0.33067304,-0.34586287,"('inactive', 'active')",-0.04939773,-0.042940754,-0.1900354,-0.1944018,-0.0043664
67,-0.23344046,-0.24550563,"('doubtful', 'determined')",-0.37266976,-0.3958394,-0.3030551,-0.3206725,-0.0176174
68,-0.5132165,-0.55644214,"('dependent', 'independent')",-0.9191069,-0.9526187,-0.7161617,-0.7545304,-0.0383687
69,1.4285079,1.4269016,"('lazy', 'industrious')",-0.61519396,-0.516622,0.406657,0.4551398,0.0484828
70,-0.80474365,-0.7795414,"('lethargic', 'energetic')",-0.004581635,0.019638132,-0.4046626,-0.3799516,0.024711
71,0.6426536,0.5843302,"('diffident', 'self-confident')",0.58780575,0.48645857,0.6152297,0.5353944,-0.0798353
72,-0.95402026,-0.8599379,"('unambitious', 'ambitious')",-1.0354732,-0.9467102,-0.9947467,-0.9033241,0.0914226
73,1.3727698,1.3023809,"('helpless', 'self-reliant')",-3.429868,-3.3080673,-1.0285491,-1.0028431,0.025706
74,-0.35190743,-0.35707003,"('undedicated', 'dedicated')",-0.42163292,-0.50509334,-0.3867702,-0.4310817,-0.0443115
75,-0.26849377,-0.17715481,"('meek', 'impulsive')",-0.49808854,-0.3255819,-0.3832912,-0.2513683,0.1319229
76,-0.06473549,0.059439737,"('anxious', 'daring')",-0.59087497,-0.49122736,-0.3278052,-0.2158938,0.1119114
77,-0.48276073,-0.41986674,"('unmotivated', 'motivated')",-1.2456738,-1.244,-0.8642173,-0.8319334,0.0322839
78,-0.91808283,-0.7639261,"('nonresilient', 'resilient')",-0.16545933,-0.23277308,-0.5417711,-0.4983496,0.0434215
79,-0.49508435,-0.5747782,"('wavering', 'unwavering')",-0.51319236,-0.49464756,-0.5041384,-0.5347129,-0.0305745
80,0.19953644,0.30464664,"('dominated', 'dominating')",-0.85684204,-0.80136085,-0.3286528,-0.2483571,0.0802957
81,-0.18750875,-0.17069596,"('submissive', 'aggressive')",-0.8558518,-0.7934482,-0.5216803,-0.4820721,0.0396082
82,-0.85293007,-0.9200501,"('poor', 'rich')",6.242531,6.161201,2.6948004,2.6205754,-0.074225
83,0.307463,0.3268904,"('powerless', 'powerful')",-0.9047088,-0.91392505,-0.2986229,-0.2935173,0.0051056
84,0.32200444,0.21867219,"('inferior', 'superior')",0.8035037,0.7567364,0.562754,0.4877043,-0.0750497
85,0.7283266,0.63815355,"('insignificant', 'prestigious')",0.3851509,0.31159106,0.5567387,0.4748723,-0.0818664
86,-1.5440154,-1.6394858,"('uninfluential', 'influential')",-0.6313802,-0.7941637,-1.0876977,-1.2168248,-0.1291271
87,0.715887,0.640987,"('unsuccessful', 'successful')",0.90669584,0.8642451,0.8112915,0.752616,-0.0586755
88,0.38253552,0.15497026,"('low', 'eminent')",0.2896361,0.10241705,0.3360858,0.1286937,-0.2073921
