,alpha_male,alpha_female,tuple,natural_male,natural_female,resources_male,resources_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.450132,-0.46988994,"('unsociable', 'sociable')",0.16034548,0.034888744,0.47607225,0.32523695,-0.7343894,-0.9324437,-0.1370259,-0.260552,-0.1235261
1,-0.99281,-0.8509845,"('unfriendly', 'friendly')",-0.38520652,-0.3837346,0.3845957,0.14966546,1.7694643,1.6882656,0.1940109,0.150803,-0.0432079
2,0.17169586,0.26262513,"('unlikable', 'likable')",0.5456412,0.6349839,1.0715412,1.0757766,0.78773594,0.9303289,0.6441535,0.7259286,0.0817751
3,0.32677373,0.46045226,"('repellent', 'pleasant')",-0.62434363,-0.64380556,0.91824126,0.967817,0.17527945,0.1852655,0.1989877,0.2424323,0.0434446
4,-1.6901575,-1.6786865,"('disliked', 'liked')",0.21607292,0.24941488,0.15548435,0.14003962,-5.9276705,-5.8889203,-1.8115677,-1.794538,0.0170297
5,-0.6967104,-0.613882,"('distant', 'outgoing')",0.062576406,0.2023685,-0.48273692,-0.47946668,0.10861823,0.20924886,-0.2520632,-0.1704328,0.0816304
6,-0.4646836,-0.33519956,"('distant', 'open')",-0.3177144,-0.21789117,-1.0084128,-1.0512582,0.4299204,0.514371,-0.3402226,-0.2724945,0.0677281
7,0.80223113,0.88523275,"('insensitive', 'sensitive')",0.74466366,0.7573472,0.87220186,0.86509377,0.4744731,0.44884437,0.7233924,0.7391295,0.0157371
8,-0.35222518,-0.28937873,"('unaffectionate', 'affectionate')",-0.33235413,-0.35435793,-0.97849256,-1.083196,0.5918241,0.6047888,-0.267812,-0.280536,-0.012724
9,0.2098217,0.31565413,"('unaffectionate', 'caring')",0.44872975,0.4438755,0.52922827,0.4699447,1.1609898,1.2030617,0.5871924,0.608134,0.0209416
10,1.3922392,1.4352206,"('unsympathetic', 'sympathetic')",-0.6578531,-0.7734281,-0.10718342,-0.15923116,-0.5535269,-0.67414665,0.018419,-0.0428963,-0.0613153
11,0.52841705,0.62848973,"('unhelpful', 'helpful')",0.9343462,0.9732829,0.9959197,1.0531276,1.8185126,1.8893718,1.0692989,1.136068,0.0667691
12,1.2967783,1.5059748,"('unsupportive', 'supportive')",0.4919867,0.56499577,0.8415655,0.8711033,-1.728996,-1.6935054,0.2253336,0.3121421,0.0868085
13,-0.5107974,-0.5768542,"('impolite', 'polite')",0.059233613,0.029060563,0.35393646,0.3277278,-0.3335204,-0.48141968,-0.1077869,-0.1753714,-0.0675845
14,-0.5634571,-0.58927786,"('antisocial', 'social')",-0.0025583236,0.009762767,0.6610554,0.6917548,-1.0093822,-1.0777346,-0.2285856,-0.2413737,-0.0127881
15,-0.3779611,-0.43349594,"('boring', 'funny')",1.091949,1.1240805,-0.45659608,-0.43829477,0.46217346,0.4768157,0.1798913,0.1822764,0.0023851
16,-1.8819029,-1.8029298,"('unpopular', 'popular')",0.8250075,0.7591259,0.58840805,0.5557369,0.7270513,0.6736919,0.064641,0.0464062,-0.0182348
17,-0.576751,-0.45275965,"('nasty', 'nice')",-0.059930302,0.00084700994,0.14398819,0.28890002,-0.36691648,-0.26726857,-0.2149024,-0.1075703,0.1073321
18,-0.32635638,-0.2303879,"('disagreeable', 'welcoming')",-0.27714264,-0.25073442,-0.3445019,-0.38167578,-0.39063674,-0.41723973,-0.3346594,-0.3200095,0.0146499
