,word_male,word_female,tuple,average_male,average_female,female-male
0,-0.2744765,-0.24447969,"('unsociable', 'sociable')",-0.2744765,-0.2444797,0.0299968
1,1.2601811,1.1112841,"('unfriendly', 'friendly')",1.2601811,1.1112841,-0.148897
2,-0.19685929,-0.15097834,"('unlikable', 'likable')",-0.1968593,-0.1509783,0.045881
3,0.5237954,0.67327833,"('repellent', 'pleasant')",0.5237954,0.6732783,0.1494829
4,-7.3995347,-7.556315,"('disliked', 'liked')",-7.3995347,-7.5563149,-0.1567802
5,-0.52969426,-0.63748974,"('distant', 'outgoing')",-0.5296943,-0.6374897,-0.1077954
6,0.18344209,0.01538419,"('distant', 'open')",0.1834421,0.0153842,-0.1680579
7,0.85449475,0.890801,"('insensitive', 'sensitive')",0.8544948,0.890801,0.0363062
8,1.1340483,0.9435257,"('unaffectionate', 'affectionate')",1.1340483,0.9435257,-0.1905226
9,1.447201,1.3842852,"('unaffectionate', 'caring')",1.447201,1.3842852,-0.0629158
10,0.88392633,1.0121808,"('unsympathetic', 'sympathetic')",0.8839263,1.0121808,0.1282545
11,1.1953609,1.2665066,"('unhelpful', 'helpful')",1.1953609,1.2665066,0.0711457
12,-2.014719,-2.0354717,"('unsupportive', 'supportive')",-2.014719,-2.0354717,-0.0207527
13,-0.30020538,-0.2032854,"('impolite', 'polite')",-0.3002054,-0.2032854,0.09692
14,0.13226283,0.17093721,"('antisocial', 'social')",0.1322628,0.1709372,0.0386744
15,0.25342244,0.110551074,"('boring', 'funny')",0.2534224,0.1105511,-0.1428713
16,-0.61367506,-0.6368481,"('unpopular', 'popular')",-0.6136751,-0.6368481,-0.023173
17,-0.33714354,-0.30811796,"('nasty', 'nice')",-0.3371435,-0.308118,0.0290255
18,-0.34452903,-0.37078583,"('disagreeable', 'welcoming')",-0.344529,-0.3707858,-0.0262568
19,-0.78190076,-0.89775306,"('inhospitable', 'hospitable')",-0.7819008,-0.8977531,-0.1158523
20,1.0012975,0.9207136,"('rough', 'thoughtful')",1.0012975,0.9207136,-0.0805839
21,-0.46999997,-0.30796844,"('immoral', 'moral')",-0.47,-0.3079684,0.1620316
22,-0.38595876,-0.35478923,"('untrustworthy', 'trustworthy')",-0.3859588,-0.3547892,0.0311696
23,6.0852685,6.156031,"('insincere', 'sincere')",6.0852685,6.1560311,0.0707626
24,1.5886362,1.4783493,"('dishonest', 'honest')",1.5886362,1.4783493,-0.1102869
25,0.90980166,0.7997309,"('egoistic', 'altruistic')",0.9098017,0.7997309,-0.1100708
26,0.81396896,0.67102426,"('hardhearted', 'benevolent')",0.813969,0.6710243,-0.1429447
27,1.7711438,1.5641317,"('hardhearted', 'softhearted')",1.7711438,1.5641317,-0.2070121
28,0.9273,0.89074373,"('disloyal', 'loyal')",0.9273,0.8907437,-0.0365563
29,-0.4134702,-0.5718063,"('unfair', 'fair')",-0.4134702,-0.5718063,-0.1583361
30,0.6943762,0.7728035,"('intolerant', 'tolerant')",0.6943762,0.7728035,0.0784273
31,-1.2681276,-1.3828185,"('evil', 'good')",-1.2681276,-1.3828185,-0.1146909
32,0.8531547,0.80781984,"('unkind', 'kind')",0.8531547,0.8078198,-0.0453349
33,-0.54142153,-0.6405436,"('wrong', 'right')",-0.5414215,-0.6405436,-0.0991221
34,4.3989367,4.464411,"('mean', 'honorable')",4.3989367,4.4644108,0.0654741
35,-0.38848087,-0.695776,"('corrupt', 'incorrupt')",-0.3884809,-0.695776,-0.3072951
36,-0.6218878,-0.80752623,"('hostile', 'amicable')",-0.6218878,-0.8075262,-0.1856384
37,0.92535454,0.8933413,"('fake', 'genuine')",0.9253545,0.8933413,-0.0320132
38,-0.48478395,-0.46115583,"('untruthful', 'truthful')",-0.4847839,-0.4611558,0.0236281
39,0.4981069,0.49397543,"('exploitative', 'cooperative')",0.4981069,0.4939754,-0.0041315
40,-1.3298427,-1.4688324,"('stingy', 'generous')",-1.3298427,-1.4688324,-0.1389897
41,0.027475018,-0.0039188582,"('unforgiving', 'forgiving')",0.027475,-0.0039189,-0.0313939
42,-2.252744,-2.2185802,"('unreliable', 'reliable')",-2.252744,-2.2185802,0.0341638
43,0.6590948,0.7135086,"('irresponsible', 'responsible')",0.6590948,0.7135086,0.0544138
44,-0.74067575,-0.6928421,"('prejudiced', 'unprejudiced')",-0.7406757,-0.6928421,0.0478336
45,-0.2597143,-0.28954598,"('incompetent', 'competent')",-0.2597143,-0.289546,-0.0298317
46,-0.81210124,-0.7099334,"('uncompetitive', 'competitive')",-0.8121012,-0.7099334,0.1021678
47,5.020022,5.1241565,"('stupid', 'smart')",5.0200219,5.1241565,0.1041346
48,0.3158721,0.31023782,"('unintelligent', 'intelligent')",0.3158721,0.3102378,-0.0056343
49,-0.04434366,-0.05709095,"('unable', 'able')",-0.0443437,-0.0570909,-0.0127472
50,-0.59030163,-0.63181424,"('clumsy', 'skillful')",-0.5903016,-0.6318142,-0.0415126
51,0.38484177,0.37027788,"('uneducated', 'educated')",0.3848418,0.3702779,-0.0145639
52,-0.33612713,-0.5180067,"('irrational', 'rational')",-0.3361271,-0.5180067,-0.1818796
53,-0.10728192,-0.24226272,"('uncreative', 'creative')",-0.1072819,-0.2422627,-0.1349808
54,1.0073321,0.98607606,"('incapable', 'capable')",1.0073321,0.9860761,-0.021256
55,0.6854726,0.76438427,"('incompetent', 'clever')",0.6854726,0.7643843,0.0789117
56,0.22308111,0.28150815,"('impractical', 'practical')",0.2230811,0.2815081,0.058427
57,-2.75814,-2.7137861,"('unimaginative', 'imaginative')",-2.7581401,-2.7137861,0.044354
58,-0.0019046105,-0.04806093,"('undiscriminating', 'discriminating')",-0.0019046,-0.0480609,-0.0461563
59,-0.37088686,-0.436965,"('foolish', 'wise')",-0.3708869,-0.436965,-0.0660781
