,ulta_male,ulta_female,tuple,beauty_male,beauty_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.99170977,-1.0048627,"('unsociable', 'sociable')",1.5180937,1.3816757,0.1398431,0.0037419759,0.2220757,0.1268517,-0.095224
1,-1.8234538,-1.6446508,"('unfriendly', 'friendly')",0.2248445,0.5087152,1.2152658,1.0913854,-0.1277812,-0.0148501,0.1129311
2,0.92394686,0.8989769,"('unlikable', 'likable')",1.4232663,1.346175,0.93914795,0.9698999,1.0954537,1.071684,-0.0237697
3,-0.35129303,-0.080550976,"('repellent', 'pleasant')",0.13057798,0.38992807,0.45293045,0.47781366,0.0774051,0.2623969,0.1849918
4,0.0071975575,0.03540467,"('disliked', 'liked')",-0.0739828,0.12785226,-5.550422,-5.3382616,-1.8724025,-1.7250015,0.147401
5,-0.95843095,-0.9337476,"('distant', 'outgoing')",-0.16454998,0.062634915,-0.22430407,-0.14908588,-0.449095,-0.3400662,0.1090288
6,-0.9553574,-0.8091946,"('distant', 'open')",-1.140127,-0.8623599,-0.37465698,-0.34394625,-0.8233804,-0.6718336,0.1515468
7,-0.6503976,-0.51532805,"('insensitive', 'sensitive')",0.53484786,0.58662826,0.30185717,0.25676665,0.0621025,0.1093556,0.0472531
8,-1.4656801,-1.5077387,"('unaffectionate', 'affectionate')",0.33582163,0.26698753,0.4258497,0.29405388,-0.2346696,-0.3155657,-0.0808961
9,-1.7294134,-1.6588379,"('unaffectionate', 'caring')",1.1300216,1.1738414,0.74686605,0.6616493,0.0491581,0.0588842,0.0097261
10,-1.3467793,-1.1045138,"('unsympathetic', 'sympathetic')",0.77966905,0.8431419,-0.27747607,-0.33765864,-0.2815288,-0.1996768,0.081852
11,-0.7193225,-0.75219274,"('unhelpful', 'helpful')",0.6152019,0.31810644,2.37026,2.3376124,0.7553798,0.6345087,-0.1208711
12,-0.89782894,-0.72906125,"('unsupportive', 'supportive')",1.8584913,1.9523827,-1.1424795,-1.1018778,-0.0606057,0.0404812,0.1010869
13,-0.38725942,-0.42659763,"('impolite', 'polite')",1.4529438,1.1985692,-0.043460134,-0.11156652,0.3407414,0.220135,-0.1206064
14,-0.05943024,-0.0720032,"('antisocial', 'social')",1.6586938,1.5439802,-0.1279734,-0.17782888,0.49043,0.4313827,-0.0590473
15,0.4750686,0.30382547,"('boring', 'funny')",0.9451915,0.63868564,0.49765515,0.46224034,0.6393051,0.4682505,-0.1710546
16,-0.5764928,-0.48064265,"('unpopular', 'popular')",0.25704956,0.46531343,0.91081285,0.9549394,0.1971232,0.3132034,0.1160802
17,-0.029824244,0.001564648,"('nasty', 'nice')",0.9622298,1.0785583,-0.14885834,-0.112855546,0.2611824,0.3224225,0.0612401
18,0.13261765,0.21256042,"('disagreeable', 'welcoming')",-0.21226479,-0.13992488,-0.09490134,-0.18371813,-0.0581828,-0.0370275,0.0211553
19,-1.3140494,-1.3025547,"('inhospitable', 'hospitable')",-0.8553921,-0.6845339,0.061814606,0.19278347,-0.7025423,-0.5981017,0.1044406
20,-0.30142903,-0.21635811,"('rough', 'thoughtful')",-0.2170601,-0.25544205,0.78422225,0.67319626,0.0885777,0.067132,-0.0214457
21,-0.13794464,-0.08217413,"('immoral', 'moral')",1.4251375,1.450339,-0.21076587,-0.16437988,0.358809,0.4012616,0.0424526
