,regeneron_male,regeneron_female,tuple,pharmaceuticals_male,pharmaceuticals_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.80840003,-0.9369198,"('unsociable', 'sociable')",0.26304695,0.14045021,-0.61388665,-0.8095906,-0.3864133,-0.5353534,-0.1489401
1,-1.5058197,-1.6050028,"('unfriendly', 'friendly')",0.6338644,0.485052,1.8166614,1.6789963,0.314902,0.1863485,-0.1285535
2,0.640091,0.6811973,"('unlikable', 'likable')",0.6345911,0.6503597,1.032028,1.1921437,0.7689033,0.8412336,0.0723303
3,-1.6684092,-1.5960562,"('repellent', 'pleasant')",-1.2153038,-1.110431,-0.17357348,-0.12339145,-1.0190955,-0.9432929,0.0758026
4,0.2930024,0.2786114,"('disliked', 'liked')",0.25690356,0.23078246,-5.626906,-5.644038,-1.6923334,-1.7115482,-0.0192148
5,0.12480421,0.12969072,"('distant', 'outgoing')",0.26368856,0.2813609,0.36063308,0.46106943,0.2497086,0.290707,0.0409984
6,-0.16154815,-0.1584057,"('distant', 'open')",0.0882112,0.07353668,0.89744306,0.95138896,0.274702,0.28884,0.014138
7,-1.4785422,-1.4634022,"('insensitive', 'sensitive')",-1.1387,-1.0779507,0.005552925,0.00075881183,-0.8705631,-0.8468646,0.0236985
8,0.17244369,0.11792344,"('unaffectionate', 'affectionate')",0.45361584,0.41522384,0.7758593,0.7622239,0.4673063,0.4317904,-0.0355159
9,-0.62118053,-0.6870066,"('unaffectionate', 'caring')",0.48067933,0.47061387,1.1660798,1.1984762,0.3418595,0.3273611,-0.0144984
10,-2.0319335,-2.0575006,"('unsympathetic', 'sympathetic')",-0.8535494,-0.8328443,-0.8083158,-0.88753563,-1.2312663,-1.2592935,-0.0280272
11,-0.7026427,-0.69520783,"('unhelpful', 'helpful')",0.11422774,0.15571314,1.4848516,1.5941885,0.2988122,0.3515646,0.0527524
12,-0.24832089,-0.20620552,"('unsupportive', 'supportive')",0.7688997,0.8654125,-1.8590796,-1.8194281,-0.4461669,-0.3867404,0.0594265
13,-0.99286586,-1.0024799,"('impolite', 'polite')",-0.94960874,-0.9562767,-0.3883605,-0.4375721,-0.776945,-0.7987762,-0.0218312
14,-0.5802225,-0.5343871,"('antisocial', 'social')",-0.30850613,-0.23054422,-0.98680913,-1.0480951,-0.6251793,-0.6043421,0.0208372
15,0.12242113,0.0842499,"('boring', 'funny')",0.036007166,-0.020543216,0.54746926,0.51727855,0.2352992,0.1936617,-0.0416375
16,-0.0727493,-0.05337793,"('unpopular', 'popular')",0.32045573,0.34703803,1.0021056,0.98388374,0.416604,0.4258479,0.0092439
17,0.099099554,0.13485366,"('nasty', 'nice')",-0.7496918,-0.6940182,-0.39631394,-0.30803484,-0.3489687,-0.2890665,0.0599022
18,0.23638014,0.27220273,"('disagreeable', 'welcoming')",-0.099921264,-0.07346319,-0.19158117,-0.20067796,-0.0183741,-0.0006461,0.017728
19,-0.6510044,-0.6365666,"('inhospitable', 'hospitable')",-0.6111093,-0.6354371,0.10782755,0.2051723,-0.384762,-0.3556105,0.0291515
20,-0.66238236,-0.62037086,"('rough', 'thoughtful')",0.4415829,0.5101997,0.90742624,0.8940708,0.2288756,0.2612999,0.0324243
21,-0.8281903,-0.88527846,"('immoral', 'moral')",-0.24633946,-0.2673842,-1.0767703,-1.1412021,-0.7171,-0.7646216,-0.0475216
22,-0.75305694,-0.7201243,"('untrustworthy', 'trustworthy')",-1.0861014,-1.0937186,-0.98530376,-1.0216764,-0.9414873,-0.9451731,-0.0036858
23,-1.6051692,-1.6691036,"('insincere', 'sincere')",-0.34236264,-0.3686344,5.006546,5.0004044,1.0196714,0.9875554,-0.032116
24,-1.1932939,-1.2275006,"('dishonest', 'honest')",-1.1413732,-1.132751,0.7453295,0.7204466,-0.5297792,-0.5466016,-0.0168224
25,0.2552297,0.23759334,"('egoistic', 'altruistic')",0.3353029,0.35403806,1.632063,1.5267411,0.7408652,0.7061241,-0.0347411
26,-0.49687135,-0.55232096,"('hardhearted', 'benevolent')",1.293692,1.295675,1.5655748,1.3915402,0.7874651,0.7116315,-0.0758336
27,-0.6849526,-0.65101385,"('hardhearted', 'softhearted')",-0.25139815,-0.24144174,1.5169258,1.4229361,0.193525,0.1768268,-0.0166982
28,-1.1023399,-1.2267188,"('disloyal', 'loyal')",0.32599273,0.22701916,0.9441779,0.851156,0.0559436,-0.0495145,-0.1054581
29,-0.42775804,-0.4291868,"('unfair', 'fair')",-0.86385614,-0.88553876,-0.45245862,-0.5695303,-0.5813576,-0.6280853,-0.0467277
30,-0.7270283,-0.72763175,"('intolerant', 'tolerant')",0.22680075,0.22527978,0.91419184,0.86351174,0.1379881,0.1203866,-0.0176015
31,-0.43764165,-0.3802675,"('evil', 'good')",-0.52020913,-0.5532737,-0.5699245,-0.6477894,-0.5092584,-0.5271102,-0.0178518
32,-0.0736625,-0.15636821,"('unkind', 'kind')",0.6410018,0.65086925,1.1252266,0.93877405,0.5641886,0.4777584,-0.0864302
33,0.6907046,0.6129048,"('wrong', 'right')",0.6990489,0.6483023,-0.024514921,-0.08276593,0.4550795,0.3928137,-0.0622658
34,-0.39919472,-0.30245873,"('mean', 'honorable')",-0.7311682,-0.6523715,5.829299,5.9747005,1.566312,1.6732901,0.1069781
35,0.7726572,0.7208297,"('corrupt', 'incorrupt')",-0.42053145,-0.47006074,0.36865965,0.24228194,0.2402618,0.1643503,-0.0759115
36,-0.19008394,-0.24092938,"('hostile', 'amicable')",-1.0672604,-1.1475887,0.763679,0.54572684,-0.1645551,-0.2809304,-0.1163753
37,-0.3048416,-0.29681727,"('fake', 'genuine')",-0.62641764,-0.6238122,0.04129102,0.054228574,-0.2966561,-0.2888003,0.0078558
38,-0.59179014,-0.59171,"('untruthful', 'truthful')",-0.1503258,-0.14300503,0.014608394,0.11379404,-0.2425025,-0.2069737,0.0355288
39,-0.067339316,-0.067478836,"('exploitative', 'cooperative')",-0.09925391,-0.036680494,-0.2172055,-0.19331758,-0.1279329,-0.099159,0.0287739
40,0.09989235,0.05519788,"('stingy', 'generous')",0.62515676,0.6305147,-1.3702108,-1.4765055,-0.2150539,-0.2635976,-0.0485437
41,-0.21520665,-0.22554216,"('unforgiving', 'forgiving')",0.57200986,0.59564555,0.23151568,0.115349285,0.1961063,0.1618176,-0.0342887
42,0.41293085,0.48527113,"('unreliable', 'reliable')",-0.07673056,0.009359766,-2.9079049,-2.7812572,-0.8572349,-0.7622088,0.0950261
43,-1.482564,-1.4445169,"('irresponsible', 'responsible')",-0.08193725,-0.034653835,-0.0036170334,0.045509707,-0.5227061,-0.477887,0.0448191
44,0.4071122,0.3997649,"('prejudiced', 'unprejudiced')",-1.2751216,-1.233258,-1.4234263,-1.4022058,-0.7638119,-0.745233,0.0185789
45,-1.640747,-1.5980021,"('incompetent', 'competent')",-0.23991066,-0.2193333,-0.50702417,-0.55054945,-0.795894,-0.789295,0.006599
46,-1.2720767,-1.2174608,"('uncompetitive', 'competitive')",-0.04452291,0.023151487,-0.9774031,-1.0583246,-0.7646676,-0.7508779,0.0137897
47,-0.23553872,-0.1744673,"('stupid', 'smart')",0.6437096,0.68020177,5.5860877,5.6669965,1.9980861,2.057577,0.0594909
48,-0.15051055,-0.21074045,"('unintelligent', 'intelligent')",0.87993646,0.8941711,0.4452762,0.35637832,0.3915674,0.346603,-0.0449644
49,0.41267663,0.49756348,"('unable', 'able')",0.39581636,0.57121587,0.22862041,0.41209692,0.3457045,0.4936254,0.1479209
50,0.93407685,0.9336184,"('clumsy', 'skillful')",0.104712136,0.15592173,0.30000496,0.3352039,0.4462647,0.4749147,0.02865
51,-0.8366488,-0.889244,"('uneducated', 'educated')",0.15775427,0.1067522,0.11912038,0.030848283,-0.1865914,-0.2505478,-0.0639564
52,0.5091524,0.36418378,"('irrational', 'rational')",-0.117805906,-0.2947454,0.44583872,0.3107759,0.2790618,0.1267381,-0.1523237
53,-1.2920976,-1.3278077,"('uncreative', 'creative')",-0.37523785,-0.3925916,0.6878555,0.6728623,-0.3264933,-0.349179,-0.0226857
54,-0.6910374,-0.7054431,"('incapable', 'capable')",-0.14543942,-0.18093358,1.0529344,1.1512008,0.0721525,0.0882747,0.0161222
55,-0.9326341,-0.9228865,"('incompetent', 'clever')",0.3145536,0.3230279,-0.30977935,-0.35578597,-0.3092866,-0.3185482,-0.0092616
56,-0.39182833,-0.41702658,"('impractical', 'practical')",0.4466518,0.4688701,-0.60788834,-0.54551387,-0.184355,-0.1645568,0.0197982
57,-1.5056931,-1.5353558,"('unimaginative', 'imaginative')",-0.53804946,-0.51358956,-2.8236535,-2.928111,-1.6224655,-1.6590188,-0.0365533
58,-1.3691548,-1.3457173,"('undiscriminating', 'discriminating')",-0.61414826,-0.6007481,-0.61760867,-0.5852397,-0.8669705,-0.8439017,0.0230688
59,0.4785829,0.47639936,"('foolish', 'wise')",0.3885825,0.37071055,0.74766624,0.7414596,0.5382772,0.5295232,-0.008754
60,-0.740327,-0.6830546,"('inefficient', 'efficient')",0.061629944,0.1622853,-0.70476735,-0.5672863,-0.4611548,-0.3626852,0.0984696
61,-0.97512263,-1.0552691,"('illogical', 'logical')",-0.42148864,-0.4746638,0.20163848,0.040260553,-0.3983243,-0.4965575,-0.0982332
62,-1.088013,-0.9851696,"('incompetent', 'brilliant')",0.081531346,0.22353432,-0.22989835,0.046747416,-0.4121267,-0.238296,0.1738307
63,-0.94160473,-0.8812792,"('unperceptive', 'insightful')",-0.01562948,0.059638463,0.42177144,0.547095,-0.1784876,-0.0915152,0.0869724
64,0.11290185,0.081106484,"('shy', 'confident')",-0.20152369,-0.25751966,-6.3892965,-6.448071,-2.159306,-2.2081614,-0.0488554
65,-0.672965,-0.7281848,"('insecure', 'secure')",-0.75386655,-0.7955904,-0.6065984,-0.6457388,-0.67781,-0.7231713,-0.0453613
66,-0.83537555,-0.822947,"('inactive', 'active')",-1.1545801,-1.1806698,0.85806584,0.8066119,-0.3772966,-0.3990016,-0.021705
67,0.6077426,0.61907357,"('doubtful', 'determined')",-0.23182169,-0.18989673,-0.6378033,-0.5239028,-0.0872941,-0.0315753,0.0557188
68,-0.33582622,-0.36012524,"('dependent', 'independent')",-0.8106479,-0.8441227,-0.64385134,-0.6513156,-0.5967751,-0.6185212,-0.0217461
69,1.4724157,1.4748327,"('lazy', 'industrious')",0.7258708,0.74688184,0.09075386,0.08386432,0.7630134,0.7685262,0.0055128
70,-1.303325,-1.2085147,"('lethargic', 'energetic')",-1.0903653,-0.9943859,0.038332015,0.1347929,-0.7851195,-0.6893693,0.0957502
71,0.28747934,0.27851313,"('diffident', 'self-confident')",1.3152897,1.2781003,0.69863564,0.6432282,0.7671349,0.7332805,-0.0338544
