,strudel_male,strudel_female,tuple,average_male,average_female,female-male
0,-0.79955745,-0.9708919,"('unsociable', 'sociable')",-0.7995574,-0.9708919,-0.1713345
1,-1.3997822,-1.4485332,"('unfriendly', 'friendly')",-1.3997822,-1.4485332,-0.048751
2,-0.26938987,-0.28857404,"('unlikable', 'likable')",-0.2693899,-0.288574,-0.0191841
3,-0.72029227,-0.65705836,"('repellent', 'pleasant')",-0.7202923,-0.6570584,0.0632339
4,-1.8775222,-2.0047204,"('disliked', 'liked')",-1.8775222,-2.0047204,-0.1271982
5,-1.1837604,-1.1645652,"('distant', 'outgoing')",-1.1837604,-1.1645652,0.0191952
6,-1.3687346,-1.315888,"('distant', 'open')",-1.3687346,-1.315888,0.0528466
7,-0.43647352,-0.35356012,"('insensitive', 'sensitive')",-0.4364735,-0.3535601,0.0829134
8,-0.37042913,-0.381629,"('unaffectionate', 'affectionate')",-0.3704291,-0.381629,-0.0111999
9,-0.9868867,-0.98155284,"('unaffectionate', 'caring')",-0.9868867,-0.9815528,0.0053339
10,-0.75471693,-0.667745,"('unsympathetic', 'sympathetic')",-0.7547169,-0.667745,0.0869719
11,0.44830707,0.48831335,"('unhelpful', 'helpful')",0.4483071,0.4883133,0.0400062
12,-1.7579787,-1.6603094,"('unsupportive', 'supportive')",-1.7579787,-1.6603094,0.0976693
13,-0.051803477,-0.16686039,"('impolite', 'polite')",-0.0518035,-0.1668604,-0.1150569
14,0.34411737,0.26855093,"('antisocial', 'social')",0.3441174,0.2685509,-0.0755665
15,0.2768849,0.20537338,"('boring', 'funny')",0.2768849,0.2053734,-0.0715115
16,-0.3041443,-0.30366513,"('unpopular', 'popular')",-0.3041443,-0.3036651,0.0004792
17,-0.48750734,-0.4056853,"('nasty', 'nice')",-0.4875073,-0.4056853,0.081822
18,-1.0642111,-1.0537958,"('disagreeable', 'welcoming')",-1.0642111,-1.0537958,0.0104153
19,-0.4561733,-0.3552823,"('inhospitable', 'hospitable')",-0.4561733,-0.3552823,0.100891
20,0.14268535,0.13113345,"('rough', 'thoughtful')",0.1426854,0.1311335,-0.0115519
21,0.116434075,0.17943637,"('immoral', 'moral')",0.1164341,0.1794364,0.0630023
22,-0.30127725,-0.34980616,"('untrustworthy', 'trustworthy')",-0.3012773,-0.3498062,-0.0485289
23,1.1303012,1.134029,"('insincere', 'sincere')",1.1303012,1.134029,0.0037278
