,surgery_male,surgery_female,tuple,average_male,average_female,female-male
0,-0.08996576,-0.10076489,"('unsociable', 'sociable')",-0.0899658,-0.1007649,-0.0107991
1,1.4289434,1.3317906,"('unfriendly', 'friendly')",1.4289434,1.3317906,-0.0971528
2,-0.20911114,-0.24286751,"('unlikable', 'likable')",-0.2091111,-0.2428675,-0.0337564
3,0.23035516,0.3542002,"('repellent', 'pleasant')",0.2303552,0.3542002,0.123845
4,-7.5031657,-7.64375,"('disliked', 'liked')",-7.5031657,-7.6437502,-0.1405845
5,-0.29838535,-0.40290526,"('distant', 'outgoing')",-0.2983854,-0.4029053,-0.1045199
6,0.21033499,0.04685644,"('distant', 'open')",0.210335,0.0468564,-0.1634786
7,0.7526091,0.8431462,"('insensitive', 'sensitive')",0.7526091,0.8431462,0.0905371
8,1.6481309,1.4096761,"('unaffectionate', 'affectionate')",1.6481309,1.4096761,-0.2384548
9,2.0766702,1.9876059,"('unaffectionate', 'caring')",2.0766702,1.9876059,-0.0890643
10,0.7444382,0.85729206,"('unsympathetic', 'sympathetic')",0.7444382,0.8572921,0.1128539
11,1.9849589,2.0453143,"('unhelpful', 'helpful')",1.9849589,2.0453143,0.0603554
12,-1.6021262,-1.6552218,"('unsupportive', 'supportive')",-1.6021262,-1.6552218,-0.0530956
13,-0.5367458,-0.45317003,"('impolite', 'polite')",-0.5367458,-0.45317,0.0835758
14,-0.104630254,-0.08453401,"('antisocial', 'social')",-0.1046303,-0.084534,0.0200963
15,0.13443023,0.039278522,"('boring', 'funny')",0.1344302,0.0392785,-0.0951517
16,-0.40949622,-0.48947823,"('unpopular', 'popular')",-0.4094962,-0.4894782,-0.079982
17,-0.07336815,-0.066130325,"('nasty', 'nice')",-0.0733681,-0.0661303,0.0072378
18,-0.29432517,-0.37615675,"('disagreeable', 'welcoming')",-0.2943252,-0.3761567,-0.0818315
19,-0.27867404,-0.39847434,"('inhospitable', 'hospitable')",-0.278674,-0.3984743,-0.1198003
20,0.64735925,0.62044734,"('rough', 'thoughtful')",0.6473593,0.6204473,-0.026912
21,-0.66475296,-0.5198252,"('immoral', 'moral')",-0.664753,-0.5198252,0.1449278
22,-0.96149635,-0.88041574,"('untrustworthy', 'trustworthy')",-0.9614964,-0.8804157,0.0810807
23,6.5674305,6.6407585,"('insincere', 'sincere')",6.5674305,6.6407585,0.073328
24,1.4194005,1.3100524,"('dishonest', 'honest')",1.4194005,1.3100524,-0.1093481
25,0.8418448,0.7189864,"('egoistic', 'altruistic')",0.8418448,0.7189864,-0.1228584
26,1.2426126,1.0819019,"('hardhearted', 'benevolent')",1.2426126,1.0819019,-0.1607107
27,1.8859826,1.6991476,"('hardhearted', 'softhearted')",1.8859826,1.6991476,-0.186835
28,1.179631,1.1203022,"('disloyal', 'loyal')",1.179631,1.1203022,-0.0593288
29,-0.6304843,-0.7297643,"('unfair', 'fair')",-0.6304843,-0.7297643,-0.09928
30,0.83528435,0.88647795,"('intolerant', 'tolerant')",0.8352844,0.8864779,0.0511935
31,-1.0783918,-1.2180686,"('evil', 'good')",-1.0783918,-1.2180686,-0.1396768
32,1.2821774,1.1851591,"('unkind', 'kind')",1.2821774,1.1851591,-0.0970183
33,-0.30859646,-0.43366268,"('wrong', 'right')",-0.3085965,-0.4336627,-0.1250662
34,5.234943,5.2900863,"('mean', 'honorable')",5.2349429,5.2900863,0.0551434
35,-0.36598733,-0.6345438,"('corrupt', 'incorrupt')",-0.3659873,-0.6345438,-0.2685565
36,-0.3454442,-0.5667538,"('hostile', 'amicable')",-0.3454442,-0.5667538,-0.2213096
37,0.6661083,0.6613901,"('fake', 'genuine')",0.6661083,0.6613901,-0.0047182
38,0.069166034,0.031649172,"('untruthful', 'truthful')",0.069166,0.0316492,-0.0375168
39,0.1494992,0.19485989,"('exploitative', 'cooperative')",0.1494992,0.1948599,0.0453607
40,-1.7691294,-1.8809679,"('stingy', 'generous')",-1.7691294,-1.8809679,-0.1118385
41,0.13028154,0.09856033,"('unforgiving', 'forgiving')",0.1302815,0.0985603,-0.0317212
42,-2.9396815,-2.8713646,"('unreliable', 'reliable')",-2.9396815,-2.8713646,0.0683169
43,1.0810562,1.1080816,"('irresponsible', 'responsible')",1.0810562,1.1080816,0.0270254
44,-1.3441094,-1.2469002,"('prejudiced', 'unprejudiced')",-1.3441094,-1.2469002,0.0972092
45,-0.20006454,-0.18572596,"('incompetent', 'competent')",-0.2000645,-0.185726,0.0143385
46,-1.2632939,-1.1372526,"('uncompetitive', 'competitive')",-1.2632939,-1.1372526,0.1260413
47,5.407135,5.5186176,"('stupid', 'smart')",5.407135,5.5186176,0.1114826
48,0.43937936,0.48274383,"('unintelligent', 'intelligent')",0.4393794,0.4827438,0.0433644
49,0.027163558,0.09304005,"('unable', 'able')",0.0271636,0.09304,0.0658764
50,-0.6046465,-0.6612421,"('clumsy', 'skillful')",-0.6046465,-0.6612421,-0.0565956
51,0.39097917,0.3976204,"('uneducated', 'educated')",0.3909792,0.3976204,0.0066412
52,-0.13487351,-0.39839742,"('irrational', 'rational')",-0.1348735,-0.3983974,-0.2635239
53,-0.0016385922,-0.11208627,"('uncreative', 'creative')",-0.0016386,-0.1120863,-0.1104477
54,1.0532212,1.0837466,"('incapable', 'capable')",1.0532212,1.0837466,0.0305254
55,0.342833,0.46589637,"('incompetent', 'clever')",0.342833,0.4658964,0.1230634
56,0.25743696,0.31093132,"('impractical', 'practical')",0.257437,0.3109313,0.0534943
57,-3.2363212,-3.1746638,"('unimaginative', 'imaginative')",-3.2363212,-3.1746638,0.0616574
58,0.08683984,0.090880595,"('undiscriminating', 'discriminating')",0.0868398,0.0908806,0.0040408
59,0.089389846,-0.022136832,"('foolish', 'wise')",0.0893898,-0.0221368,-0.1115266
60,0.16236833,0.3935023,"('inefficient', 'efficient')",0.1623683,0.3935023,0.231134
61,0.35719812,0.23814625,"('illogical', 'logical')",0.3571981,0.2381462,-0.1190519
62,0.17887145,0.30068052,"('incompetent', 'brilliant')",0.1788715,0.3006805,0.121809
63,-0.14574826,-0.082074024,"('unperceptive', 'insightful')",-0.1457483,-0.082074,0.0636743
64,-7.3303847,-7.2161193,"('shy', 'confident')",-7.3303847,-7.2161193,0.1142654
65,-0.39964157,-0.21006736,"('insecure', 'secure')",-0.3996416,-0.2100674,0.1895742
66,0.12381703,-0.01942911,"('inactive', 'active')",0.123817,-0.0194291,-0.1432461
67,0.02470396,0.07924523,"('doubtful', 'determined')",0.024704,0.0792452,0.0545412
68,-0.87090373,-0.8438612,"('dependent', 'independent')",-0.8709037,-0.8438612,0.0270425
69,-1.7276034,-1.9211456,"('lazy', 'industrious')",-1.7276034,-1.9211456,-0.1935422
70,0.5989269,0.7009105,"('lethargic', 'energetic')",0.5989269,0.7009105,0.1019836
71,0.85820395,0.80638176,"('diffident', 'self-confident')",0.8582039,0.8063818,-0.0518221
72,0.3357357,0.44384778,"('unambitious', 'ambitious')",0.3357357,0.4438478,0.1081121
73,-3.207603,-3.2040572,"('helpless', 'self-reliant')",-3.207603,-3.2040572,0.0035458
74,-0.0609248,-0.1528126,"('undedicated', 'dedicated')",-0.0609248,-0.1528126,-0.0918878
75,-0.832412,-0.78688943,"('meek', 'impulsive')",-0.832412,-0.7868894,0.0455226
76,0.44498947,0.6087767,"('anxious', 'daring')",0.4449895,0.6087767,0.1637872
77,-1.4908546,-1.3138138,"('unmotivated', 'motivated')",-1.4908546,-1.3138138,0.1770408
78,-0.5738042,-0.6198221,"('nonresilient', 'resilient')",-0.5738042,-0.6198221,-0.0460179
79,-0.028432282,-0.10633207,"('wavering', 'unwavering')",-0.0284323,-0.1063321,-0.0778998
80,-0.56652254,-0.5097958,"('dominated', 'dominating')",-0.5665225,-0.5097958,0.0567267
