,medco_male,medco_female,tuple,health_male,health_female,solutions_male,solutions_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.60752904,-0.6382657,"('unsociable', 'sociable')",0.2507847,0.109291874,0.40696067,0.2745514,-0.6717335,-0.8244952,-0.1553793,-0.2697294,-0.1143501
1,-1.5360559,-1.5696688,"('unfriendly', 'friendly')",1.3924309,1.3756701,0.5609078,0.40183702,2.1170747,2.0389,0.6335894,0.5616845,-0.0719049
2,0.7790508,0.8061716,"('unlikable', 'likable')",1.2958486,1.2722063,1.6585546,1.7634596,0.95190865,1.087372,1.1713407,1.2323023,0.0609616
3,-0.41353062,-0.3699566,"('repellent', 'pleasant')",-1.4212447,-1.2013571,-0.0811106,-0.020205207,0.02012473,0.047043882,-0.4739403,-0.3861188,0.0878215
4,0.1997714,0.22843465,"('disliked', 'liked')",1.0977113,1.0977134,0.3044122,0.34434965,-5.6740856,-5.8074427,-1.0180477,-1.0342362,-0.0161885
5,-0.04798078,-0.007126483,"('distant', 'outgoing')",0.7688741,0.93282074,0.21422258,0.29555434,0.27037385,0.34519762,0.3013724,0.3916116,0.0902392
6,-0.28287214,-0.2107856,"('distant', 'open')",0.922739,1.1114128,0.081764236,0.14956026,0.9229061,0.98717153,0.4111343,0.5093397,0.0982054
7,-0.79668033,-0.7315155,"('insensitive', 'sensitive')",-0.34269354,-0.28875044,0.32278204,0.3089953,0.34205055,0.37088975,-0.1186353,-0.0850952,0.0335401
8,-1.3831196,-1.4450408,"('unaffectionate', 'affectionate')",0.34738618,0.31512436,-1.2743695,-1.2623224,0.784995,0.7894123,-0.381277,-0.4007066,-0.0194296
9,-0.7087613,-0.6890998,"('unaffectionate', 'caring')",1.4126385,1.4101288,0.5961783,0.5560159,1.2958112,1.3285372,0.6489667,0.6513956,0.0024289
10,-1.1019601,-1.0593358,"('unsympathetic', 'sympathetic')",-0.3617145,-0.30680755,-0.2488213,-0.26191184,-0.58622044,-0.62150955,-0.5746791,-0.5623912,0.0122879
11,-0.3088725,-0.25456005,"('unhelpful', 'helpful')",0.015499584,-0.019795373,1.5604874,1.6049347,1.3572683,1.4290094,0.6560957,0.6898972,0.0338015
12,0.69008994,0.8212763,"('unsupportive', 'supportive')",2.8733642,3.0720558,1.7425476,1.8670955,-1.5560517,-1.5619481,0.9374875,1.0496199,0.1121324
13,0.21712178,0.26347715,"('impolite', 'polite')",0.49828506,0.40007573,0.9466403,0.9181942,-0.3835995,-0.46828914,0.3196119,0.2783645,-0.0412474
14,-0.41518652,-0.3687737,"('antisocial', 'social')",-0.09635696,-0.12848672,0.13712534,0.11329475,-1.1022742,-1.1678677,-0.3691731,-0.3879583,-0.0187852
15,-0.06914921,-0.12903558,"('boring', 'funny')",0.54974186,0.40007028,0.33837864,0.30601692,0.5195561,0.4850453,0.3346319,0.2655242,-0.0691077
16,-0.16107926,-0.18316808,"('unpopular', 'popular')",-0.049925685,-0.016097605,0.3812775,0.4045382,0.75072175,0.7810946,0.2302486,0.2465918,0.0163432
17,0.10715832,0.18924297,"('nasty', 'nice')",-0.26006702,-0.009609744,-0.2834654,-0.17820418,-0.50969416,-0.3961417,-0.2365171,-0.0986782,0.1378389
18,-0.36461198,-0.35698643,"('disagreeable', 'welcoming')",-0.31030226,-0.22761834,0.1336174,0.21548367,-0.028983343,-0.008857584,-0.14257,-0.0944947,0.0480753
19,-0.30145606,-0.26468125,"('inhospitable', 'hospitable')",0.45701516,0.47762904,-0.19247887,-0.077292494,0.35382286,0.539867,0.0792258,0.1688806,0.0896548
20,-0.80537915,-0.8012387,"('rough', 'thoughtful')",-0.50603825,-0.4019662,0.5448999,0.5379453,0.9432263,0.91077864,0.0441772,0.0613798,0.0172026
21,-0.3457911,-0.32501724,"('immoral', 'moral')",1.0501076,0.9872615,0.7830648,0.7339065,-0.728791,-0.7716079,0.1896476,0.1561357,-0.0335119
22,-0.39291966,-0.37315118,"('untrustworthy', 'trustworthy')",0.29282463,0.22154754,0.68647444,0.63809156,-0.86829484,-0.9630587,-0.0704789,-0.1191427,-0.0486638
23,-1.2098498,-1.2370403,"('insincere', 'sincere')",0.007968452,0.007221151,1.0567371,0.9832775,4.9679065,4.9862256,1.2056905,1.184921,-0.0207695
24,-0.10803037,-0.099947706,"('dishonest', 'honest')",0.6473362,0.5695927,-0.6993475,-0.7200508,0.7400399,0.70474654,0.1449995,0.1135852,-0.0314143
25,-0.5532311,-0.53927547,"('egoistic', 'altruistic')",0.36752892,0.35117745,0.82497793,0.7345483,1.6711456,1.5926208,0.5776053,0.5347677,-0.0428376
26,-0.48627585,-0.5236663,"('hardhearted', 'benevolent')",1.4252276,1.3990443,1.1220711,1.0949819,1.7909327,1.6974174,0.9629889,0.9169443,-0.0460446
27,-0.6650077,-0.6457417,"('hardhearted', 'softhearted')",0.6786062,0.74571764,0.7386555,0.7320376,1.7703062,1.6992654,0.63064,0.6328197,0.0021797
28,-0.8597389,-0.87112707,"('disloyal', 'loyal')",0.18702015,0.04063402,0.05293055,-0.06637278,0.9181486,0.8071404,0.0745901,-0.0224314,-0.0970215
29,0.12384052,0.13575943,"('unfair', 'fair')",0.00039453804,0.05536624,-0.15779993,-0.23938198,-0.3917355,-0.49071646,-0.1063251,-0.1347432,-0.0284181
30,0.012786232,-0.003161598,"('intolerant', 'tolerant')",0.22101915,0.19341075,1.139329,1.1207428,0.95210254,0.8779791,0.5813092,0.5472428,-0.0340664
31,-0.12715115,-0.059647456,"('evil', 'good')",-0.44802824,-0.27534848,-0.47776222,-0.37729576,-0.29003492,-0.32290804,-0.3357441,-0.2587999,0.0769442
32,0.41949376,0.42348298,"('unkind', 'kind')",1.9752635,1.8823367,0.9306026,0.8874758,0.9695456,0.82300484,1.0737264,1.0040751,-0.0696513
33,0.6048704,0.5842718,"('wrong', 'right')",1.0793765,1.0150192,1.3875196,1.3610109,0.03263051,-0.059977233,0.7760992,0.7250811,-0.0510181
34,-0.2993287,-0.19525641,"('mean', 'honorable')",0.5633667,0.71669096,-0.024794364,0.038380384,5.770543,6.0079894,1.5024467,1.6419511,0.1395044
35,0.081385106,0.03217393,"('corrupt', 'incorrupt')",-0.47054747,-0.39888996,0.11525348,0.09612558,0.5571406,0.4556577,0.0708079,0.0462668,-0.0245411
36,-0.61979455,-0.67381513,"('hostile', 'amicable')",-0.04813415,0.10576354,-0.6152097,-0.62969077,0.93188417,0.8106215,-0.0878136,-0.0967802,-0.0089666
37,-0.44165665,-0.43001786,"('fake', 'genuine')",0.41148534,0.39387473,0.3682186,0.3618696,0.31864423,0.37197232,0.1641729,0.1744247,0.0102518
