,fighter_male,fighter_female,tuple,average_male,average_female,female-male
0,-0.23282985,-0.24729796,"('unsociable', 'sociable')",-0.2328299,-0.247298,-0.0144681
1,1.2000198,1.1495725,"('unfriendly', 'friendly')",1.2000198,1.1495725,-0.0504473
2,-0.13392757,-0.061994303,"('unlikable', 'likable')",-0.1339276,-0.0619943,0.0719333
3,0.6944225,0.7225448,"('repellent', 'pleasant')",0.6944225,0.7225448,0.0281223
4,-7.4075837,-7.606133,"('disliked', 'liked')",-7.4075837,-7.606133,-0.1985493
5,-0.6307816,-0.67552805,"('distant', 'outgoing')",-0.6307816,-0.675528,-0.0447464
6,-0.003506735,-0.104932055,"('distant', 'open')",-0.0035067,-0.1049321,-0.1014254
7,0.8991892,0.97416675,"('insensitive', 'sensitive')",0.8991892,0.9741668,0.0749776
8,1.065577,0.9590078,"('unaffectionate', 'affectionate')",1.065577,0.9590078,-0.1065692
9,1.5394683,1.4915057,"('unaffectionate', 'caring')",1.5394683,1.4915057,-0.0479626
10,0.9931076,1.0447559,"('unsympathetic', 'sympathetic')",0.9931076,1.0447559,0.0516483
11,1.273734,1.3442847,"('unhelpful', 'helpful')",1.273734,1.3442847,0.0705507
12,-1.9038024,-1.95767,"('unsupportive', 'supportive')",-1.9038024,-1.95767,-0.0538676
13,-0.30747965,-0.20861822,"('impolite', 'polite')",-0.3074796,-0.2086182,0.0988614
14,0.25644732,0.26028547,"('antisocial', 'social')",0.2564473,0.2602855,0.0038382
15,-0.047960993,-0.10795219,"('boring', 'funny')",-0.047961,-0.1079522,-0.0599912
16,-0.72249156,-0.7650049,"('unpopular', 'popular')",-0.7224916,-0.7650049,-0.0425133
17,-0.4582152,-0.3867658,"('nasty', 'nice')",-0.4582152,-0.3867658,0.0714494
18,-0.2155629,-0.24085964,"('disagreeable', 'welcoming')",-0.2155629,-0.2408596,-0.0252967
19,-0.87335116,-0.93110704,"('inhospitable', 'hospitable')",-0.8733512,-0.931107,-0.0577558
20,0.8069545,0.80973524,"('rough', 'thoughtful')",0.8069545,0.8097352,0.0027807
21,-0.3902365,-0.2842484,"('immoral', 'moral')",-0.3902365,-0.2842484,0.1059881
22,-0.42752904,-0.38369325,"('untrustworthy', 'trustworthy')",-0.427529,-0.3836932,0.0438358
23,6.174124,6.288609,"('insincere', 'sincere')",6.1741238,6.288609,0.1144852
24,1.2894301,1.2307268,"('dishonest', 'honest')",1.2894301,1.2307268,-0.0587033
25,0.77981323,0.7089642,"('egoistic', 'altruistic')",0.7798132,0.7089642,-0.070849
26,0.87054473,0.79921466,"('hardhearted', 'benevolent')",0.8705447,0.7992147,-0.07133
27,1.4298998,1.3448619,"('hardhearted', 'softhearted')",1.4298998,1.3448619,-0.0850379
28,1.2403898,1.1536059,"('disloyal', 'loyal')",1.2403898,1.1536059,-0.0867839
29,-0.5826721,-0.6844896,"('unfair', 'fair')",-0.5826721,-0.6844896,-0.1018175
30,1.0626775,1.1232599,"('intolerant', 'tolerant')",1.0626775,1.1232599,0.0605824
31,-1.2448198,-1.3305081,"('evil', 'good')",-1.2448198,-1.3305081,-0.0856883
32,0.8640282,0.8163701,"('unkind', 'kind')",0.8640282,0.8163701,-0.0476581
33,-0.32055503,-0.41784537,"('wrong', 'right')",-0.320555,-0.4178454,-0.0972904
34,4.2785563,4.489857,"('mean', 'honorable')",4.2785563,4.4898572,0.2113009
35,-0.54158777,-0.8249198,"('corrupt', 'incorrupt')",-0.5415878,-0.8249198,-0.283332
36,-0.56343687,-0.7117449,"('hostile', 'amicable')",-0.5634369,-0.7117449,-0.148308
37,0.9302939,0.9012333,"('fake', 'genuine')",0.9302939,0.9012333,-0.0290606
38,-0.46361196,-0.44289362,"('untruthful', 'truthful')",-0.463612,-0.4428936,0.0207184
39,0.50733584,0.5272216,"('exploitative', 'cooperative')",0.5073358,0.5272216,0.0198858
40,-1.4412285,-1.5839719,"('stingy', 'generous')",-1.4412285,-1.5839719,-0.1427434
41,-0.17394355,-0.14665805,"('unforgiving', 'forgiving')",-0.1739435,-0.146658,0.0272855
42,-2.522679,-2.5240343,"('unreliable', 'reliable')",-2.5226791,-2.5240343,-0.0013552
43,0.77997845,0.8560044,"('irresponsible', 'responsible')",0.7799785,0.8560044,0.0760259
44,-0.7733469,-0.71706206,"('prejudiced', 'unprejudiced')",-0.7733469,-0.7170621,0.0562848
45,-0.17380801,-0.17843594,"('incompetent', 'competent')",-0.173808,-0.1784359,-0.0046279
46,-0.74000925,-0.69548786,"('uncompetitive', 'competitive')",-0.7400092,-0.6954879,0.0445213
47,4.888891,5.0946455,"('stupid', 'smart')",4.8888912,5.0946455,0.2057543
48,0.19820541,0.21666312,"('unintelligent', 'intelligent')",0.1982054,0.2166631,0.0184577
49,0.018043298,0.03738407,"('unable', 'able')",0.0180433,0.0373841,0.0193408
50,-0.45844856,-0.52682155,"('clumsy', 'skillful')",-0.4584486,-0.5268216,-0.068373
51,0.5025393,0.4282952,"('uneducated', 'educated')",0.5025393,0.4282952,-0.0742441
52,-0.30328745,-0.49735546,"('irrational', 'rational')",-0.3032874,-0.4973555,-0.1940681
53,-0.20701602,-0.3183505,"('uncreative', 'creative')",-0.207016,-0.3183505,-0.1113345
54,1.1001762,1.1147218,"('incapable', 'capable')",1.1001762,1.1147218,0.0145456
55,0.66936904,0.7568188,"('incompetent', 'clever')",0.669369,0.7568188,0.0874498
56,0.31856203,0.2973479,"('impractical', 'practical')",0.318562,0.2973479,-0.0212141
57,-2.8375309,-2.8647976,"('unimaginative', 'imaginative')",-2.8375309,-2.8647976,-0.0272667
58,-0.040864438,-0.018154323,"('undiscriminating', 'discriminating')",-0.0408644,-0.0181543,0.0227101
59,-0.15968549,-0.27778056,"('foolish', 'wise')",-0.1596855,-0.2777806,-0.1180951
60,0.2430898,0.4856233,"('inefficient', 'efficient')",0.2430898,0.4856233,0.2425335
61,-0.048877012,-0.14346606,"('illogical', 'logical')",-0.048877,-0.1434661,-0.0945891
62,0.24330881,0.36723673,"('incompetent', 'brilliant')",0.2433088,0.3672367,0.1239279
63,-0.3534638,-0.29050002,"('unperceptive', 'insightful')",-0.3534638,-0.2905,0.0629638
64,-6.1646533,-6.1970925,"('shy', 'confident')",-6.1646533,-6.1970925,-0.0324392
65,0.10780743,0.26861516,"('insecure', 'secure')",0.1078074,0.2686152,0.1608078
66,-0.031408414,-0.165203,"('inactive', 'active')",-0.0314084,-0.165203,-0.1337946
67,-0.47326738,-0.41696534,"('doubtful', 'determined')",-0.4732674,-0.4169653,0.0563021
68,-0.94421434,-0.96093994,"('dependent', 'independent')",-0.9442143,-0.9609399,-0.0167256
69,-1.8372806,-1.9696684,"('lazy', 'industrious')",-1.8372806,-1.9696684,-0.1323878
70,1.0625427,1.081626,"('lethargic', 'energetic')",1.0625427,1.0816261,0.0190834
71,0.7490535,0.7436695,"('diffident', 'self-confident')",0.7490535,0.7436695,-0.005384
72,0.4257037,0.6046338,"('unambitious', 'ambitious')",0.4257037,0.6046338,0.1789301
73,-2.7568693,-2.7826607,"('helpless', 'self-reliant')",-2.7568693,-2.7826607,-0.0257914
74,0.17650154,0.05023624,"('undedicated', 'dedicated')",0.1765015,0.0502362,-0.1262653
75,-0.8340749,-0.7770386,"('meek', 'impulsive')",-0.8340749,-0.7770386,0.0570363
76,0.7738082,0.88891953,"('anxious', 'daring')",0.7738082,0.8889195,0.1151113
77,-1.4176458,-1.2686871,"('unmotivated', 'motivated')",-1.4176458,-1.2686871,0.1489587
78,-0.7034366,-0.7060593,"('nonresilient', 'resilient')",-0.7034366,-0.7060593,-0.0026227
79,-0.19063947,-0.3064952,"('wavering', 'unwavering')",-0.1906395,-0.3064952,-0.1158557
80,-0.36769497,-0.3853136,"('dominated', 'dominating')",-0.367695,-0.3853136,-0.0176186
81,0.1054501,0.21367154,"('submissive', 'aggressive')",0.1054501,0.2136715,0.1082214
82,5.9980826,6.070169,"('poor', 'rich')",5.9980826,6.070169,0.0720864
83,-0.32333556,-0.2837266,"('powerless', 'powerful')",-0.3233356,-0.2837266,0.039609
84,0.6907003,0.67799747,"('inferior', 'superior')",0.6907003,0.6779975,-0.0127028
85,-0.31233537,-0.4374057,"('insignificant', 'prestigious')",-0.3123354,-0.4374057,-0.1250703
86,0.2861477,0.18645261,"('uninfluential', 'influential')",0.2861477,0.1864526,-0.0996951
87,-0.6938625,-0.6920731,"('unsuccessful', 'successful')",-0.6938625,-0.6920731,0.0017894
88,0.16061547,0.15310696,"('low', 'eminent')",0.1606155,0.153107,-0.0075085
