,jbg_male,jbg_female,tuple,smith_male,smith_female,properties_male,properties_female,average_male,average_female,female-male
0,-0.93338853,-1.1423516,"('unsociable', 'sociable')",0.78409356,0.63775814,0.13516006,0.012993077,-0.0047116,-0.1638668,-0.1591552
1,-1.1852121,-1.2233133,"('unfriendly', 'friendly')",0.07871409,-0.019947903,1.542077,1.4345324,0.145193,0.0637571,-0.0814359
2,1.1191454,1.1958345,"('unlikable', 'likable')",1.1761543,1.2711935,0.5073511,0.632503,0.9342169,1.0331771,0.0989602
3,-0.53586864,-0.4724043,"('repellent', 'pleasant')",0.26760262,0.5011287,0.45140067,0.5569484,0.0610449,0.1952243,0.1341794
4,0.95480746,0.7477125,"('disliked', 'liked')",-0.034208342,-0.2506228,-6.5275316,-6.7665687,-1.8689775,-2.0898263,-0.2208488
5,0.76036024,0.8169334,"('distant', 'outgoing')",-0.5387967,-0.5760611,-0.00089845806,0.053571172,0.073555,0.0981478,0.0245928
6,0.109710544,0.31336528,"('distant', 'open')",-0.49567497,-0.4558233,0.0079373345,0.06891668,-0.126009,-0.0245138,0.1014952
7,-0.5983464,-0.61728853,"('insensitive', 'sensitive')",1.0421503,1.0944337,0.65476704,0.6822347,0.3661903,0.3864599,0.0202696
8,-0.53613985,-0.5080137,"('unaffectionate', 'affectionate')",-0.07445316,-0.12212614,1.0631346,0.9441409,0.1508472,0.104667,-0.0461802
9,-0.72963256,-0.87760454,"('unaffectionate', 'caring')",0.49253505,0.46476045,2.057841,1.9627441,0.6069145,0.5166334,-0.0902811
10,-1.3321303,-1.4456028,"('unsympathetic', 'sympathetic')",0.17791153,0.25134605,0.10456575,0.10996342,-0.3498844,-0.3614311,-0.0115467
11,-0.5765031,-0.6334733,"('unhelpful', 'helpful')",-0.27329934,-0.23044187,2.2618153,2.2185144,0.4706709,0.4515331,-0.0191378
12,-0.019567639,-0.007050216,"('unsupportive', 'supportive')",1.0189245,1.0999259,-1.2526051,-1.3030269,-0.0844161,-0.0700504,0.0143657
13,-0.15976411,-0.3088164,"('impolite', 'polite')",0.6662427,0.69346195,-0.1621631,-0.17260042,0.1147718,0.0706817,-0.0440901
14,0.08336692,-0.052817937,"('antisocial', 'social')",1.0170782,1.0447961,0.12961194,0.13941479,0.410019,0.377131,-0.032888
15,0.47214043,0.39866194,"('boring', 'funny')",0.16712916,0.04485528,-0.20139258,-0.23922044,0.145959,0.0680989,-0.0778601
16,-0.10587829,-0.077145435,"('unpopular', 'popular')",-1.7245334,-1.7562668,0.73083824,0.79497266,-0.3665245,-0.3461465,0.020378
17,-0.013522271,0.025427096,"('nasty', 'nice')",0.025900714,0.07776269,-0.42806876,-0.3747348,-0.1385634,-0.090515,0.0480484
18,-0.9679525,-0.72582215,"('disagreeable', 'welcoming')",-0.6955006,-0.60947204,-0.8951341,-0.83714783,-0.8528624,-0.7241473,0.1287151
19,0.42033368,0.522921,"('inhospitable', 'hospitable')",-0.23768778,-0.17470294,-0.26054344,-0.24443601,-0.0259658,0.034594,0.0605598
20,-0.60460263,-0.57386625,"('rough', 'thoughtful')",1.0915731,1.1373113,0.46147949,0.56319666,0.31615,0.3755473,0.0593973
