,csra_male,csra_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.34486097,0.25888932,"('unsociable', 'sociable')",-0.09570796,-0.1725677,0.1245765,0.0431608,-0.0814157
1,-1.2835001,-1.5051557,"('unfriendly', 'friendly')",1.610139,1.3856097,0.1633195,-0.059773,-0.2230925
2,1.4606271,1.4116019,"('unlikable', 'likable')",0.80645084,0.88210756,1.133539,1.1468548,0.0133158
3,0.28329334,0.560811,"('repellent', 'pleasant')",0.1948364,0.28929204,0.2390649,0.4250515,0.1859866
4,-0.17030858,-0.4370149,"('disliked', 'liked')",-6.022334,-6.032254,-3.0963213,-3.2346346,-0.1383133
5,-1.6257302,-1.82177,"('distant', 'outgoing')",-0.30962732,-0.4703704,-0.9676787,-1.1460702,-0.1783915
6,-1.9058857,-2.0646608,"('distant', 'open')",0.1127167,-0.06510082,-0.8965845,-1.0648808,-0.1682963
7,0.59710085,0.76521325,"('insensitive', 'sensitive')",0.823236,0.95295227,0.7101684,0.8590828,0.1489144
8,-1.076398,-1.2015023,"('unaffectionate', 'affectionate')",0.60237676,0.42096668,-0.2370106,-0.3902678,-0.1532572
9,-0.68874985,-0.7936417,"('unaffectionate', 'caring')",0.99762726,0.88568324,0.1544387,0.0460208,-0.1084179
10,0.39149743,0.59570694,"('unsympathetic', 'sympathetic')",-0.15087226,-0.07626126,0.1203126,0.2597228,0.1394102
11,0.35935456,0.40074036,"('unhelpful', 'helpful')",1.7435572,1.8277745,1.0514559,1.1142575,0.0628016
12,0.61771554,0.6714155,"('unsupportive', 'supportive')",-1.7149752,-1.6407923,-0.5486299,-0.4846884,0.0639415
13,0.441152,0.49930775,"('impolite', 'polite')",-0.24048817,-0.09609263,0.1003319,0.2016076,0.1012757
14,1.2418342,1.3169369,"('antisocial', 'social')",0.040446002,0.08692851,0.6411401,0.7019327,0.0607926
15,0.27621654,0.018290654,"('boring', 'funny')",0.7922398,0.71165943,0.5342281,0.364975,-0.1692531
16,-0.8613689,-0.8963732,"('unpopular', 'popular')",0.5054165,0.48211986,-0.1779762,-0.2071267,-0.0291505
17,-0.21799438,-0.1568375,"('nasty', 'nice')",-0.27283254,-0.24760516,-0.2454135,-0.2022213,0.0431922
18,-1.0669192,-1.0812097,"('disagreeable', 'welcoming')",-0.34753537,-0.39193612,-0.7072273,-0.7365729,-0.0293456
19,-1.1082675,-1.218451,"('inhospitable', 'hospitable')",-0.12722398,-0.15285519,-0.6177458,-0.6856531,-0.0679073
20,0.20300283,0.33148897,"('rough', 'thoughtful')",1.1358608,1.1240116,0.6694318,0.7277503,0.0583185
21,0.85491276,0.99015754,"('immoral', 'moral')",-0.4173333,-0.22011834,0.2187897,0.3850196,0.1662299
22,0.4169983,0.4207561,"('untrustworthy', 'trustworthy')",-0.6882936,-0.63752365,-0.1356476,-0.1083838,0.0272638
23,0.39042893,0.50800097,"('insincere', 'sincere')",5.6477304,5.546256,3.0190797,3.0271285,0.0080488
24,0.33064333,0.37778267,"('dishonest', 'honest')",1.0009799,1.0085839,0.6658116,0.6931833,0.0273717
25,-0.24285725,-0.35966343,"('egoistic', 'altruistic')",1.4004954,1.309935,0.5788191,0.4751358,-0.1036833
26,-0.0065531787,-0.17884147,"('hardhearted', 'benevolent')",1.8321562,1.7111679,0.9128015,0.7661632,-0.1466383
27,-0.5415921,-0.473279,"('hardhearted', 'softhearted')",1.2563914,1.2156123,0.3573996,0.3711666,0.013767
28,-0.0043964023,-0.087359995,"('disloyal', 'loyal')",0.8491476,0.73827,0.4223756,0.325455,-0.0969206
29,-0.44832885,-0.5327455,"('unfair', 'fair')",-0.53509367,-0.72811085,-0.4917113,-0.6304282,-0.1387169
30,1.4673547,1.4393148,"('intolerant', 'tolerant')",1.6288447,1.6289235,1.5480998,1.5341191,-0.0139807
31,-1.3890332,-1.475272,"('evil', 'good')",-0.90924716,-1.1019903,-1.1491401,-1.2886312,-0.1394911
32,0.3819597,0.40307707,"('unkind', 'kind')",0.88957024,0.77347225,0.635765,0.5882747,-0.0474903
33,0.27280596,0.07310395,"('wrong', 'right')",-0.49521628,-0.57353157,-0.1112052,-0.2502138,-0.1390086
34,0.1441518,0.32632658,"('mean', 'honorable')",5.801983,5.90948,2.9730673,3.1179032,0.1448359
35,-1.3650042,-1.5635376,"('corrupt', 'incorrupt')",-0.017960627,-0.23351161,-0.6914824,-0.8985246,-0.2070422
36,-1.6593271,-1.9200393,"('hostile', 'amicable')",0.058909886,-0.20114738,-0.8002086,-1.0605934,-0.2603848
37,0.06253949,0.11882776,"('fake', 'genuine')",0.26877296,0.36924404,0.1656562,0.2440359,0.0783797
38,-0.25919002,-0.31508493,"('untruthful', 'truthful')",0.05351936,0.11557396,-0.1028353,-0.0997555,0.0030798
39,1.1634703,1.2277312,"('exploitative', 'cooperative')",0.23069018,0.24659033,0.6970803,0.7371608,0.0400805
40,0.2983595,0.2914381,"('stingy', 'generous')",-1.250909,-1.2495173,-0.4762747,-0.4790396,-0.0027649
41,0.46337244,0.40863353,"('unforgiving', 'forgiving')",0.42961732,0.39385372,0.4464949,0.4012436,-0.0452513
42,1.1763492,1.279999,"('unreliable', 'reliable')",-2.6409113,-2.4612799,-0.7322811,-0.5906404,0.1416407
43,0.42300776,0.49502182,"('irresponsible', 'responsible')",0.76284814,0.8035722,0.5929279,0.649297,0.0563691
44,-0.55683106,-0.58645046,"('prejudiced', 'unprejudiced')",-1.4813644,-1.4946125,-1.0190977,-1.0405314,-0.0214337
45,0.7901297,0.9018902,"('incompetent', 'competent')",0.16989797,0.18543006,0.4800138,0.5436602,0.0636464
46,0.6069475,0.73475146,"('uncompetitive', 'competitive')",-0.59426945,-0.4698654,0.006339,0.132443,0.126104
47,0.20450538,0.34918493,"('stupid', 'smart')",5.342328,5.366254,2.7734168,2.8577194,0.0843026
48,0.31066334,0.38419965,"('unintelligent', 'intelligent')",0.7498355,0.7892988,0.5302494,0.5867492,0.0564998
49,-0.29563546,-0.22946292,"('unable', 'able')",-0.30300307,-0.22851926,-0.2993193,-0.2289911,0.0703282
50,-0.18094976,-0.10824977,"('clumsy', 'skillful')",0.055578783,0.04950711,-0.0626855,-0.0293713,0.0333142
51,-0.032272868,-0.09488697,"('uneducated', 'educated')",0.86708546,0.88203585,0.4174063,0.3935744,-0.0238319
52,-0.10302049,-0.37381795,"('irrational', 'rational')",-0.0013435539,-0.2350797,-0.052182,-0.3044488,-0.2522668
53,-0.55588984,-0.65471864,"('uncreative', 'creative')",0.86204225,0.8102873,0.1530762,0.0777843,-0.0752919
54,-0.52958757,-0.6480529,"('incapable', 'capable')",1.2229025,1.1455199,0.3466575,0.2487335,-0.097924
55,0.99462014,1.1399078,"('incompetent', 'clever')",0.24986519,0.33723575,0.6222427,0.7385718,0.1163291
56,1.4346195,1.44815,"('impractical', 'practical')",0.27738082,0.35606533,0.8560002,0.9021077,0.0461075
57,0.16397785,0.06067787,"('unimaginative', 'imaginative')",-2.284599,-2.2906933,-1.0603106,-1.1150078,-0.0546972
58,0.47329953,0.41434857,"('undiscriminating', 'discriminating')",0.44522953,0.42253733,0.4592645,0.418443,-0.0408215
59,-0.3917284,-0.5506206,"('foolish', 'wise')",0.48020756,0.393174,0.0442396,-0.0787233,-0.1229629
60,1.5842677,1.845827,"('inefficient', 'efficient')",0.06259304,0.34777552,0.8234304,1.0968013,0.2733709
61,0.5804401,0.4876445,"('illogical', 'logical')",0.5283027,0.4161175,0.5543714,0.451881,-0.1024904
62,1.7793585,1.9349351,"('incompetent', 'brilliant')",0.74278176,0.9161493,1.2610701,1.4255422,0.1644721
63,0.8712365,1.0143254,"('unperceptive', 'insightful')",1.0799853,1.2960905,0.9756109,1.1552079,0.179597
64,0.6208283,0.5519397,"('shy', 'confident')",-6.4009275,-6.275177,-2.8900497,-2.8616185,0.0284312
65,1.0885087,1.2275851,"('insecure', 'secure')",-0.4048956,-0.30746308,0.3418066,0.460061,0.1182544
66,-0.56952375,-0.6327946,"('inactive', 'active')",1.0052254,0.9667824,0.2178508,0.1669939,-0.0508569
67,0.84756577,0.79471475,"('doubtful', 'determined')",-0.2016526,-0.15404297,0.3229566,0.3203359,-0.0026207
68,-0.6099042,-0.5602042,"('dependent', 'independent')",-0.63356847,-0.5966263,-0.6217363,-0.5784153,0.043321
69,-0.070882656,-0.24186498,"('lazy', 'industrious')",-0.505021,-0.5570908,-0.2879518,-0.3994779,-0.1115261
70,0.7188417,0.8882675,"('lethargic', 'energetic')",1.0320157,1.2243332,0.8754287,1.0563004,0.1808717
71,-0.22344354,-0.31902876,"('diffident', 'self-confident')",0.4631744,0.3973306,0.1198654,0.0391509,-0.0807145
72,0.7642983,0.8678761,"('unambitious', 'ambitious')",-0.6267892,-0.5996698,0.0687546,0.1341031,0.0653485
73,0.24573654,0.09245675,"('helpless', 'self-reliant')",-2.96039,-2.906451,-1.3573267,-1.4069971,-0.0496704
74,0.7429437,0.76818645,"('undedicated', 'dedicated')",0.271105,0.32156688,0.5070243,0.5448767,0.0378524
75,-0.46850395,-0.5619175,"('meek', 'impulsive')",-0.272829,-0.27982944,-0.3706665,-0.4208735,-0.050207
76,0.8660752,1.112448,"('anxious', 'daring')",0.34209794,0.5082655,0.6040866,0.8103567,0.2062701
77,0.24101798,0.30903363,"('unmotivated', 'motivated')",-0.9287377,-0.77493477,-0.3438599,-0.2329506,0.1109093
78,-0.57100135,-0.42993528,"('nonresilient', 'resilient')",-0.042408198,0.107744806,-0.3067048,-0.1610952,0.1456096
79,-1.1802377,-1.3047214,"('wavering', 'unwavering')",0.057719424,-0.0006366186,-0.5612591,-0.652679,-0.0914199
80,0.77616,0.8546096,"('dominated', 'dominating')",-0.9690231,-0.83389664,-0.0964316,0.0103565,0.1067881
81,1.2791988,1.3659765,"('submissive', 'aggressive')",-0.35418725,-0.14548662,0.4625058,0.6102449,0.1477391
82,-0.38743794,-0.3310781,"('poor', 'rich')",6.116351,6.036031,2.8644567,2.8524764,-0.0119803
83,0.30555877,0.19437052,"('powerless', 'powerful')",-0.79125434,-0.8597865,-0.2428478,-0.332708,-0.0898602
84,0.3849372,0.26252398,"('inferior', 'superior')",0.8409426,0.7922009,0.6129399,0.5273625,-0.0855774
85,-0.6289689,-0.8402403,"('insignificant', 'prestigious')",0.8446499,0.69108784,0.1078405,-0.0745762,-0.1824167
86,-0.33168453,-0.42055374,"('uninfluential', 'influential')",0.013114143,0.010177374,-0.1592852,-0.2051882,-0.045903
87,0.8602202,0.82067287,"('unsuccessful', 'successful')",1.0462488,1.1099712,0.9532345,0.965322,0.0120875
88,0.012570303,-0.18122484,"('low', 'eminent')",0.6130912,0.5270995,0.3128307,0.1729373,-0.1398934
