,coty_male,coty_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.7098067,0.6348322,"('unsociable', 'sociable')",-0.19252959,-0.34091133,0.2586386,0.1469604,-0.1116782
1,-1.3240918,-1.4152393,"('unfriendly', 'friendly')",1.7417336,1.6429744,0.2088209,0.1138675,-0.0949534
2,0.8398209,0.883082,"('unlikable', 'likable')",0.38869706,0.44760734,0.614259,0.6653447,0.0510857
3,-0.33697304,-0.20357366,"('repellent', 'pleasant')",-0.010325046,0.06594877,-0.173649,-0.0688124,0.1048366
4,-0.5937738,-0.65475917,"('disliked', 'liked')",-6.1379933,-6.2800636,-3.3658836,-3.4674115,-0.1015279
5,-1.9013827,-1.9438086,"('distant', 'outgoing')",-0.2160817,-0.25263828,-1.0587322,-1.0982234,-0.0394912
6,-2.2156448,-2.215759,"('distant', 'open')",0.31332564,0.24009435,-0.9511596,-0.9878324,-0.0366728
7,0.17798854,0.23085864,"('insensitive', 'sensitive')",0.60516953,0.622282,0.391579,0.4265703,0.0349913
8,-0.5551694,-0.625538,"('unaffectionate', 'affectionate')",1.1239232,0.99715966,0.2843769,0.1858108,-0.0985661
9,-0.74067694,-0.7949014,"('unaffectionate', 'caring')",1.0810434,1.0161635,0.1701832,0.110631,-0.0595522
10,0.023809224,0.08201705,"('unsympathetic', 'sympathetic')",-0.4081806,-0.44658732,-0.1921857,-0.1822851,0.0099006
11,0.2825492,0.36734337,"('unhelpful', 'helpful')",1.3759634,1.4461689,0.8292563,0.9067562,0.0774999
12,-0.013040407,0.14055674,"('unsupportive', 'supportive')",-1.687831,-1.6797093,-0.8504357,-0.7695763,0.0808594
13,0.47142744,0.4635739,"('impolite', 'polite')",-0.6549228,-0.62436557,-0.0917477,-0.0803958,0.0113519
14,1.6297832,1.6335335,"('antisocial', 'social')",-0.1584064,-0.20563719,0.7356884,0.7139481,-0.0217403
15,0.08182258,-0.07171657,"('boring', 'funny')",0.6742759,0.6081717,0.3780492,0.2682276,-0.1098216
16,-0.6035118,-0.5165682,"('unpopular', 'popular')",0.34374386,0.40507844,-0.129884,-0.0557449,0.0741391
17,0.47321108,0.5142059,"('nasty', 'nice')",-0.40864208,-0.37917596,0.0322845,0.067515,0.0352305
18,-0.3024428,-0.23409356,"('disagreeable', 'welcoming')",-0.31649908,-0.3539973,-0.309471,-0.2940454,0.0154256
19,-1.3249717,-1.3557843,"('inhospitable', 'hospitable')",-0.09141414,-0.042239763,-0.7081929,-0.699012,0.0091809
20,0.43813404,0.4702958,"('rough', 'thoughtful')",1.2544236,1.2088487,0.8462788,0.8395723,-0.0067065
21,0.81254196,0.89134675,"('immoral', 'moral')",-0.52870756,-0.477654,0.1419172,0.2068464,0.0649292
22,0.30885136,0.30103862,"('untrustworthy', 'trustworthy')",-0.9926324,-1.0899615,-0.3418905,-0.3944615,-0.052571
23,-0.24178639,-0.24439569,"('insincere', 'sincere')",5.1884103,5.1655746,2.4733119,2.4605894,-0.0127225
24,-0.19908161,-0.23189344,"('dishonest', 'honest')",0.5783545,0.52340233,0.1896364,0.1457545,-0.0438819
25,-0.53899395,-0.5637526,"('egoistic', 'altruistic')",1.529295,1.5227106,0.4951505,0.479479,-0.0156715
26,0.30773038,0.21691456,"('hardhearted', 'benevolent')",2.1623483,2.132516,1.2350394,1.1747153,-0.0603241
27,-0.38235295,-0.31347364,"('hardhearted', 'softhearted')",1.4923184,1.3773327,0.5549827,0.5319295,-0.0230532
28,0.09187012,0.016272806,"('disloyal', 'loyal')",1.0100257,0.90062875,0.5509479,0.4584508,-0.0924971
29,0.03019945,0.0040937923,"('unfair', 'fair')",-0.5032904,-0.6485864,-0.2365455,-0.3222463,-0.0857008
30,1.2608298,1.2193804,"('intolerant', 'tolerant')",1.4068673,1.3925333,1.3338485,1.3059568,-0.0278917
31,-1.401334,-1.3422011,"('evil', 'good')",-0.7367816,-0.79542774,-1.0690578,-1.0688144,0.0002434
32,-0.060721215,-0.07443659,"('unkind', 'kind')",0.6650916,0.5340641,0.3021852,0.2298138,-0.0723714
33,-0.31403852,-0.3899199,"('wrong', 'right')",-0.4991774,-0.53503656,-0.406608,-0.4624782,-0.0558702
34,-0.40808278,-0.2737296,"('mean', 'honorable')",5.7135324,5.884059,2.6527247,2.8051646,0.1524399
35,-0.45549002,-0.58824766,"('corrupt', 'incorrupt')",0.15319568,-0.016910119,-0.1511472,-0.3025789,-0.1514317
36,-1.1861105,-1.337098,"('hostile', 'amicable')",0.36689764,0.17636183,-0.4096064,-0.5803681,-0.1707617
37,0.37086037,0.34618014,"('fake', 'genuine')",0.461891,0.42997158,0.4163757,0.3880759,-0.0282998
38,-0.60088116,-0.56051266,"('untruthful', 'truthful')",-0.47427517,-0.45308134,-0.5375782,-0.506797,0.0307812
39,1.6683431,1.694627,"('exploitative', 'cooperative')",0.43415684,0.41393042,1.05125,1.0542787,0.0030287
40,-0.30491197,-0.29083687,"('stingy', 'generous')",-1.2595934,-1.3696567,-0.7822527,-0.8302468,-0.0479941
41,0.82580435,0.89808184,"('unforgiving', 'forgiving')",-0.040840983,-0.15060307,0.3924817,0.3737394,-0.0187423
42,0.9070554,0.9872577,"('unreliable', 'reliable')",-3.0950665,-3.0368056,-1.0940056,-1.024774,0.0692316
43,0.34601086,0.45029634,"('irresponsible', 'responsible')",0.6166522,0.61390525,0.4813315,0.5321008,0.0507693
44,-0.06831243,-0.059887797,"('prejudiced', 'unprejudiced')",-1.5073879,-1.480947,-0.7878501,-0.7704174,0.0174327
45,0.1165801,0.18614428,"('incompetent', 'competent')",-0.23439384,-0.2667222,-0.0589069,-0.040289,0.0186179
46,0.051952627,0.15161742,"('uncompetitive', 'competitive')",-0.5806943,-0.6149402,-0.2643709,-0.2316614,0.0327095
47,0.36337787,0.4376374,"('stupid', 'smart')",4.9734187,5.096035,2.6683984,2.7668362,0.0984378
48,0.1911706,0.28237152,"('unintelligent', 'intelligent')",0.6318415,0.7097234,0.4115061,0.4960475,0.0845414
49,-0.0012294091,0.14750957,"('unable', 'able')",-0.31359375,-0.2252706,-0.1574116,-0.0388805,0.1185311
50,0.35442147,0.36289084,"('clumsy', 'skillful')",0.11043585,0.048867807,0.2324287,0.2058793,-0.0265494
51,-0.43333167,-0.52222997,"('uneducated', 'educated')",0.12440239,0.10347083,-0.1544646,-0.2093796,-0.054915
52,-0.25759807,-0.39310753,"('irrational', 'rational')",0.5178263,0.36880428,0.1301141,-0.0121516,-0.1422657
53,-1.5321826,-1.5479547,"('uncreative', 'creative')",0.5682051,0.5597655,-0.4819887,-0.4940946,-0.0121059
54,-0.6370238,-0.68285704,"('incapable', 'capable')",0.9199495,0.94518304,0.1414628,0.131163,-0.0102998
55,0.9042468,1.0256451,"('incompetent', 'clever')",0.07737306,0.08933917,0.4908099,0.5574921,0.0666822
56,0.91762763,0.8953901,"('impractical', 'practical')",-0.10490065,-0.117120355,0.4063635,0.3891349,-0.0172286
