,stryker_male,stryker_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,0.66397446,0.47225028,"('unsociable', 'sociable')",-0.20290782,-0.37679672,0.2305333,0.0477268,-0.1828065
1,0.24448949,0.15720737,"('unfriendly', 'friendly')",1.3189396,1.1779029,0.7817146,0.6675552,-0.1141594
2,0.44844612,0.46654654,"('unlikable', 'likable')",0.40171838,0.37521312,0.4250823,0.4208798,-0.0042025
3,0.21183541,0.2912176,"('repellent', 'pleasant')",0.7412835,0.6886305,0.4765595,0.4899241,0.0133646
4,-1.2097187,-1.233875,"('disliked', 'liked')",-6.96713,-6.994294,-4.0884247,-4.1140847,-0.02566
5,-1.1673584,-1.244476,"('distant', 'outgoing')",-0.5340539,-0.51745355,-0.8507062,-0.8809648,-0.0302586
6,-1.6679662,-1.682055,"('distant', 'open')",-0.5196491,-0.5439743,-1.0938077,-1.1130147,-0.019207
7,0.3230047,0.32279786,"('insensitive', 'sensitive')",0.10232875,0.06896178,0.2126667,0.1958798,-0.0167869
8,0.5326928,0.54080623,"('unaffectionate', 'affectionate')",0.65995276,0.62327677,0.5963228,0.5820415,-0.0142813
9,1.1609807,1.1094098,"('unaffectionate', 'caring')",1.1355085,1.123194,1.1482446,1.1163019,-0.0319427
10,0.7184148,0.59178275,"('unsympathetic', 'sympathetic')",-0.76172554,-0.8615779,-0.0216554,-0.1348976,-0.1132422
11,0.9716591,0.95093817,"('unhelpful', 'helpful')",1.7191007,1.7882257,1.3453799,1.3695819,0.024202
12,1.5007402,1.4680492,"('unsupportive', 'supportive')",-2.141385,-2.1004832,-0.3203225,-0.316217,0.0041055
13,-0.24755883,-0.30730405,"('impolite', 'polite')",-1.2885951,-1.3058114,-0.768077,-0.8065577,-0.0384807
14,0.7704636,0.63374954,"('antisocial', 'social')",-0.10349802,-0.22836162,0.3334828,0.202694,-0.1307888
15,0.04040174,-0.08282451,"('boring', 'funny')",-0.20522404,-0.17462343,-0.0824111,-0.128724,-0.0463129
