,raytheon_male,raytheon_female,tuple,technologies_male,technologies_female,corp_male,corp_female,average_male,average_female,female-male
0,-1.9460319,-2.171709,"('unsociable', 'sociable')",-0.36564955,-0.64477485,0.013884485,-0.14463584,-0.7659323,-0.98704,-0.2211077
1,-0.48250392,-0.6838312,"('unfriendly', 'friendly')",-0.3550733,-0.61577517,1.1926403,0.9524636,0.1183544,-0.1157142,-0.2340686
2,0.86553425,0.8770859,"('unlikable', 'likable')",0.5141068,0.48619294,0.8820364,0.8623028,0.7538925,0.7418605,-0.012032
3,-1.2022564,-1.1295352,"('repellent', 'pleasant')",-0.13816227,-0.09237088,0.50526166,0.5336249,-0.2783857,-0.2294271,0.0489586
4,0.8925879,0.8131369,"('disliked', 'liked')",-0.24193178,-0.2309622,-5.7310224,-5.8810124,-1.6934554,-1.7662792,-0.0728238
5,0.15013985,0.15986653,"('distant', 'outgoing')",-0.95248294,-0.8574159,-0.64149076,-0.6129852,-0.4812779,-0.4368449,0.044433
6,-0.113541156,-0.08359073,"('distant', 'open')",-1.6465542,-1.6135346,-0.90895885,-0.905904,-0.8896848,-0.8676764,0.0220084
7,-1.1921084,-1.2684629,"('insensitive', 'sensitive')",0.15128401,0.19300327,0.31237322,0.26603016,-0.2428171,-0.2698098,-0.0269927
8,-0.19305643,-0.37248322,"('unaffectionate', 'affectionate')",-0.040859394,-0.21647471,0.10099673,0.021084739,-0.0443064,-0.1892911,-0.1449847
9,-0.7277653,-0.8610597,"('unaffectionate', 'caring')",0.1738775,0.08399265,0.9525012,0.9540489,0.1328711,0.0589939,-0.0738772
10,-3.283633,-3.4236865,"('unsympathetic', 'sympathetic')",-0.95570564,-1.1128343,-0.48750156,-0.5942932,-1.5756135,-1.7102714,-0.1346579
11,-1.780571,-1.8481913,"('unhelpful', 'helpful')",0.8634709,0.80898696,2.0189402,1.95192,0.36728,0.3042386,-0.0630414
12,-0.58265126,-0.67189634,"('unsupportive', 'supportive')",0.4775816,0.5310807,-1.7321568,-1.7403344,-0.6124088,-0.62705,-0.0146412
13,-2.0205588,-2.162941,"('impolite', 'polite')",-0.5957975,-0.76250625,-0.35682273,-0.2846629,-0.9910597,-1.0700367,-0.078977
14,-1.1407181,-1.1867628,"('antisocial', 'social')",0.8749294,0.93191123,0.113453135,0.059662066,-0.0507785,-0.0650632,-0.0142847
15,0.36196727,0.2417449,"('boring', 'funny')",0.10158042,-0.05248879,0.35112932,0.33235198,0.271559,0.1738694,-0.0976896
16,0.72201234,0.6932397,"('unpopular', 'popular')",0.14836273,0.11612363,0.39631554,0.3244604,0.4222302,0.3779412,-0.044289
17,-0.003278912,-0.048938043,"('nasty', 'nice')",-0.6882563,-0.6980575,-0.39569747,-0.35592687,-0.3624109,-0.3676408,-0.0052299
18,0.11675498,0.08278468,"('disagreeable', 'welcoming')",0.19753188,0.2046467,-0.48141015,-0.6223427,-0.0557078,-0.1116371,-0.0559293
19,-0.17575297,-0.2526314,"('inhospitable', 'hospitable')",-0.8468138,-1.0363258,-0.5961577,-0.67953885,-0.5395749,-0.6561654,-0.1165905
20,-0.16807012,-0.18481883,"('rough', 'thoughtful')",1.1274602,1.1291695,0.6366252,0.57781374,0.5320051,0.5073881,-0.024617
21,-1.2349219,-1.3709109,"('immoral', 'moral')",0.36336285,0.2081104,-0.5765013,-0.550152,-0.4826868,-0.5709841,-0.0882973
22,-1.3745681,-1.3684422,"('untrustworthy', 'trustworthy')",-0.7125943,-0.79120296,-1.0108969,-0.9676147,-1.0326865,-1.0424199,-0.0097334
23,-1.8894268,-2.010996,"('insincere', 'sincere')",-0.32048306,-0.3886679,5.4237843,5.384505,1.0712914,0.994947,-0.0763444
24,-1.7072594,-1.7690783,"('dishonest', 'honest')",-1.2284385,-1.324534,0.8082568,0.76671165,-0.7091471,-0.7756335,-0.0664864
25,1.3245656,1.343519,"('egoistic', 'altruistic')",0.8897254,0.86658144,0.71931076,0.6781575,0.9778673,0.9627527,-0.0151146
