,e_male,e_female,tuple,trade_male,trade_female,financial_male,financial_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.3715864,-0.42031822,"('unsociable', 'sociable')",1.6796253,1.6890185,0.28122276,0.14231563,0.15845582,0.041065566,0.4369293,0.3630204,-0.0739089
1,-1.3422765,-1.2302086,"('unfriendly', 'friendly')",-0.73723245,-0.73215383,1.3600774,1.2596678,0.89014596,0.7960351,0.0426786,0.0233351,-0.0193435
2,1.0812815,1.1869026,"('unlikable', 'likable')",0.7900211,0.85325253,2.4203415,2.5850298,1.0232131,1.0716041,1.3287144,1.4241973,0.0954829
3,-0.06923896,-0.0039602667,"('repellent', 'pleasant')",0.2822636,0.4315803,-0.33855468,-0.2595205,1.2802552,1.2872896,0.2886813,0.3638473,0.075166
4,-0.48742715,-0.41918945,"('disliked', 'liked')",-0.24254557,-0.29222655,0.19768551,0.13780089,-6.479353,-6.6074896,-1.75291,-1.7952762,-0.0423662
5,-0.4613131,-0.3179976,"('distant', 'outgoing')",-0.94348127,-0.9696689,0.77781415,0.7830474,-1.2952777,-1.2844629,-0.4805645,-0.4472705,0.033294
6,-0.20623717,0.023111269,"('distant', 'open')",-1.3002125,-1.2614586,-0.026367873,0.0082304925,-1.3153437,-1.299042,-0.7120403,-0.6322898,0.0797505
7,1.2352213,1.2974495,"('insensitive', 'sensitive')",1.0609024,1.1556807,0.59945166,0.61269593,0.81363255,0.8500146,0.9273019,0.9789602,0.0516583
8,-1.2769655,-1.165095,"('unaffectionate', 'affectionate')",-0.99669516,-1.0416914,0.18225369,0.1472218,-0.14874265,-0.1709387,-0.5600374,-0.5576258,0.0024116
9,-0.9011618,-0.7086232,"('unaffectionate', 'caring')",0.07121634,0.107044876,1.3148937,1.2575716,0.75619286,0.77265537,0.3102853,0.3571622,0.0468769
10,0.31494987,0.40589103,"('unsympathetic', 'sympathetic')",0.7627278,0.886765,-1.0208471,-1.0083826,0.2238644,0.28274047,0.0701738,0.1417535,0.0715797
11,0.9770845,1.0440563,"('unhelpful', 'helpful')",1.2369883,1.312894,0.30750513,0.3048408,2.280727,2.3749294,1.2005762,1.2591801,0.0586039
12,0.74752027,1.0022696,"('unsupportive', 'supportive')",0.96886295,1.1263674,0.9343538,1.0157073,-1.8992772,-1.8627138,0.187865,0.3204076,0.1325426
13,0.9169557,0.88774157,"('impolite', 'polite')",2.039448,2.090595,0.35668933,0.41876352,-0.32231617,-0.32329816,0.7476943,0.7684504,0.0207561
14,1.4651645,1.2752079,"('antisocial', 'social')",2.6900918,2.6663013,1.9680957,1.9421163,0.7520906,0.6005816,1.7188606,1.6210518,-0.0978088
15,0.5506229,0.43137002,"('boring', 'funny')",0.20583303,0.058752086,0.5911375,0.52959144,-0.3070151,-0.36290038,0.2601446,0.1642033,-0.0959413
16,-1.4489518,-1.441337,"('unpopular', 'popular')",-1.0388271,-1.0768778,-0.17829327,-0.20289911,0.34350044,0.3050735,-0.5806429,-0.6040101,-0.0233672
17,-0.4107173,-0.2888964,"('nasty', 'nice')",-0.61249876,-0.57205003,-0.2754097,-0.17791712,-0.7739274,-0.69275904,-0.5181383,-0.4329056,0.0852327
18,-0.8714726,-0.6532708,"('disagreeable', 'welcoming')",-0.63862836,-0.55061036,-0.3019117,-0.21839845,-0.84444916,-0.86499375,-0.6641154,-0.5718184,0.092297
19,-0.71508145,-0.4710369,"('inhospitable', 'hospitable')",-1.1300551,-1.1075617,-0.50011986,-0.4870026,-0.97312677,-0.8297543,-0.8295958,-0.7238389,0.1057569
20,-0.21306801,-0.09911074,"('rough', 'thoughtful')",-0.59433645,-0.4911291,-0.093957834,-0.05032236,0.20665617,0.22843963,-0.1736765,-0.1030306,0.0706459
21,0.9677285,0.90916944,"('immoral', 'moral')",1.3808644,1.4733266,0.68077904,0.6751075,0.1132621,0.19369912,0.7856585,0.8128256,0.0271671
22,0.42334974,0.48010463,"('untrustworthy', 'trustworthy')",0.66344416,0.76781464,-0.13412696,-0.19763467,-0.27720392,-0.29304066,0.1688658,0.189311,0.0204452
23,0.23996995,0.28964663,"('insincere', 'sincere')",1.0321577,1.1292515,0.8187634,0.8145424,6.2166033,6.170117,2.0768735,2.1008892,0.0240157
24,1.1439421,1.274765,"('dishonest', 'honest')",0.6746036,0.7499838,0.26546282,0.32340983,0.7233305,0.6909089,0.7018347,0.7597669,0.0579322
25,-1.1311066,-1.1931181,"('egoistic', 'altruistic')",-0.5918455,-0.6112695,-0.094293065,-0.09617007,0.7032695,0.68045676,-0.2784939,-0.3050252,-0.0265313
