,ford_male,ford_female,tuple,motor_male,motor_female,co_male,co_female,del_male,del_female,average_male,average_female,female-male
0,-0.7581783,-0.79668117,"('unsociable', 'sociable')",-1.2273006,-1.2084588,0.11868888,0.024364185,-0.31755143,-0.3114951,-0.5460854,-0.5730677,-0.0269823
1,0.7942668,0.83841354,"('unfriendly', 'friendly')",1.1594508,1.09141,0.3266726,0.13571323,1.7130798,1.6286672,0.9983675,0.9235511,-0.0748164
2,0.7310733,0.8129017,"('unlikable', 'likable')",0.98751897,1.0687311,1.7107917,1.7845408,0.61316264,0.6413005,1.0106367,1.0768685,0.0662318
3,-0.69855446,-0.48751518,"('repellent', 'pleasant')",-1.1244493,-0.9035927,-0.1616827,-0.08156508,0.4043315,0.5181999,-0.3950887,-0.2386183,0.1564704
4,-0.2549331,-0.36440948,"('disliked', 'liked')",0.9523415,0.9100796,0.42814136,0.2481318,-7.010176,-7.1470146,-1.4711566,-1.5883032,-0.1171466
5,0.58192056,0.59323466,"('distant', 'outgoing')",1.5840042,1.5042984,0.28959394,0.2309278,0.41345125,0.31801558,0.7172425,0.6616191,-0.0556234
6,0.09066175,0.17630634,"('distant', 'open')",1.577709,1.4998207,-0.0013802722,-0.045833636,1.0148026,0.9549765,0.6704482,0.6463175,-0.0241307
7,0.15562463,0.22571239,"('insensitive', 'sensitive')",-0.8275887,-0.7179172,-0.8896573,-0.7999575,0.6775855,0.76363146,-0.221009,-0.1321327,0.0888763
8,1.3415586,1.3316106,"('unaffectionate', 'affectionate')",1.1797525,1.066799,-0.10700537,-0.11999326,1.4688216,1.3747613,0.9707818,0.9132944,-0.0574874
9,1.1943271,1.2307844,"('unaffectionate', 'caring')",1.1567347,1.0755463,-0.23993947,-0.2774167,1.9582568,1.9438651,1.0173448,0.9931948,-0.02415
10,-0.5729041,-0.45962998,"('unsympathetic', 'sympathetic')",-2.06076,-1.8997396,-1.3460643,-1.2787977,0.0032557826,0.14679664,-0.9941182,-0.8728427,0.1212755
11,0.056807093,0.056919336,"('unhelpful', 'helpful')",-0.4862614,-0.39566278,-0.40105003,-0.3522807,0.8916092,0.96386945,0.0152762,0.0682113,0.0529351
12,0.7371092,0.84070426,"('unsupportive', 'supportive')",-0.49454904,-0.34202713,-0.76397043,-0.6645837,-1.8201953,-1.8117657,-0.5854014,-0.4944181,0.0909833
13,-0.30701074,-0.39097756,"('impolite', 'polite')",-1.1126966,-0.9895871,-0.60967445,-0.599592,-0.46815428,-0.43783164,-0.624384,-0.6044971,0.0198869
14,0.119707204,-0.007006701,"('antisocial', 'social')",-1.3446668,-1.3999335,0.9935951,0.93489796,-0.08313685,-0.142116,-0.0786253,-0.1535395,-0.0749142
15,0.7810296,0.5686372,"('boring', 'funny')",1.0439761,0.7677291,0.6609588,0.5831438,0.5526609,0.41329643,0.7596564,0.5832016,-0.1764548
16,-0.7052955,-0.6747997,"('unpopular', 'popular')",0.5493372,0.5967982,-0.28971803,-0.22344424,0.5989013,0.6462965,0.0383062,0.0862127,0.0479065
17,-0.48556662,-0.38164234,"('nasty', 'nice')",-0.48729843,-0.42334706,-0.72211605,-0.61960465,-0.8169978,-0.8201933,-0.6279947,-0.5611968,0.0667979
18,-0.31060222,-0.14745912,"('disagreeable', 'welcoming')",0.10737648,0.23028135,-0.7202966,-0.66695863,-0.29580835,-0.35087514,-0.3048327,-0.2337529,0.0710798
19,-0.3269014,-0.19508813,"('inhospitable', 'hospitable')",0.7293365,0.7696367,-0.44780195,-0.35308534,-0.36593074,-0.33908662,-0.1028244,-0.0294059,0.0734185
20,0.15836558,0.22656572,"('rough', 'thoughtful')",-0.3924596,-0.28036842,-0.27211735,-0.20192337,0.33739978,0.28932717,-0.0422029,0.0084003,0.0506032
21,-0.112058386,-0.07385412,"('immoral', 'moral')",-0.9900813,-0.9584448,-0.5272994,-0.46402147,-1.111298,-0.94274116,-0.6851842,-0.6097654,0.0754188
22,0.19954988,0.15369278,"('untrustworthy', 'trustworthy')",-0.8727417,-0.87077093,0.19709145,0.14951374,-1.1820471,-1.2318568,-0.4145369,-0.4498553,-0.0353184
23,0.14837822,0.25265232,"('insincere', 'sincere')",-0.9234083,-0.75457424,-0.8960393,-0.8903532,5.2073236,5.2974954,0.8840635,0.9763051,0.0922416
24,1.1109756,1.150852,"('dishonest', 'honest')",0.16634366,0.16054565,0.25735497,0.25813922,1.1783139,1.1026274,0.678247,0.6680411,-0.0102059
