,bed_male,bed_female,tuple,bath_male,bath_female,&_male,&_female,beyond_male,beyond_female,inc_male,inc_female,average_male,average_female,female-male
0,1.0000577,0.45923555,"('unsociable', 'sociable')",0.028017126,0.02403368,-0.49585944,-0.6019685,-1.230094,-1.2858828,-0.20409483,-0.32103857,-0.1803947,-0.3451241,-0.1647294
1,-0.54782706,-0.33423728,"('unfriendly', 'friendly')",0.55451125,0.75216967,0.0012126788,0.27687767,-0.90280026,-0.94619274,2.2028217,2.0947332,0.2615837,0.3686701,0.1070864
2,0.8931213,0.82904917,"('unlikable', 'likable')",1.0316314,1.036632,0.9615576,1.1283495,0.76991105,0.88613266,0.6890426,0.8194379,0.8690528,0.9399202,0.0708674
3,-1.0625587,-1.2265661,"('repellent', 'pleasant')",-1.8108261,-1.683928,-1.299137,-1.1472195,-1.2065469,-1.1539418,-0.17465758,-0.10948493,-1.1107452,-1.0642281,0.0465171
4,-0.5581284,-0.26232725,"('disliked', 'liked')",-0.34153825,-0.37507525,1.4594296,1.3875232,1.0348585,0.9810144,-6.6589093,-6.598756,-1.0128576,-0.9735242,0.0393334
5,-1.3211524,-0.5861864,"('distant', 'outgoing')",1.0259707,1.2106311,1.3333713,1.436248,0.41198432,0.43519333,0.22551966,0.25221586,0.3351387,0.5496204,0.2144817
6,-0.7678241,-0.01299268,"('distant', 'open')",1.8071293,2.0455368,1.7816753,1.9828279,0.599646,0.7323753,0.80111635,0.81897587,0.8443486,1.1133447,0.2689961
7,0.37718463,-0.30244714,"('insensitive', 'sensitive')",0.4682579,0.45282254,-0.5970347,-0.6861304,-1.8914056,-1.9223657,0.76848036,0.6859061,-0.1749035,-0.3544429,-0.1795394
8,-0.8845227,-0.56375575,"('unaffectionate', 'affectionate')",1.1755037,1.3266088,-0.17511271,-0.043043815,0.11329502,0.04255008,1.0884801,0.943351,0.2635287,0.3411421,0.0776134
9,0.17558312,0.27030286,"('unaffectionate', 'caring')",0.87667453,1.0407835,-0.12025269,-0.03311527,0.14005978,0.11924744,1.6052443,1.5684689,0.5354618,0.5931375,0.0576757
10,-0.013617898,-0.6857486,"('unsympathetic', 'sympathetic')",-0.9200638,-1.0605166,-2.8762572,-3.01009,-2.2779038,-2.3881257,-0.3858124,-0.41097832,-1.294731,-1.5110918,-0.2163608
11,0.62079805,0.2035025,"('unhelpful', 'helpful')",-0.46807617,-0.5402631,-1.7209171,-1.5270965,-0.47103152,-0.5048162,2.080649,2.0991867,0.0082844,-0.0538973,-0.0621817
12,1.4056891,1.3840392,"('unsupportive', 'supportive')",0.61377746,0.8008942,0.09168855,0.426085,0.49194545,0.4998986,-1.5796113,-1.4644291,0.2046979,0.3292976,0.1245997
13,1.1516954,0.5123188,"('impolite', 'polite')",-0.14759384,-0.2506255,-1.404528,-1.4235967,-1.007721,-1.0633398,-0.35830015,-0.40324625,-0.3532895,-0.5256979,-0.1724084
14,0.8871904,0.19780195,"('antisocial', 'social')",0.47677514,0.21869239,-0.6643384,-0.867971,-0.40385374,-0.5265617,-0.7547051,-0.827643,-0.0917863,-0.3611362,-0.2693499
15,1.3572159,1.2383858,"('boring', 'funny')",1.053947,1.0076226,0.8582064,0.72493076,0.45542946,0.3446539,0.56960225,0.52452135,0.8588802,0.7680229,-0.0908573
16,-0.77010554,-0.46283913,"('unpopular', 'popular')",-0.5219543,-0.24014091,0.7662176,0.9767579,0.37537226,0.4297813,0.24660799,0.36624655,0.0192276,0.2139611,0.1947335
17,-0.3127682,-0.3005649,"('nasty', 'nice')",0.1583866,0.116984986,-0.29393268,-0.24868406,-0.80180395,-0.8034839,-0.48641798,-0.4704838,-0.3473073,-0.3412463,0.006061
18,-1.1330185,-0.8603693,"('disagreeable', 'welcoming')",0.30975622,0.6284974,0.052079774,0.53047234,-0.9566482,-0.76079154,-0.36430997,-0.3132469,-0.4184281,-0.1550876,0.2633405
19,-1.0831668,-0.6509591,"('inhospitable', 'hospitable')",-0.10846861,0.16599156,0.1106332,0.42693153,0.4516408,0.5466282,0.090245016,0.22651742,-0.1078233,0.1430219,0.2508452
20,-0.77196544,-0.8765722,"('rough', 'thoughtful')",-1.2895541,-1.3297716,-1.0400938,-1.016132,-1.4471215,-1.4841156,1.0609027,0.9876966,-0.6975665,-0.743779,-0.0462125
21,0.34858882,-0.10851124,"('immoral', 'moral')",-0.6881935,-0.57163805,-1.9633782,-1.7221656,-2.8683546,-2.727498,-0.9577797,-0.8069502,-1.2258234,-1.1873527,0.0384707
22,0.8593447,0.35324225,"('untrustworthy', 'trustworthy')",0.30056584,-0.048784222,0.3221427,0.23575026,-1.1130716,-1.1696852,-0.7262241,-0.9090262,-0.0714485,-0.3077006,-0.2362521
23,1.3166281,0.7799709,"('insincere', 'sincere')",-0.29193628,-0.18121843,-1.7974207,-1.6704047,-0.91602606,-0.9664359,6.0672717,5.8475304,0.8757033,0.7618885,-0.1138148
24,0.9154101,0.558694,"('dishonest', 'honest')",0.65569705,0.5547415,-1.5733819,-1.6070775,-0.7332275,-0.73063666,1.1797582,1.054852,0.0888512,-0.0338853,-0.1227365
25,-1.7952002,-1.3187687,"('egoistic', 'altruistic')",0.27742007,0.49440533,-0.1449442,-0.05434774,-0.6419488,-0.51951945,1.1477363,1.1872177,-0.2313874,-0.0422026,0.1891848
26,-0.17897722,-0.32408708,"('hardhearted', 'benevolent')",1.654405,1.6377841,1.5626081,1.4757675,0.549661,0.31319964,1.7716093,1.6274742,1.0718613,0.9460277,-0.1258336
27,-0.73045456,-0.6616636,"('hardhearted', 'softhearted')",-0.34946135,-0.32259172,-0.834334,-0.6116841,0.053010777,0.0033842325,1.5901188,1.5169221,-0.0542241,-0.0151266,0.0390975
28,-0.47281033,-0.8538901,"('disloyal', 'loyal')",-0.09817463,-0.30721083,-0.9149824,-1.0026499,-1.7303289,-1.844386,0.93668884,0.76743084,-0.4559215,-0.6481412,-0.1922197
29,0.59706223,0.77522343,"('unfair', 'fair')",1.1445457,1.0094446,0.027523145,-0.008833662,-0.18692672,-0.06542377,-0.24368474,-0.42324093,0.2677039,0.2574339,-0.01027
30,0.7795008,0.41441151,"('intolerant', 'tolerant')",0.355191,0.3346708,-1.2401624,-1.1778567,-1.0539151,-1.0626894,1.0171483,1.0717884,-0.0284475,-0.0839351,-0.0554876
31,-1.8795213,-1.1660151,"('evil', 'good')",0.41676745,0.67628676,1.7364167,1.9354379,0.075838745,0.23642635,-0.8881338,-0.968126,-0.1077264,0.142802,0.2505284
32,1.2632841,0.75539863,"('unkind', 'kind')",0.66571563,0.6811809,0.4465043,0.40831134,-1.4329453,-1.3610523,1.0963483,0.94232833,0.4077814,0.2852334,-0.122548
33,-0.09255165,0.19555062,"('wrong', 'right')",-0.38368115,-0.3512343,0.67251587,0.8795663,0.8245867,0.8887001,-0.2412197,-0.203906,0.15593,0.2817354,0.1258054
34,-0.5468482,-0.44489288,"('mean', 'honorable')",-0.5183453,-0.2299381,-0.6922661,-0.507732,0.5119706,0.49927127,6.1496854,6.22633,0.9808393,1.1086077,0.1277684
35,-1.0540514,-0.46030006,"('corrupt', 'incorrupt')",-0.1919606,-0.2811887,1.5777719,1.4206097,1.1256572,1.1526616,-0.10958464,-0.26489592,0.2695665,0.3133773,0.0438108
36,-1.7190458,-0.96802676,"('hostile', 'amicable')",-0.4164366,-0.18556952,1.0453789,1.2151918,1.0117091,0.98898596,0.066348515,-0.032628305,-0.0024092,0.2035906,0.2059998
37,1.0406512,0.79947054,"('fake', 'genuine')",1.1848875,1.170606,-0.32641172,-0.21318471,0.23061004,0.29923543,0.69443107,0.6970349,0.5648336,0.5506324,-0.0142012
38,0.66419214,0.5525794,"('untruthful', 'truthful')",-0.16223136,-0.19389099,-0.17586192,-0.15390152,0.63167,0.6051452,0.12520868,0.19267008,0.2165955,0.2005204,-0.0160751
39,1.2451276,0.9183504,"('exploitative', 'cooperative')",0.7903461,0.7706342,0.31258175,0.26667273,-0.524425,-0.39276928,0.3707688,0.32937375,0.4388798,0.3784524,-0.0604274
40,-0.14053518,-0.18829256,"('stingy', 'generous')",-0.13575602,-0.0533198,-1.0684066,-1.0073953,-0.53302383,-0.5679663,-1.6442564,-1.686471,-0.7043956,-0.700689,0.0037066
41,0.96833247,0.74448586,"('unforgiving', 'forgiving')",-0.12278971,-0.04052955,-0.3177141,-0.11346855,-1.1652491,-1.094188,0.17029074,0.17787531,-0.0934259,-0.065165,0.0282609
42,0.8320911,0.8235487,"('unreliable', 'reliable')",1.2087117,1.3481327,1.0291166,1.2965928,0.8970147,0.9701416,-2.8031838,-2.5692718,0.2327501,0.3738287,0.1410786
43,1.6717348,1.3110846,"('irresponsible', 'responsible')",0.79856104,0.78013027,-0.89647853,-0.6586321,-1.3962421,-1.3029726,1.0659255,1.0774006,0.2487001,0.2414022,-0.0072979
44,-0.4304223,-0.15327007,"('prejudiced', 'unprejudiced')",-0.5020768,-0.5150785,0.028178483,0.04805302,1.093667,1.0882902,-1.3256046,-1.2914174,-0.2272516,-0.1646845,0.0625671
45,0.88086087,0.4125392,"('incompetent', 'competent')",0.86045456,0.7581009,-0.90222913,-1.0309346,-0.09993398,-0.2345016,-0.16008133,-0.23002802,0.1158142,-0.0649648,-0.180779
