,eastman_male,eastman_female,tuple,chemical_male,chemical_female,co_male,co_female,average_male,average_female,female-male
0,-1.0208689,-1.0486604,"('unsociable', 'sociable')",0.45412335,0.34403235,-0.03461637,-0.23083226,-0.200454,-0.3118201,-0.1113661
1,1.8862342,1.8387309,"('unfriendly', 'friendly')",1.6907152,1.4898641,1.4016311,1.3123897,1.6595268,1.546995,-0.1125318
2,0.8509998,0.9512305,"('unlikable', 'likable')",0.91431516,0.9840663,1.3571053,1.5526093,1.0408068,1.1626353,0.1218285
3,-1.0560406,-0.94029844,"('repellent', 'pleasant')",-1.3738779,-1.3149816,0.75440866,0.75240386,-0.5585033,-0.5009587,0.0575446
4,0.61408633,0.5593854,"('disliked', 'liked')",-0.16457628,-0.19934577,-6.0631065,-6.128516,-1.8711988,-1.9228255,-0.0516267
5,1.383767,1.3783619,"('distant', 'outgoing')",-0.15598716,-0.095208034,-1.0362189,-0.8260645,0.0638537,0.1523631,0.0885094
6,1.2937253,1.3429685,"('distant', 'open')",-0.17240003,-0.088666156,-0.9300468,-0.6597083,0.0637595,0.198198,0.1344385
7,-0.82091093,-0.7830158,"('insensitive', 'sensitive')",-0.39745224,-0.34064212,-0.15129934,-0.15352292,-0.4565542,-0.425727,0.0308272
8,0.99122757,0.9503469,"('unaffectionate', 'affectionate')",0.92806834,0.88217634,0.19497527,0.23970352,0.7047571,0.6907423,-0.0140148
9,1.375406,1.3089708,"('unaffectionate', 'caring')",0.9350151,0.8910772,0.6977782,0.7081187,1.0027331,0.9693889,-0.0333442
10,-0.9974543,-0.935527,"('unsympathetic', 'sympathetic')",-0.79626024,-0.8070323,-0.24717593,-0.30205128,-0.6802968,-0.6815368,-0.00124
11,-1.1509378,-1.1361356,"('unhelpful', 'helpful')",0.15286121,0.16381818,2.3580446,2.3681307,0.4533227,0.4652711,0.0119484
12,0.6182939,0.70970905,"('unsupportive', 'supportive')",0.7891044,0.89619046,-1.96284,-1.8610576,-0.1851472,-0.0850527,0.1000945
13,-1.7845802,-1.8403794,"('impolite', 'polite')",-0.6837938,-0.6506209,-0.45548722,-0.48643583,-0.9746204,-0.9924787,-0.0178583
14,-0.6876577,-0.7737385,"('antisocial', 'social')",-0.22328344,-0.27628893,0.114588685,-0.03447425,-0.2654508,-0.3615005,-0.0960497
15,1.0732912,0.8987499,"('boring', 'funny')",-0.073484935,-0.14351654,0.9437505,0.8739732,0.6478523,0.5430688,-0.1047835
16,-0.09584521,-0.14168814,"('unpopular', 'popular')",-0.2819044,-0.31716526,0.57349527,0.43239784,0.0652485,-0.0088185,-0.074067
17,-0.59040475,-0.6368566,"('nasty', 'nice')",-0.61227113,-0.57520515,-0.31869918,-0.2923602,-0.507125,-0.501474,0.005651
18,1.2068532,1.1871322,"('disagreeable', 'welcoming')",0.019860908,0.006682031,-1.0402048,-0.9982388,0.0621698,0.0651918,0.003022
19,0.21668892,0.2705529,"('inhospitable', 'hospitable')",-0.7250394,-0.7110074,-0.38108063,-0.2839549,-0.296477,-0.2414698,0.0550072
20,0.25169408,0.31377605,"('rough', 'thoughtful')",0.60700923,0.6447372,0.8128018,0.7903527,0.5571684,0.5829553,0.0257869
21,-2.010985,-2.0174067,"('immoral', 'moral')",-0.69254225,-0.7189372,-0.60136217,-0.6814968,-1.1016298,-1.1392802,-0.0376504
22,-1.0947747,-1.0872731,"('untrustworthy', 'trustworthy')",-0.9564434,-0.986774,-0.5373623,-0.55906916,-0.8628601,-0.8777054,-0.0148453
23,-0.21536481,-0.18892418,"('insincere', 'sincere')",0.20256566,0.1803471,5.4191933,5.3027034,1.8021313,1.7647088,-0.0374225
24,-0.02776466,-0.0059379004,"('dishonest', 'honest')",-0.47572228,-0.42857173,0.4156904,0.4865197,-0.0292655,0.0173367,0.0466022
25,0.581155,0.569134,"('egoistic', 'altruistic')",0.82632005,0.7579702,1.0574981,0.9565524,0.8216577,0.7612189,-0.0604388
26,3.0831115,2.9115386,"('hardhearted', 'benevolent')",2.0388124,1.9242375,2.0581024,1.947538,2.393342,2.2611047,-0.1322373
27,0.42164254,0.38706395,"('hardhearted', 'softhearted')",-0.9388442,-0.9123395,0.020820277,0.06611859,-0.1654605,-0.1530523,0.0124082
28,-0.22468214,-0.37620324,"('disloyal', 'loyal')",0.8883512,0.68616265,1.1689643,0.93878806,0.6108778,0.4162492,-0.1946286
29,-1.160276,-1.1322569,"('unfair', 'fair')",-1.0448031,-0.9606592,-1.1275952,-1.1301084,-1.1108914,-1.0743415,0.0365499
30,-0.76754344,-0.7778257,"('intolerant', 'tolerant')",-0.49719834,-0.5131298,0.29781464,0.36294857,-0.3223091,-0.3093357,0.0129734
31,0.73549616,0.8727721,"('evil', 'good')",-0.08752762,0.010356877,-1.6066629,-1.4769385,-0.3195648,-0.1979365,0.1216283
32,-0.24693516,-0.365407,"('unkind', 'kind')",0.70967174,0.63394535,1.2994788,1.1330543,0.5874051,0.4671975,-0.1202076
33,1.5943077,1.5047033,"('wrong', 'right')",0.98180246,0.9386201,-0.3580876,-0.4419966,0.7393409,0.6671089,-0.072232
34,-0.08740844,0.13175376,"('mean', 'honorable')",-0.25283742,-0.110213846,4.6742096,4.903289,1.4446546,1.6416095,0.1969549
35,1.2515422,1.1316456,"('corrupt', 'incorrupt')",-0.4415645,-0.51066905,-0.6799285,-0.7767075,0.0433497,-0.0519103,-0.09526
36,1.9725811,1.9662719,"('hostile', 'amicable')",-0.42340484,-0.49925426,-0.06726178,-0.17911865,0.4939715,0.4292997,-0.0646718
37,-0.25928846,-0.19328392,"('fake', 'genuine')",-0.46719888,-0.40116894,-0.013631385,0.03012668,-0.2467062,-0.1881087,0.0585975
38,-0.7952211,-0.7068745,"('untruthful', 'truthful')",0.23693877,0.2556217,0.06664519,0.18126845,-0.163879,-0.0899948,0.0738842
39,1.607436,1.626427,"('exploitative', 'cooperative')",0.8062848,0.9175797,0.46378556,0.5723849,0.9591688,1.0387972,0.0796284
40,1.9340132,1.9445952,"('stingy', 'generous')",1.1888921,1.1939709,-2.4796405,-2.4663231,0.2144216,0.224081,0.0096594
41,0.09779205,0.17243542,"('unforgiving', 'forgiving')",0.92598987,0.89954007,0.5398888,0.5124903,0.5212235,0.5281552,0.0069317
42,-0.9851935,-0.9113159,"('unreliable', 'reliable')",-0.17538424,-0.07307917,-2.4070306,-2.2600062,-1.1892028,-1.0814671,0.1077357
43,-1.7011552,-1.589875,"('irresponsible', 'responsible')",-0.6505715,-0.54544127,0.040408112,0.26069897,-0.7704395,-0.6248724,0.1455671
44,-1.3566532,-1.3359683,"('prejudiced', 'unprejudiced')",-1.343734,-1.2550725,-1.4974941,-1.4185725,-1.3992937,-1.3365377,0.062756
45,-1.5137025,-1.4054058,"('incompetent', 'competent')",-0.41238028,-0.32465494,-0.17762645,-0.27271998,-0.7012364,-0.6675936,0.0336428
46,-1.6410427,-1.533634,"('uncompetitive', 'competitive')",-0.389637,-0.358671,-0.5097073,-0.5736366,-0.8467956,-0.8219805,0.0248151
47,-0.45670202,-0.39126047,"('stupid', 'smart')",0.40416873,0.4353589,4.9433804,5.0228553,1.6302824,1.6889846,0.0587022
48,-0.2591791,-0.26440787,"('unintelligent', 'intelligent')",0.5583705,0.5314026,-0.24727064,-0.28866237,0.0173069,-0.0072226,-0.0245295
49,-0.16766322,-0.11932786,"('unable', 'able')",-0.76930946,-0.6716858,-0.46986622,-0.3800819,-0.4689463,-0.3903652,0.0785811
50,0.07514213,0.057548586,"('clumsy', 'skillful')",-0.75202084,-0.8310196,0.26626945,0.20343974,-0.1368697,-0.1900104,-0.0531407
51,-1.1394514,-1.198239,"('uneducated', 'educated')",-0.46572745,-0.542985,0.57632023,0.35215375,-0.3429529,-0.4630234,-0.1200705
52,1.2380393,1.111901,"('irrational', 'rational')",-0.07333481,-0.24200307,-0.17782988,-0.2694018,0.3289582,0.2001654,-0.1287928
53,1.358472,1.333303,"('uncreative', 'creative')",0.8332604,0.7105395,0.6545505,0.6010821,0.948761,0.8816415,-0.0671195
54,0.5507688,0.5397378,"('incapable', 'capable')",-0.3031029,-0.37227088,0.87716323,0.8175639,0.374943,0.3283436,-0.0465994
55,-1.8769046,-1.7740494,"('incompetent', 'clever')",-0.2898433,-0.27081656,0.11500292,0.0922826,-0.683915,-0.6508611,0.0330539
56,-0.9516443,-0.9386827,"('impractical', 'practical')",1.2055529,1.256952,0.25231048,0.25290468,0.1687397,0.1903913,0.0216516
57,-0.37585497,-0.36867544,"('unimaginative', 'imaginative')",-0.037765108,-0.11602077,-2.524902,-2.6427608,-0.9795074,-1.0424856,-0.0629782
58,0.22569893,0.31369287,"('undiscriminating', 'discriminating')",0.74459535,0.738972,0.24703476,0.29818726,0.4057763,0.450284,0.0445077
59,1.2920846,1.2290616,"('foolish', 'wise')",0.0030011851,-0.062498868,-0.14806467,-0.10462029,0.3823404,0.3539808,-0.0283596
60,-1.6645986,-1.5507758,"('inefficient', 'efficient')",0.15803793,0.30675757,-0.47205442,-0.24953344,-0.6595383,-0.4978505,0.1616878
61,-0.023612093,-0.11249574,"('illogical', 'logical')",-0.33518314,-0.3925567,-0.27004266,-0.42508507,-0.2096126,-0.3100458,-0.1004332
62,-1.258114,-1.0961899,"('incompetent', 'brilliant')",-0.0063461494,0.1794311,-0.10282606,0.09675031,-0.4557621,-0.2733362,0.1824259
63,-1.6381015,-1.523737,"('unperceptive', 'insightful')",0.14045489,0.1722496,0.36579245,0.44320983,-0.3772847,-0.3027592,0.0745255
64,-1.233507,-1.3120953,"('shy', 'confident')",-0.91885227,-0.9213942,-5.5302744,-5.5782094,-2.5608778,-2.6038996,-0.0430218
65,-1.4042802,-1.4174697,"('insecure', 'secure')",-1.037477,-1.1314914,0.29187799,0.22052392,-0.7166264,-0.7761458,-0.0595194
66,0.67130655,0.6937328,"('inactive', 'active')",-0.74551374,-0.8010403,0.27655882,0.29412404,0.0674505,0.0622722,-0.0051783
67,0.09155072,0.07435472,"('doubtful', 'determined')",0.3911887,0.46770388,0.101235196,0.15338923,0.1946582,0.2318159,0.0371577
68,-0.6403809,-0.62651753,"('dependent', 'independent')",-1.2313147,-1.2342725,-1.530039,-1.5089606,-1.1339115,-1.1232502,0.0106613
