,general_male,general_female,tuple,dynamics_male,dynamics_female,corp_male,corp_female,average_male,average_female,female-male
0,-1.571233,-1.6250336,"('unsociable', 'sociable')",-0.74220735,-0.79453534,-0.3008426,-0.4248057,-0.8714276,-0.9481249,-0.0766973
1,-0.09607707,-0.24309102,"('unfriendly', 'friendly')",2.0202913,1.9130622,1.6240499,1.5044107,1.1827547,1.0581273,-0.1246274
2,0.6436985,0.775444,"('unlikable', 'likable')",0.93350625,0.97074646,0.7371856,0.77740246,0.7714634,0.8411976,0.0697342
3,-1.0877138,-1.0839286,"('repellent', 'pleasant')",-1.2216362,-1.1561505,0.94029737,0.8920414,-0.4563509,-0.4493458,0.0070051
4,-0.4705971,-0.604983,"('disliked', 'liked')",0.15416995,0.039558515,-7.1271734,-7.4371295,-2.4812002,-2.667518,-0.1863178
5,-0.056821387,-0.048493564,"('distant', 'outgoing')",1.4181547,1.338196,-0.3949468,-0.35914257,0.3221289,0.3101866,-0.0119423
6,-0.5606603,-0.5545089,"('distant', 'open')",0.83444095,0.7656911,-0.25171778,-0.17503157,0.0073543,0.0120502,0.0046959
7,-0.6115432,-0.677768,"('insensitive', 'sensitive')",-0.59168786,-0.5705683,0.053338278,0.05647721,-0.3832976,-0.3972864,-0.0139888
8,-0.36111802,-0.41018337,"('unaffectionate', 'affectionate')",1.0882851,1.0351957,0.6122289,0.68425715,0.4464653,0.4364231,-0.0100422
9,0.35078174,0.30517006,"('unaffectionate', 'caring')",1.4950969,1.4700885,1.4715261,1.5675573,1.1058016,1.114272,0.0084704
10,-1.6356652,-1.7008433,"('unsympathetic', 'sympathetic')",-1.2639159,-1.2628049,-0.5514477,-0.49301624,-1.1503429,-1.1522215,-0.0018786
11,-0.21927097,-0.23919256,"('unhelpful', 'helpful')",0.06216286,0.123001724,1.8041643,1.9109718,0.5490187,0.5982603,0.0492416
12,0.17054725,0.22913674,"('unsupportive', 'supportive')",0.697437,0.763094,-2.142618,-2.1551301,-0.4248779,-0.3876331,0.0372448
13,-1.0806406,-1.0770922,"('impolite', 'polite')",-1.288056,-1.2742277,-0.5980128,-0.54493934,-0.9889032,-0.9654197,0.0234835
14,-1.0969611,-1.0153723,"('antisocial', 'social')",-0.63023496,-0.6578255,-0.34379885,-0.4892744,-0.6903316,-0.7208241,-0.0304925
15,0.05134423,-0.09013764,"('boring', 'funny')",0.5999241,0.47472632,0.00018490572,-0.03685086,0.2171511,0.1159126,-0.1012385
16,0.2664767,0.23182252,"('unpopular', 'popular')",0.11651461,0.07473502,0.9560379,0.7825649,0.4463431,0.3630408,-0.0833023
17,-0.61117446,-0.56343365,"('nasty', 'nice')",-0.5129882,-0.4961854,-0.24189186,-0.2018281,-0.4553515,-0.4204824,0.0348691
18,0.035768803,0.04790854,"('disagreeable', 'welcoming')",-0.33366373,-0.32210076,-0.62286174,-0.6851653,-0.3069189,-0.3197858,-0.0128669
19,0.2871753,0.30580112,"('inhospitable', 'hospitable')",0.50503904,0.45855463,-0.66902953,-0.54694235,0.0410616,0.0724711,0.0314095
20,0.27841967,0.36357254,"('rough', 'thoughtful')",0.49998674,0.5494064,0.8359871,0.8487868,0.5381312,0.5872552,0.049124
21,0.40486038,0.23537813,"('immoral', 'moral')",-0.304303,-0.40494618,-0.76628447,-0.7671893,-0.221909,-0.3122525,-0.0903435
22,-0.6226206,-0.6562637,"('untrustworthy', 'trustworthy')",-0.7326728,-0.7971641,-1.3052654,-1.2768319,-0.8868529,-0.9100866,-0.0232337
23,-0.45129701,-0.5866518,"('insincere', 'sincere')",0.31567323,0.30257785,6.26403,6.343884,2.042802,2.0199367,-0.0228653
24,0.26368123,0.3080952,"('dishonest', 'honest')",0.1646007,0.21487045,0.5240791,0.57779104,0.3174537,0.3669189,0.0494652
25,0.36984086,0.30384123,"('egoistic', 'altruistic')",1.3042592,1.2786124,1.221201,1.1745886,0.9651003,0.9190141,-0.0460862
26,0.25101736,0.19899842,"('hardhearted', 'benevolent')",2.12507,2.0303714,1.6565853,1.4311638,1.3442243,1.2201779,-0.1240464
27,-1.4924985,-1.2604945,"('hardhearted', 'softhearted')",-0.94156235,-0.8540582,0.95698893,1.007076,-0.4923573,-0.3691589,0.1231984
28,-0.28102964,-0.53657395,"('disloyal', 'loyal')",0.4983926,0.3573004,1.1288279,1.0871016,0.4487303,0.3026093,-0.146121
29,0.42733327,0.3681584,"('unfair', 'fair')",0.17412117,0.14421354,-0.4435552,-0.5488361,0.0526331,-0.0121547,-0.0647878
30,-1.236765,-1.1563373,"('intolerant', 'tolerant')",-0.28038114,-0.2841035,0.35149142,0.33384046,-0.3885516,-0.3688668,0.0196848
31,-0.53308344,-0.4505867,"('evil', 'good')",1.0040747,0.9720069,-0.80986905,-0.88387126,-0.1129593,-0.120817,-0.0078577
32,-0.0009548478,-0.003359884,"('unkind', 'kind')",0.42523766,0.43848494,1.0801488,0.91148376,0.5014772,0.4488696,-0.0526076
33,1.3948295,1.3018869,"('wrong', 'right')",1.443548,1.3194697,-0.20681317,-0.27241465,0.8771881,0.7829806,-0.0942075
34,-0.89072764,-0.7150367,"('mean', 'honorable')",0.03264428,0.15426932,5.52658,5.817384,1.5561655,1.7522055,0.19604
35,1.2118347,1.0666221,"('corrupt', 'incorrupt')",0.6486385,0.5428519,-0.5797515,-0.5914616,0.4269072,0.3393375,-0.0875697
36,-0.30674064,-0.49139237,"('hostile', 'amicable')",0.19161254,0.0033492595,0.05339514,-0.05813193,-0.0205777,-0.1820584,-0.1614807
37,0.53498423,0.5347915,"('fake', 'genuine')",-0.2526843,-0.2678334,-0.2510618,-0.14452195,0.0104127,0.0408121,0.0303994
38,-0.45641154,-0.5303823,"('untruthful', 'truthful')",0.54815924,0.568642,-0.01285854,0.083369546,0.0262964,0.0405431,0.0142467
39,1.5882729,1.664876,"('exploitative', 'cooperative')",0.53907335,0.60989916,0.21593134,0.25134796,0.7810926,0.842041,0.0609484
40,0.27492428,0.24788705,"('stingy', 'generous')",-0.31741607,-0.2710747,-2.0659952,-2.2998655,-0.702829,-0.774351,-0.071522
41,-0.4134285,-0.4053318,"('unforgiving', 'forgiving')",-0.31049192,-0.33402303,-0.0027807988,-0.12676413,-0.2422337,-0.2887063,-0.0464726
42,-0.89070827,-0.7000802,"('unreliable', 'reliable')",-1.27666,-1.1693316,-3.5009954,-3.4419384,-1.8894545,-1.77045,0.1190045
43,-0.92242384,-0.7199045,"('irresponsible', 'responsible')",-0.33120987,-0.233347,-0.026144514,0.067755505,-0.4265927,-0.2951653,0.1314274
44,-0.070445746,0.04618954,"('prejudiced', 'unprejudiced')",-1.2231605,-1.0862497,-1.4281462,-1.3843718,-0.9072509,-0.8081439,0.099107
45,-1.7495562,-1.7285523,"('incompetent', 'competent')",-1.097866,-1.1272886,-0.290033,-0.35741553,-1.0458184,-1.0710855,-0.0252671
46,-0.2967633,-0.36117488,"('uncompetitive', 'competitive')",-0.48442724,-0.504532,-1.2746639,-1.3621844,-0.6852848,-0.7426304,-0.0573456
47,-0.9480436,-0.6531102,"('stupid', 'smart')",-0.26723766,-0.16190614,5.7832274,6.031053,1.5226488,1.7386789,0.2160301
48,-0.32760173,-0.4302646,"('unintelligent', 'intelligent')",0.66740936,0.65905315,0.7068636,0.68300307,0.3488904,0.3039305,-0.0449599
49,-0.5949329,-0.58269954,"('unable', 'able')",0.47781017,0.53083587,0.031997412,0.1484332,-0.0283751,0.0321898,0.0605649
50,1.002549,0.9491333,"('clumsy', 'skillful')",0.3951068,0.30389023,0.29552108,0.23471309,0.5643923,0.4959122,-0.0684801
51,-0.7234805,-0.93340933,"('uneducated', 'educated')",-0.45947197,-0.5489241,0.068084426,0.0066210106,-0.3716227,-0.4919041,-0.1202814
52,0.5518645,0.3297925,"('irrational', 'rational')",0.31882358,0.09425508,0.37427294,0.28947577,0.414987,0.2378411,-0.1771459
53,0.16406627,0.003515195,"('uncreative', 'creative')",0.94432414,0.7679307,0.6331404,0.51971734,0.5805103,0.4303877,-0.1501226
54,-0.3232083,-0.5241201,"('incapable', 'capable')",0.8985458,0.8003434,0.8439721,0.9895846,0.4731032,0.421936,-0.0511672
55,-1.0754366,-1.0727113,"('incompetent', 'clever')",-0.9157403,-0.9208087,-0.01968833,-0.050285123,-0.6702884,-0.6812684,-0.01098
56,-0.206321,-0.22601989,"('impractical', 'practical')",0.47985002,0.42728335,-0.4175806,-0.41049984,-0.0480172,-0.0697455,-0.0217283
57,-1.3429245,-1.6242216,"('unimaginative', 'imaginative')",-1.0781246,-1.2197174,-3.3721507,-3.5161452,-1.9310665,-2.120028,-0.1889615
58,0.59623086,0.6205398,"('undiscriminating', 'discriminating')",-0.12836847,-0.21684931,-0.31042325,-0.32039282,0.0524797,0.0277659,-0.0247138
59,0.8718003,0.7707452,"('foolish', 'wise')",1.4104365,1.3334539,0.41175193,0.47210905,0.8979963,0.8587694,-0.0392269
60,-1.1507711,-0.9693463,"('inefficient', 'efficient')",-0.71319985,-0.55505615,-0.11158346,0.064107865,-0.6585182,-0.4867648,0.1717534
61,0.09110549,0.004008949,"('illogical', 'logical')",0.76105326,0.5257013,0.6489769,0.48787236,0.5003786,0.3391942,-0.1611844
62,-1.4224205,-1.2877363,"('incompetent', 'brilliant')",-0.36692578,-0.23862787,0.32961762,0.49222153,-0.4865762,-0.3447142,0.141862
63,-0.76577634,-0.7880712,"('unperceptive', 'insightful')",0.253627,0.25755784,0.21279249,0.2687841,-0.0997856,-0.0872431,0.0125425
64,0.102973275,0.031324584,"('shy', 'confident')",-0.720646,-0.763712,-6.9720626,-7.1062684,-2.5299118,-2.6128853,-0.0829735
65,-0.5058163,-0.56186306,"('insecure', 'secure')",-0.580265,-0.6256846,-0.10200766,-0.024878118,-0.3960296,-0.4041419,-0.0081123
66,0.3344152,0.40207765,"('inactive', 'active')",-0.7643876,-0.6971353,0.3618877,0.41731536,-0.0226949,0.0407526,0.0634475
67,0.9992139,0.989711,"('doubtful', 'determined')",0.6798145,0.6440275,-0.2026916,-0.23584618,0.4921123,0.4659641,-0.0261482
68,0.3768676,0.3289796,"('dependent', 'independent')",-0.86251724,-0.91333383,-0.9242129,-0.9080098,-0.4699542,-0.4974547,-0.0275005
69,1.1149052,1.1688542,"('lazy', 'industrious')",1.4214528,1.437902,-0.6047612,-0.64549536,0.6438656,0.6537536,0.009888
70,-1.7266366,-1.6666814,"('lethargic', 'energetic')",-1.6384954,-1.596474,-0.4130013,-0.31978583,-1.2593778,-1.1943138,0.065064
71,1.3425707,1.3410643,"('diffident', 'self-confident')",2.480081,2.4779627,0.9140092,0.8557477,1.578887,1.5582582,-0.0206288
72,-0.5019094,-0.43500757,"('unambitious', 'ambitious')",-0.18453796,-0.12762257,-0.23290968,-0.07718361,-0.3064523,-0.2132713,0.093181
73,1.4274793,1.4908977,"('helpless', 'self-reliant')",0.2940275,0.27667338,-3.5838833,-3.5645962,-0.6207922,-0.5990084,0.0217838
74,0.52301717,0.5013439,"('undedicated', 'dedicated')",0.5657245,0.46626553,-0.5228975,-0.6325182,0.1886147,0.1116971,-0.0769176
75,0.04137704,-0.0070707276,"('meek', 'impulsive')",-0.13706723,-0.1632002,-0.61243653,-0.5176313,-0.2360422,-0.2293007,0.0067415
76,-1.1179425,-0.98059356,"('anxious', 'daring')",-0.82694644,-0.7016882,-0.5562223,-0.44726738,-0.8337037,-0.7098497,0.123854
77,-0.69678676,-0.80560476,"('unmotivated', 'motivated')",-0.043057006,-0.07684252,-1.0929902,-0.9945243,-0.6109447,-0.6256572,-0.0147125
78,-0.17345949,-0.14895299,"('nonresilient', 'resilient')",0.71772194,0.71496683,-0.025940575,-0.02904211,0.172774,0.1789906,0.0062166
79,0.61480236,0.44023016,"('wavering', 'unwavering')",0.60673434,0.43046844,-0.39648134,-0.29713902,0.2750184,0.1911865,-0.0838319
80,-0.45902535,-0.44351536,"('dominated', 'dominating')",-1.4114661,-1.2757019,-0.9010767,-0.80836004,-0.9238561,-0.8425258,0.0813303
81,-1.0840163,-1.1602757,"('submissive', 'aggressive')",-0.83230263,-0.82078904,-1.0208998,-0.9419799,-0.9790729,-0.9743482,0.0047247
82,-1.4343239,-1.370481,"('poor', 'rich')",-0.27001017,-0.34662804,6.566636,6.6647315,1.6207673,1.6492074,0.0284401
83,-0.14667538,-0.06962259,"('powerless', 'powerful')",0.59951824,0.60019326,-0.9570766,-0.93878007,-0.1680779,-0.1360698,0.0320081
84,1.4403028,1.3770897,"('inferior', 'superior')",1.1933458,1.0337852,0.79603153,0.6892304,1.1432267,1.0333684,-0.1098583
85,1.0462332,0.9880245,"('insignificant', 'prestigious')",1.6801404,1.5788348,0.011122877,-0.07515259,0.9124989,0.8305689,-0.08193
86,-0.69122666,-1.0054258,"('uninfluential', 'influential')",0.50867045,0.28358108,-0.53062326,-0.66056395,-0.2377265,-0.4608029,-0.2230764
87,0.6346897,0.5673486,"('unsuccessful', 'successful')",0.20392263,0.1229483,0.9999067,0.9356456,0.6128397,0.5419808,-0.0708589
88,0.2180733,0.08046767,"('low', 'eminent')",0.37005475,0.2358102,-0.30311823,-0.3408996,0.0950033,-0.0082072,-0.1032105
