,robert_male,robert_female,tuple,half_male,half_female,international_male,international_female,inc_male,inc_female,average_male,average_female,female-male
38,0.45053613,0.38406974,"('untruthful', 'truthful')",0.69580716,0.5831284,-0.5544359,-0.5104945,0.19891912,0.20861588,0.1977066,0.1663299,-0.0313767
39,1.2489253,1.3893355,"('exploitative', 'cooperative')",1.8577365,1.892333,1.262257,1.2502356,0.42552418,0.39006665,1.1986108,1.2304927,0.0318819
40,0.67758757,0.6229653,"('stingy', 'generous')",0.14209281,0.23433241,-0.11594712,-0.03159122,-1.3145853,-1.2496856,-0.152713,-0.1059948,0.0467182
41,0.42709407,0.23063827,"('unforgiving', 'forgiving')",0.8264946,0.7873726,0.26084796,0.22956687,0.36845213,0.29206866,0.4707222,0.3849116,-0.0858106
42,0.90646815,0.75151336,"('unreliable', 'reliable')",0.21662107,0.22368246,-0.35435915,-0.32184666,-3.1768763,-3.0940747,-0.6020366,-0.6101814,-0.0081448
43,1.6478555,1.6827163,"('irresponsible', 'responsible')",2.5422616,2.5671868,-0.00023324415,0.0077521475,0.69145024,0.67579836,1.2203335,1.2333634,0.0130299
44,-0.67961544,-0.75741607,"('prejudiced', 'unprejudiced')",-1.3522278,-1.4200243,-0.2595716,-0.14852905,-1.5335734,-1.477092,-0.956247,-0.9507654,0.0054816
45,1.6133083,1.4168688,"('incompetent', 'competent')",1.0694591,1.0947825,-0.07634698,-0.22403222,-0.1723295,-0.2703756,0.6085228,0.5043108,-0.104212
46,2.4244707,2.139162,"('uncompetitive', 'competitive')",1.6733724,1.8260007,0.21069664,0.11034052,-0.13680086,-0.2866989,1.0429348,0.9472011,-0.0957337
47,0.7250971,0.9011808,"('stupid', 'smart')",0.30832744,0.32519987,0.028117456,0.0737026,4.987453,5.0707316,1.5122488,1.5927037,0.0804549
48,1.122809,1.2499216,"('unintelligent', 'intelligent')",0.4728451,0.6096819,0.20690066,0.11675011,0.36817503,0.2856652,0.5426825,0.5655047,0.0228222
49,-0.78578955,-0.78267443,"('unable', 'able')",-0.06763832,-0.09989676,-0.23641865,-0.27175698,-0.29109716,-0.1734888,-0.3452359,-0.3319542,0.0132817
50,-1.1852458,-1.3169814,"('clumsy', 'skillful')",-2.6816134,-2.6562214,-0.5363291,-0.59769315,0.17487831,0.21059881,-1.0570775,-1.0900742,-0.0329967
51,1.5640849,1.3745339,"('uneducated', 'educated')",0.5311704,0.6196057,0.18685618,0.023827609,0.6776534,0.5267892,0.7399412,0.6361891,-0.1037521
52,-1.4092094,-1.2997403,"('irrational', 'rational')",-2.4599366,-2.4430735,-0.9895589,-0.97756046,-0.06555156,-0.052184463,-1.2310641,-1.1931397,0.0379244
53,0.014602943,0.100807026,"('uncreative', 'creative')",-0.892239,-0.8376413,-0.68420744,-0.778225,0.86715245,0.7547613,-0.1736727,-0.1900745,-0.0164018
54,-0.7599461,-0.69891727,"('incapable', 'capable')",-0.14120987,-0.16101965,-0.17077449,-0.14116287,0.9101722,0.95197994,-0.0404395,-0.01228,0.0281595
55,3.3568642,3.252373,"('incompetent', 'clever')",2.5969913,2.7112107,-0.22523107,-0.3503421,0.13969298,0.06530351,1.4670793,1.4196362,-0.0474431
56,1.9082168,1.7446821,"('impractical', 'practical')",3.3528588,3.396456,1.2917198,1.1757056,-0.0418227,-0.17368281,1.6277431,1.5357902,-0.0919529
57,0.94155586,0.6949278,"('unimaginative', 'imaginative')",1.1361325,1.0936413,-0.68467754,-0.8157763,-2.2039225,-2.3379796,-0.202728,-0.3412967,-0.1385687
58,0.9233649,0.88246715,"('undiscriminating', 'discriminating')",0.52991796,0.47503784,0.0894115,0.057551578,0.24381746,0.21221009,0.4466279,0.4068167,-0.0398112
59,-1.1253695,-0.8942299,"('foolish', 'wise')",-2.706854,-2.7721791,-0.10682762,-0.025441814,0.09668627,0.23453921,-0.9605912,-0.8643279,0.0962633
60,3.1877458,3.1881323,"('inefficient', 'efficient')",2.686205,2.9162843,1.2945343,1.2348046,0.5203379,0.49490193,1.9222058,1.9585309,0.0363251
61,1.6111252,1.8045594,"('illogical', 'logical')",-0.21929511,-0.06415777,-0.53647,-0.57910067,0.16683753,0.045779042,0.2555494,0.30177,0.0462206
62,2.7405074,2.775325,"('incompetent', 'brilliant')",2.057481,2.218552,0.59537804,0.6435919,0.3625356,0.4936997,1.4389755,1.5327922,0.0938167
63,1.3051851,1.1893464,"('unperceptive', 'insightful')",-0.24751036,-0.10149352,0.5879366,0.57368463,1.1345477,1.1673363,0.6950397,0.7072185,0.0121788
64,1.1642478,1.1397703,"('shy', 'confident')",-0.98839116,-0.7764939,-0.102329426,-0.041572336,-6.111548,-6.1097245,-1.5095052,-1.4470052,0.0625
65,1.8502966,1.6364604,"('insecure', 'secure')",2.1400938,2.251374,0.67372614,0.5674277,0.0718927,-0.028565343,1.1840023,1.1066742,-0.0773281
66,-0.9981154,-1.0215029,"('inactive', 'active')",-0.8854249,-0.8923765,0.32248092,0.43590942,0.64019424,0.7176025,-0.2302163,-0.1900919,0.0401244
67,0.9104278,0.96299785,"('doubtful', 'determined')",0.4238219,0.43534738,0.4442374,0.4508508,-0.40190485,-0.41834533,0.3441456,0.3577127,0.0135671
68,0.2769043,0.3134301,"('dependent', 'independent')",0.3277849,0.37286916,-0.32917765,-0.39133233,-0.7946073,-0.7786649,-0.1297739,-0.1209245,0.0088494
69,-2.1370347,-1.9142551,"('lazy', 'industrious')",-3.3224998,-3.2137363,1.1208402,1.2684292,-0.8340291,-0.6796452,-1.2931809,-1.1348019,0.158379
70,2.1649952,1.8152117,"('lethargic', 'energetic')",1.6828676,1.8098152,0.36601222,0.33382004,0.8411078,0.86671674,1.2637457,1.2063909,-0.0573548
71,0.074187934,0.23370777,"('diffident', 'self-confident')",-0.9613984,-1.032473,0.5881657,0.6373052,0.22227849,0.23186353,-0.0191916,0.0176009,0.0367925
72,0.36553738,0.538722,"('unambitious', 'ambitious')",0.82337224,0.87972665,-0.5427264,-0.42770672,-0.7614081,-0.7262082,-0.0288062,0.0661334,0.0949396
73,-0.15281256,0.033580415,"('helpless', 'self-reliant')",0.8469581,0.72809225,0.39918226,0.48548263,-3.1764877,-2.9838476,-0.52079,-0.4341731,0.0866169
74,0.9334752,0.87581104,"('undedicated', 'dedicated')",0.40140694,0.47267458,0.2595059,0.19795293,0.0934934,0.020099767,0.4219704,0.3916346,-0.0303358
75,-1.4741342,-1.5092008,"('meek', 'impulsive')",-1.2842016,-1.4731765,-0.45123628,-0.3602723,-0.52888006,-0.36463323,-0.934613,-0.9268207,0.0077923
76,1.9303254,1.8934416,"('anxious', 'daring')",1.6308168,1.8363314,0.86160845,0.8419846,0.5135892,0.5588241,1.234085,1.2826455,0.0485605
77,0.818815,0.87663466,"('unmotivated', 'motivated')",0.38644975,0.39910185,-0.047666814,-0.08219698,-0.82819664,-0.8347969,0.0823503,0.0896857,0.0073354
78,-0.6783005,-0.7037165,"('nonresilient', 'resilient')",-0.8939844,-0.75706,-0.0030312017,0.03565689,0.5291261,0.63232416,-0.2615475,-0.1981989,0.0633486
79,-1.7102413,-1.7157353,"('wavering', 'unwavering')",-1.4394026,-1.4863164,-0.9169343,-0.9372057,-0.273113,-0.17850499,-1.0849228,-1.0794406,0.0054822
80,2.6218643,2.4763346,"('dominated', 'dominating')",1.9610764,2.0951154,-0.009398587,0.030982263,-0.8215469,-0.80588776,0.9379988,0.9491363,0.0111375
81,3.0126135,2.7918553,"('submissive', 'aggressive')",1.7382286,1.9940246,0.40720463,0.3874427,-0.27780342,-0.36604685,1.2200608,1.2018189,-0.0182419
82,0.16015318,0.21134678,"('poor', 'rich')",-0.23129526,-0.119513825,-0.5131706,-0.5962527,5.808022,5.778907,1.3059273,1.3186218,0.0126945
83,0.8337288,0.80024064,"('powerless', 'powerful')",-0.6034775,-0.6589018,0.02384713,0.05800639,-0.66912705,-0.7651409,-0.1037572,-0.1414489,-0.0376917
84,0.10479136,0.22985806,"('inferior', 'superior')",0.28992504,0.3158416,0.57696146,0.5683157,0.84574556,0.8679774,0.4543558,0.4954982,0.0411424
85,-2.308537,-2.0947318,"('insignificant', 'prestigious')",-3.9452734,-4.262425,-0.43857712,-0.38655257,0.27381974,0.41126606,-1.6046419,-1.5831109,0.021531
86,1.6910216,1.436288,"('uninfluential', 'influential')",0.19991747,0.29639512,0.049333952,-0.12948905,-0.11777542,-0.3507163,0.4556244,0.3131195,-0.1425049
87,0.72563946,0.6220617,"('unsuccessful', 'successful')",-0.76934886,-0.67786133,1.497188,1.5117147,1.1952055,1.2523779,0.662171,0.6770732,0.0149022
88,-0.15691873,-0.1098907,"('low', 'eminent')",-1.3486514,-1.3230313,0.2961553,0.19744521,0.4209744,0.33131775,-0.1971101,-0.2260397,-0.0289296
