,hospira_male,hospira_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.91034645,-0.959668,"('unsociable', 'sociable')",-0.19193938,-0.2462463,-0.5511429,-0.6029571,-0.0518142
1,-1.5497321,-1.5972241,"('unfriendly', 'friendly')",2.0189464,1.8855344,0.2346072,0.1441551,-0.0904521
2,0.5736096,0.62879086,"('unlikable', 'likable')",0.6409192,0.70886695,0.6072644,0.6688289,0.0615645
3,-0.45958143,-0.36903286,"('repellent', 'pleasant')",0.15932426,0.20062235,-0.1501286,-0.0842053,0.0659233
4,-0.015942907,-0.0012037568,"('disliked', 'liked')",-6.618873,-6.6490955,-3.3174081,-3.3251495,-0.0077414
5,-0.99763167,-0.96392435,"('distant', 'outgoing')",0.0026441775,-0.05320941,-0.4974937,-0.5085669,-0.0110732
6,-1.4619812,-1.4164147,"('distant', 'open')",0.25018874,0.1418807,-0.6058962,-0.637267,-0.0313708
7,-1.0054044,-0.97665083,"('insensitive', 'sensitive')",0.30769676,0.37094855,-0.3488538,-0.3028511,0.0460027
8,-0.8796443,-0.912767,"('unaffectionate', 'affectionate')",0.85481274,0.75814795,-0.0124158,-0.0773095,-0.0648937
9,-1.6657151,-1.6816875,"('unaffectionate', 'caring')",0.9192169,0.86295956,-0.3732491,-0.409364,-0.0361149
10,-1.688393,-1.6082402,"('unsympathetic', 'sympathetic')",-0.6183512,-0.5922178,-1.153372,-1.100229,0.053143
11,-0.6946975,-0.70104057,"('unhelpful', 'helpful')",1.5213572,1.5921357,0.4133298,0.4455476,0.0322178
12,-1.0626512,-0.9120114,"('unsupportive', 'supportive')",-1.8724672,-1.8177336,-1.4675591,-1.3648725,0.1026866
13,-0.47342673,-0.53249824,"('impolite', 'polite')",-0.51928705,-0.51031226,-0.4963569,-0.5214052,-0.0250483
14,0.33712858,0.3470381,"('antisocial', 'social')",-0.21833733,-0.21148683,0.0593956,0.0677756,0.00838
15,0.1046302,0.0017015091,"('boring', 'funny')",0.55255514,0.5363617,0.3285927,0.2690316,-0.0595611
16,-0.54597384,-0.4768909,"('unpopular', 'popular')",0.35387656,0.37316698,-0.0960486,-0.051862,0.0441866
17,-0.5159339,-0.44805104,"('nasty', 'nice')",-0.026161548,3.7569553e-05,-0.2710477,-0.2240067,0.047041
18,-0.18410642,-0.14999056,"('disagreeable', 'welcoming')",-0.1518295,-0.23066148,-0.167968,-0.190326,-0.022358
19,-1.2361414,-1.1932541,"('inhospitable', 'hospitable')",-0.034267794,-0.026698891,-0.6352046,-0.6099765,0.0252281
20,0.18026802,0.1560012,"('rough', 'thoughtful')",1.263531,1.2414869,0.7218995,0.6987441,-0.0231554
