,aon_male,aon_female,tuple,plc_male,plc_female,average_male,average_female,female-male
0,-0.7509984,-0.80574787,"('unsociable', 'sociable')",-0.41117758,-0.52875173,-0.5810879,-0.6672498,-0.0861619
1,-0.53119165,-0.6000111,"('unfriendly', 'friendly')",2.2473702,2.1119335,0.8580893,0.7559612,-0.1021281
2,0.94299674,0.9841938,"('unlikable', 'likable')",0.3071034,0.30920887,0.6250501,0.6467013,0.0216512
3,-0.5904675,-0.53021663,"('repellent', 'pleasant')",-0.18007159,-0.13590391,-0.3852696,-0.3330603,0.0522093
4,-0.29932377,-0.29909948,"('disliked', 'liked')",-5.08348,-4.93992,-2.6914017,-2.6195097,0.071892
5,-0.33223733,-0.3317368,"('distant', 'outgoing')",0.267147,0.24512921,-0.0325452,-0.0433038,-0.0107586
6,0.00063746795,-0.0063734204,"('distant', 'open')",0.3024519,0.21323743,0.1515447,0.103432,-0.0481127
7,-0.065587655,-0.022233047,"('insensitive', 'sensitive')",0.7553134,0.7571142,0.3448629,0.3674406,0.0225777
8,-0.54401743,-0.6122134,"('unaffectionate', 'affectionate')",1.0066847,0.8248975,0.2313336,0.1063421,-0.1249915
9,-0.5289465,-0.59421414,"('unaffectionate', 'caring')",1.390704,1.2456887,0.4308788,0.3257373,-0.1051415
10,-0.9643191,-0.9333472,"('unsympathetic', 'sympathetic')",-0.4813201,-0.4825505,-0.7228196,-0.7079489,0.0148707
11,-0.30904648,-0.3273006,"('unhelpful', 'helpful')",1.0125933,0.95248556,0.3517734,0.3125925,-0.0391809
12,0.1273649,0.14387342,"('unsupportive', 'supportive')",-1.2792275,-1.2713814,-0.5759313,-0.563754,0.0121773
13,-0.19991708,-0.23750132,"('impolite', 'polite')",-0.63973844,-0.6961371,-0.4198278,-0.4668192,-0.0469914
14,0.18490206,0.14135815,"('antisocial', 'social')",0.63007396,0.68972844,0.407488,0.4155433,0.0080553
15,0.24994907,0.15902445,"('boring', 'funny')",0.008053705,-0.03502744,0.1290014,0.0619985,-0.0670029
16,-0.3806826,-0.32173127,"('unpopular', 'popular')",-0.055146553,-0.121962026,-0.2179146,-0.2218466,-0.003932
17,-0.21553308,-0.1561782,"('nasty', 'nice')",-0.7935451,-0.8361599,-0.5045391,-0.496169,0.0083701
18,-0.9563611,-0.9782975,"('disagreeable', 'welcoming')",-0.67433435,-0.7983723,-0.8153477,-0.8883349,-0.0729872
19,-0.6357901,-0.5875154,"('inhospitable', 'hospitable')",-0.30905038,-0.39866403,-0.4724202,-0.4930897,-0.0206695
20,0.38839656,0.40000477,"('rough', 'thoughtful')",1.2887146,1.2373968,0.8385556,0.8187008,-0.0198548
21,-0.36026323,-0.32337692,"('immoral', 'moral')",-1.1258372,-1.0288259,-0.7430502,-0.6761014,0.0669488
22,-0.20444107,-0.25987893,"('untrustworthy', 'trustworthy')",-0.636765,-0.6651738,-0.420603,-0.4625264,-0.0419234
23,-0.5225565,-0.60386896,"('insincere', 'sincere')",5.0288568,4.6990666,2.2531502,2.0475988,-0.2055514
24,0.1764306,0.13058111,"('dishonest', 'honest')",0.7063803,0.5955277,0.4414054,0.3630544,-0.078351
25,-0.37111467,-0.40668377,"('egoistic', 'altruistic')",1.4744973,1.411482,0.5516913,0.5023991,-0.0492922
26,0.54686725,0.460475,"('hardhearted', 'benevolent')",2.4433808,2.3686423,1.4951241,1.4145586,-0.0805655
27,0.10988074,0.0035668686,"('hardhearted', 'softhearted')",0.8362042,0.5673998,0.4730425,0.2854833,-0.1875592
