,cars_male,cars_female,tuple,com_male,com_female,inc_male,inc_female,average_male,average_female,female-male
0,0.70036983,0.73089457,"('unsociable', 'sociable')",1.0213075,0.9603998,-0.2732681,-0.46532944,0.4828031,0.408655,-0.0741481
1,0.7302513,0.64686227,"('unfriendly', 'friendly')",0.3923386,0.40935385,1.7300014,1.6329294,0.9508638,0.8963819,-0.0544819
2,0.9207696,0.93422645,"('unlikable', 'likable')",0.6964612,0.7987961,0.46566036,0.51447666,0.6942971,0.7491664,0.0548693
3,-0.10550016,0.08189574,"('repellent', 'pleasant')",0.41274044,0.5737889,0.069996074,0.16577755,0.1257455,0.2738207,0.1480752
4,-0.34156713,-0.47502437,"('disliked', 'liked')",-1.342663,-1.3514069,-6.6763225,-6.784046,-2.7868509,-2.8701591,-0.0833082
5,0.35290542,0.23078717,"('distant', 'outgoing')",-0.44643837,-0.42766038,-0.15854967,-0.11722032,-0.0840275,-0.1046978,-0.0206703
6,0.23612897,0.075926855,"('distant', 'open')",-0.58508843,-0.57760763,0.6546269,0.67720425,0.1018892,0.0585078,-0.0433814
7,-0.06695337,0.007876017,"('insensitive', 'sensitive')",-0.10998819,0.10161391,0.47580272,0.51722425,0.0996204,0.2089047,0.1092843
8,0.24135616,0.15362462,"('unaffectionate', 'affectionate')",-1.1948543,-1.1387941,0.95580107,0.9592368,0.0007676,-0.0086442,-0.0094118
9,1.5694643,1.5213932,"('unaffectionate', 'caring')",-0.12528914,-0.056110896,1.2860305,1.3175851,0.9100686,0.9276225,0.0175539
10,0.21196292,0.32765335,"('unsympathetic', 'sympathetic')",-0.3950482,-0.21041343,-0.74247587,-0.7618772,-0.3085204,-0.2148791,0.0936413
11,1.1018465,1.1926992,"('unhelpful', 'helpful')",0.9420827,1.0779437,1.287208,1.376919,1.1103791,1.2158539,0.1054748
12,0.5010092,0.6312687,"('unsupportive', 'supportive')",-0.37411562,-0.11249972,-2.4006248,-2.3582125,-0.7579104,-0.6131478,0.1447626
13,1.0406327,1.1202174,"('impolite', 'polite')",0.3184171,0.30753073,-0.6997314,-0.7685377,0.2197728,0.2197368,-3.6e-05
14,0.58065087,0.71914935,"('antisocial', 'social')",1.7700344,1.7596138,-0.5106097,-0.6349456,0.6133586,0.6146058,0.0012472
15,1.2574534,1.0977526,"('boring', 'funny')",0.24154063,0.18854924,0.1599594,0.12155304,0.5529845,0.469285,-0.0836995
16,-0.28180262,-0.3024167,"('unpopular', 'popular')",0.10130946,0.12433971,0.75781775,0.7411201,0.1924415,0.187681,-0.0047605
17,0.26815534,0.38173956,"('nasty', 'nice')",-0.09165178,-0.17131898,-0.5985318,-0.55041033,-0.1406761,-0.1133299,0.0273462
18,-0.5472917,-0.44449705,"('disagreeable', 'welcoming')",-1.2385377,-1.0892326,-0.2833354,-0.31423426,-0.6897216,-0.6159879,0.0737337
19,-0.14123861,-0.17834345,"('inhospitable', 'hospitable')",-0.48534465,-0.42947116,-0.50021213,-0.37122488,-0.3755985,-0.3263465,0.049252
20,-0.65444726,-0.55986375,"('rough', 'thoughtful')",0.45230138,0.50164384,1.1380256,1.1176085,0.3119599,0.3531295,0.0411696
21,1.236236,1.3087854,"('immoral', 'moral')",1.2169064,1.3268282,-0.6635235,-0.70213115,0.5965397,0.6444942,0.0479545
22,0.41768518,0.4207536,"('untrustworthy', 'trustworthy')",1.2789114,1.2585583,-0.7924494,-0.9423709,0.3013824,0.245647,-0.0557354
23,0.5741036,0.6663427,"('insincere', 'sincere')",0.53432447,0.6217289,5.719231,5.709093,2.2758864,2.3323882,0.0565018
24,1.3244811,1.3083869,"('dishonest', 'honest')",0.7589224,0.80935365,0.9344811,0.8670119,1.0059616,0.9949176,-0.011044
25,0.12955976,0.14971295,"('egoistic', 'altruistic')",-0.35872495,-0.41668883,1.701436,1.6481127,0.4907569,0.4603789,-0.030378
26,0.16021287,0.10846744,"('hardhearted', 'benevolent')",0.74357957,0.7725143,1.5713211,1.5429144,0.8250379,0.8079654,-0.0170725
27,-0.04675097,0.052444294,"('hardhearted', 'softhearted')",-0.7281181,-0.6455826,1.2086675,1.1860828,0.1445995,0.1976482,0.0530487
28,0.58889437,0.46259254,"('disloyal', 'loyal')",-0.06056808,-0.08327484,1.1373782,1.005498,0.5552348,0.4616052,-0.0936296
29,0.47330794,0.39221433,"('unfair', 'fair')",-0.29019544,-0.4293146,-0.2251136,-0.37249652,-0.0140004,-0.1365323,-0.1225319
30,0.87933785,1.0228181,"('intolerant', 'tolerant')",1.4843596,1.5539163,0.9318339,0.8782659,1.0985105,1.1516668,0.0531563
